#Orgánico,Funcional,Económico,Concepto,Crédito Inicial,Crédito Definitivo,Obligado
0421,6111,16500,Cuotas Elkarkidetza a cargo ayuntamiento,139.0,139.0,0.0
0822,3225,22781,Capital de la gastronomía,200000.0,360969.0,520363.73
0822,3225,22799,Plan estratégico de comercio y hostelería,155000.0,100000.0,14520.0
0910,1240,22760,Acciones para la igualdad de género,10000.0,10000.0,0.0
1014,1270,12000,Retribuciones básicas de personal funcionario,39835.0,39835.0,0.0
1014,1270,12100,Retribuciones complementarias personal funcionario,51728.0,51728.0,0.0
1014,1270,16000,Seguridad social a cargo del ayuntamiento,24782.0,24782.0,0.0
1014,1270,16500,Cuotas Elkarkidetza a cargo ayuntamiento,1283.0,1283.0,0.0
1110,3100,16007,Aportacion complemento específico a personal funcionario,269973.91,269973.91,0.0
1110,3100,16102,Indemnizaciones por jubilaciones anticipadas,800000.0,800000.0,0.0
1110,3100,16104,Retribuciones según sentencia,75000.0,75000.0,0.0
1110,3100,16204,Seguro de vida-autoseguro,146000.0,146000.0,0.0
1110,3100,16205,Seguro vida-accidentes personal empleado,910000.0,910000.0,0.0
1110,3100,16206,Seguros corporativos,11500.0,11500.0,0.0
1110,3100,16220,Indemnizaciones por daños,3500.0,3500.0,0.0
1115,3151,22765,Centros de acogida inmediata atención 24 horas,170000.0,92252.88,18710.81
1120,3110,22615,Servicios educativos,2050.0,2050.0,0.0
1120,3110,22744,Servicio médico,2875.0,2875.0,0.0
151702,4111,22190,Alimentación hábitos vida saludable slow food,36000.0,0.0,285.0
152009,4447,13000,Retribuciones personal laboral fijo,247648.0,247648.0,0.0
152009,4447,16000,Seguridad social a cargo del ayuntamiento,56553.0,56553.0,0.0
152009,4447,16500,Cuotas Elkarkidetza a cargo ayuntamiento,431.0,431.0,0.0
1610,1901,22149,Gastos resto edificios municipales,45000.0,83000.0,84209.72
1610,1901,22150,Certificados de eficiencia energética,70000.0,0.0,0.0
182603,4521,22738,Triatlon challenge familly,20000.0,0.0,0.0
182603,4521,22739,Maraton Martín Fiz,20000.0,20000.0,20000.0
2110,1900,12000,Retribuciones básicas de personal funcionario,22664.0,22664.0,0.0
2110,1900,12100,Retribuciones complementarias personal funcionario,47921.0,47921.0,0.0
2110,1900,16000,Seguridad social a cargo del ayuntamiento,9866.0,9866.0,0.0
2111,3220,12000,Retribuciones básicas de personal funcionario,80278.0,80278.0,0.0
2111,3220,12100,Retribuciones complementarias personal funcionario,103196.0,103196.0,0.0
2111,3220,16000,Seguridad social a cargo del ayuntamiento,46783.0,46783.0,0.0
2111,3220,16500,Cuotas Elkarkidetza a cargo ayuntamiento,125.0,125.0,0.0
2112,3220,12000,Retribuciones básicas de personal funcionario,457454.0,457454.0,0.0
2112,3220,12100,Retribuciones complementarias personal funcionario,546327.0,546327.0,0.0
2112,3220,14100,Otros personal,605720.0,605720.0,0.0
2112,3220,16000,Seguridad social a cargo del ayuntamiento,417166.0,417166.0,0.0
2112,3220,16500,Cuotas Elkarkidetza a cargo ayuntamiento,1727.0,1727.0,0.0
2210,1900,16500,Cuotas Elkarkidetza a cargo ayuntamiento,93.0,93.0,0.0
2220,4517,22779,Promoción de ciudad,150000.0,150000.0,130357.38
2220,4517,22782,Plan estratégico de turismo,40000.0,40000.0,18468.74
015502,4512,62914,Instrumentos Academia folklore,4500.0,4500.0,4487.01
015503,4511,41921,Convenio UPV-Festival Cortada,8000.0,8000.0,8000.0
015503,4511,48961,Convenio Periscopio,36500.0,36500.0,36109.08
015503,4511,48963,Convenio Festival Big band,9500.0,9500.0,9500.0
015503,4511,48964,Convenio Asociación. afroamericana,2500.0,2500.0,2500.0
015503,4511,48971,Convenio Arabako dantzarien biltzarra,14000.0,14000.0,14000.0
015503,4511,48974,Convenio Asociación. amigos música de cámara,3500.0,3500.0,0.0
015503,4511,48977,Programa exposición artistas locales,12000.0,12000.0,11828.5
015503,4511,48988,Convenio Menditour Vitoria,1500.0,1500.0,0.0
015503,4511,48989,Circulo Vitoriano 150 aniversario,15000.0,15000.0,15000.0
015503,4519,48912,Subvención Fiesta de las comunidades,10000.0,10000.0,10000.0
015507,4536,48203,Programa Azoka txikia,6000.0,6000.0,6000.0
015508,4541,41900,Convenio UPV para fondos Ephialte,8000.0,0.0,0.0
015520,4518,48981,Convenio Teatro Paraíso,32000.0,32000.0,32000.0
015520,4518,48989,Convenio Ortzai,32000.0,32000.0,32000.0
015520,4518,48990,Convenio Baratza aretoa,8000.0,8000.0,8000.0
015520,4518,48991,Convenio espacio Sinkro,9000.0,9000.0,9000.0
0160,3101,48125,Convenio Asociación madres de Álava,9900.0,9900.0,8627.86
0160,3101,48127,Convenio Asamblea mujeres de Álava,7302.0,7302.0,7302.0
0160,3101,64316,Mapa zonas inseguras perspectiva igualdad,40000.0,40000.0,28850.7
0162,4630,48200,Subvenciones de cooperación,2816061.0,1805000.0,1792148.33
0171,1242,48001,Subvenciones a particulares para estudios de euskera,85000.0,85000.0,76794.48
0171,1242,48100,Convenio Euskaltzaindia,60000.0,60000.0,60000.0
0171,1242,48970,Convenio Arabako bertsozale elkartea,50000.0,50000.0,50000.0
0171,1242,48995,Impulso música en euskera,10600.0,0.0,0.0
0211,4300,60001,Expropiaciones y adquisición de suelo,1.0,1.0,6828.97
0211,4300,60800,Participación en urbanizaciones,1.0,1.0,0.0
0211,9210,73310,A Ensanche 21 inversiones barrios de oro,1500000.0,1224512.44,720640.38
0214,4300,60156,Soterramiento trazado ferroviario e instalaciones,1.0,1.0,0.0
0214,4300,60175,Huerto urbano Zabalgana,150000.0,113000.0,112134.74
0214,4300,60176,Huerto urbano Salburua,150000.0,150000.0,0.0
0214,4300,60177,Agorespace Salburua,180000.0,180000.0,0.0
0214,4300,60178,Agorespace Zabalgana,180000.0,0.0,0.0
0214,4300,60183,Campo fútbol Zabalgana,100000.0,100000.0,0.0
0214,4300,60187,Cubrir área de juego en Zabalgana (c/Avda Reina/Gandhi),100000.0,100000.0,0.0
0214,4300,60188,Cubrir área de juego en Salburua (c/Tallin-Parque este),100000.0,0.0,0.0
0214,4300,62258,Inversiones nuevo ayuntamiento,157713.28,157713.28,161200.42
0214,4330,62901,Adquisición equipos,3000.0,3000.0,364.01
0325,5112,60107,Sistema de control de circulación,13000.0,13000.0,12577.39
0410,1900,78001,Aportaciones a casas regionales,36000.0,36000.0,36000.0
0410,1900,78100,Subvencion obras Catedral Santa María,350000.0,350000.0,350000.0
0410,9210,43306,Aportación a Tuvisa-tarjeta transporte escolar,90000.0,0.0,0.0
0821,3221,48002,Ayudas a la innovación,90000.0,90000.0,88956.66
0821,3221,48162,Convenio Álava emprende,2500.0,0.0,0.0
0821,3221,48949,Ayudas a la creación de empresas,100000.0,100000.0,98132.76
0821,3224,48943,Foro responsabilidad social de la empresa,10000.0,10000.0,6000.0
0821,3224,62601,Reformas en semilleros,5000.0,22007.45,19734.0
0821,3224,62624,Equipamiento semillero Casco viejo,5000.0,5000.0,7273.44
0821,3224,62952,Plan de política industrial,500000.0,500000.0,0.0
0821,4444,60902,Inversiones semillero proy. Basaldea,50000.0,142891.57,45.48
0821,5142,48172,Convenio fundación Catedral Santa María,40000.0,40000.0,40000.0
0821,5142,48980,Convenio Cluster z,20000.0,20000.0,0.0
0821,5142,48981,Convenio itinerario muralistico v-g,30000.0,0.0,0.0
0821,5142,48983,Convenio con Goian,100000.0,100000.0,100000.0
0821,5142,62283,Urban-proyecto Zain,30000.0,30000.0,0.0
0821,5142,62294,Urban-ampliación Museo faroles,50000.0,50000.0,6525.29
0821,7211,48967,Ayudas a la inversión,100000.0,100000.0,99021.31
0821,7213,48180,Transferencias a VIA,40000.0,40000.0,40000.0
0822,3225,42301,Convenio. Cámara Comercio escaparatismo,20000.0,70000.0,70000.0
1115,3152,48046,Convenio Bizitza berria,120000.0,120000.0,120000.0
1115,3152,48124,Convenio Gizarterako,13500.0,13500.0,13500.0
1115,3152,48170,Convenio Irse progr. apoyo a la inserción,51284.0,51284.0,51284.0
1115,3152,48196,Convenio con Bultzain,50000.0,50000.0,50000.0
1115,3152,48197,Convenio Sendotu,20000.0,20000.0,20000.0
1115,3152,48940,Casa iniciativas Abetxuko,77000.0,77000.0,77000.0
1115,3152,48957,Convenio Loremaitea-agle,40000.0,40000.0,40000.0
1115,3152,48972,Comisión Antisida-programa prevención,23000.0,0.0,0.0
1115,3153,41906,Convenio. prestaturik-si quieres puedes,60000.0,60000.0,60000.0
1120,3110,48120,Convenio Ausarki-inform. y asesoram. jurídico a la familia,3000.0,3000.0,3000.0
1120,3110,48131,Convenio Anadahi (hiperactivos),3750.0,0.0,0.0
1120,3110,48187,Convenio Garenok,11780.0,11780.0,11780.0
1120,3110,48192,Convenio Asociación celíacos de Álava,8400.0,0.0,0.0
1120,3110,48932,Convenio Apdema,11230.0,0.0,0.0
1120,3110,48956,Convenio contra la intolerancia,11780.0,11780.0,11780.0
1120,3110,48977,Convenio Save the children,11780.0,11780.0,11780.0
1120,3110,48991,Convenio Unicef,11780.0,11780.0,11780.0
1120,3110,48992,Convenio con Amapase,15000.0,15000.0,15000.0
1133,3120,48018,Asociación Mujeres voluntarias acogida personas 3ª edad,1400.0,1400.0,1400.0
1133,3120,48023,Convenio familiares alzheimer,3957.13,3957.13,3957.13
1133,3120,48150,Prog voluntariado acompañamiento personas ancianas,6142.74,6142.74,6142.74
1133,3120,48151,Campo trabajo personas privadas de libertad,11188.57,11188.57,11188.57
1133,3120,48153,Agurekin-innovacion social,40000.0,40000.0,0.0
1133,3120,48957,Convenio AGLE,10970.0,0.0,0.0
1133,3120,48959,Convenios Ascundean -3ª edad,22246.96,22246.96,22246.96
1145,3134,48000,Ayudas a emergencia social,3089324.4,3456049.0,3456049.0
1145,3135,48025,Convenio Asociación Acabe-anorexia y bulimia,16450.0,0.0,0.0
1145,3135,48029,Convenio Asociación Adela,5650.0,0.0,0.0
1145,3135,48031,Convenio Asociación Arene - neuromusculares,27420.0,0.0,0.0
1145,3135,48040,Convenio Asociación contra el cáncer (formación antitabaco),13890.0,0.0,0.0
1145,3135,48041,"Convenio Asociación Adelprise (atencion,difusión,información)",8220.0,0.0,0.0
1145,3135,48059,Convenio Asociación Asafima,23760.0,0.0,0.0
1145,3135,48119,Convenio Aspace-paralisis cerebral,11230.0,0.0,0.0
1145,3135,48130,Convenio Asociación espina bífida,3750.0,0.0,0.0
1145,3135,48138,Convenio Banco de alimentos,12000.0,12000.0,12000.0
1145,3135,48143,Convenio Asociación alavesa de epilepsia,4030.0,0.0,0.0
1145,3135,48149,Convenio Adeles lupus,3750.0,0.0,0.0
1145,3135,48157,Federación Asociación. Vicente Abreu,31000.0,31000.0,31000.0
1145,3135,48189,Convenio Asociación Asamma,2800.0,0.0,0.0
1145,3135,48190,Convenio Asociación Atece-daño cerebral,11290.0,0.0,0.0
1145,3135,48191,Convenio Asociación Diabéticos de Álava,9500.0,0.0,0.0
1145,3135,48193,Convenio Asociación. Esclerosis múltiple,5480.0,0.0,0.0
1145,3135,48195,Convenio Asociación Bihotz bizi,7100.0,0.0,0.0
1511,4447,48196,Convenio Fundación Gaia,10000.0,10000.0,10000.0
1512,4447,60920,Infraestructuras verdes,300000.0,300000.0,112809.94
1512,4447,64405,Acciones Plan de lucha contra el cambio climático,90000.0,90000.0,0.0
1513,4420,60706,Plan de residuos,50000.0,50000.0,0.0
1513,4442,60305,Instalaciones del vertedero Gardelegui,36000.0,36000.0,29161.73
1513,4442,62916,Calidad ambiental del vertedero,20000.0,20000.0,20324.38
151701,4110,62311,Material inventariable,6000.0,6000.0,5999.4
152005,4300,60009,Expropiación ríos sur,41085.81,41085.81,0.0
152005,4300,60186,Plan auxiliar de inversiones en espacio publico,2000000.0,1000.0,0.0
152005,5111,60169,Infraestructuras de movilidad,2000000.0,2000000.0,599877.75
152005,5111,60189,Inversiones BAIS,2000000.0,2000000.0,2118468.41
152005,5111,60190,Inversiones vías públicas y firmes,600000.0,600000.0,453373.21
152005,5111,60191,Inversiones mobiliario urbano,60000.0,60000.0,0.0
152007,4444,60182,Proyecto árboles,150000.0,154500.0,105590.41
152008,5331,60700,Mejora paisajística zona rural,80000.0,80000.0,25498.8
152008,5331,72000,A la DFA para la ejecución de caminos parcelarios,150000.0,150000.0,150000.0
152008,5332,48112,Subvenciones Asociación concejos,90000.0,108000.0,108000.0
152008,5332,78919,Subvenc. para centros sociales,40000.0,40000.0,0.0
1610,1200,62205,Obras en edificios escolares y edificios municipales,700000.0,700000.0,345934.21
1610,1200,62242,Inversiones en EEII municipales y haurreskolak,300000.0,300000.0,120566.82
1610,1200,62293,Inversiones edificios municipales,1100000.0,1100000.0,828131.53
181702,3213,48116,Convenio instituto europeo de estudios en prevención-Asociación.Irefrea,13700.0,0.0,0.0
181702,3213,48136,"Convenio Jazzargia ""ondas de jazz""",30000.0,30000.0,25500.0
181703,3210,40100,A la UNED,90000.0,90000.0,90000.0
181703,3210,42105,Consorcio formación profesional,429311.0,384311.0,384053.52
181703,3210,48175,Actividades Asociación personas con discapacidad,31200.0,31200.0,26585.17
181703,3212,41918,Convenio UPV ciudades educadoras,26000.0,26000.0,23399.2
181703,3213,48102,Subvenciones a E.P.A.,26000.0,0.0,0.0
181703,3213,48114,Subv. Fundación Fernando Buesa,45472.0,61472.0,61472.0
182001,4515,62512,Inversiones en equipamientos centros cívicos,350000.0,575592.0,77422.32
1822,4622,48970,Convenio Asociación Eginaren eginez,27000.0,27000.0,27000.0
182603,4521,48115,Convenio Federación alavesa de bolos,5817.0,5817.0,5817.07
182603,4521,48142,Convenio Arazoak,14479.94,14479.94,14479.94
182603,4521,48927,Subvencion Fundación 5+11 sección futbol,172450.0,155000.0,155000.0
182603,4521,48928,Subvencion Fundación 5+11 sección baloncesto,90000.0,119000.0,119000.0
182604,4524,62308,Publicidad estática,1.0,1.0,0.0
2112,3220,47113,Convenio Colegio Agentes Comerciales,12000.0,12000.0,12000.0
2112,3220,48171,Convenio Fundación Secretariado gitano,48450.0,48450.0,48450.0
2112,3220,48966,Convenio apoyo al proyesto Saregune,80000.0,80000.0,80000.0
2220,4517,60186,Inversion señalización turística,90000.0,90000.0,10331.69
015507,4534,41924,Convenio Consejo juventud Euskadi-fomento participación joven,0.0,20000.0,20000.0
0822,3225,48967,Convenio SCAE-España,0.0,6000.0,0.0
2112,3220,48967,Ayudas a la contratación-plan empleo comarcal,0.0,1055000.0,544097.56
2112,3220,48968,Convenios Sartu-plan empleo comarcal,0.0,228585.0,228584.76
2112,3220,48970,Convenio Garbinguru-plan empleo comarcal,0.0,181839.0,181839.0
2112,3220,48973,Convenio Emaus-plan empleo comarcal,0.0,126220.0,126220.0
2112,3220,48974,Convenio Emaus-green jobs,0.0,110000.0,110000.0
0214,4300,62260,CC Zabalgana,0.0,346752.89,0.0
0214,4300,62259,CC Salburua,0.0,1333835.92,1244958.87
0211,4321,64206,Revision PGOU,0.0,48786.8,48036.8
081801,5142,22798,Gastos gestión sociocultural y dinamización económica Casco histórico,0.0,16593.57,3797.82
1011,1270,62623,Plan director e-administración,0.0,131482.53,131482.53
152005,4300,60316,Anillo verde interior,0.0,5124.35,0.0
152005,4300,60172,Plan director inversiones en espacio público,0.0,164183.23,143582.28
152005,5111,60169,Infraestructuras de movilidad,0.0,199093.6,178941.92
152008,4300,60158,Obras a determinar concejos,0.0,15.63,0.0
152005,4324,64304,"Honorarios, estudios y proyectos",0.0,105465.22,105465.22
152005,4324,60173,Plan de mejora hidrológica,0.0,480902.75,366657.42
152005,5110,60102,Barreras arquitectónicas,0.0,53024.43,52690.13
152005,4444,60115,Otras inversiones estratégicas,0.0,1310762.56,1310762.56
152005,4300,60133,Inversiones a determinar por los vecinos/as,0.0,532605.41,503614.73
152005,4300,60133,Inversiones a determinar por los vecinos/as,0.0,576975.32,331833.47
015508,9211,43101,A la Escuela de Música Luis Aramburu,0.0,63326.27,63326.27
015508,9211,43103,Al Conservatorio de la danza Jose Uruñuela,0.0,46456.5,46456.5
015508,9211,73101,Aportación Escuela de música Luis Aramburu,0.0,13000.0,0.0
015508,9211,73103,Aportación al Conservatorio danza Jose Uruñuela,0.0,5931.46,0.0
015520,4518,22732,Contratos de prestación de servicios,0.0,18447.78,0.0
015503,4519,22756,Servicios actividad cultural,0.0,3869.58,3869.58
0171,1242,22780,Plan de euskera,0.0,31107.22,31107.22
0160,3101,22710,III plan para la igualdad,0.0,8591.0,8560.75
0210,1900,22707,Asistencias técnicas,0.0,7713.75,7713.75
0214,4300,62292,Haur eskola Mariturri,0.0,481525.88,481525.88
0214,4330,64201,Estudios y proyectos,0.0,13900.0,13900.0
0214,4444,62265,Rehabilitación y ampliación Palacio Europa,0.0,3889196.55,2405814.01
0214,4444,62265,Rehabilitación y ampliación Palacio Europa,0.0,1451102.81,1451102.81
0211,4321,64202,Actualizaciones cartográficas,0.0,3805.99,3805.99
0350,2221,21900,Renovación y reposición de equipos,0.0,5394.33,5394.33
0350,2221,62400,Vehículos,0.0,52890.0,52890.0
0340,2231,22105,Vestuario y uniformes,0.0,5993.13,5993.13
0410,9211,43102,Al Centro de Estudios Ambientales,0.0,192177.3,192177.3
0410,9210,43300,Aportacion a Tuvisa,0.0,750000.0,750000.0
0410,9210,73300,A Tuvisa,0.0,110000.04,110000.04
0410,9210,73309,Transferencia Tuvisa-movilidad equipamientos,0.0,305964.43,269074.49
0823,4517,22776,"Gestión infraestructuras: P. Europa, Villasuso y turismo",0.0,9000.0,6630.86
0822,3225,22773,Vigilancia mercados,0.0,3059.49,3059.49
0821,3224,22797,Ponencia municipal de empleo-promoción económica,0.0,50652.34,48770.06
0821,3221,22744,Plan de calidad,0.0,3267.0,2178.0
0822,3225,48964,Ayudas al pequeño comercio,0.0,49043.59,0.0
0822,3225,48164,Colaboracion ag. dinamización comercial,0.0,2850.0,0.0
0821,3224,60901,Inversiones semillero de empresas banco de tierras,0.0,0.0,0.0
0821,4444,60902,Inversiones semillero proy. Basaldea,0.0,213729.97,213729.97
0821,3220,22678,Plan empleo comarcal personas emprendedoras,0.0,7260.0,7260.0
0821,3224,62624,Equipamiento semillero Casco Viejo,0.0,3170.08,3107.76
0821,5142,62288,Urban-Otros gastos Casco medieval,0.0,164432.92,83653.25
081801,5142,62284,Inversiones plan +euskadi 2011,0.0,578244.93,425322.5
0910,1240,22638,Plan formación personal empleado municipal,0.0,8712.0,8712.0
1012,1250,22728,Soporte ordenadores centrales,0.0,44341.83,44341.83
1011,1250,62624,Plan contra el fraude fiscal,0.0,49955.3,49955.3
1011,1250,62625,Gestión centralizada de subvenciones,0.0,100000.0,100000.0
1012,1270,22200,Facturación telefónica,0.0,36683.39,24581.86
1010,1250,22730,Definición procesos y supervisión LOPD,0.0,40000.0,40000.0
1012,1270,62620,Acciones plan de seguridad,0.0,152490.95,152489.95
1145,3131,22786,Servicio de comidas,0.0,21438.99,0.0
1133,3121,22754,Gestión centros socioculturales de mayores,0.0,107723.15,0.0
1133,3122,22708,Traslado de personas ancianas,0.0,34021.91,0.0
1133,3122,22718,Gestión serv. atención diurna Blas de Otero,0.0,11073.96,0.0
1145,3131,22797,Servicio de ayuda a domicilio,0.0,175699.86,0.0
1165,3220,22795,Formación,0.0,20294.33,0.0
1513,4443,22715,Recogidas selectivas de residuos,0.0,72978.57,13731.99
152007,4350,22711,Conservación zonas verdes,0.0,17647.28,2687.71
1513,4420,22703,Contrato recogida neumática,0.0,36359.72,0.0
152005,5111,60181,Minigolf en Gamarra,0.0,2222.69,2201.92
152005,4300,60172,Plan director inversiones en espacio público,0.0,449357.7,304036.29
152007,4444,60182,Proyecto árboles,0.0,61397.0,56964.68
151702,4111,22717,Prestación servicios promoción salud,0.0,41487.42,0.0
151702,4111,22718,Programa de prevención de drogodependencias,0.0,64325.71,4563.83
151703,4113,22716,Contratación auditorias de calidad,0.0,4537.5,4537.5
152002,4361,60183,Inversiones iluminación Casco medieval,0.0,650000.0,649883.73
152005,4324,60173,Plan de mejora hidrológica,0.0,744965.01,60046.59
1512,4447,60917,"Control calidad agua, aire, suelo",0.0,9050.0,9050.0
152008,4300,60150,Obras en pueblos,0.0,139680.05,125849.5
152005,4324,64304,"Honorarios, estudios y proyectos",0.0,54399.0,411.94
152007,4444,60184,Proyecto árboles mirador jardín botánico Olarizu,0.0,22080.86,22038.86
152005,5110,60102,Barreras arquitectónicas,0.0,58335.19,58334.68
1513,4420,60706,Plan de residuos,0.0,11060.61,11060.61
152007,4350,22712,Puesta en valor del arbolado urbano,0.0,10400.0,10400.0
152007,4350,60311,Remodelación zonas verdes,0.0,60868.11,60868.11
152005,4300,60115,Mejora alumbrado público,0.0,58494.0,58306.12
152008,5330,21000,Infraestructura y bienes naturales,0.0,21370.84,20328.02
1610,1200,21100,Conservación edificios municipales,0.0,13390.38,13390.38
1610,1200,62242,Inversiones en EEII municipales y haurreskolak,0.0,60390.38,60390.36
1610,1200,64304,"Honorarios, estudios y proyectos",0.0,5384.5,5384.5
1610,1200,62205,Obras en edificios escolares,0.0,54761.08,54137.58
182601,4522,22767,Contratos de atención a instalaciones,0.0,0.0,0.0
182603,4521,22735,Programas para jóvenes,0.0,0.0,0.0
181703,3213,43301,Aportacion a Tuvisa-tarjeta de transporte escolar,0.0,90000.0,69575.0
181703,3213,48007,Subvención federaciones AMPAS,0.0,3000.2,3000.2
181703,3212,41918,Convenio UPV ciudades educadoras,0.0,2600.0,903.61
181702,3213,48136,"Convenio jazzargia “Ondas de jazz""",0.0,4500.0,4500.0
0210,1900,22732,Contratos de prestación de servicios,0.0,11495.0,0.0
0214,4300,62223,Reconstrucción Plaza abastos,0.0,0.0,0.0
0214,4300,62223,Reconstrucción Plaza abastos,0.0,0.0,0.0
0821,5142,62289,Urban-polideportivo El campillo,0.0,855813.71,55242.19
0821,7213,48180,Transferencias a VIA,0.0,250000.0,250000.0
1011,1270,62623,Plan director e-administración,0.0,200000.0,0.0
015507,4532,22709,Festival de juegos,0.0,75000.0,74700.0
151702,4111,22715,Contrato casa anti-sida Besarkada etxea (Arriaga),0.0,232000.0,232000.0
182001,4511,22607,Difusión campañas en centros cívicos,0.0,47500.0,50486.86
182603,4521,48991,Asociación deportivo maratlon,0.0,20000.0,20000.0
151702,4111,48197,Convenio fundación Jeiki/Hazgarri,0.0,43597.0,43597.0
151702,4111,41920,Convenio UPV fruta y verdura,0.0,0.0,0.0
151702,4111,48199,Convenio Comisión antisida-programa Gayen artean,0.0,22921.04,22921.04
151702,4111,48198,Convenio slow food-alimentación hábitos vida saludable,0.0,36000.0,25230.0
0130,1211,22611,Indemnizaciones educación-sentencia Ayto Ribera Baja,0.0,5737.45,5737.45
015503,4511,48994,Convenio Fundación Caja Vital exposición batalla Vitoria,0.0,18000.0,18000.0
2220,4517,22783,Gastos Semana napoleónica-recreadores,0.0,0.0,0.0
0822,3225,48975,Convenio SEA Empresarios alaveses dinamización económica,0.0,62357.0,57500.0
0822,3225,48976,Convenio sociedad civico cultural Landazuri-c.gastronómica,0.0,2000.0,1321.32
0822,3225,48977,Convenio Escuela hostelería de Gamarra-dinamización comercial,0.0,6000.0,6000.0
0822,3225,48978,Convenio Facyre dinamización comercial,0.0,15000.0,0.0
0822,3225,48979,Convenio Boilur-c.gastronomica,0.0,3000.0,3000.0
152002,5111,21702,Conservación mobiliario urbano Casco histórico,0.0,160832.34,120175.0
151702,4111,48032,Convenio Asociación Asafes,0.0,24000.0,23999.53
151702,4111,48100,Convenio Once,0.0,8430.0,8430.0
151702,4111,48169,Convenio Gao Lacho Drom,0.0,0.0,0.0
151702,4111,48972,Comisión antisida programa prevención,0.0,23000.0,23000.0
151702,4111,48030,"Convenio Asociación Asajer-prevención 1ª,2ª Y 3ª",0.0,49350.0,49350.0
151702,4111,48131,Convenio Anadahi (hiperactivos),0.0,3750.0,3750.0
151702,4111,48192,Convenio Asociación celíacos de Álava,0.0,8400.0,8400.0
151702,4111,48932,Convenio Apdema,0.0,11230.0,11230.0
151702,4111,48033,Convenio Asociación Afades,0.0,31990.0,31990.0
151702,4111,48034,Convenio Ascundean,0.0,10970.0,10970.0
151702,4111,48957,Convenio Agle,0.0,10970.0,10970.0
151702,4111,48025,Convenio Asociación Acabe-anorexia y bulimia,0.0,16450.0,16450.0
151702,4111,48029,Convenio Asociación Adela,0.0,5650.0,5650.0
151702,4111,48031,Convenio Asociación Arene - neuromusculares,0.0,27420.0,27420.0
151702,4111,48040,Convenio Asociación contra el cáncer (formación antitabaco),0.0,13890.0,13890.0
151702,4111,48041,"Convenio Asociación Adelprise (atencion,difusión,información)",0.0,8220.0,8220.0
151702,4111,48059,Convenio Asociación Asafima,0.0,23760.0,23760.0
151702,4111,48119,Convenio Aspace-paralisis cerebral,0.0,11230.0,11230.0
151702,4111,48130,Convenio Asociación espina bifida,0.0,3750.0,3750.0
151702,4111,48143,Convenio Asociación alavesa de epilepsia,0.0,4030.0,4030.0
151702,4111,48149,Convenio Adeles lupus,0.0,3750.0,3750.0
151702,4111,48189,Convenio Asociación Asamma,0.0,2800.0,2800.0
151702,4111,48190,Convenio Asociación Atece-daño cerebral,0.0,11290.0,11290.0
151702,4111,48191,Convenio Asociación Diabéticos de Álava,0.0,9500.0,9500.0
151702,4111,48193,Convenio Asociación Esclerosis múltiple,0.0,5480.0,5480.0
151702,4111,48195,Convenio Asociación Bihotz-bizi,0.0,7100.0,7100.0
152008,5331,13000,Retribuciones personal laboral fijo,0.0,0.0,118428.41
0410,1203,22733,Contratos de prestación servicios-formación,0.0,6000.0,0.0
1111,3100,22700,III plan igualdad,0.0,2562.0,1704.0
0214,4300,62295,Rehabilitación pabellón de Mendizorrotza,0.0,5000.0,0.0
0162,4630,48205,Convenio fondo alavés emergencia,0.0,100000.0,100000.0
0162,4630,48206,Convenio. Asociación amigos y amigas de la RASD,0.0,350000.0,335000.0
0162,4630,48207,Convenio Euskal fondoa,0.0,270063.6,270063.6
0162,4630,48208,Convenio alcaldia de Ibague,0.0,100000.0,0.0
0162,4630,48210,Convenio. progr. formación Setem hego haizea,0.0,25200.0,25200.0
0162,4630,48211,Convenio coordinadora de ongd,0.0,24000.0,24000.0
0162,4630,48212,Convenio Asociación Afanis-vacaciones en paz,0.0,16000.0,16000.0
0162,4630,48213,Convenio comercio justo,0.0,32000.0,32000.0
0162,4630,48214,Cuota Euskal fondoa,0.0,11237.4,11237.4
0162,4630,48219,Convenio Azoka txikia-Asociación africanista Manuel Iradier,0.0,15000.0,15000.0
0162,4630,48220,Convenio Hegoa-IV congreso ,0.0,10000.0,10000.0
015503,4511,48995,Convenio Asociación. recreación histórica Batalla de Vitoria 1813,0.0,30000.0,30000.0
015503,4510,21912,Conservación monumento Batalla Vitoria,0.0,21241.55,20424.72
152005,5111,60192,Urban-infraestructuras movilidad espacio público,0.0,887364.37,41461.09
0214,4330,77100,Convenio Centro comercial la Plaza Santa Bárbara S.A.-obras plaza abastos,0.0,286414.62,230036.28
151702,4111,22721,Prog preven drogodependencias-Convenio fundación Jeiki/reinsercion,0.0,82643.0,82643.0
0821,5142,22799,Concurso paisaje muralistico Zaramaga,0.0,30000.0,18690.0
151702,4111,48158,Convenio Asociación down Araba-Isabel Orbe,0.0,10000.0,10000.0
151702,4111,48159,Convenio Asociación Talur,0.0,10000.0,10000.0
152002,4431,62401,Vehículos auxiliares,0.0,16500.0,0.0
1111,1231,22690,Gastos electorales,0.0,9447.0,8848.65
152005,4300,60175,Huerto urbano Zabalgana,0.0,37000.0,0.0
152005,4300,60178,Agorespace Zabalgana,0.0,180000.0,0.0
152005,4300,60188,Cubrir área de juego en Salburua (c/Tallin-Parque este),0.0,100000.0,0.0
015508,4510,48992,Convenio con Aspasor,0.0,6616.63,6616.63
1513,4420,60710,Adquisición de contenedores,0.0,70000.0,47955.57
