#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2024ko Hasierako kreditua,2024ko Behin-betiko kreditua,O
022203,1722,12000,,Funtzionarioen oinarrizko ordainsariak,184183.79,184183.79,16995.31
022203,1722,12100,,Funtzionarioen ordainsari osagarriak,254562.0,254562.0,34843.2
022203,1722,14100,,Bestelako langileak,41373.0,41373.0,27355.76
022203,1722,16000,,"Gizarte Segurantza, enpresaren kontura",143342.0,143342.0,31058.29
022203,1722,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7961.0,7961.0,1579.86
022203,1622,21204,,Zabortegiko instalazioak mantentzea,65000.0,65000.0,1137.4
022203,1623,22111,,Tresnak,5000.0,5000.0,2805.83
022203,1622,22699,,Bestelako hainbat gastu,80000.0,80000.0,0.0
022203,1621,22700,,Garbiketarako eta hondakinen bilketa eta garraiorako kontratua,10010927.61,10010927.61,829945.53
022203,1631,22700,,Kale-garbiketa,15020203.08,15020203.08,1251683.59
022203,1631,22701,,Graffiti aurkako plana,97100.0,97100.0,6089.32
022203,1623,22702,,Jundizko hiri hondakinen lantegia ustiatzeko kontratua,9857325.84,9857325.84,0.0
022203,1621,22703,,Bilketa pneumatikoaren kontratua alde zaharrean,1493685.72,1493685.72,124473.81
022203,1621,22704,,Bilketa pneumatikoaren energia elektrikoaren hornidura,590480.0,590480.0,0.0
022203,1622,22707,,Dibertsitatea kontserbatzeko azterlanak,58500.0,58500.0,4250.0
022203,1623,22710,,Tamaina handikoen bilketarako kontratua,1562302.7,1562302.7,130191.93
022203,1621,22715,,Garbiketarako eta hondakinen bilketa eta garraiorako kontratua,393000.0,393000.0,62211.99
022203,1622,22723,,Zabortegia ustiatzeko kontratua,1451915.75,1451915.75,0.0
022203,1621,22724,,Garbiguneak ustiatzeko kontratua,511138.19,511138.19,42594.85
022203,1623,47133,,"Hitzarmena, Vital Fundazioa, 0 plastiko",20000.0,20000.0,0.0
022203,1623,60907,,"Uraren, airearen eta lurraren kalitatea kontrolatzea",30000.0,30000.0,2178.0
022204,1711,12000,,Funtzionarioen oinarrizko ordainsariak,65058.87,65058.87,8639.95
022204,1711,12100,,Funtzionarioen ordainsari osagarriak,88356.0,88356.0,15240.07
022204,1711,13000,,Lan-kontratudun langile finkoen ordainsariak,96602.0,96602.0,14633.13
022204,1711,16000,,"Gizarte Segurantza, enpresaren kontura",72020.0,72020.0,12417.93
022204,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4377.0,4377.0,625.26
022204,1711,21073,,Arboretoa onik zaintzea,26250.0,26250.0,1918.49
022204,1711,21074,,Kanpoko Eraztun Berdea onik zaintzeko lanak,511436.51,511436.51,19470.74
022204,1711,22663,,Jabari publikoko kanon. Elorriaga-Arkaute,14000.0,14000.0,0.0
022204,1711,22699,,Ekonomia zirkularraren estrategia,25000.0,25000.0,1567.5
022204,1711,60916,,Tokiko (Hiriko) 2030 Agenda ,50000.0,50000.0,0.0
022204,1711,64305,,Klimaren eta energia iraunkorraren aldeko ekintza plana,20000.0,20000.0,0.0
022204,1711,64306,,Eguzki-plaka fotovoltaikoak instalatzea,128981.28,128981.28,0.0
022204,1711,64307,,Energia-komunitateak eremu degradatuetan,600000.0,600000.0,0.0
022204,1711,64319,,Eremu elektromagnetikoak kontrolatzeko sarea,10000.0,10000.0,0.0
022204,1711,64321,,Energia berriztagarrien plana,10000.0,10000.0,0.0
022204,1711,64336,,Trantsizio energetikorako inbertsioak,5000.0,5000.0,0.0
022204,1711,64337,,Misio klimatikoak,10000.0,10000.0,0.0
022204,1711,64338,,Ingurumenarekiko sentsibilizazio plana (KONPONDU),10000.0,10000.0,0.0
022204,1711,78004,,Diru-laguntza: isolamendu akustikorako plana,100000.0,100000.0,0.0
022301,1691,12000,,Funtzionarioen oinarrizko ordainsariak,56840.07,56840.07,10098.8
022301,1691,12100,,Funtzionarioen ordainsari osagarriak,81263.0,81263.0,17816.76
022301,1691,14100,,Bestelako langileak,0.0,0.0,3456.89
022301,1691,16000,,"Gizarte Segurantza, enpresaren kontura",32165.0,32165.0,11642.19
022301,1691,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3325.0,3325.0,712.38
022301,1691,21040,,Kontrol- eta diagnosi-ekipoak mantentzea,150000.0,150000.0,24737.58
022301,1691,22605,,Jasangarritasun- eta energia-ekintzak,14750.0,14750.0,0.0
022301,1691,22732,,EU-Erkidegoko trantsizio energetikoaren bulegoa,232000.0,232000.0,0.0
022301,1691,48196,,Hitzarmena: Gaia,10000.0,10000.0,0.0
022301,1722,60182,,Zuhaitz proiektua,10000.0,10000.0,0.0
022301,1722,60183,,Biodibertsitatea kontserbatzeko jarduerak,2000.0,2000.0,0.0
022301,1623,60711,,Zabortegia 481/2001 Errege Dekretura egokitzea,200000.0,200000.0,2468.4
022301,1722,60919,,Eraztun berdeko azpiegitura berdeak,1000.0,1000.0,0.0
022301,1722,60932,,Eu-olarizuko lorategi botanikoa,0.0,266168.81,0.0
022301,1721,64316,,Zaraten mapa estrategikoko ekintza plana,10000.0,10000.0,0.0
022301,1721,64329,,Erdi Aroko hirigunean zarataren kontra sentsibilizatzeko plana,4000.0,4000.0,0.0
022301,1721,64330,,Zarata kontrolatzeko sarea,5049.0,5049.0,0.0
022302,1691,12000,,Funtzionarioen oinarrizko ordainsariak,23318.81,23318.81,0.0
022302,1691,12100,,Funtzionarioen ordainsari osagarriak,32596.0,32596.0,0.0
022302,1691,14100,,Bestelako langileak,15932.0,15932.0,0.0
022302,1691,16000,,"Gizarte Segurantza, enpresaren kontura",30419.0,30419.0,0.0
022302,1691,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1888.0,1888.0,0.0
022302,1515,64310,,PIIE- Energia-komunitateak eta plaka fotovoltaikoak Zaramagan,493488.39,493488.39,0.0
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,1165104.42,1165104.42,136678.16
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1657312.0,1657312.0,294573.18
152002,1534,14100,,Bestelako langileak,554715.0,554715.0,113035.21
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",1230344.0,1230344.0,223647.28
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",50160.0,50160.0,7634.33
152002,1534,20200,,Makineria eta instalazioak alokatzea,80000.0,80000.0,4356.0
152002,1533,20302,,Bizikelten eta mugikortasun pertsonaleko ibilgailuen mailegu sistema,300000.0,300000.0,0.0
152002,1534,21002,,Inbertsioak: BJT,1644533.82,1644533.82,21859.79
152002,1534,21004,,Bide publikoko jarduketa subsidiarioak,12000.0,12000.0,0.0
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),416000.0,416000.0,0.0
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),250000.0,250000.0,13666.67
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,475000.0,475000.0,24158.24
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,400000.0,400000.0,0.0
152002,1534,21701,,Hiri-altzariak onik zaintzea,250000.0,250000.0,0.0
152002,1534,21703,,Hiri-altzariak onik zaintzea,91000.0,91000.0,0.0
152002,4411,21705,,Autobus elektrikoak mantentzea ,181500.0,181500.0,0.0
152002,1534,21706,,Arrapalak mantentzeko kontratuak,225000.0,225000.0,10991.66
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,6000000.0,6000000.0,0.0
152002,1534,22111,,Tresnak,40000.0,40000.0,2745.05
152002,1641,22111,,Tresnak,15000.0,15000.0,3510.63
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,375000.0,375000.0,37928.03
152002,1641,22140,,Hilerrietako berariazko gastuak,115000.0,115000.0,10559.71
152002,1651,22704,,Umbra light festival,76000.0,76000.0,0.0
152002,1534,22710,,Bizikletentzako aparkaleku seguruen kudeaketa,113098.54,113098.54,6802.62
152002,1641,22715,,Hondakinen gaikako bilketa,8000.0,8000.0,0.0
152002,1534,22722,,Komun publikoak mantentzeko kontratua,115000.0,115000.0,0.0
152002,4411,47122,,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",35000.0,35000.0,0.0
152002,1641,60105,,Hobiak eta panteoiak egitea,700000.0,700000.0,0.0
152002,1641,60107,,Hilerrietako lanak,0.0,0.0,0.0
152002,1651,60115,,Kaleko argiteria hobetzea,900000.0,900000.0,0.0
152002,1533,60116,,Eraberritze eta asfaltatze integralak,800000.0,800000.0,0.0
152002,1533,60117,,Haur-jolasen erreforma integralak,400000.0,400000.0,0.0
152002,1515,60125,,PIIE- Berrurbanizazioa eta elektromugikortasuna Zaramagan,2087731.82,2087731.82,0.0
152002,1533,60171,,Bizikletak aparkatzekoak eta bizikletentzako lonjak,75000.0,75000.0,0.0
152002,1331,60195,,Trafiko-segurtasuneko elementuak hobetzea,90000.0,90000.0,0.0
152002,1533,60195,,Eu-Ibilgailuen norabide-seinaleak,0.0,63877.1,0.0
152002,1533,60198,,Espazio publikoko inbertsioen gida-plana,3775000.0,1701244.35,0.0
152002,1533,60201,,Erdi Aroko etxarteak berritu eta birgaitzea,50000.0,50000.0,0.0
152002,1533,60299,,Eu-errehabilitazioa lamiak hodia pstd (II. fasea),0.0,227000.0,0.0
152002,2381,60607,,Genero-ikuspegia kaleko argiterian,75000.0,75000.0,0.0
152002,1533,60907,,Vitoria-Gasteiz Green Mobility next,70000.0,70000.0,0.0
152002,1533,60922,,Bizikleta-gordailua,60000.0,60000.0,0.0
152002,1641,62313,,Hilerrietarako makineria erostea,200000.0,200000.0,0.0
152002,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",30000.0,30000.0,0.0
152002,1711,64522,,Superetxadiak,225000.0,225000.0,0.0
152002,4411,71007,,Salburua-Zabalgana tranbia,100000.0,100000.0,0.0
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,896257.24,896257.24,90293.59
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1241610.0,1241610.0,193253.54
152007,1711,14100,,Bestelako langileak,227106.0,227106.0,37422.72
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",897446.0,897446.0,147965.08
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",32211.0,32211.0,4377.24
152007,1711,20200,,Makineria eta instalazioak alokatzea,135000.0,135000.0,3772.9
152007,1711,21014,,Txorkoak,280000.0,280000.0,34453.04
152007,1711,21016,,Landareak erostea,65000.0,65000.0,2526.7
152007,1711,21071,,Berdegune publikoak udal onik zaintzea,300000.0,300000.0,4943.24
152007,1711,21072,,Lorazainak kontserbatzea,8000.0,8000.0,0.0
152007,1711,21200,,Makineria eta instalazioak onik zaintzea,80000.0,80000.0,0.0
152007,1711,21704,,Udal instalazioak irekitzeko eta ixteko kontratua,25000.0,25000.0,0.0
152007,1711,22111,,Tresnak,30000.0,30000.0,1666.13
152007,1711,22711,,Berdeguneak onik zaintzea,4332517.82,4332517.82,17222.11
152007,1711,22712,,Europa jauregiaren fatxadaren kontserbazioa,35000.0,35000.0,0.0
152007,1711,22716,,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
152007,1711,22740,,Erdi Aroko etxarteak onik zaintzea,30000.0,30000.0,0.0
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, auzoak",300000.0,300000.0,0.0
152007,1711,60197,,Auzoko azpiegitura berdea,75000.0,75000.0,0.0
152007,1711,60199,,Eu-martin ttipia emparantzaren berriztea,0.0,999254.72,0.0
152007,2381,60609,,Auzoko azpiegitura berdea genero-ikuspegiarekin,75000.0,75000.0,0.0
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",40000.0,40000.0,0.0
152007,1711,69906,,Udal haztegia,140000.0,140000.0,0.0
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,285666.4,285666.4,31575.5
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,342735.0,342735.0,50149.21
231201,3322,14100,,Bestelako langileak,95738.0,95738.0,17512.78
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",213759.0,213759.0,33188.31
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3988.0,3988.0,387.8
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,8000.0,8000.0,150.0
231201,3322,22752,,Udal artxiboko kontratuak,30000.0,30000.0,0.0
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,97.6
231202,3391,12000,,Funtzionarioen oinarrizko ordainsariak,300255.84,300255.84,36259.29
231202,3391,12100,,Funtzionarioen ordainsari osagarriak,392183.0,392183.0,69964.21
231202,3391,14100,,Bestelako langileak,135860.0,135860.0,17013.1
231202,3391,16000,,"Gizarte Segurantza, enpresaren kontura",254316.0,254316.0,38580.18
231202,3391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10892.0,10892.0,1275.18
231202,3391,22624,,Folklore akademiako programazio-gastuak,20000.0,20000.0,0.0
231202,3391,22625,,Folklore Akademiaren musika-udalekuak,70000.0,70000.0,0.0
231202,3391,22757,,Folklore Akademiako zerbitzu-enpresak,35000.0,35000.0,3495.73
231202,3391,62914,,Folklore Akademiako ekipamendua,5000.0,5000.0,0.0
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,154119.77,154119.77,21181.07
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,220044.0,220044.0,41244.32
231203,3381,14100,,Bestelako langileak,102765.0,102765.0,13974.09
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",135814.0,135814.0,23939.67
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8288.0,8288.0,1400.86
231203,3301,20103,,Alokairuak,70000.0,70000.0,20651.37
231203,3341,22609,,Euskal jaia: gora gu!,20000.0,20000.0,0.0
231203,3341,22635,,Azkena Rock jaialdia,359999.89,359999.89,0.0
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,0.0
231203,3381,22646,,Gu ere bertsotan,50000.0,50000.0,5375.0
231203,3341,22652,,Beste kultura-jarduera batzuk - dantzaldiak,50000.0,50000.0,0.0
231203,3341,22653,,Kultura-zabalkundea,55000.0,50000.0,1008.0
231203,3341,22654,,Kultura Plan Estrategikoa,90000.0,90000.0,2164.58
231203,3381,22660,,Inauteriak,45000.0,45000.0,23288.17
231203,3381,22661,,Andre Maria Zuriaren jaiak,940000.0,940000.0,0.0
231203,3381,22662,,Olarizu,15000.0,15000.0,0.0
231203,3381,22663,,Eguberri eta erregetako kanpaina,200000.0,200000.0,690.75
231203,3381,22664,,San Anton eta Santa Ageda jaiak,16000.0,16000.0,14965.94
231203,3381,22701,,Jaietako eszenatokiak jartzea eta beste ekitaldiak,150000.0,150000.0,7260.0
231203,3341,22733,,Espazio publikoetako kultura-programak,198000.0,198000.0,0.0
231203,3392,22737,,Erraldoiek konpartsak,57000.0,57000.0,3059.06
231203,3341,22756,,Kultur Ekintzen Zerbitzua,265000.0,265000.0,25170.0
231203,3341,41926,,Hitzarmena: EHU - udal aktak,10000.0,10000.0,0.0
231203,3381,48024,,Hitzarmena erregioen etxeekin,60000.0,60000.0,0.0
231203,3341,48100,,Hitzarmena: ICOFF jaialdia,7000.0,7000.0,0.0
231203,3341,48101,,Hitzarmena: Arteen arloko fantasia jaialdia II. Astea (TARTALO ),20000.0,20000.0,0.0
231203,3342,48101,,Hitzarmena: Korterraza jaialdia,25000.0,25000.0,0.0
231203,3381,48909,,Hitzarmena: blusa eta neska taldeen elkartea,30000.0,30000.0,0.0
231203,3381,48910,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,120000.0,120000.0,0.0
231203,3341,48917,,Hitzarmena Magialdiarekin,85000.0,85000.0,0.0
231203,3381,48922,,Inauterietako konpartsentzako deialdia,90000.0,95000.0,72000.02
231203,3341,48929,,Deialdia: Jazzaldia,198000.0,198000.0,0.0
231203,3341,48933,,Kultur proiektuetarako dirulaguntza deialdia,200000.0,200000.0,0.0
231203,3341,48939,,Valentín de Foronda patronatua,12000.0,12000.0,0.0
231203,3341,48961,,Hitzarmena: World Press Photo,52000.0,52000.0,0.0
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,0.0
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,12000.0,12000.0,0.0
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,0.0
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,0.0
231203,3381,48980,,Poetak maiatzean hitzarmena,25000.0,25000.0,0.0
231203,3361,68500,,Eskultura eta artelanak erostea,20000.0,20000.0,0.0
231203,3361,68503,,Artelanak zaindu eta zaharberritzeko plana,50000.0,50000.0,0.0
231203,3381,78001,,Ekarpena: lurralde etxeak,40000.0,40000.0,0.0
231203,3361,78100,,Dirulaguntza: Santa Maria katedraleko obrak,120000.0,120000.0,0.0
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,256205.48,256205.48,33485.09
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,292509.0,292509.0,51491.66
231204,3341,14100,,Bestelako langileak,121992.0,121992.0,14001.98
231204,3341,16000,,"Gizarte Segurantza, enpresaren kontura",202794.0,202794.0,35359.79
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14836.0,14836.0,2229.85
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,1497.95
231204,3341,22608,,Kultur proiektuak zonaldeetan,35000.0,35000.0,1890.0
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,630000.0,630000.0,62053.98
231204,3341,22647,,Gizarte-etxeetako kanpainak,100000.0,100000.0,52.43
231204,3321,22649,,Udalaren liburutegi sarearen programa,60000.0,60000.0,2204.76
231204,3321,22749,,Liburutegi sareko kontratuak,1908000.0,1908000.0,300465.6
231204,3321,62800,,Liburutegi sarerako argitalpenak eta liburuak erostea,120000.0,120000.0,19744.41
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,84668.44,84668.44,9668.9
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,100963.0,100963.0,17584.8
231205,3332,14100,,Bestelako langileak,15052.0,15052.0,538.57
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",57666.0,57666.0,8958.37
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3829.0,3829.0,387.8
231205,3332,22622,,Montehermoso Kulturuneko programak,160000.0,160000.0,8536.49
231205,3332,22623,,Publikoak sortu eta leialtzeko programak,40000.0,40000.0,0.0
231205,3332,22624,,Oihanederren jarduera birbideratzea,250000.0,250000.0,0.0
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,150000.0,150000.0,9149.13
231205,3332,62602,,Mediatekarako multimedia funtsak,2000.0,2000.0,103.0
231205,3332,62901,,Ekipoak erostea: Montehermoso,30000.0,30000.0,0.0
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,576399.58,576399.58,68175.75
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,695620.0,695620.0,113637.76
231210,3392,14100,,Bestelako langileak,237471.0,237471.0,26015.09
231210,3392,16000,,"Gizarte Segurantza, enpresaren kontura",443472.0,443472.0,66252.04
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",19178.0,19178.0,2580.4
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,20000.0,20000.0,0.0
231210,3392,22692,,Musika Banda - kolaborazioak,15000.0,15000.0,1395.0
231210,3392,22699,,Musika Bandaren programazio gastuak,55000.0,55000.0,5404.58
231210,3392,22732,,Zerbitzuak emateko kontratuak,25000.0,25000.0,3998.28
231210,3392,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,5000.0,5000.0,697.27
231210,3392,62903,,Musika bandarako ekipamendua,25000.0,25000.0,0.0
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,222579.33,222579.33,28230.91
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,297151.0,297151.0,52866.09
231220,3342,14100,,Bestelako langileak,125701.0,125701.0,18672.8
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",212541.0,212541.0,33546.92
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8284.0,8284.0,1377.2
231220,3342,22603,,Antzoki Sarearen publizitate berezia,15000.0,15000.0,1410.97
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,513000.0,513000.0,66715.43
231220,3342,22628,,"Ikuskizunak, biran",500500.0,500500.0,28095.27
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,0.0
231220,3342,22732,,Zerbitzuak emateko kontratuak ,332313.55,332313.55,41632.72
231220,3341,22760,,Erreformaren ondoriozko zerbitzu-kontratuak,110000.0,110000.0,0.0
231220,3342,47140,,Topa! proiektua,35000.0,35000.0,0.0
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,50000.0,50000.0,0.0
231220,3342,48982,,Hitzarmena: DAZZ JAZZ,12000.0,12000.0,0.0
231220,3342,48989,,Hitzarmena Ortzairekin,40000.0,40000.0,0.0
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,40000.0,40000.0,0.0
231220,3342,62505,,Félix Petite antzokia edukiontziz hornitzea,1.0,1.0,0.0
231220,3342,62901,,"Ekipoak erostea, Antzoki Sarea",15000.0,15000.0,0.0
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1672217.38,1672217.38,187782.94
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1842901.0,1842901.0,285952.21
231901,3201,14100,,Bestelako langileak,478052.0,478052.0,89072.34
231901,3201,16000,,"Gizarte Segurantza, enpresaren kontura",1286532.0,1286532.0,222500.02
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",50864.0,50864.0,7079.9
231901,3231,22106,,Elikagaiak,87000.0,87000.0,8149.41
231901,3231,22115,,Berariazko material teknikoa,15000.0,15000.0,2578.13
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu - hezkuntza,10000.0,10000.0,687.44
231901,3261,22300,,Hezkuntzako garraioa,4000.0,4000.0,0.0
231901,3232,22651,,Hiri hezkidetzako programa,80000.0,80000.0,0.0
231901,3232,22659,,Hezkuntza programak,330000.0,330000.0,31304.3
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,5513.53
231901,3232,22787,,Udaleko Eskola Kontseilua,1500.0,1500.0,0.0
231901,3231,62202,,Patioetako esku-hartzeak,160000.0,160000.0,0.0
231901,3231,62501,,Haur eskoletako altzariak,7000.0,7000.0,0.0
231901,3231,62505,,Haur eskoletako  bestelako tresnak,5000.0,5000.0,0.0
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,218272.46,218272.46,26315.98
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,255940.0,255940.0,40256.41
231902,3201,14100,,Bestelako langileak,53569.0,53569.0,11348.49
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",147708.0,147708.0,24829.84
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7116.0,7116.0,1175.35
231902,3201,20200,,Makineria eta instalazioak alokatzea - hezkuntza,50.0,50.0,0.0
231902,3201,22115,,Berariazko material teknikoa,10000.0,10000.0,248.05
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,4000.0,4000.0,0.0
231902,3232,22605,,Jardunaldiak,5000.0,5000.0,0.0
231902,3232,22624,,Hezkuntza-konpentsazioaren arloko programa,40000.0,40000.0,0.0
231902,3232,22695,,Guraso Elkarteen dinamizazioa,55000.0,55000.0,10743.89
231902,3232,22780,,Opor-programa hezkuntza,328406.0,328406.0,0.0
231902,3261,48004,,Hezkuntza konpentsazioa,170000.0,170000.0,97549.14
231902,3261,48108,,Dirulaguntzak: Hezkuntza programetarako garraioa,21000.0,21000.0,0.0
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,0.0
231903,3261,22101,,Patioetako proiektuak,33000.0,33000.0,0.0
231903,3261,22302,,Iruña Okako epaiak,4500.0,4500.0,0.0
231903,3261,22718,,EHUrekin proiektuak - hiri hezitzaileak,25000.0,25000.0,0.0
231903,3261,22719,,EHUren udako ikastaroa,11000.0,11000.0,0.0
231903,3293,40100,,UNEDi,100000.0,100000.0,50000.0
231903,3293,42105,,Prestakuntza profesionaleko partzuergoa,2760.63,2760.63,0.0
231903,3261,48010,,Dirulaguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,195000.0,195000.0,120000.0
231903,3261,48011,,Hitzarmena: Denon Eskola,50000.0,50000.0,0.0
231903,3261,48012,,Hitzarmena: Fapacne federazioa,6000.0,6000.0,0.0
231903,3261,48065,,Hitzarmena: Aldaialdeko guraso-elkartea,40000.0,40000.0,0.0
231903,3293,48105,,Arte eta Lanbide Eskola,435000.0,435000.0,217500.0
231903,3271,48114,,Dirulaguntza: Fernando Buesa Fundazioa,45000.0,45000.0,0.0
231903,3291,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,11000.0,11000.0,0.0
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,20000.0,20000.0,9823.99
243001,3111,12000,,Funtzionarioen oinarrizko ordainsariak,247501.83,247501.83,30116.51
243001,3111,12100,,Funtzionarioen ordainsari osagarriak,360601.0,360601.0,59467.03
243001,3111,14100,,Bestelako langileak,114910.0,114910.0,37217.82
243001,3111,16000,,"Gizarte Segurantza, enpresaren kontura",206770.0,206770.0,41599.04
243001,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10739.0,10739.0,1693.1
243001,3112,22107,,Animalientzako elikagaiak,31629.0,31629.0,2800.15
243001,3112,22108,,Animalientzako botikak hornitzea,30750.0,30750.0,1587.94
243001,3112,22112,,Animalien osasunerako materialak,8000.0,8000.0,0.0
243001,3112,22113,,Elikagaien higienerako materialak,2500.0,2500.0,1600.0
243001,3112,22699,,Bestelako hainbat gastu,12000.0,12000.0,2573.19
243001,3112,22718,,Animalien osasunerako programak,79744.0,79744.0,0.0
243001,3112,22719,,Elikagaien higienerako programa,19360.0,19360.0,0.0
243001,3112,22720,,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",154957.0,154957.0,12913.06
243001,3112,22722,,Animalientzako sorospen-programa,25000.0,25000.0,2351.14
243001,3112,22766,,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",5000.0,5000.0,0.0
243001,3112,48104,,Osasuna sustatzeko dirulaguntza,441000.0,441000.0,0.0
243001,3112,48196,,"Gadenekiko hitzarmena, katu-koloniak",44000.0,44000.0,0.0
243001,3112,62310,,Animaliak babesteko zentroko ekipamendu eraberritua,30000.0,30000.0,316.9
243001,3112,62311,,Inbentarioan jasotzeko materiala,70000.0,70000.0,0.0
243002,3112,12000,,Funtzionarioen oinarrizko ordainsariak,69046.55,69046.55,7916.23
243002,3112,12100,,Funtzionarioen ordainsari osagarriak,88714.0,88714.0,13234.19
243002,3112,14100,,Bestelako langileak,72.0,72.0,18231.78
243002,3112,16000,,"Gizarte Segurantza, enpresaren kontura",43979.0,43979.0,13804.89
243002,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3536.0,3536.0,862.72
243002,3111,21210,,Desfibriladoreak mantentzea,14236.0,14236.0,0.0
243002,3111,22199,,Droga-mendekotasunen prebentziorako materialak,2000.0,2000.0,0.0
243002,3111,22702,,Hiri Osasungarriak osasun-plana,35000.0,35000.0,5600.15
243002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",7000.0,7000.0,0.0
243002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,110000.0,110000.0,9645.29
