#Organikoa,Funtzionala,Ekonomikoa,Azalpena,Hasierako kreditua,Behin betiko kreditua,Behartua
152005,5110,60102,Oztopo arkitektonikoak,125000.0,125000.0,0.0
152005,5111,60137,"Mugikortasun inbertsioak, ekipamenduak",170000.0,170000.0,0.0
152005,5111,60138,Lursail publikoak egokitzea,150000.0,150000.0,0.0
152005,5111,60171,Bizikletak aparkatzekoak,20000.0,20000.0,19999.75
152005,5111,64304,"Ordainsariak, azterlanak eta proiektuak",20000.0,20000.0,833.59
152007,4350,60311,Berdeguneak birmoldatzea,300000.0,300000.0,2854.09
152007,4350,64304,"Ordainsariak, azterlanak eta proiektuak (hiri paisaia)",25000.0,25000.0,3814.39
152007,4350,69900,Landareak erostea,100000.0,100000.0,15860.28
152008,4300,60150,Herrietako obrak,300000.0,300000.0,103692.03
1610,1200,42013,GOFErekiko hitzarmena; instalazioen garbiketa,2137068.0,2137068.0,2137068.0
1610,1200,48960,Hitzarmena ASAFESekin - Instalazioen garbiketa,121548.0,121548.0,121548.0
1610,1200,62204,Zentro eta lokaletako inbertsioak,250000.0,1209752.94,199225.32
1610,1200,62303,Makinak erostea,5000.0,5000.0,6015.18
1610,1200,64304,"Ordainsariak, azterlanak eta proiektuak",10000.0,10000.0,31608.9
1610,1901,62303,Ekipoak berritzea,85000.0,85000.0,62230.52
1610,1902,62926,Igerilekuetako kontratuetako inbertsioak,816203.84,816203.84,688566.8
181701,3211,48026,Laguntza: udalaren haur eskoletako prezio publikoa,530000.0,424701.0,287952.63
181701,3211,62501,Haur eskoletako altzariak,13000.0,13000.0,10697.4
181701,3211,62505,Bestelako tresnak,6240.0,6240.0,8120.72
181702,3213,48001,Eskolaz kanpoko jarduerak,54000.0,54000.0,54000.0
181702,3213,48004,Hezkuntza konpentsazioa,130000.0,148000.0,147264.0
181702,3213,48108,Diru-laguntza: programetako garraioa,10000.0,10000.0,12999.89
181703,3210,48105,Arte eta Lanbide Eskola,332000.0,332000.0,332000.0
181703,3213,43301,Eskola-garraioko txartela,0.0,90000.0,70500.13
181703,3213,48007,Diru-laguntza: Guraso Elkarteen Federazioa,30000.0,0.0,0.0
181703,3213,48010,Diru-laguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,126000.0,126000.0,126000.0
182001,4515,48988,Hitzarmena: San Martin auzo-elkartea,100000.0,100000.0,100000.0
182001,4515,62505,Bestelako tresnak,10000.0,10000.0,9905.67
182002,4511,48958,Hitzarmena: Arabako Liburu Azoka,7000.0,7000.0,7000.0
182002,4511,48960,Hitzarmena: Liburu Zaharren Azoka,7000.0,7000.0,7000.0
182002,4511,62800,Liburutegietarako argitalpenak eta liburuak erostea,25000.0,100000.0,99983.65
1822,4531,62505,Bestelako tresnak,10000.0,10000.0,9291.92
1822,4622,48128,Hitzarmena: Arabako Gorren Zentroa,11693.0,11693.0,11693.0
1822,4622,48954,Auzo-elkarteentzako diru-laguntzak,177500.0,177500.0,177500.0
182601,4524,62228,Udako esparruetako ekipamenduak,40000.0,40000.0,25802.37
182603,4521,48119,Hitzarmena: ASPACE,24501.0,24501.0,24501.31
182603,4521,48133,Hitzarmena: Zuzenak,125000.0,135000.0,134999.62
182603,4521,48141,Hitzarmena: APDEMA,24970.0,24970.0,24970.0
182603,4521,48926,Diru-laguntza: 5+11 fundazioa,0.0,0.0,0.0
182603,4521,48935,Diru-laguntza deialdi orokorra,361550.0,381550.0,346610.07
182603,4521,48984,San Silvestre eta maratoi erdia,7390.25,7390.25,7390.25
182604,4524,62201,"Eraberritze-lanak, futbol zelaietan",50000.0,50000.0,50000.0
182604,4524,62300,Inbentarioan jasotzeko materiala,30000.0,30000.0,26884.83
182604,4524,62305,Berariazko material teknikoa,60000.0,60000.0,59936.3
2112,3220,62299,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,19839.24
2112,3220,62303,Prestakuntza programetarako makinak erostea,10000.0,10000.0,9136.63
2112,3220,62501,Enplegu eta prestakuntza instalazioetako altzariak,5000.0,5000.0,4777.51
2112,3220,62600,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,10000.0,10000.0,9734.37
2220,4517,62609,Europa eta Goiuri jauregietako ekipo teknikoak,30000.0,30000.0,29702.59
2220,4517,22780,Turismo Bulegoaren merchandising-gastuak,60000.0,60000.0,70460.56
0110,1111,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,39997.76
0110,1111,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,66140.26
0210,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,74821.52
0211,4321,14100,"Langileak, beste",0.0,0.0,212718.43
0320,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,76460.1
0821,7211,14100,"Langileak, beste",0.0,68021.28,152098.5
0822,3225,14100,"Langileak, beste",0.0,0.0,90582.27
1610,4329,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,70475.5
2110,3100,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,70937.96
2210,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,74821.52
0160,3101,48139,Emakume-elkarteentzako diru-laguntza deialdia,20000.0,20000.0,19939.54
1610,1200,22101,Energia elektrikoa,8450000.0,9258835.57,9563067.25
015503,4511,48933,Kultur proiektuetarako diru-laguntza deialdia,20000.0,16900.0,16900.0
0187,4621,22634,Ekitaldiak antolatzea eta ordezkaritza-gastuak,60000.0,60000.0,70277.67
015508,4510,22736,Iradier Arenako babes-kontratuak,100000.0,100000.0,0.0
0162,4630,12000,Funtzionarioen oinarrizko ordainsariak,21962.0,21962.0,10994.78
0162,4630,12100,Funtzionarioen ordainsari osagarriak,24116.0,24116.0,9207.88
0162,4630,14100,"Langileak, beste",78695.0,78695.0,8001.87
0162,4630,16000,"Gizarte Segurantza, enpresaren kontura",34002.0,34002.0,5651.94
0162,4630,16500,"Elkarkidetzako kuotak, Udalaren kontura",131.0,131.0,0.0
0162,4630,22699,Lankidetzako bestelako hainbat gastu,10000.0,16000.0,15914.36
0162,4630,22707,Azterlanak eta lan teknikoak,16000.0,26780.0,2519.65
0162,4630,22799,Kanpoko beste zenbait lan,15000.0,55780.0,51958.23
0162,4630,23002,Joan-etorrietako gastuak,14000.0,14000.0,1851.37
0410,1200,22103,Ur-hornikuntza zatikatzea,1000001.0,1000001.0,1000000.0
0410,1200,22610,Europa aparkalekuarekin hitzartutako kalte-ordaina,150000.0,257295.62,336338.39
0421,6111,12000,Funtzionarioen oinarrizko ordainsariak,25880.0,25880.0,0.0
0421,6111,12100,Funtzionarioen ordainsari osagarriak,38942.0,38942.0,0.0
0421,6111,16000,"Gizarte Segurantza, enpresaren kontura",12467.0,12467.0,0.0
0421,6111,16500,"Elkarkidetzako kuotak, Udalaren kontura",139.0,139.0,0.0
0822,3225,22781,Gastronomiaren Hiriburua,200000.0,360969.0,520363.73
0822,3225,22799,Merkataritza eta Ostalaritza Plan Estrategikoa,155000.0,100000.0,14520.0
0910,1240,22760,Genero-berdintasunerako ekintzak,10000.0,10000.0,0.0
1014,1270,12000,Funtzionarioen oinarrizko ordainsariak,39835.0,39835.0,0.0
1014,1270,12100,Funtzionarioen ordainsari osagarriak,51728.0,51728.0,0.0
1014,1270,16000,"Gizarte Segurantza, enpresaren kontura",24782.0,24782.0,0.0
1014,1270,16500,"Elkarkidetzako kuotak, Udalaren kontura",1283.0,1283.0,0.0
1110,3100,16007,Funtzionarioen berariazko osagarrirako ekarpena,269973.91,269973.91,0.0
1110,3100,16102,Aldez aurreko erretiroen kalte-ordainak,800000.0,800000.0,0.0
1110,3100,16104,Epaiaren ondoriozko ordainsariak,75000.0,75000.0,0.0
1110,3100,16204,Bizi-asegurua - Auto-asegurua,146000.0,146000.0,0.0
1110,3100,16205,Bizi-asegurua - langileen istripuak,910000.0,910000.0,0.0
1110,3100,16206,Aseguru korporatiboak,11500.0,11500.0,0.0
1110,3100,16220,Kalte-ordainak,3500.0,3500.0,0.0
1115,3151,22765,"Berehalakoan hartzeko zentroak, 24 orduko arreta",170000.0,92252.88,18710.81
1120,3110,22615,Hezkuntza zerbitzuak,2050.0,2050.0,0.0
1120,3110,22744,Mediku zerbitzua,2875.0,2875.0,0.0
151702,4111,22190,"Elikadura ohitura osasungarriak, Slow Food",36000.0,0.0,285.0
152009,4447,13000,Lan-kontratudun langile finkoen ordainsariak,247648.0,247648.0,0.0
152009,4447,16000,"Gizarte Segurantza, enpresaren kontura",56553.0,56553.0,0.0
152009,4447,16500,"Elkarkidetzako kuotak, Udalaren kontura",431.0,431.0,0.0
1610,1901,22149,Gainerako udal eraikinetako gasa,45000.0,83000.0,84209.72
1610,1901,22150,Energia-eraginkortasunaren ziurtagiriak,70000.0,0.0,0.0
182603,4521,22738,Challenge Family triatloia,20000.0,0.0,0.0
182603,4521,22739,Martin Fiz maratoia,20000.0,20000.0,20000.0
2110,1900,12000,Funtzionarioen oinarrizko ordainsariak,22664.0,22664.0,0.0
2110,1900,12100,Funtzionarioen ordainsari osagarriak,47921.0,47921.0,0.0
2110,1900,16000,"Gizarte Segurantza, enpresaren kontura",9866.0,9866.0,0.0
2111,3220,12000,Funtzionarioen oinarrizko ordainsariak,80278.0,80278.0,0.0
2111,3220,12100,Funtzionarioen ordainsari osagarriak,103196.0,103196.0,0.0
2111,3220,16000,"Gizarte Segurantza, enpresaren kontura",46783.0,46783.0,0.0
2111,3220,16500,"Elkarkidetzako kuotak, Udalaren kontura",125.0,125.0,0.0
2112,3220,12000,Funtzionarioen oinarrizko ordainsariak,457454.0,457454.0,0.0
2112,3220,12100,Funtzionarioen ordainsari osagarriak,546327.0,546327.0,0.0
2112,3220,14100,"Langileak, beste",605720.0,605720.0,0.0
2112,3220,16000,"Gizarte Segurantza, enpresaren kontura",417166.0,417166.0,0.0
2112,3220,16500,"Elkarkidetzako kuotak, Udalaren kontura",1727.0,1727.0,0.0
2210,1900,16500,"Elkarkidetzako kuotak, Udalaren kontura",93.0,93.0,0.0
2220,4517,22779,Hiriaren sustapena,150000.0,150000.0,130357.38
2220,4517,22782,Turismo Plan Estrategikoa,40000.0,40000.0,18468.74
015502,4512,62914,Folklore akademiako instrumentuak,4500.0,4500.0,4487.01
015503,4511,41921,"Hitzarmena: EHU, Cortada jaialdia",8000.0,8000.0,8000.0
015503,4511,48961,Hitzarmena Periskopiorekin,36500.0,36500.0,36109.08
015503,4511,48963,Hitzarmena Big-band jaialdiarekin,9500.0,9500.0,9500.0
015503,4511,48964,Hitzarmena Asociación Afroamericana elkartearekin,2500.0,2500.0,2500.0
015503,4511,48971,Hitzarmena Arabako Dantzarien Biltzarrarekin,14000.0,14000.0,14000.0
015503,4511,48974,Hitzarmena Ganbera musika zaleen elkartearekin,3500.0,3500.0,0.0
015503,4511,48977,Bertako artisten erakusketen programa,12000.0,12000.0,11828.5
015503,4511,48988,Hitzarmena Menditour Vitoriarekin,1500.0,1500.0,0.0
015503,4511,48989,Circulo Vitorianoren 150. urteurrena,15000.0,15000.0,15000.0
015503,4519,48912,Hitzarmena: komunitateen jaia,10000.0,10000.0,10000.0
015507,4536,48203,Azoka Txikia programa,6000.0,6000.0,6000.0
015508,4541,41900,"Hitzarmena EHUrekin, Ephialte funtsetarako",8000.0,0.0,0.0
015520,4518,48981,Hitzarmena Teatro Paraisorekin,32000.0,32000.0,32000.0
015520,4518,48989,Hitzarmena Ortzairekin,32000.0,32000.0,32000.0
015520,4518,48990,Hitzarmena Baratza Aretoarekin,8000.0,8000.0,8000.0
015520,4518,48991,Hitzarmena Sinkro gunearekin,9000.0,9000.0,9000.0
0160,3101,48125,Hitzarmena: Arabako Amen Elkartea,9900.0,9900.0,8627.86
0160,3101,48127,Hitzarmena: Arabako Emakumeen Batzarra,7302.0,7302.0,7302.0
0160,3101,64316,"Seguru ez diren eremuen mapa, berdintasun ikuspegitik",40000.0,40000.0,28850.7
0162,4630,48200,Lankidetzarako diru-laguntzak,2816061.0,1805000.0,1792148.33
0171,1242,48001,"Euskara ikasteko laguntzak, herritarrentzat",85000.0,85000.0,76794.48
0171,1242,48100,Hitzarmena Euskaltzaindiarekin,60000.0,60000.0,60000.0
0171,1242,48970,HItzarmena: Arabako Bertsozale Elkartea,50000.0,50000.0,50000.0
0171,1242,48995,Euskarazko musika sustatzea,10600.0,0.0,0.0
0211,4300,60001,Lurzoru desjabetzeak eta erosketak,1.0,1.0,6828.97
0211,4300,60800,Urbanizazioetako parte-hartzeak,1.0,1.0,0.0
0211,9210,73310,21. Zabalguneari: urrezko auzoetako inbertsioak,1500000.0,1224512.44,720640.38
0214,4300,60156,Trenbidea lurperatzea eta instalazioak,1.0,1.0,0.0
0214,4300,60175,Zabalganeko hiri-baratzea,150000.0,113000.0,112134.74
0214,4300,60176,Salburuko hiri-baratzea,150000.0,150000.0,0.0
0214,4300,60177,Salburuko agorespacea,180000.0,180000.0,0.0
0214,4300,60178,Zabalganeko agorespacea,180000.0,0.0,0.0
0214,4300,60183,Zabalganeko futbol-zelaia,100000.0,100000.0,0.0
0214,4300,60187,Zabalganeko jolasgunea estaltzea (Sofia Erreginaren hirib./Gandhi kalea),100000.0,100000.0,0.0
0214,4300,60188,Salburuko jolasgunea estaltzea (Tallinn kalea - Ekialdeko parkea),100000.0,0.0,0.0
0214,4300,62258,Udaletxe berriko inbertsioak,157713.28,157713.28,161200.42
0214,4330,62901,Tresneria erostea,3000.0,3000.0,364.01
0325,5112,60107,Zirkulazioa kontrolatzeko sistema,13000.0,13000.0,12577.39
0410,1900,78001,Ekarpena: lurralde etxeak,36000.0,36000.0,36000.0
0410,1900,78100,Diru-laguntza: Santa Maria katedraleko obrak,350000.0,350000.0,350000.0
0410,9210,43306,"Ekarpena, TUVISAri - Ikasleen garraio-txartela",90000.0,0.0,0.0
0821,3221,48002,Berrikuntzarako laguntzak,90000.0,90000.0,88956.66
0821,3221,48162,Hitzarmena: Araba Ekinean,2500.0,0.0,0.0
0821,3221,48949,Enpresak sortzeko laguntzak,100000.0,100000.0,98132.76
0821,3224,48943,Enpresen Gizarte Erantzukizunari buruzko Foroa,10000.0,10000.0,6000.0
0821,3224,62601,Berrikuntzak mintegietan,5000.0,22007.45,19734.0
0821,3224,62624,Alde Zaharreko mintegiko ekipamendua,5000.0,5000.0,7273.44
0821,3224,62952,Industria-politikaren plana,500000.0,500000.0,0.0
0821,4444,60902,Mintegiko inbertsioak - Basaldea proiektua Basaldea kalea,50000.0,142891.57,45.48
0821,5142,48172,Hitzarmena: Santa Maria Katedrala fundazioa,40000.0,40000.0,40000.0
0821,5142,48980,Hitzarmena: Cluster Z,20000.0,20000.0,0.0
0821,5142,48981,Hitzarmena: V-G Muralen Ibilbidea,30000.0,0.0,0.0
0821,5142,48983,Hitzarmena: Goian,100000.0,100000.0,100000.0
0821,5142,62283,Urban - Zain proiektua,30000.0,30000.0,0.0
0821,5142,62294,Urban - Farolen Museoa handitzea,50000.0,50000.0,6525.29
0821,7211,48967,Inbertsiorako laguntzak,100000.0,100000.0,99021.31
0821,7213,48180,VIArentzako transferentziak,40000.0,40000.0,40000.0
0822,3225,42301,"Arabako Merkataritza Ganberarekiko hitzarmena, erakusleihoak",20000.0,70000.0,70000.0
1115,3152,48046,Hitzarmena: Bizitza Berria,120000.0,120000.0,120000.0
1115,3152,48124,Hitzarmena: Gizarterako,13500.0,13500.0,13500.0
1115,3152,48170,"Hitzarmena, IRSE: laneratzeko programa",51284.0,51284.0,51284.0
1115,3152,48196,Hitzarmena: Bultzain,50000.0,50000.0,50000.0
1115,3152,48197,Hitzarmena: Sendotu,20000.0,20000.0,20000.0
1115,3152,48940,Abetxukuko ekimen-etxea,77000.0,77000.0,77000.0
1115,3152,48957,Hitzarmena: Loremaitea - Agle,40000.0,40000.0,40000.0
1115,3152,48972,"HIESaren aurkako batzordea, prebentzio-programa",23000.0,0.0,0.0
1115,3153,41906,Hitzarmena: Prestaturik - Si Quieres Puedes,60000.0,60000.0,60000.0
1120,3110,48120,Hitzarmena: Ausarki - Familiarentzako informazioa eta aholk. jur.,3000.0,3000.0,3000.0
1120,3110,48131,Hitzarmena: Anadahi (hiperaktiboak),3750.0,0.0,0.0
1120,3110,48187,Hitzarmena: Garenok,11780.0,11780.0,11780.0
1120,3110,48192,Hitzarmena: Arabako Zeliakoen Elkartea,8400.0,0.0,0.0
1120,3110,48932,Hitzarmena: APDEMA,11230.0,0.0,0.0
1120,3110,48956,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,11780.0
1120,3110,48977,Hitzarmena: Save the Children,11780.0,11780.0,11780.0
1120,3110,48991,Hitzarmena: UNICEF,11780.0,11780.0,11780.0
1120,3110,48992,Hitzarmena: AMAPASE,15000.0,15000.0,15000.0
1133,3120,48018,Adinekoak hartzeko emakume boluntarioen elkartea,1400.0,1400.0,1400.0
1133,3120,48023,Hitzarmena: Alzheimer gaixoen senideak,3957.13,3957.13,3957.13
1133,3120,48150,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,6142.74
1133,3120,48151,Askatasunik gabeko pertsonen auzolanak,11188.57,11188.57,11188.57
1133,3120,48153,Agurekin - Gizarte berrikuntza,40000.0,40000.0,0.0
1133,3120,48957,Hitzarmena: AGLE,10970.0,0.0,0.0
1133,3120,48959,Hitzarmena: Ascundean - 3. adina,22246.96,22246.96,22246.96
1145,3134,48000,Gizarte-larrialdiko laguntzak,3089324.4,3456049.0,3456049.0
1145,3135,48025,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,16450.0,0.0,0.0
1145,3135,48029,Hitzarmena ADELA elkartearekin,5650.0,0.0,0.0
1145,3135,48031,Hitzarmena ARENE elkartearekin,27420.0,0.0,0.0
1145,3135,48040,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),13890.0,0.0,0.0
1145,3135,48041,Hitzarmena: ADELPRISE elkartea,8220.0,0.0,0.0
1145,3135,48059,Hitzarmena: ASAFIMA elkartea,23760.0,0.0,0.0
1145,3135,48119,Hitzarmena: ASPACE - Garun paralisia,11230.0,0.0,0.0
1145,3135,48130,Hitzarmena: Arantza Bifidoa Elkartea,3750.0,0.0,0.0
1145,3135,48138,Hitzarmena: Elikagaien Bankua,12000.0,12000.0,12000.0
1145,3135,48143,Hitzarmena: Arabako Epilepsia Elkartea,4030.0,0.0,0.0
1145,3135,48149,Hitzarmena: Adeles lupus,3750.0,0.0,0.0
1145,3135,48157,Vicente Abreu elkarte-federazioa,31000.0,31000.0,31000.0
1145,3135,48189,Hitzarmena: ASAMMA elkartea,2800.0,0.0,0.0
1145,3135,48190,Hitzarmena: ATECE elkartea - Garuneko gaitza,11290.0,0.0,0.0
1145,3135,48191,Hitzarmena: Arabako Diabetikoen Elkartea,9500.0,0.0,0.0
1145,3135,48193,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,5480.0,0.0,0.0
1145,3135,48195,Hitzarmena: Bihotz Bizi elkartea,7100.0,0.0,0.0
1511,4447,48196,Hitzarmena: GAIA fundazioa,10000.0,10000.0,10000.0
1512,4447,60920,Azpiegitura berdeak,300000.0,300000.0,112809.94
1512,4447,64405,Klima aldaketaren kontra borrokatzeko planaren baitako ekintzak,90000.0,90000.0,0.0
1513,4420,60706,Hondakinen plana,50000.0,50000.0,0.0
1513,4442,60305,Gardelegiko zabortegiko instalazioak,36000.0,36000.0,29161.73
1513,4442,62916,Zabortegiaren ingurumen kalitatea,20000.0,20000.0,20324.38
151701,4110,62311,Inbentarioan jasotzeko materiala,6000.0,6000.0,5999.4
152005,4300,60009,Desjabetzea hegoaldeko ibaietan,41085.81,41085.81,0.0
152005,4300,60186,Espazio publikoko inbertsioen plan laguntzailea,2000000.0,1000.0,0.0
152005,5111,60169,Mugikortasun azpiegiturak,2000000.0,2000000.0,599877.75
152005,5111,60189,BJTen inbertsioak,2000000.0,2000000.0,2118468.41
152005,5111,60190,Bide publikoetako eta zoladura inbertsioak,600000.0,600000.0,453373.21
152005,5111,60191,Hiri hornigarrietalp inbertsioak,60000.0,60000.0,0.0
152007,4444,60182,Zuhaitz proiektua,150000.0,154500.0,105590.41
152008,5331,60700,Nekazaritza Eremuko paisaia,80000.0,80000.0,25498.8
152008,5331,72000,"AFA, lursailen arteko bideak egitea",150000.0,150000.0,150000.0
152008,5332,48112,Diru-laguntzak: Kontzejuen elkartea,90000.0,108000.0,108000.0
152008,5332,78919,Diru-laguntzak: gizarte zentroak,40000.0,40000.0,0.0
1610,1200,62205,Ikastetxeetako eta udal eraikinerako obrak,700000.0,700000.0,345934.21
1610,1200,62242,Udalaren haur eskoletako eta haurrekoletako inbertsioak,300000.0,300000.0,120566.82
1610,1200,62293,Udal eraikinetako inbertsioak,1100000.0,1100000.0,828131.53
181702,3213,48116,Hitzarmena: Instituto europeo de estudios en prevención - Irefrea elkartea,13700.0,0.0,0.0
181702,3213,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,25500.0
181703,3210,40100,UNEDi,90000.0,90000.0,90000.0
181703,3210,42105,Lanbide Heziketako partzuergoa,429311.0,384311.0,384053.52
181703,3210,48175,Ezintasunak dituztenen elkarteen jarduerak,31200.0,31200.0,26585.17
181703,3212,41918,Hitzarmena EHUrekin - Hiri Hezitzaileak,26000.0,26000.0,23399.2
181703,3213,48102,Diru-laguntzak: HHI,26000.0,0.0,0.0
181703,3213,48114,diru-laguntza Fernando Buesa Fundazioa,45472.0,61472.0,61472.0
182001,4515,62512,Gizarte etxeetako ekipamendu inbertsioak,350000.0,575592.0,77422.32
1822,4622,48970,Hitzarmena: Eginaren Eginez elkartea,27000.0,27000.0,27000.0
182603,4521,48115,Hitzarmena: Arabako Bolo-jokalarien Federazioa,5817.0,5817.0,5817.07
182603,4521,48142,Hitzarmena: Arazoak,14479.94,14479.94,14479.94
182603,4521,48927,Diru-laguntza: 5+11 fundazioaren futbol atala,172450.0,155000.0,155000.0
182603,4521,48928,Diru-laguntza: 5+11 fundazioaren saskibaloi atala,90000.0,119000.0,119000.0
182604,4524,62308,Publizitate estatikoa,1.0,1.0,0.0
2112,3220,47113,Hitzarmena: Merkataritza Agenteen Elkargoa,12000.0,12000.0,12000.0
2112,3220,48171,Hitzarmena: Secretariado Gitano fundazioa,48450.0,48450.0,48450.0
2112,3220,48966,Hitzarmena: Saregune proiektua,80000.0,80000.0,80000.0
2220,4517,60186,Turistentzako seinaleztapeneko inbertsioa,90000.0,90000.0,10331.69
015507,4534,41924,Hitzarmena: Euskadiko Gazteria Kontseilua - Gazteen partaidetzaren sustapena,0.0,20000.0,20000.0
0822,3225,48967,Hitzarmena: SCAE-España,0.0,6000.0,0.0
2112,3220,48967,"Kontrataziorako laguntzak, Eskualdeko Enplegu Plana",0.0,1055000.0,544097.56
2112,3220,48968,"Hitzarmena: Sartu, Eskualdeko Enplegu Plana",0.0,228585.0,228584.76
2112,3220,48970,"Hitzarmena: Garbinguru, Eskualdeko Enplegu Plana",0.0,181839.0,181839.0
2112,3220,48973,"Hitzarmena: Emaus, Eskualdeko Enplegu Plana",0.0,126220.0,126220.0
2112,3220,48974,Hitzarmena: Emaus-green jobs,0.0,110000.0,110000.0
0214,4300,62260,Zabalganeko gizarte-etxea,0.0,346752.89,0.0
0214,4300,62259,Salburuko gizarte-etxea,0.0,1333835.92,1244958.87
0211,4321,64206,HAPO berrikustea,0.0,48786.8,48036.8
081801,5142,22798,Erdi Aroko hiriguneko kudeaketa soziokulturalaren eta dinamizazio ekonomikoaren gastuak,0.0,16593.57,3797.82
1011,1270,62623,e-administrazioa plan zuzentzailea,0.0,131482.53,131482.53
152005,4300,60316,Barneko Eraztun Berdea,0.0,5124.35,0.0
152005,4300,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,164183.23,143582.28
152005,5111,60169,Mugikortasun azpiegiturak,0.0,199093.6,178941.92
152008,4300,60158,Kontzejuek zehaztu beharreko lanak,0.0,15.63,0.0
152005,4324,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,105465.22,105465.22
152005,4324,60173,Hidrologia-hobekuntzarako plana,0.0,480902.75,366657.42
152005,5110,60102,Oztopo arkitektonikoak,0.0,53024.43,52690.13
152005,4444,60115,Bestelako inbertsio estrategikoak,0.0,1310762.56,1310762.56
152005,4300,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,532605.41,503614.73
152005,4300,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,576975.32,331833.47
015508,9211,43101,Luis Aranburu Musika Eskolari,0.0,63326.27,63326.27
015508,9211,43103,Jose Uruñuela Dantza Kontserbatorioari,0.0,46456.5,46456.5
015508,9211,73101,"Ekarpena, Luis Aranburu Musika Eskolari",0.0,13000.0,0.0
015508,9211,73103,"Ekarpena, Jose Uruñuela Dantza Kontserbatorioari",0.0,5931.46,0.0
015520,4518,22732,Zerbitzuak emateko kontratuak,0.0,18447.78,0.0
015503,4519,22756,Kultura-jardueretako zerbitzuak,0.0,3869.58,3869.58
0171,1242,22780,Euskara plana,0.0,31107.22,31107.22
0160,3101,22710,III. Berdintasun Plana,0.0,8591.0,8560.75
0210,1900,22707,Laguntza teknikoak,0.0,7713.75,7713.75
0214,4300,62292,Mariturri haur-eskola,0.0,481525.88,481525.88
0214,4330,64201,Azterlanak eta proiektuak,0.0,13900.0,13900.0
0214,4444,62265,Europa jauregia eraberritu eta handitzea,0.0,3889196.55,2405814.01
0214,4444,62265,Europa jauregia eraberritu eta handitzea,0.0,1451102.81,1451102.81
0211,4321,64202,Eguneratze kartografikoak,0.0,3805.99,3805.99
0350,2221,21900,Ekipoak berritzea eta erostea,0.0,5394.33,5394.33
0350,2221,62400,Ibilgailuak,0.0,52890.0,52890.0
0340,2231,22105,Jantziak eta uniformeak,0.0,5993.13,5993.13
0410,9211,43102,Ingurugiro Gaietarako Ikastegiari,0.0,192177.3,192177.3
0410,9210,43300,"Ekarpena, TUVISAri",0.0,750000.0,750000.0
0410,9210,73300,TUVISAri,0.0,110000.04,110000.04
0410,9210,73309,Transferentzia TUVISAri - Ekipamenduen mugikortasuna,0.0,305964.43,269074.49
0823,4517,22776,"Azpiegituren kudeaketa: Europa jauregia, Goiuri jauregia eta Turismoa",0.0,9000.0,6630.86
0822,3225,22773,Azoken zaintza,0.0,3059.49,3059.49
0821,3224,22797,Enplegu eta Ekonomia Sustapeneko batzorde txostengilea,0.0,50652.34,48770.06
0821,3221,22744,Kalitate Plana,0.0,3267.0,2178.0
0822,3225,48964,Denda txikientzako laguntzak,0.0,49043.59,0.0
0822,3225,48164,Lankidetza: Merkataritza Dinamizatzeko Taldea,0.0,2850.0,0.0
0821,3224,60901,Inbertsioak enpresa mintegian - lur-bankua,0.0,0.0,0.0
0821,4444,60902,Mintegiko inbertsioak - Basaldea proiektua Basaldea kalea,0.0,213729.97,213729.97
0821,3220,22678,Ekintzaileentzako eskualdeko enplegu-plana,0.0,7260.0,7260.0
0821,3224,62624,Alde Zaharreko mintegiko ekipamendua,0.0,3170.08,3107.76
0821,5142,62288,URBAN Erdi Aroko hiriguneko beste gastu batzuk,0.0,164432.92,83653.25
081801,5142,62284,+ Euskadi 2011 planeko inbertsioak,0.0,578244.93,425322.5
0910,1240,22638,Langileen prestakuntza-plana,0.0,8712.0,8712.0
1012,1250,22728,Ordenagailu zentralen euskarria,0.0,44341.83,44341.83
1011,1250,62624,Iruzur fiskalaren kontrako plana,0.0,49955.3,49955.3
1011,1250,62625,Diru-laguntzen kudeaketa zentralizatua,0.0,100000.0,100000.0
1012,1270,22200,Telefono-fakturazioa,0.0,36683.39,24581.86
1010,1250,22730,LOPD-ko prozesuak definitu eta ikuskatzea.,0.0,40000.0,40000.0
1012,1270,62620,Segurtasun planeko ekintzak,0.0,152490.95,152489.95
