#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
1150,2391,22707,,Azterlanak eta lan teknikoak,33500.0,33500.0,0.0
1150,2391,22799,,Kanpoko beste zenbait lan,33500.0,91500.0,9730.74
1150,2391,23002,,Joan-etorrietako gastuak,10000.0,10000.0,2500.7
1150,2391,48200,,Garapenean laguntzeko dirulaguntzak,1784670.0,1726670.0,0.0
1150,2391,48205,,Hitzarmena: Larrialdietarako Arabako Funtsa,135000.0,135000.0,0.0
1150,2391,48206,,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,0.0
1150,2391,48207,,Hitzarmena: Euskal Fondoa,207000.0,207000.0,0.0
1150,2391,48211,,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,0.0
1150,2391,48212,,Hitzarmena: AFINIS - oporrak bakean,17000.0,17000.0,0.0
1150,2391,48213,,Hitzarmena: bidezko merkataritza,70000.0,70000.0,0.0
1150,2391,48215,,Hitzarmena: Afrika,20000.0,20000.0,0.0
1310,9313,12000,,Funtzionarioen oinarrizko ordainsariak,151639.0,151639.0,21817.55
1310,9313,12100,,Funtzionarioen ordainsari osagarriak,195381.0,195381.0,46283.89
1310,9313,14100,,Bestelako langileak,87124.0,87124.0,17629.73
1310,9313,16000,,"Gizarte Segurantza, enpresaren kontura",108000.0,108000.0,22354.49
1310,9313,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7133.0,7133.0,1478.6
1510,1701,11000,,Kabineteko behin-behineko langileen ordainsariak,85216.86,85216.86,18643.5
1510,1701,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,3191.52
1510,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,332.52
1510,1701,22004,,Kartografia eta proiektuak editatu eta erreproduzitzea,1000.0,1000.0,106.0
1510,1701,22205,,"Bilerak, hitzaldiak eta biltzarrak",2000.0,2000.0,100.0
1510,1701,22206,,Kanpo-ekintzak eta nazioarteko lankidetzak,3000.0,3000.0,2400.0
1510,1701,22603,,"Komunikazioa, itzulpena eta publizitatea",25000.0,25000.0,0.0
1510,1701,48101,,Hitzarmena: Mobility Lab,153000.0,153000.0,0.0
1510,1701,48101,R,Hitzarmena: Mobility Lab,0.0,153000.0,0.0
1510,1701,62630,,Software-lizentziak,50000.0,50000.0,0.0
1514,1701,12000,,Funtzionarioen oinarrizko ordainsariak,209834.0,209834.0,28395.88
1514,1701,12100,,Funtzionarioen ordainsari osagarriak,255504.0,255504.0,61440.46
1514,1701,14100,,Bestelako langileak,111526.0,111526.0,35961.23
1514,1701,16000,,"Gizarte Segurantza, enpresaren kontura",169297.0,169297.0,43166.99
1514,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8949.0,8949.0,1891.98
152002,1331,60195,,Trafiko-segurtasuneko elementuak hobetzea,75000.0,75000.0,0.0
152002,1513,60921,R,Koroatzeko proiektua,0.0,76296.82,0.0
152002,1533,60102,,Irisgarritasuna hobetzea,10000.0,10000.0,0.0
152002,1533,60116,,Eraberritze eta asfaltatze integralak,1000000.0,1000000.0,443.33
152002,1533,60116,R,Eraberritze eta asfaltatze integralak,0.0,1717753.66,694112.8
152002,1533,60117,,Haur-jolasen erreforma integralak,300000.0,300000.0,0.0
152002,1533,60121,R,"Florida parkea, haitzuloa",0.0,449464.1,0.0
152002,1533,60129,,Txirrindularien sare nagusia,70000.0,70000.0,0.0
152002,1533,60129,R,Txirrindularien sare nagusia,0.0,196649.72,0.0
152002,1533,60169,,EU - Mugikortasun elektrikoaren zentroa handitzea,0.0,5998847.33,0.0
152002,1533,60171,,Bizikletak aparkatzekoak eta bizikletentzako lonjak,75000.0,75000.0,0.0
152002,1533,60171,A,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,26953.68,0.0
152002,1533,60171,R,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,80000.0,0.0
152002,1533,60172,,EU - Bizikleta-aparkaleku seguruen sarea,0.0,505945.77,0.0
152002,1533,60198,,Espazio publikoko inbertsioen gida-plana,6000000.0,6000000.0,0.0
152002,1533,60198,R,Espazio publikoko inbertsioen gida-plana,0.0,679488.14,189857.26
152002,1533,60201,,Erdi Aroko etxarteak berritu eta birgaitzea,75000.0,75000.0,0.0
152002,1533,60506,A,Ariznabarrako aparkalekua,0.0,670.15,0.0
152002,1533,60907,,Vitoria-Gasteiz Green Mobility next,3760956.58,838656.78,0.0
152002,1533,60922,,Bizikleta-gordailua,50000.0,50000.0,0.0
152002,1533,60922,R,Bizikleta-gordailua,0.0,39966.42,7993.28
152002,1533,60924,,Bidegorrien sarea handitzea,150000.0,150000.0,0.0
152002,1533,60924,R,Bidegorrien sarea handitzea,0.0,22750.36,97.22
152002,1533,61121,,"Oroimenezko zentroaren ingurunea, bigarren eta hirugarren fasea",1200000.0,1200000.0,0.0
152002,1533,61121,R,"Oroimenezko zentroaren ingurunea, bigarren eta hirugarren fasea",0.0,999075.64,183352.14
152002,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",40246.9,40246.9,626.78
152002,1533,64304,A,"Ordainsariak, azterlanak eta proiektuak",0.0,20166.68,0.0
152002,1533,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,21578.32,0.0
152002,1533,64517,R,Hirigunea biziberritzeko Bost Enparantza plana,0.0,1115206.79,49760.52
152002,1533,72000,,AFAren eta Udalaren arteko hitzarmena. A-4132 errepidea hobetzeko obrak,181100.36,181100.36,0.0
152002,1533,72000,R,AFAren eta Udalaren arteko hitzarmena. A-4132 errepidea hobetzeko obrak,0.0,24036.74,0.0
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,1074270.0,1074270.0,153076.84
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1512681.0,1512681.0,359794.63
152002,1534,14100,,Bestelako langileak,667108.0,667108.0,177920.49
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",1205816.0,1205816.0,267935.81
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",42599.0,42599.0,8505.92
152002,1534,20200,,Makineria eta instalazioak alokatzea,80000.0,80000.0,4327.32
152002,1534,20200,A,Makineria eta instalazioak alokatzea,0.0,11001.23,0.0
152002,1534,20200,R,Makineria eta instalazioak alokatzea,0.0,8490.57,0.0
152002,1534,21002,,Inbertsioak: BJT,1450000.0,1450000.0,0.0
152002,1534,21004,,Bide publikoko jarduketa subsidiarioak,20000.0,20000.0,0.0
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),200000.0,200000.0,29081.02
152002,1534,21008,R,Berehala jarduteko taldeak (haur jolasak),0.0,317.48,0.0
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,400000.0,400000.0,100869.39
152002,1534,21060,R,Bide publikoak eta zoladura zaintzea,0.0,92721.58,28171.58
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,250000.0,250000.0,0.0
152002,1534,21062,R,Zoladura eta aglomeratuak mantentzea,0.0,190356.42,190356.42
152002,1534,21701,,Hiri-altzariak onik zaintzea,110000.0,110000.0,0.0
152002,1534,21703,,Arrapalak mantentzeko kontratuak,135000.0,135000.0,3732.72
152002,1534,21703,R,Arrapalak mantentzeko kontratuak,0.0,15157.5,0.0
152002,1534,21706,,Iturriak mantentzea eta garbitzea,200000.0,200000.0,0.0
152002,1534,21706,R,Iturriak mantentzea eta garbitzea,0.0,16666.67,0.0
152002,1534,22111,,Tresnak,25000.0,25000.0,4231.54
152002,1534,22722,,Komun publikoak mantentzeko kontratua,55000.0,55000.0,8834.44
152002,1534,22722,R,Komun publikoak mantentzeko kontratua,0.0,8616.72,2666.7
152002,1641,22111,,Tresnak,15000.0,15000.0,3785.49
152002,1641,22140,,Hilerrietako berariazko gastuak,125000.0,125000.0,15711.41
152002,1641,22715,,Hondakinen gaikako bilketa,8000.0,8000.0,0.0
152002,1641,60105,,Hobiak eta panteoiak egitea,75000.0,52978.0,0.0
152002,1641,60106,R,Hilerri musulmana,0.0,34233.66,34233.64
152002,1641,60107,,Hilerrietako lanak,300000.0,300000.0,0.0
152002,1641,60107,R,Hilerrietako lanak,0.0,1054548.18,48536.9
152002,1641,62313,,Hilerrietako tresneria erostea,0.0,22022.0,0.0
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),416000.0,416000.0,58287.9
152002,1651,21006,R,Berehala jarduteko taldeak (argiteria),0.0,923.55,0.0
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,4850000.0,4850000.0,0.0
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,370000.0,370000.0,99408.42
152002,1651,22130,R,Argiteria publikoaren mantentze orokorra,0.0,51750.65,0.0
152002,1651,60115,,Kaleko argiteria hobetzea,200000.0,200000.0,0.0
152002,1651,60115,A,Kaleko argiteria hobetzea,0.0,316.88,0.0
152002,1651,60115,R,Kaleko argiteria hobetzea,0.0,698645.9,0.0
152002,1711,64520,R,Salburuko superetxadia,0.0,13915.0,0.0
152002,1711,64522,,Superetxadiak,100000.0,100000.0,0.0
152002,1711,64522,R,Superetxadiak,0.0,943343.75,32062.18
152002,2381,60607,,Genero-ikuspegia kaleko argiterian,75000.0,75000.0,0.0
152002,2381,60607,A,Genero-ikuspegia kaleko argiterian,0.0,262.64,0.0
152002,2381,60607,R,Genero-ikuspegia kaleko argiterian,0.0,63848.6,0.0
152002,4411,21705,,Autobus elektrikoak mantentzea ,181500.0,181500.0,0.0
152002,4411,47122,,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",20000.0,20000.0,0.0
152002,4411,69200,A,BRT ezartzea,0.0,22548.65,0.0
152002,4411,69200,R,BRT ezartzea,0.0,108573.3,72382.2
152002,4411,71007,,Salburua-Zabalgana tranbia,2998450.0,2998450.0,360295.4
152002,4412,77000,,Taxi elektrikoak erosteko dirulaguntza,40000.0,40000.0,0.0
152005,4411,69200,A,Implantación BEI- BEA,0.0,5763127.8,227658.38
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,901154.0,901154.0,121974.42
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1188357.0,1188357.0,257870.88
152007,1711,14100,,Bestelako langileak,380939.0,380939.0,97759.05
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",999660.0,999660.0,213585.28
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",36007.0,36007.0,7121.37
152007,1711,20200,,Makineria eta instalazioak alokatzea,135000.0,135000.0,9714.82
152007,1711,20200,R,Makineria eta instalazioak alokatzea,0.0,68906.0,1584.82
152007,1711,21014,,Txorkoak,275000.0,275000.0,0.0
152007,1711,21014,R,Txorkoak,0.0,87782.7,0.0
152007,1711,21015,A,Haztegia lekuz aldatzea (behin-behinekoa),0.0,190.67,0.0
152007,1711,21016,,Landareak erostea,40000.0,40000.0,4830.51
152007,1711,21071,,Berdegune publikoak onik zaintzea,275000.0,275000.0,50264.43
152007,1711,21071,R,Berdegune publikoak onik zaintzea,0.0,124206.42,28209.63
152007,1711,21072,,Jardinerak onik zaintzea,4000.0,4000.0,0.0
152007,1711,21200,,Makinak eta instalazioak onik zaintzea,45000.0,45000.0,11398.94
152007,1711,21704,,Udal instalazioak ireki eta ixteko kontratua,25000.0,25000.0,3983.98
152007,1711,21704,R,Udal instalazioak ireki eta ixteko kontratua,0.0,916.25,0.0
152007,1711,22111,,Tresnak,30000.0,30000.0,4598.64
152007,1711,22711,,Berdeguneak onik zaintzea,3100000.0,3100000.0,460406.52
152007,1711,22711,R,Berdeguneak onik zaintzea,0.0,183655.46,0.0
152007,1711,22712,,Europa jauregiaren fatxadaren kontserbazioa,35000.0,35000.0,125.24
152007,1711,22716,,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
152007,1711,22716,R,Zuhaiztiaren Kudeaketa Plana,0.0,41588.5,0.0
152007,1711,22740,,Erdi Aroko etxarteak onik zaintzea,13000.0,13000.0,1933.53
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, auzoak",300000.0,300000.0,0.0
152007,1711,60196,R,"Zuhaitzak kudeatzeko plana, auzoak",0.0,254761.0,0.0
152007,1711,60197,,Auzoko azpiegitura berdea,75000.0,75000.0,0.0
152007,1711,60197,R,Auzoko azpiegitura berdea,0.0,171663.06,0.0
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",50000.0,50000.0,0.0
152007,1711,64304,A,"Ordainsariak, azterlanak eta proiektuak",0.0,7495.95,0.0
152007,1711,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,5397.08,0.0
152007,1711,69906,,Udal haztegia,40000.0,40000.0,0.0
152007,2381,60609,,Auzoko azpiegitura berdea genero-ikuspegiarekin,75000.0,75000.0,0.0
152007,2381,60609,A,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,348.1,0.0
152007,2381,60609,R,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,74634.4,0.0
152007,2411,22100,R,GEPO - Mugikortasuna eta espazio publikoa,0.0,21000.0,0.0
1521,1331,12000,,Funtzionarioen oinarrizko ordainsariak,287860.0,287860.0,38738.03
1521,1331,12100,,Funtzionarioen ordainsari osagarriak,355368.0,355368.0,72055.14
1521,1331,14100,,Bestelako langileak,85603.0,85603.0,27637.55
1521,1331,16000,,"Gizarte Segurantza, enpresaren kontura",242164.0,242164.0,57600.54
1521,1331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15242.0,15242.0,3099.0
1521,1331,20200,,Aparkalekuak mantendu eta arautzea,332000.0,332000.0,0.0
1521,1331,21005,,TAO agenteen aldagela,10000.0,10000.0,0.0
1521,1331,21050,,Seinaleztapena onik zaintzea,75000.0,75000.0,13000.46
1521,1331,21050,R,Seinaleztapena onik zaintzea,0.0,102259.15,0.0
1521,1331,21910,,Trafikoa kontrolatzeko sistema mantentzea,1254255.65,1254255.65,197307.72
1521,1331,60107,,Zirkulazioa kontrolatzeko sistema,150000.0,150000.0,0.0
1521,1331,60143,,Bide segurtasuna hiriaren zabalpenetan,50000.0,50000.0,2704.35
1521,1331,60143,R,Bide segurtasuna hiriaren zabalpenetan,0.0,36235.54,13634.42
1521,1331,62703,,EU – Emisio gutxiko eremua,0.0,1080530.0,0.0
1521,1331,62901,,Tresneria erostea,15000.0,15000.0,12772.76
1521,1331,64521,,Salburuko super-etxadian trafikoa lasaitzea,75000.0,75000.0,0.0
1521,4413,62701,A,BEArako kotxetegiak,0.0,122663.73,25682.26
1521,4413,62701,R,BEArako kotxetegiak,0.0,2982189.06,517422.23
1522,4413,12000,,Funtzionarioen oinarrizko ordainsariak,174012.0,174012.0,22986.48
1522,4413,12100,,Funtzionarioen ordainsari osagarriak,244936.0,244936.0,51015.69
1522,4413,14100,,Bestelako langileak,150998.0,150998.0,44608.87
1522,4413,16000,,"Gizarte Segurantza, enpresaren kontura",196130.0,196130.0,43205.32
1522,4413,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10291.0,10291.0,2194.62
1522,4413,21105,,Autobus-geltokia onik zaindu eta mantentzea,70500.0,70500.0,4835.79
1522,4413,22101,,"Energia elektrikoaren hornikuntza, autobus-geltokia",70000.0,70000.0,3149.31
1522,4413,22102,,"Ur-hornidura eta hondar-urak araztea, autobus-geltokia",20000.0,20000.0,0.0
1522,4413,22104,,Autobus geltokiaren energia-eraginkortasuna,103000.0,103000.0,610.4
1522,4413,22734,,Autobus-geltokiko segurtasuna,75000.0,75000.0,0.0
1522,4413,22734,R,Autobus-geltokiko segurtasuna,0.0,21235.58,9348.0
1522,4413,22783,,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",160000.0,160000.0,13122.8
1522,4413,62953,,Autobus geltokiko ekipoetarako inbertsioak,90000.0,90000.0,0.0
1620,3421,62296,,Kirol zelaietako inbertsioak,500000.0,500000.0,0.0
1620,3421,62296,R,Kirol zelaietako inbertsioak,0.0,1350929.44,131296.4
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1300000.0,1300000.0,210910.42
1620,3422,62926,,Igerilekuetako kontratuetako inbertsioak,300000.0,300000.0,0.0
1620,9211,62204,,Zentro eta lokaletako inbertsioak,930000.0,930000.0,0.0
1620,9211,62204,R,Zentro eta lokaletako inbertsioak,0.0,389023.45,105233.02
1620,9211,62205,,Ikastetxeetako obrak,300000.0,300000.0,0.0
1620,9211,62205,R,Ikastetxeetako obrak,0.0,158004.32,15105.5
1620,9211,62293,,Udal eraikinetako inbertsioak,700000.0,850000.0,0.0
1620,9211,62293,R,Udal eraikinetako inbertsioak,0.0,671466.87,50838.73
1620,9211,62303,,Makinak erostea,15000.0,15000.0,3489.7
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",15000.0,15000.0,0.0
1620,9212,21100,,Udal eraikinak onik zaintzea,400000.0,400000.0,39819.34
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,400000.0,400000.0,46708.65
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,5410.1,0.0
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,90000.0,90000.0,13265.4
1620,9212,22109,,Garbiketa-produktuak,270000.0,270000.0,30918.34
1620,9212,22111,,Tresnak,40000.0,40000.0,12711.31
1620,9212,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,17965.1
1620,9212,22147,,Tentsio baxuko kontratuak,10000.0,10000.0,0.0
1620,9212,22682,,Mantentzeko hornidura txikiak,500000.0,500000.0,52703.57
1620,9212,22727,,Instalazioak mantentzeko kontratua,800000.0,800000.0,108196.37
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,25000.0,25000.0,611.63
1620,9214,22783,,Garbiketa Ataleko kontratuak,5900000.0,5900000.0,465052.63
1620,9214,22783,R,Garbiketa Ataleko kontratuak,0.0,4055.0,0.0
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,1575000.0,1575000.0,253867.42
1620,9215,22101,,Udal eraikinetako energia elektrikoa,4310000.0,4310000.0,591964.94
1620,9215,22103,,Energia-eraginkortasunerako kontratua,3075000.0,3075000.0,507747.02
1620,9215,22149,,Gainerako udal eraikinetako gasa,130000.0,130000.0,28153.11
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,220000.0,220000.0,35833.64
1620,9215,62259,,Instalazio elektrikoetako inbertsio-kontratua ,355000.0,355000.0,50411.62
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,550000.0,550000.0,91000.0
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,131824.0,131824.0,24758.71
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,161652.0,161652.0,41502.19
1620,9219,14100,,Bestelako langileak,39972.0,39972.0,7573.35
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",101545.0,101545.0,25160.87
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2318.0,2318.0,494.31
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,3180195.0,3180195.0,501513.91
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,3995708.0,3995708.0,979515.24
1630,9219,14100,,Bestelako langileak,2340980.0,2340980.0,670910.48
1630,9219,16000,,"Gizarte Segurantza, enpresaren kontura",3490107.0,3490107.0,890700.27
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",151947.0,151947.0,32181.06
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,23619.0,23619.0,4088.33
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,29236.0,29236.0,7188.18
1641,9219,16000,,"Gizarte Segurantza, enpresaren kontura",17655.0,17655.0,3785.07
1641,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1630.0,1630.0,332.52
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,86837.0,86837.0,15201.1
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,104369.0,104369.0,26663.81
1642,9219,14100,,Bestelako langileak,32714.0,32714.0,7018.94
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",72131.0,72131.0,18318.06
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2274.0,2274.0,543.06
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,60405.0,60405.0,8596.95
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,73419.0,73419.0,15863.83
1643,9219,14100,,Bestelako langileak,0.0,0.0,3946.86
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",34447.0,34447.0,9576.96
1643,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2547.0,2547.0,543.06
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,850893.0,850893.0,127489.52
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1168701.0,1168701.0,278390.48
1644,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,40201.0,40201.0,8626.25
1644,9219,14100,,Bestelako langileak,653495.0,653495.0,189132.64
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",1023834.0,1023834.0,257324.97
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",49177.0,49177.0,10147.25
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,86868.7,86868.7,18844.11
1810,3401,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,3191.52
1810,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,332.52
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,221338.0,221338.0,38791.58
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,271873.0,271873.0,68511.37
1815,3401,14100,,Bestelako langileak,16118.0,16118.0,376.11
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",154540.0,154540.0,37154.25
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7462.0,7462.0,1559.46
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,2253849.0,2253849.0,368871.34
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,3133112.0,3133112.0,790438.09
1820,3371,14100,,Bestelako langileak,2011546.0,2011546.0,473139.37
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2418016.0,2418016.0,585607.61
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",103308.0,103308.0,23180.51
1820,3371,22115,,Gizarte-etxeetako berariazko material teknikoa ,5000.0,5000.0,717.15
1820,3371,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,369.97
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,5000.0,5000.0,249.47
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,20000.0,20000.0,10163.84
1820,3371,22663,,Eguberrietako haur parkea,100000.0,100000.0,0.0
1820,3371,22663,R,Eguberrietako haur parkea,0.0,71062.47,0.0
1820,3371,22697,,Kaleidos.red fundazioko kuota,12020.24,12020.24,12020.24
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,1985012.68,1985012.68,330835.44
1820,3371,22767,,Zonako lantaldeen programak,100000.0,100000.0,2811.74
1820,3371,22767,A,Zonako lantaldeen programak,0.0,12256.61,0.0
1820,3371,62505,,Bestelako tresnak,5000.0,5000.0,917.61
1820,9211,62512,,Gizarte-etxeetako ekipamendu inbertsioak,100000.0,100000.0,3565.1
1820,9211,62512,R,Gizarte-etxeetako ekipamendu inbertsioak,0.0,142219.87,53.68
1820,9242,48988,,Hitzarmena: San Martin auzo-elkartea,100000.0,100000.0,0.0
1822,1533,60133,,Gasteiz Hobetuz,1500000.0,1500000.0,0.0
1822,1533,60133,A,Gasteiz Hobetuz,0.0,455.08,455.08
1822,1533,60133,R,Gasteiz Hobetuz,0.0,1247391.5,416972.36
1822,3371,22701,,Jaietako eszenatokiak jartzea auzoetan,0.0,0.0,0.0
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,91427.0,91427.0,16387.84
1822,9241,12100,,Funtzionarioen ordainsari osagarriak,105696.0,105696.0,25537.44
1822,9241,14100,,Bestelako langileak,72872.0,72872.0,17145.57
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",73525.0,73525.0,18776.44
1822,9241,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3456.0,3456.0,814.59
1822,9241,22698,,Herritar-kontsultak,1000.0,1000.0,0.0
1822,9241,22699,,Herritarren parte-hartzeko beste hainbat gastu,1000.0,1000.0,300.0
1822,9241,22701,,Jaietako eszenatokiak jartzea auzoetan,60000.0,60000.0,0.0
1822,9241,22732,,Zerbitzuak emateko kontratuak,130000.0,130000.0,33316.08
1822,9241,22799,,Herritarren parte-hartzeko beste hainbat kanpo-lan,30000.0,30000.0,4781.66
1822,9241,62505,,Bestelako tresnak,5000.0,5000.0,390.91
1822,9242,48014,,Diru-laguntza: herritarren partaidetzarako proiektua,24000.0,24000.0,0.0
1822,9242,48954,,Auzo-elkarteentzako diru-laguntzak,180000.0,180000.0,0.0
1822,9242,48988,,Hitzarmena: San Martin auzo-elkartea,0.0,0.0,0.0
1825,9204,12000,,Funtzionarioen oinarrizko ordainsariak,743242.0,743242.0,114905.39
1825,9204,12100,,Funtzionarioen ordainsari osagarriak,893936.0,893936.0,199023.91
1825,9204,14100,,Bestelako langileak,179660.0,179660.0,52761.23
1825,9204,16000,,"Gizarte Segurantza, enpresaren kontura",577283.0,577283.0,128089.73
1825,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",43061.0,43061.0,8552.78
1825,9251,22201,,Herritarrei argibideak emateko sistema (010),600000.0,603000.0,50192.47
1825,9251,22201,R,Herritarrei argibideak emateko sistema (010),0.0,1652.76,0.0
1825,9251,22747,,Banagailu elektronikok,61201.8,61201.8,0.0
2310,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,81908.5,81908.5,17943.8
2310,3301,16000,,"Gizarte Segurantza, enpresaren kontura",15720.0,15720.0,3899.45
2310,3301,21906,,Ikus-entzunezko ekipoen konponketa,500.0,500.0,0.0
2310,3301,22666,,"Iradier Arena, babesa",30000.0,30000.0,0.0
2310,3301,22765,,Iradier Arenako zerbitzu-kontratua,18000.0,18000.0,3444.87
2311,3291,43101,,Luis Aranburu Musika Eskolari,839178.42,839178.42,420000.0
2311,3291,43101,R,Luis Aranburu Musika Eskolari,0.0,85000.0,0.0
2311,3291,73101,,"Ekarpena, Luis Aranburu Musika Eskolari",25200.0,25200.0,0.0
2311,3292,43103,,Jose Uruñuela Dantza Kontserbatorioari,448578.77,448578.77,225250.0
2311,3292,73103,,"Ekarpena, Jose Uruñuela Dantza Kontserbatorioari",21000.0,21000.0,0.0
2311,3301,12000,,Funtzionarioen oinarrizko ordainsariak,279461.0,279461.0,41639.43
2311,3301,12100,,Funtzionarioen ordainsari osagarriak,347647.0,347647.0,73821.65
2311,3301,14100,,Bestelako langileak,47181.0,47181.0,22290.36
2311,3301,16000,,"Gizarte Segurantza, enpresaren kontura",198402.0,198402.0,48348.94
2311,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11633.0,11633.0,2337.54
2311,3301,22111,,Tresna eta lanabesak,500.0,500.0,0.0
2311,3301,62501,,Altzariak,500.0,500.0,0.0
2311,3301,62901,,Kultur ekintzarako ekipoak erostea,10000.0,10000.0,143.88
2311,3341,48975,,Artium museoa,120000.0,120000.0,0.0
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,262036.0,262036.0,48598.68
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,296072.0,296072.0,75137.19
231201,3322,14100,,Bestelako langileak,38891.0,38891.0,12024.2
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",164808.0,164808.0,41907.41
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3592.0,3592.0,543.06
