#Organikoa,Funtzionala,Ekonomikoa,Azalpena,Hasierako kreditua,Behin betiko kreditua,Behartua
0823,2411,48967,"Kontrataziorako laguntzak, Eskualdeko Enplegu Plana",560000.0,400000.0,399700.0
0823,2411,48971,"Bekak, lehenengo lan-esperientzia",0.0,0.0,0.0
0823,2411,48974,Hitzarmena: Emaus-green jobs,0.0,0.0,0.0
0823,2411,62299,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,17818.24
0823,2411,62303,Prestakuntza programetarako makinak erostea,0.0,0.0,0.0
0823,2411,62501,Enplegu eta prestakuntza instalazioetako altzariak,0.0,0.0,0.0
0823,2411,62600,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,5000.0,5000.0,4186.4
0824,4321,62501,Altzariak,0.0,0.0,0.0
0824,4321,62609,Europa eta Goiuri jauregietako ekipo teknikoak,20000.0,20000.0,20118.15
0910,9202,48001,"Diru-laguntza, Langile Batzordeari",14778.0,14778.0,14842.53
0910,9202,48002,Langileentzako ikasketa beka eta poltsak,24232.0,24232.0,23423.66
1011,9204,62623,e-administrazioa plan zuzentzailea,300000.0,300000.0,77518.45
1011,9204,62624,Iruzur fiskalaren kontrako plana,200000.0,200000.0,50000.0
1012,9204,62600,Informatika ekipoak erostea,200000.0,200000.0,177817.19
1012,9204,62604,Oinarrizko softwarea erostea,180000.0,180000.0,79555.91
1012,9204,62620,Segurtasun planeko ekintzak,200000.0,200000.0,46737.29
1111,2301,48045,Diru-laguntzak,280000.0,262372.16,256750.0
1111,2301,62204,Zentro eta lokaletako inbertsioak,125000.0,1237250.89,116529.23
1111,2301,62303,Makinak erostea,20000.0,87500.0,71645.47
1111,2301,62501,Altzariak,25000.0,25000.0,16997.01
1115,2323,48003,Gizarte laguntzak,45000.0,45000.0,38103.65
1115,2324,48003,Gizarte laguntzak,38000.0,38000.0,20287.25
1115,2325,42012,Hitzarmena: GOFE - Emakumeentzako lagun. psik. eta ahol. jur.,100000.0,100000.0,100000.0
1115,2325,48003,Gizarte laguntzak,55000.0,55000.0,30713.82
1115,2325,48047,Hitzarmena: Bizitza Berria,0.0,0.0,0.0
1115,2325,48121,"Hitzarmena: HIESaren aurkako batzordea, Etxe irekia",314829.84,314829.84,314829.84
1115,2325,48137,"Hitzarmena: HIESaren aurkako batzordea, zainpeko etxebizitzak",271203.13,271203.13,271203.13
1115,2325,48140,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",452892.08,452892.08,452892.08
1115,2325,48145,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,72000.0,72000.0,72000.0
1115,2325,48148,"Hitzarmena: Afroamericana, zainpeko etxebizitzak",494466.44,494466.44,494466.44
1115,2325,48169,Hitzarmena: Gao Lacho Drom,32000.0,35000.0,35000.0
1115,2325,48170,"Hitzarmena, IRSE: laneratzeko programa",51284.0,51284.0,51284.0
1115,2325,48184,Clara Campoamor elkartearekiko hitzarmena - Indarkeriaren biktima diren emakumeak hartzeko etxebizitzak,283564.0,283564.0,283564.0
1115,2325,48190,Gazteei laguntzeko etxebizitza erdi zaindua,55000.0,55000.0,55000.0
1115,2325,48196,Hitzarmena: Bultzain,50000.0,50000.0,0.0
1115,2325,48197,Hitzarmena: Sendotu,20000.0,20000.0,20000.0
1115,2325,48901,"Hitzarmena: HIESaren aurkako batzordea, Aterpe",442453.89,442453.89,442453.89
1115,2325,48940,Abetxukuko ekimen-etxea,77000.0,77000.0,77000.0
1115,2325,48957,Hitzarmena: Loremaitea - Agle,40000.0,40000.0,40000.0
1120,2311,48003,Gizarte laguntzak,69345.46,69345.46,40435.11
1120,2311,48036,Hitzarmena: AVAIM,11780.0,11780.0,11780.0
1120,2311,48120,Hitzarmena: Ausarki - Familiarentzako informazioa eta aholk. jur.,0.0,0.0,0.0
1120,2311,48187,Hitzarmena: Garenok,11780.0,11780.0,11780.0
1120,2311,48956,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,11780.0
1120,2311,48977,Hitzarmena: Save the Children,11724.0,11724.0,11724.0
1120,2311,48991,Hitzarmena: UNICEF,11780.0,11780.0,11780.0
1120,2311,48992,Hitzarmena: AMAPASE,15000.0,15000.0,15000.0
1133,2312,48018,Adinekoak hartzeko emakume boluntarioen elkartea,1400.0,1400.0,1400.0
1133,2312,48023,Hitzarmena: AFA,3959.7,3959.7,3959.7
1133,2312,48150,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,6142.74
1133,2312,48151,Askatasunik gabeko pertsonen auzolanak,11180.86,11180.86,11180.86
1133,2312,48959,Hitzarmena: Ascundean - 3. adina,22246.57,22246.57,22246.57
1133,2313,48960,Hitzarmena: San Mateo parrokia,10335.0,10335.0,10335.0
1133,2313,48961,Hitzarmena: Aingeruen Andre Mariaren parrokia,10335.0,10335.0,10335.0
1133,2313,48962,Hitzarmena: San Petri parrokia,10335.0,10335.0,10335.0
1145,2315,48021,Ume Onkohematologikoen Gurasoen Elkartea,5599.2,0.0,0.0
1145,2315,48103,Ezinduentzako bono-taxia,250000.0,185000.0,185000.0
1145,2315,48138,Hitzarmena: Elikagaien Bankua,12000.0,12000.0,12000.0
1145,2315,48157,Vicente Abreu elkarte federazioa,31000.0,31000.0,31000.0
1145,2321,48000,Gizarte larrialdiko laguntzak,2739161.0,4234774.03,4227254.75
1145,2321,48003,Gizarte laguntzak,2800000.0,5098000.0,5109386.04
1145,2321,48004,Arreta soziala - osagarria,0.0,0.0,0.0
1145,2321,48154,Gurutze Gorria - Adinekoei laguntzea,77500.0,77500.0,77500.0
151101,1721,62901,Tresneria erostea,5000.0,5000.0,6319.0
151101,1722,48196,Hitzarmena: GAIA fundazioa,10000.0,10000.0,10000.0
151102,1711,60920,Azpiegitura berdeak,125000.0,300000.0,5377.86
151701,3112,48194,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,12000.0,12000.0,12000.0
151702,2315,48025,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,16450.0,16450.0,16450.0
151702,2315,48029,Hitzarmena ADELA elkartearekin,5650.0,5650.0,5650.0
151702,2315,48030,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. prebentzioa",49500.0,49500.0,49500.0
151702,2315,48031,Hitzarmena ARENE elkartearekin,27420.0,27420.0,27420.0
151702,2315,48032,Hitzarmena: ASAFES elkartea,24000.0,24000.0,24000.0
151702,2315,48033,Hitzarmena: AFA,31500.0,31990.0,31990.0
151702,2315,48034,Hitzarmena: ASCUNDEAN,10970.0,10970.0,10970.0
151702,2315,48040,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),13890.0,13890.0,13890.0
151702,2315,48041,"Hitzarmena: ADELPRISE elkartea (arreta, hedapena, argibideak)",8220.0,8220.0,8220.0
151702,2315,48059,Hitzarmena: ASAFIMA elkartea,23760.0,23760.0,23760.0
151702,2315,48100,Hitzarmena: ONCE,8430.0,8430.0,8430.0
151702,2315,48119,Hitzarmena: ASPACE - Garun paralisia,11230.0,11230.0,11230.0
151702,2315,48130,Hitzarmena: Arantza Bifidoa Elkartea,3750.0,3750.0,3750.0
151702,2315,48131,Hitzarmena: Anadahi (hiperaktiboak),3750.0,3750.0,3750.0
151702,2315,48143,Hitzarmena: Arabako Epilepsia Elkartea,4030.0,4030.0,4030.0
151702,2315,48149,Hitzarmena: Adeles lupus,3750.0,3750.0,3750.0
151702,2315,48158,Hitzarmena: Down Araba-Isabel Orbe elkartea,10000.0,10000.0,10000.0
151702,2315,48189,Hitzarmena: ASAMMA elkartea,2800.0,2800.0,2800.0
151702,2315,48190,Hitzarmena: ATECE elkartea - Garuneko gaitza,11290.0,11290.0,11290.0
151702,2315,48191,Hitzarmena: Arabako Diabetikoen Elkartea,9200.0,9500.0,9500.0
151702,2315,48192,Hitzarmena: Arabako Zeliakoen Elkartea,8400.0,8400.0,8400.0
151702,2315,48193,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,5480.0,5480.0,5480.0
151702,2315,48195,Hitzarmena: Corazón sin fronteras elkartea,7100.0,7100.0,7100.0
151702,2315,48932,Hitzarmena: APDEMA,11230.0,11230.0,11230.0
151702,2315,48957,Hitzarmena: AGLE,10970.0,10970.0,10970.0
151702,3111,48197,Hitzarmena: Jaiki/Hazgarri fundazioa,43590.0,43597.0,43597.0
151702,3111,48198,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",25230.0,25230.0,25230.0
151702,3111,48199,"Hitzarmena: HIESaren aurkako batzordea, Gayen artean programa",20610.0,22921.04,22921.04
151702,3111,48972,"HIESaren aurkako batzordea, prebentzio-programa",23000.0,23000.0,23000.0
152002,1641,60105,Hobiak eta panteoiak egitea,50000.0,50000.0,6379.49
152005,1533,60102,Oztopo arkitektonikoak,100000.0,100000.0,42898.12
152005,1533,60133,Auzokideek zehaztu beharreko inbertsioak,1100000.0,1100000.0,170601.91
152005,1533,60171,Bizikletak aparkatzekoak eta bizikletentzako lonjak,320000.0,320000.0,0.0
152005,1533,60172,Espazio publikoko inbertsioen plan zuzentzailea,900000.0,900000.0,538266.59
152005,1533,60186,Espazio publikoko inbertsioen plan laguntzailea,0.0,0.0,0.0
152005,1533,60189,BJTen inbertsioak,1575000.0,1575000.0,1431091.02
152005,1533,60190,Bide publikoetako eta zoladura inbertsioak,0.0,0.0,0.0
152005,1533,60191,Hiri hornigarrietalp inbertsioak,30000.0,30000.0,8058.6
152005,1533,62303,Makinak erostea,0.0,0.0,0.0
152005,1651,60115,Kaleko argiteria hobetzea,250000.0,550009.23,202540.8
152005,4411,71002,"Hitzarmena, Eusko Jaurlaritzarekin: tranbia luzatzea eta BRT",0.0,0.0,0.0
152007,1711,60182,Zuhaitz proiektua,75000.0,75000.0,65607.17
152007,1711,60311,Berdeguneak birmoldatzea,75000.0,75000.0,70453.83
152007,1711,69900,Landareak erostea,40000.0,40000.0,39722.57
1620,3422,62926,Igerilekuetako kontratuetako inbertsioak,685000.0,533000.0,399900.45
1620,4333,62204,Urban - Zentro eta lokaletako inbertsioak,0.0,0.0,0.0
1620,9211,62204,Zentro eta lokaletako inbertsioak,800000.0,800000.0,499682.67
1620,9211,62205,Ikastetxeetako obrak.,170000.0,270000.0,269747.68
1620,9211,62293,Udal eraikinetako inbertsioak,324000.0,356000.0,275475.51
1620,9211,62303,Makinak erostea,15000.0,25000.0,24958.26
1620,9211,64304,"Ordainsariak, azterlanak eta proiektuak",15000.0,25000.0,13587.57
1620,9214,48960,Hitzarmena ASAFESekin - Instalazioen garbiketa,121548.0,121548.0,121548.0
1620,9215,62303,Energiaren kudeaketarako ekipoak berritzea,62000.0,62000.0,62054.59
1820,3371,62505,Bestelako tresnak,10000.0,10000.0,9877.68
1820,9211,62512,Gizarte etxeetako ekipamendu inbertsioak,200000.0,200000.0,152719.8
1820,9242,48988,Hitzarmena: San Martin auzo-elkartea,100000.0,100000.0,100000.0
1822,9241,62505,Bestelako tresnak,5000.0,5000.0,4911.9
1822,9242,48954,Auzo-elkarteentzako diru-laguntzak,170000.0,170000.0,170000.0
2311,3291,43101,Luis Aranburu Musika Eskolari,790000.0,790000.0,711000.0
2311,3291,73101,"Ekarpena, Luis Aranburu Musika Eskolari",13000.0,13000.0,0.0
2311,3292,43103,Jose Uruñuela Dantza Kontserbatorioari,615000.0,545000.0,515000.0
2311,3292,73103,Jose Uruñuela Dantza Kontserbatorioari,5931.46,5931.46,0.0
2311,3301,62501,Altzariak,1000.0,1000.0,998.75
2311,3301,62901,Kultur ekintzarako ekipoak erostea,5000.0,5000.0,4902.68
2311,3341,48975,Artium museoa,90000.0,90000.0,90000.0
231201,3322,62800,Artxiborako argitalpenak eta liburuak erostea,18000.0,18000.0,18210.54
231201,3322,62801,Udal artxiborako funtsak erostea,1500.0,1500.0,1258.42
231202,3391,62914,Folklore akademiako instrumentuak,4500.0,4500.0,4489.21
231203,3341,41921,"Hitzarmena: EHU, Cortada jaialdia",5000.0,5000.0,5000.0
231203,3341,48917,Hitzarmena Magialdiarekin,80000.0,80000.0,80000.0
231203,3341,48927,Hitzarmena Haur Abesbatzen Federazioarekin,2000.0,2000.0,2000.0
231203,3341,48928,Hitzarmena: nagusien abesbatzen federazioak,6000.0,6000.0,6000.0
231203,3341,48929,"Hitzarmena, Jazz jaialdiarekin.",129000.0,129000.0,129000.0
231203,3341,48933,Kultur proiektuetarako diru-laguntza deialdia,100000.0,100000.0,99998.88
231203,3341,48939,Valentín de Foronda patronatua,8000.0,8000.0,8000.0
231203,3341,48961,Hitzarmena: World Press Photo,36500.0,36500.0,36500.0
231203,3341,48963,Hitzarmena Big-band jaialdiarekin,8000.0,8000.0,8000.0
231203,3341,48971,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,8000.0
231203,3341,48977,Bertako artisten erakusketen programa,0.0,0.0,0.0
231203,3361,68500,Eskultura eta artelanak erostea,1500.0,19424.13,19302.38
231203,3361,68503,Artelanak zaindu eta zaharberritzeko plana,6000.0,6000.0,5914.73
231203,3381,48910,Hitzarmena: Blusen batzordea,65000.0,65000.0,65000.0
231203,3381,48912,Hitzarmena: komunitateen jaia,8000.0,8000.0,8000.0
231203,3381,48922,Inauterietako konpartsentzako deialdia,68500.0,68500.0,66499.0
231203,3381,48966,Hitzarmena Jaiotzazaleen elkartearekin,0.0,0.0,0.0
231203,3381,48969,Hitzarmena Urrezko Zeledoien Elkartearekin,4000.0,4000.0,4000.0
231203,3381,48987,Hitzarmena Gasteizko penitentzi kofradiekin,0.0,0.0,0.0
231204,3321,62600,Informatika ekipoak erostea,0.0,0.0,0.0
231204,3321,62800,Liburutegietarako argitalpenak eta liburuak erostea,118000.0,118000.0,117017.2
231204,3341,48958,Hitzarmena: Arabako Liburu Azoka,6000.0,6000.0,6000.0
231204,3341,48960,Hitzarmena: Liburu Zaharren Azoka,6000.0,6000.0,6000.0
231205,3332,62602,Montehermosoko mediatekarako multimedia funtsak,1500.0,1500.0,1437.44
231210,3392,62800,"Argitalpenak eta liburuak erostea, Musika Banda",1500.0,1500.0,1489.84
231210,3392,62903,Musika bandarako ekipamendua,7000.0,7000.0,6995.01
231220,3342,48981,Hitzarmena Teatro Paraisorekin,35000.0,35000.0,35000.0
231220,3342,48989,Hitzarmena Ortzairekin,20000.0,20000.0,20000.0
231220,3342,48990,Hitzarmena Baratza Aretoarekin,4000.0,4000.0,4000.0
231220,3342,62901,"Ekipoak erostea, Antzoki Sarea",15000.0,37900.0,37425.33
231901,3231,62501,Haur eskoletako altzariak,13000.0,13000.0,8177.33
231901,3231,62505,Haur-eskoletako bestelako tresnak,6240.0,6240.0,6201.6
231902,3261,48001,Eskolaz kanpoko jarduerak,54000.0,54000.0,54000.0
231902,3261,48004,Hezkuntza konpentsazioa,157352.0,157352.0,156738.0
231902,3261,48108,Diru-laguntza: hezkuntza-programetako garraioa,11284.0,11284.0,11284.0
231902,3261,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,26040.0,26040.0,26040.0
231903,3261,43301,Eskola-garraioko txartela,90000.0,98023.11,90000.0
231903,3261,48010,Diru-laguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,126000.0,126000.0,126000.0
231903,3261,48011,Hitzarmena: Denon Eskola,24138.0,24138.0,24138.0
231903,3261,48012,Hitzarmena: Fapacne federazioa,5862.0,5862.0,5862.0
231903,3261,48175,Ezintasunak dituztenen elkarteen jarduerak,23609.6,23609.6,23129.12
231903,3271,48114,Diru laguntza: Fernando Buesa Fundazioa,45000.0,45000.0,45000.0
231903,3293,40100,UNEDi,90000.0,90000.0,90000.0
231903,3293,42105,Lanbide Heziketako partzuergoa,208320.0,225832.0,225832.0
231903,3293,48105,Arte eta Lanbide Eskola,500000.0,500000.0,500000.0
232001,3421,62228,Udako kirol-esparruetako ekipamenduak,40000.0,40000.0,39979.92
232003,3411,48115,Hitzarmena: Arabako Bolo-jokalarien Federazioa,5817.07,5817.07,5817.0
232003,3411,48119,Hitzarmena: ASPACE,24587.71,24587.71,24587.71
232003,3411,48133,Hitzarmena: Zuzenak,135000.0,135000.0,130339.51
232003,3411,48141,Hitzarmena: APDEMA,24759.32,24759.32,24759.32
232003,3411,48142,Hitzarmena: Autismo Araba,14442.01,14442.01,14442.01
232003,3411,48927,Diru-laguntza 5+11 fundazioaren futbol atalari,68333.0,68333.0,68333.0
232003,3411,48928,Diru-laguntza: 5+11 fundazioaren saskibaloi atala,142833.0,142833.0,142833.0
232003,3411,48935,Kirol diru-laguntzetarako deialdi orokorra,370000.0,370000.0,366750.27
232003,3411,48984,San Silvestre eta maratoi erdia,7390.25,7390.25,7390.25
232004,3421,62300,Kiroleko material inbentariagarria,30000.0,30000.0,29987.55
232004,3421,62305,Berariazko material teknikoa - Kirola,60000.0,60000.0,59638.35
0825,4221,22779,Industriari eta enpresei laguntzea,60000.0,0.0,0.0
0112,2301,14100,Bestelako langileak,39286.0,39286.0,47551.86
0411,9321,14100,Bestelako langileak,0.0,0.0,43511.26
0416,9341,14100,Bestelako langileak,0.0,0.0,1340.76
0422,4413,16500,"Elkarkidetzako kuotak, Udalaren kontura",4430.0,4430.0,10519.8
1010,9204,14100,Bestelako langileak,0.0,0.0,44638.44
0160,2381,14100,Bestelako langileak,0.0,0.0,65509.38
1642,9219,14100,Bestelako langileak,0.0,0.0,2481.68
232001,3421,22796,Udan kirol-esparruak irekitzeko kontratua,650000.0,650000.0,604975.78
0181,2361,48986,Hitzarmena: Martxoak 3 Elkartea,0.0,12000.0,12000.0
2311,3301,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,69966.62
0111,9221,22690,Hauteskunde-gastuak,20000.0,40000.0,28405.53
0116,2371,22736,Gazteria Zerbitzuaren kontratua,130000.0,130000.0,118121.74
0116,2371,22737,Gazteen Argibideetarako Udal Bulegoa,4000.0,4000.0,3949.79
0160,2381,22773,Berdintasunerako ikastaroak programatzea,40000.0,35000.0,12276.75
0160,2381,22775,"LGTBQ - 0 tolerantzia homofobia, lesbofobia eta transfobiarekin",50000.0,0.0,0.0
0162,2391,23002,Joan-etorrietako gastuak,5000.0,5000.0,0.0
0180,2327,12000,Funtzionarioen oinarrizko ordainsariak,1.0,1.0,0.0
0180,2327,12100,Funtzionarioen ordainsari osagarriak,1.0,1.0,0.0
0180,2327,14100,Bestelako langileak,1.0,1.0,0.0
0180,2327,16000,"Gizarte Segurantza, enpresaren kontura",1.0,1.0,0.0
0180,2327,16500,"Elkarkidetzako kuotak, Udalaren kontura",1.0,1.0,0.0
0181,2361,22600,Bizikidetza Planaren idazkaritza teknikoa,18000.0,18000.0,18755.0
0181,2361,22604,Zurrumurruen kontrako estrategia,15000.0,15000.0,12903.52
0181,2361,22606,Hizkuntza-trukerako programa,10000.0,2750.0,792.0
0181,2361,22608,Informazio- eta prestakuntza-programa,12000.0,12000.0,12000.0
0181,2361,22610,Hiri Hezitzailea,20000.0,20000.0,20355.0
0181,2361,22611,"Sentsibilizazioa, errefuxiatuak",12000.0,12000.0,5297.86
0181,2361,22613,Itzulpena eta interpretazioa,12000.0,12000.0,20646.88
0181,2361,22614,Lehen harrerako programa,30000.0,30000.0,2843.98
0187,9271,22732,Bideo-akten zerbitzuaren kontratua,15000.0,15000.0,0.0
0210,1502,22732,Zerbitzuak emateko kontratuak,5000.0,5000.0,861.52
0340,1351,22701,Jaietako gastu operatibo sanitarioak,10000.0,10000.0,9639.23
0410,9213,22102,Ur-hornidura eta hondar-urak araztea,1800000.0,1800000.0,1730486.97
0817,4334,85107,Parke teknologikoaren kapital-zabalkuntza,52600.0,52600.0,52600.0
0822,4314,22771,“Urban Commerce” jardunaldia,40000.0,40000.0,33025.07
0823,2411,22790,Udalaren enplegu bermatuaren plana,30000.0,30000.0,0.0
0823,2411,22791,45 gorakoentzako enplegu-plana,15000.0,15000.0,45626.35
0823,2411,22792,Gazteentzako enplegu-plana,180000.0,210000.0,93489.2
0823,2411,22793,Orientazio- eta enplegu-ekintzak,24000.0,24000.0,19633.3
0824,4321,22733,Sektoreko lehiakortasun-ekintzak,5000.0,5000.0,8264.3
0910,9202,23003,"Dietak, SISEU",120960.0,120960.0,103950.0
1012,9204,22755,Herritarrek erabiltzeko aplikazioetako teknologia berrien plana,1.0,1.0,0.0
1115,2324,21003,Auzoko proiektu soziala,300000.0,110000.0,0.0
1115,2324,22105,Jantziak eta uniformeak,1000.0,1000.0,0.0
1115,2325,22788,"Deialdia, HIESaren aurkako etxea, neguan ostatu emateko bitartekoa",80000.0,80000.0,39834.97
1133,2312,22105,Jantziak eta uniformeak,5500.0,5500.0,3357.02
1145,2328,10000,Zinegotzien oinarrizko ordainsariak,78.0,78.0,0.0
151702,3111,21210,Desfibriladoreak mantentzea,18000.0,18000.0,15569.09
151702,3111,22708,Arbitraje-batzarra,3000.0,3000.0,1429.94
152002,1512,21106,Turismo Bulegoaren azterketa - Goya,25000.0,25000.0,0.0
152002,1641,22715,Hondakinen gaikako bilketa,8000.0,8000.0,10347.84
152002,1651,22101,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,4500000.0,4375000.0,4206063.98
152007,1711,21040,Transmisoreak mantentzea,3000.0,3000.0,946.65
152007,1711,21075,Parkeak mantentzea,325000.0,22652.75,0.0
152007,1711,22714,Nekazaritza-elikagaien plana,150000.0,0.0,0.0
1620,9212,22734,"Iradier Arenako zerbitzuak kontratatzea, jaiak",30000.0,30000.0,29580.18
1820,3371,22607,Gizarte-etxeetako kanpainen zabalkundea,25000.0,25000.0,28926.68
1820,3371,22663,Eguberrietako haur parkea,130000.0,130000.0,121000.0
1820,3371,22697,Kaleidos.red fundazioko kuota,12020.0,12020.0,12020.24
1820,3371,22709,Udako jolasak,100000.0,100000.0,91969.97
1822,9241,22696,Aurrekontu partizipatiboen prozesua,35000.0,35000.0,40552.97
1822,9241,22698,"Herritar-kontsultak, 2016",11666.0,11666.0,0.0
231203,3341,22654,Kultura Plan Estrategikoa,50000.0,50000.0,1095.6
231203,3341,22755,Sebastián Iradier urteurrena,15000.0,15000.0,8000.0
231205,3332,22753,Montehermosoko kultur programa - Euskararen etxea,210000.0,210000.0,203477.7
231205,3332,22754,Kultura Eratzen,20000.0,20000.0,3660.25
231210,3392,22737,Udal Bandaren 100. urteurrenaren ospakizuna,34000.0,34000.0,35387.6
231901,3232,22787,Udaleko Eskola Kontseilua,5208.0,5208.0,4146.25
231901,3232,22788,Auzoak zabalik - Hezkuntza,58000.0,8000.0,6332.75
231901,3232,22789,Auzoak zabalik - Hezkuntza: Salburua eta Zabalgana,36000.0,36000.0,0.0
231901,3261,22792,"Gasteiz, hiri hezitzailea:curriculuma garatzea",50000.0,0.0,0.0
231901,3261,22793,"Gasteiz, hiri hezitzailea: eskola-mapa irekia",50000.0,40000.0,27872.72
232003,3411,22726,Pilota-partiden eta herri-kirolen sustapena,40000.0,40000.0,33057.84
232003,3411,22731,"Ezinduen txirrindulari-lasterketa, Europa",7000.0,7000.0,7000.0
232003,3411,22738,Gasteizko triatloia,90000.0,0.0,0.0
0116,2371,41924,Hitzarmena: Euskadiko Gazteria Kontseilua - Gazteen partaidetzaren sustapena,8160.0,8160.0,8160.0
0116,2371,48936,Irakaskuntza Ertainetako gazte informatzaileen deialdia,8000.0,9000.0,9000.0
0160,2381,48129,Hitzarmena: ASVE elkartea,5000.0,0.0,0.0
0160,2381,62207,Emakumeekiko indarkeriaren kontrako zentro integrala,220000.0,220000.0,0.0
0160,2381,62208,Emakumeen etxea,100000.0,100000.0,0.0
0162,2391,48200,Lankidetzarako diru-laguntzak,2346500.0,2321500.0,1911489.86
0162,2391,48205,Hitzarmena: Larrialdietarako Arabako Funtsa,120000.0,120000.0,120000.0
0162,2391,48206,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,320000.0
0162,2391,48207,Hitzarmena: Euskal Fondoa,189000.0,189000.0,189000.0
0162,2391,48210,Hitzarmena: Setem Hego Haizea,25000.0,25000.0,25000.0
0162,2391,48211,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,24000.0
0162,2391,48213,Hitzarmena: bidezko merkataritza,32000.0,32000.0,32000.0
0171,3351,48013,Azoka Txikia,10000.0,0.0,0.0
0181,2361,48129,Hitzarmena: ASVE elkartea,5000.0,5000.0,5000.0
0181,2361,48901,Diru-laguntza deialdi orokorra,65000.0,65000.0,29113.2
0181,2361,48983,Hitzarmena: Goian,97634.0,97634.0,97634.0
0181,2361,48984,Desagertuen familientzako laguntzak,5000.0,5000.0,0.0
0181,2361,48985,Diru-laguntzak: memoria historikoa,15000.0,15000.0,0.0
0181,2361,78103,Memoria gunea: proiektuak lantzea eta akordioa gotzaindegiarekin,35000.0,35000.0,0.0
0182,1741,60700,Nekazaritza Eremuko paisaia,20000.0,20000.0,18755.53
0182,1743,72000,"AFA, lursailen arteko bideak egitea",50000.0,100000.0,0.0
0211,1511,60001,Lurzoru desjabetzeak eta erosketak,100000.0,100000.0,0.0
0214,1502,62901,Tresneria erostea,1000.0,1000.0,738.98
0214,1502,64201,Azterlanak eta proiektuak,30000.0,30000.0,16037.47
0214,1502,64516,Gasteiz Antzokiaren kokalekuaren azterlana,60000.0,60000.0,0.0
0214,1502,64517,Bost enparantza,100000.0,50000.0,0.0
0214,1513,60184,"Hirigintza-plan estrategikoa, birgaitze integralerako plana",400000.0,36215.19,0.0
0214,1513,64324,"""Auzoan bizi"" zuzkidura-alojamenduak",90000.0,40061.68,0.0
0214,1513,68201,Gamiz herriko udal jabetzako esku-hartzea,70000.0,70000.0,0.0
0214,1533,60181,"Jolas bio-osagarriak, Sansomendin eta Lakuan",25200.0,25200.0,0.0
0214,2321,62272,"Udalaren etxebizitzak kudeatzeko plana, alokairu soziala",600000.0,100000.0,0.0
0214,3421,60180,Sansomendiko agorespacea,200000.0,200000.0,0.0
0214,9211,62215,Udal ondareko inbertsioak,10000.0,10000.0,0.0
0214,9211,62270,Judimendi - Santa Luzia adinekoentzako zentro soziokulturala,50001.0,50001.0,0.0
0214,9211,62271,San Martineko adinekoentzako zentro soziokulturala,50001.0,50001.0,0.0
0325,1331,60107,Zirkulazioa kontrolatzeko sistema,15000.0,15000.0,12422.58
0325,1331,62901,Tresneria erostea,30000.0,30000.0,29814.4
0350,1321,62400,Ibilgailuak,40000.0,40000.0,0.0
0350,1321,62501,Altzariak,5000.0,5000.0,0.0
0350,1321,62901,Tresneria eta instalazioak erostea,10000.0,10000.0,8467.06
0410,1513,73112,IGIri - Koroatzeko proiektua,50000.0,50000.0,0.0
0410,1533,60195,"Epaia, Ibaiondoko urbanizazio-obrak",600000.0,600000.0,600000.0
0410,1711,60010,Desjabetzeak - Olarizuko parkeko epaia,2100047.09,2384974.67,2384974.64
0410,1711,60011,Desjabetzea - epaia: Zadorra ibaiko uholdeen kontrako proiektua,559999.99,560095.2,560095.2
0410,3361,78100,Diru-laguntza: Santa Maria katedraleko obrak,150000.0,150000.0,150000.0
0410,4421,62953,Autobus-geltokiko ekipoetako inbertsioak,145200.0,145200.0,130624.67
0410,9211,62258,Udaletxe berriko inbertsioak,1186257.81,1186257.81,1186257.81
0410,9219,62298,"Inbertsioak, San Martin",20000.0,20000.0,19554.87
0410,9271,41801,Udalbiltza,110000.0,110000.0,88000.0
0821,4331,62601,Mintegietako berrikuntza eta ekipamenduak,25000.0,25000.0,11298.38
0822,4314,64321,Auzoetako merkataritzari buruzko azterlan teknikoa,50000.0,50000.0,0.0
0822,4314,64322,Lehen sektoreko merkaturatzea bultzatzeko plana,150000.0,150000.0,0.0
0824,4321,62513,Jauregi eta biltzarretako altzariak,15000.0,15000.0,14439.3
0825,4221,42014,Hegaraba,50000.0,50000.0,0.0
0825,4221,48968,Langileentzako aholkularitza eta laguntza,100000.0,0.0,0.0
0825,4221,48969,Enplegu berdea bultzatzea,350000.0,100000.0,0.0
