#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
0822,4314,48982,"Hitzarmena: SEA, ostalaritza",13000.0,0.0,0.0
0822,4314,64321,Auzoetako merkataritzari buruzko azterlan teknikoa,0.0,0.0,0.0
0823,2411,47123,"Kontrataziorako laguntzak, Eskualdeko IV. Enplegu Plana",0.0,0.0,0.0
0823,2411,48155,"Hitzarmena: ADSIS, Cáritas eta prestakuntza-zentroak",0.0,0.0,0.0
0823,2411,48171,Hitzarmena: Secretariado Gitano fundazioa,37000.0,37000.0,37000.0
0823,2411,48966,Hitzarmena: Saregune proiektua,60000.0,60000.0,60000.0
0823,2411,62299,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,9455.87
0823,2411,62600,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,5000.0,5000.0,4517.93
0824,4321,62513,Jauregi eta biltzarretako altzariak,15000.0,15000.0,14799.03
0824,4321,62609,Europa eta Goiuri jauregietako ekipo teknikoak,20000.0,20000.0,19428.72
0825,4221,42014,Hegaraba,0.0,0.0,0.0
0825,4221,47121,diru-laguntza Cluster Eiken elkartea: Eiken talent beka,10000.0,0.0,0.0
0825,4221,48969,Enplegu berdea bultzatzea,0.0,0.0,0.0
0910,9202,48001,"Diru-laguntza, Langile Batzordeari",14778.0,14778.0,11212.61
0910,9202,48002,Langileentzako ikasketa beka eta poltsak,24232.0,24232.0,24231.98
1011,9204,62623,e-administrazioa plan zuzentzailea,300000.0,300000.0,220427.68
1011,9204,62624,Iruzur fiskalaren kontrako plana,100000.0,150000.0,149999.99
1011,9204,62625,Diru-laguntzen kudeaketa zentralizatua,75000.0,75000.0,64199.98
1011,9204,62626,Udaltzaingoen arteko sistema informatikoa.,100000.0,100000.0,23972.0
1012,9204,62600,Informatika ekipoak erostea,200000.0,200000.0,198684.35
1012,9204,62604,Oinarrizko softwarea erostea,170000.0,170000.0,127211.2
1012,9204,62620,Segurtasun planeko ekintzak,140000.0,140000.0,23648.22
1012,9204,62627,Tresna eta zerbitzuak berritzea,550000.0,550000.0,550000.0
1111,2301,47124,Hitzarmena: Abokatuen Elkargoa - adinekoentzako aholkularitza,0.0,0.0,0.0
1111,2301,48045,Diru-laguntzak,280000.0,280000.0,259048.87
1111,2301,62204,Zentro eta lokaletako inbertsioak,600000.0,600000.0,22709.33
1111,2301,62303,Makinak erostea,200000.0,200000.0,118498.73
1111,2301,62501,Altzariak,150000.0,150000.0,112060.62
1111,2313,47125,"Hitzarmena: Gizarte Langintzako Eskola, 40. urteurreneko ekitaldiak",0.0,0.0,0.0
1115,2323,48003,Gizarte laguntzak,45000.0,45000.0,25835.2
1115,2324,48003,Gizarte laguntzak,38000.0,38000.0,20410.79
1115,2325,48003,Gizarte laguntzak,55000.0,55000.0,38008.26
1115,2325,48046,Hitzarmena: Bizitza Berria,0.0,0.0,0.0
1115,2325,48121,"Hitzarmena: HIESaren aurkako batzordea, Etxe irekia",314829.84,314829.84,314829.84
1115,2325,48137,"Hitzarmena: HIESaren aurkako batzordea, zainpeko etxebizitzak",271203.13,271203.13,271203.13
1115,2325,48140,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",452892.08,452892.08,452892.08
1115,2325,48145,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,72000.0,72000.0,72000.0
1115,2325,48148,"Hitzarmena: Afroamericana, zainpeko etxebizitzak",494466.44,494466.44,494466.44
1115,2325,48169,Hitzarmena: Gao Lacho Drom,32000.0,59800.0,59858.0
1115,2325,48170,"Hitzarmena, IRSE: laneratzeko programa",51284.0,51284.0,51284.0
1115,2325,48184,Clara Campoamor elkartearekiko hitzarmena - Indarkeriaren biktima diren emakumeak hartzeko etxebizitzak,283564.0,283564.0,283564.0
1115,2325,48190,Gazteei laguntzeko etxebizitza erdi zaindua,110000.0,110000.0,55000.0
1115,2325,48196,Hitzarmena: Bultzain,0.0,0.0,0.0
1115,2325,48197,Hitzarmena: Sendotu,20000.0,20000.0,20000.0
1115,2325,48901,"Hitzarmena: HIESaren aurkako batzordea, Aterpe",442453.89,442453.89,442453.89
1115,2325,48940,Abetxukuko ekimen-etxea,77000.0,77000.0,77000.0
1115,2325,48957,Hitzarmena: Loremaitea - Agle,40000.0,40000.0,40000.0
1115,2326,41906,Hitzarmena: Prestaturik,60000.0,60000.0,60000.0
1120,2311,48003,Gizarte laguntzak,73345.46,73345.46,36982.38
1120,2311,48036,Hitzarmena: AVAIM,11780.0,11780.0,11780.0
1120,2311,48187,Hitzarmena: Garenok,11780.0,11780.0,11780.0
1120,2311,48956,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,11780.0
1120,2311,48977,Hitzarmena: Save the Children,11724.0,11724.0,11724.0
1120,2311,48991,Hitzarmena: UNICEF,11780.0,11780.0,11780.0
1120,2311,48992,Hitzarmena: AMAPASE,15000.0,15000.0,15000.0
1133,2312,48018,Adinekoak hartzeko emakume boluntarioen elkartea,1400.0,1400.0,1400.0
1133,2312,48023,Hitzarmena: AFA,3959.7,3959.7,3959.7
1133,2312,48150,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,6142.74
1133,2312,48151,Askatasunik gabeko pertsonen auzolanak,11180.86,11180.86,11180.86
1133,2312,48957,"Hitzarmena: AGLE, Elikagaien Bankua",22000.0,22000.0,22000.0
1133,2312,48959,Hitzarmena: Ascudean - 3. adina,70397.57,70397.57,70397.57
1133,2313,48960,Hitzarmena: San Mateo parrokia,10335.0,10335.0,10335.0
1133,2313,48961,Hitzarmena: Aingeruen Andre Mariaren parrokia,10335.0,10335.0,10335.0
1133,2313,48962,Hitzarmena: San Petri parrokia,10335.0,10335.0,10335.0
1145,2315,48138,Hitzarmena: Elikagaien Bankua,12000.0,12000.0,12000.0
1145,2315,48157,Vicente Abreu elkarte-federazioa,32712.0,32712.0,32712.0
1145,2321,48000,Gizarte-larrialdiko laguntzak,3653000.0,4673000.0,4650194.71
1145,2321,48003,Gizarte laguntzak,2747599.0,3912599.0,3899224.19
1145,2321,48005,Pobrezia energetikoaren kontrako plana,50000.0,60000.0,29856.51
1145,2321,48154,Gurutze Gorria - Adinekoei laguntzea,77500.0,77500.0,77500.0
1145,2321,48995,Diru-laguntza: Itxaropenaren Telefonoa,24000.0,24000.0,24000.0
1145,2322,48904,"Hitzarmena, IRSE eta EHUrekin",0.0,0.0,0.0
118001,3112,48194,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,15000.0,15000.0,15000.0
118001,3112,48195,Katuen koloniak kontrolatu eta kudeatzea,0.0,0.0,0.0
118001,3112,62311,Inbentarioan jasotzeko materiala,160000.0,190500.0,72846.33
118002,2315,48021,Ume Onkohematologikoen Gurasoen Elkartea,0.0,0.0,4199.4
118002,2315,48025,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,16450.0,16450.0,16450.0
118002,2315,48029,Hitzarmena ADELA elkartearekin,5650.0,5650.0,5650.0
118002,2315,48030,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. ludopatien prebentzioa",20200.0,20200.0,20200.0
118002,2315,48031,Hitzarmena ARENE elkartearekin,27420.0,27420.0,27420.0
118002,2315,48032,Hitzarmena: ASAFES elkartea,24000.0,24000.0,23986.83
118002,2315,48033,Hitzarmena: AFA,31990.0,31990.0,31990.0
118002,2315,48034,Hitzarmena: Ascundean-fisioterapia,0.0,0.0,0.0
118002,2315,48040,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),13890.0,13890.0,13890.0
118002,2315,48041,"Hitzarmena: ADELPRISE elkartea (arreta, hedapena, argibideak)",8220.0,8220.0,8220.0
118002,2315,48059,Hitzarmena: ASAFIMA elkartea,23760.0,23760.0,23760.0
118002,2315,48100,Hitzarmena: ONE,8430.0,8430.0,8430.0
118002,2315,48119,Hitzarmena: ASPACE - Garun paralisia,11230.0,11230.0,11230.0
118002,2315,48120,"Hitzarmena: Irefrea, prebentzioa",5000.0,5000.0,0.0
118002,2315,48130,Hitzarmena: Arantza Bifidoa Elkartea,3750.0,3750.0,3750.0
118002,2315,48131,Hitzarmena: ANADAHI (hiperaktiboak),3750.0,3750.0,3750.0
118002,2315,48143,Hitzarmena: Arabako Epilepsia Elkartea,4030.0,4030.0,4030.0
118002,2315,48149,Hitzarmena: Adeles lupus,3750.0,3750.0,3750.0
118002,2315,48158,Hitzarmena: Down Araba-Isabel Orbe elkartea,10000.0,10000.0,10000.0
118002,2315,48188,Hitzarmena: Gurutze Gorria,9750.0,9750.0,8464.88
118002,2315,48189,Hitzarmena: ASAMMA elkartea,2800.0,2800.0,2800.0
118002,2315,48190,Hitzarmena: ATECE elkartea - Garuneko gaitza,11290.0,11290.0,11290.0
118002,2315,48191,Hitzarmena: Arabako Diabetikoen Elkartea,9500.0,9500.0,9500.0
118002,2315,48192,Hitzarmena: Arabako Zeliakoen Elkartea,8400.0,8400.0,8400.0
118002,2315,48193,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,5480.0,5480.0,5480.0
118002,2315,48195,Hitzarmena: Corazón sin fronteras elkartea,7100.0,7100.0,7100.0
118002,2315,48197,Hitzarmena: Jaiki/Hazgarri fundazioa,43597.0,43597.0,43597.0
118002,2315,48932,Hitzarmena: APDEMA,11230.0,11230.0,11230.0
118002,2315,48957,Hitzarmena: AGLE,10970.0,10970.0,10970.0
118002,3111,48198,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",0.0,0.0,0.0
118002,3111,48199,"Hitzarmena: HIESaren aurkako batzordea, Gayen artean programa",0.0,0.0,0.0
118002,3111,48972,"HIESaren aurkako batzordea, prebentzio-programa",0.0,0.0,0.0
151101,1721,62901,Tresneria erostea,6000.0,6000.0,299.0
151101,1722,48196,Hitzarmena: Asociación Ecologista Gaia,10000.0,13200.0,13200.0
151102,1711,60920,Azpiegitura berdeak,0.0,0.0,0.0
151103,1622,60305,Gardelegiko zabortegiko instalazioak,20000.0,20000.0,750.13
151103,1622,62916,Zabortegiaren ingurumen kalitatea,50000.0,77400.0,0.0
152002,1641,60105,Hobiak eta panteoiak egitea,50000.0,50000.0,1245.0
152005,1331,60195,Trafiko-segurtasuneko elementuak hobetzea,100000.0,100000.0,60962.41
152005,1513,60921,Koroatzeko proiektua,750000.0,750000.0,0.0
152005,1533,60102,Irisgarritasuna hobetzea,100000.0,70000.0,3327.5
152005,1533,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,0.0,7559.48
152005,1533,60171,Bizikletak aparkatzekoak eta bizikletentzako lonjak,70000.0,70000.0,70000.0
152005,1533,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,0.0,0.0
152005,1533,60189,BJTen inbertsioak,1654000.0,1654000.0,1345482.51
152005,1533,60191,Hiri hornigarrietalp inbertsioak,80000.0,0.0,4378.99
152005,1533,64304,"Ordainsariak, azterlanak eta proiektuak",40000.0,40000.0,14570.66
152005,1651,60115,Kaleko argiteria hobetzea,425000.0,425000.0,175185.08
152005,1722,64317,Tokiko 21 Agendaren ekintza-plana lantzea,60000.0,60000.0,0.0
152005,4411,71003,Tranbia luzatzea,0.0,0.0,0.0
152007,1711,60182,Zuhaitz proiektua,65000.0,65000.0,15705.11
152007,1711,60196,"Zuhaitzak kudeatzeko plana, Zaramaga eta Pilar",50000.0,50000.0,21784.32
152007,1711,60197,Auzoko azpiegitura berdea,50000.0,50000.0,16829.58
152007,1711,62302,Makina birringailu bat erostea,0.0,0.0,0.0
152007,1711,62402,Garabi-kamioia erostea,0.0,0.0,0.0
152007,1711,64304,"Ordainsariak, azterlanak eta proiektuak",60000.0,60000.0,36333.7
152007,1711,64318,Dibertsitatea kontserbatzeko jarduerak,40000.0,40000.0,9502.8
152007,1711,69900,Landareak erostea,40000.0,40000.0,26938.16
1620,3422,62926,Igerilekuetako kontratuetako inbertsioak,354000.0,354000.0,352920.8
1620,9211,62204,Zentro eta lokaletako inbertsioak,400000.0,410500.0,401817.59
1620,9211,62205,Ikastetxeetako obrak.,200000.0,200000.0,187131.95
1620,9211,62293,Udal eraikinetako inbertsioak,300000.0,300000.0,295656.02
1620,9211,62303,Makinak erostea,15000.0,7000.0,1747.89
1620,9211,64304,"Ordainsariak, azterlanak eta proiektuak",15000.0,23000.0,22673.59
1620,9214,48960,Hitzarmena ASAFESekin - Instalazioen garbiketa,121548.0,121548.0,121548.0
1620,9215,62303,Energiaren kudeaketarako ekipoak berritzea,62000.0,62000.0,62016.59
1820,3371,62505,Bestelako tresnak,10000.0,10000.0,10189.77
1820,3371,62508,Zabalganeko gizarte-etxeko ekipamendua,0.0,1610360.0,1157253.23
1820,9211,62512,Gizarte etxeetako ekipamendu inbertsioak,200000.0,200000.0,174321.12
1820,9242,48988,Hitzarmena: San Martin auzo-elkartea,100000.0,100000.0,100000.0
1822,9241,62505,Bestelako tresnak,20000.0,20000.0,18695.88
1822,9242,48954,Auzo-elkarteentzako diru-laguntzak,180000.0,180000.0,179998.0
2310,3322,62801,Udal Artxiborako funtsak erostea,0.0,0.0,0.0
2311,3291,43101,Luis Aranburu Musika Eskolari,970601.04,970601.04,873060.1
2311,3291,73101,"Ekarpena, Luis Aranburu Musika Eskolari",110987.32,110987.32,26644.88
2311,3292,43103,Jose Uruñuela Dantza Kontserbatorioari,515000.0,530000.0,530000.0
2311,3292,73103,Jose Uruñuela Dantza Kontserbatorioari,5931.46,5931.46,4924.76
2311,3301,62501,Altzariak,1000.0,1000.0,925.02
2311,3301,62901,Kultur ekintzarako ekipoak erostea,6500.0,6500.0,3399.16
2311,3341,48975,Artium museoa,90000.0,90000.0,90000.0
231201,3322,62800,Artxiborako argitalpenak eta liburuak erostea,18000.0,20443.77,18224.67
231202,3391,62914,Folklore akademiako instrumentuak,6000.0,6000.0,5906.18
231202,3392,62903,Musika bandarako ekipamendua,0.0,0.0,0.0
231203,3341,41921,"Hitzarmena: EHU, Cortada jaialdia",6000.0,6000.0,6000.0
231203,3341,48917,Hitzarmena Magialdiarekin,80000.0,80000.0,80000.0
231203,3341,48927,Hitzarmena Haur Abesbatzen Federazioarekin,0.0,0.0,0.0
231203,3341,48928,Hitzarmena: nagusien abesbatzen federazioak,0.0,0.0,0.0
231203,3341,48929,Deialdia: Jazzaldia,104000.0,114400.0,114400.0
231203,3341,48933,Kultur proiektuetarako diru-laguntza deialdia,120000.0,150000.0,144900.0
231203,3341,48939,Valentín de Foronda patronatua,8000.0,8000.0,8000.0
231203,3341,48961,Hitzarmena: World Press Photo,36500.0,36500.0,36500.0
231203,3341,48963,Hitzarmena Big-band jaialdiarekin,0.0,0.0,0.0
231203,3341,48964,Hitzarmena Asociación Afroamericana elkartearekin,0.0,0.0,0.0
231203,3341,48970,HItzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,14000.0
231203,3341,48971,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,8000.0
231203,3361,68503,Artelanak zaindu eta zaharberritzeko plana,6000.0,6000.0,5961.22
231203,3381,48910,Hitzarmena: Blusen batzordea,70000.0,70000.0,55000.0
231203,3381,48912,Hitzarmena: komunitateen jaia,0.0,0.0,0.0
231203,3381,48922,Inauterietako konpartsentzako deialdia,74000.0,74000.0,72569.0
231203,3381,48969,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,4000.0,4000.0
231204,3321,62800,Liburutegietarako argitalpenak eta liburuak erostea,118000.0,118000.0,117824.69
231204,3341,48958,Hitzarmena: Arabako Liburu Azoka,6000.0,6000.0,6000.0
231204,3341,48960,Hitzarmena: Liburu Zaharren Azoka,0.0,0.0,0.0
231205,3332,62602,Mediatekarako multimedia funtsak,1500.0,1500.0,1371.66
231205,3332,62901,Montehermosoko ekipoak erostea,35000.0,35000.0,34980.02
231210,3392,62800,Argitalpenak eta liburuak erostea,5000.0,5000.0,4997.54
231220,3342,48981,Hitzarmena Teatro Paraisorekin,35000.0,35000.0,35000.0
231220,3342,48989,Hitzarmena Ortzairekin,20000.0,20000.0,20000.0
231220,3342,48990,Hitzarmena Baratza Aretoarekin,10000.0,10000.0,10000.0
231220,3342,62901,"Ekipoak erostea, Antzoki Sarea",15000.0,15000.0,14997.95
231901,3231,62501,Haur eskoletako altzariak,10000.0,10000.0,9625.01
231901,3231,62505,Haur-eskoletako bestelako tresnak,5000.0,5000.0,4440.47
231901,3261,48026,Laguntza: udalaren haur eskoletako prezio publikoa,0.0,0.0,0.0
231902,3261,48001,Eskolaz kanpoko jarduerak,54000.0,54000.0,53999.46
231902,3261,48004,Hezkuntza konpentsazioa,157352.0,157352.0,156725.0
231902,3261,48108,Diru-laguntza: programetako garraioa,11284.0,11284.0,11284.0
231902,3261,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,30000.0
231903,3261,41918,Hitzarmena EHUrekin - Hiri Hezitzaileak,21000.0,0.0,0.0
231903,3261,43301,Eskola-garraioko txartela,0.0,0.0,0.0
231903,3261,48010,Guraso-elkarteentzako diru-laguntzak: jarduera osagarriak eta eskolaz kanpokoak,126000.0,126000.0,126000.0
231903,3261,48011,Hitzarmena: Denon Eskola,24138.0,30000.0,30000.0
231903,3261,48012,Hitzarmena: Fapacne federazioa,5862.0,5862.0,5862.0
231903,3261,48175,Ezintasunak dituztenen elkarteen jarduerak,23000.0,19233.85,19233.85
231903,3271,48114,Diru laguntza: Fernando Buesa Fundazioa,45000.0,45000.0,45000.0
231903,3293,40100,UNEDi,100000.0,100000.0,100000.0
231903,3293,41902,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,30000.0,30000.0,30000.0
231903,3293,42105,Lanbide Heziketako partzuergoa,208320.0,257213.15,249929.5
231903,3293,48105,Arte eta Lanbide Eskola,332000.0,332000.0,332000.0
232001,3421,62228,Udako esparruetako ekipamenduak,40000.0,40000.0,39919.11
232003,3411,47126,Hitzarmena: Gasteizko triatloia,90000.0,90000.0,90000.0
232003,3411,48115,Hitzarmena: Arabako Bolo-jokalarien Federazioa,5817.07,5817.07,5817.0
232003,3411,48119,Hitzarmena: ASPACE - Garun paralisia,24587.71,24587.71,24587.71
232003,3411,48133,Hitzarmena: Zuzenak,135000.0,135000.0,128379.06
232003,3411,48141,Hitzarmena: APDEMA,24759.32,24759.32,24759.32
232003,3411,48142,Hitzarmena: Autismo Araba,14442.01,14442.01,14442.01
232003,3411,48927,Diru-laguntza: 5+11 fundazioaren futbol atala,0.0,0.0,0.0
232003,3411,48928,Diru-laguntza: 5+11 fundazioaren saskibaloi atala,0.0,142700.0,142700.0
232003,3411,48935,Diru-laguntza deialdi orokorra,360000.0,352500.0,347987.84
232003,3411,48937,Kaleko kirol-dinamizaziorako programetarako diru-laguntzak,0.0,0.0,0.0
232003,3411,48939,"Diru-laguntzak, kirol mistoa eta inklusioa",0.0,0.0,0.0
232003,3411,48984,San Silvestre eta maratoi erdia,0.0,0.0,0.0
232004,3421,62300,Kiroleko material inbentariagarria,30000.0,30000.0,28886.28
232004,3421,62305,Berariazko material teknikoa - Kirola,60000.0,60000.0,59980.84
231210,3392,62903,Musika bandarako ekipamendua,8000.0,8000.0,14250.0
0110,9123,62800,Argitalpenak erostea,0.0,300.0,246.4
231201,3322,62801,Udal Artxiborako funtsak erostea,3000.0,3000.0,1960.97
0187,9271,14100,Bestelako langileak,0.0,0.0,7050.0
0810,4301,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,12763.16
2310,3301,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,68202.69
118002,3111,14100,Bestelako langileak,0.0,0.0,39452.44
0821,4331,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,31840.8
0187,9251,22201,Herritarrei argibideak emateko sistema (010),610000.0,0.0,0.0
1620,9212,21107,Udal eraikinak mantentzeko konponketa eta hornikuntzak,325000.0,595000.0,523348.85
1620,9212,22727,Instalazioak mantentzeko kontratua,700000.0,700000.0,546971.9
0417,9322,14100,Bestelako langileak,0.0,0.0,41059.16
1642,9219,14100,Bestelako langileak,0.0,0.0,34388.37
0160,2381,22711,IV. Berdintasun Plana,210000.0,210000.0,209931.8
0162,2391,22704,Kontratua: Azoka Txikia,25000.0,25000.0,24879.03
0181,2361,22642,Bizikidetza eta Aniztasun Plana,100000.0,100000.0,28054.2
0187,9241,22207,"Gardentasuna, kode etikoa eta kontuak emateko plataforma",61000.0,0.0,0.0
0325,1331,22105,TAO agenteen aldagela,15000.0,15000.0,12344.33
0350,1321,22707,Bide-segurtasuneko Plana,35000.0,35000.0,0.0
0410,9331,22631,AIREF tasa,3000.0,3000.0,4422.93
0823,2411,22794,"V. Enplegu Plana, 2017 - Udalaren ekarpena",500000.0,0.0,0.0
0825,4221,22779,Industriari eta enpresei laguntzea,30000.0,24000.0,19597.27
0825,4411,22706,Smart proiektuak,75000.0,0.0,0.0
0825,9215,22114,Udal eraikinen energia-ziurtapenak,500000.0,48211.33,16000.0
0910,9202,21206,Presentziaren informazio-sistemak berritzea,13000.0,0.0,0.0
1115,2324,22784,Larrialdi zerbitzuen kontratuak,494866.92,494866.92,0.0
1115,2325,22759,Lantegietako irakasleak,84948.0,74948.0,0.0
1133,2312,22739,Landareak mantentzea,3104.34,3104.34,0.0
1510,1701,22205,"Bilerak, hitzaldiak eta biltzarrak",10000.0,10000.0,12896.84
1510,1701,22206,Kanpo-ekintzak eta nazioarteko lankidetzak,30000.0,30000.0,0.0
152002,1534,21012,Espazio publikoko betearazte subsidiarioak,70000.0,20000.0,0.0
152002,1534,21062,Zoladura eta aglomeratuak mantentzea,200000.0,184441.48,0.0
152002,1534,21097,Su artifizialen zelaia,3500.0,3500.0,0.0
152002,1534,21211,Agertokiak homologatu eta konpontzea,66000.0,0.0,0.0
152005,1534,21009,Zaharkitutako haurrentzako jolasak berritzea,170000.0,170000.0,0.0
152007,1711,21013,Zurezko pasabideak mantentzea,65000.0,58000.0,0.0
152007,1711,21076,Mintegietako fibrozementuzko mahaiak deskontaminatzea,10000.0,10000.0,8350.0
152007,1711,21704,Udal instalazioak ireki eta ixteko kontratua,35000.0,21000.0,20975.41
152007,1711,22699,Life Lutreola proiektua,48280.49,48280.49,9181.34
152007,1711,22714,Nekazaritza-elikagaien plana,50000.0,0.0,0.0
152007,1711,22715,Paisaiarako ekintza-plana,52251.0,52251.0,21136.8
152007,1711,22716,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
1822,9241,22670,"Paisaia-muralak margotzeko lehiaketa, Zaramaga",30000.0,90000.0,0.0
231203,3341,22646,Gu ere bertsotan,34000.0,34000.0,30582.0
231204,3341,22671,Albert Schommer kultur zentroa taxutzeko azterlana,10000.0,10000.0,0.0
231210,3392,22737,Eguberrietako jarduerak,28000.0,0.0,0.0
231220,3342,22648,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,39976.0
231902,3232,22605,Jardunaldiak,3000.0,3000.0,2894.4
232001,3421,22762,Izotz pista,15000.0,15000.0,15000.0
232003,3411,22607,"Babesa, Araski",128000.0,110000.0,90909.09
232003,3411,22737,Kirol elektronikoa,15000.0,0.0,0.0
232003,3411,22768,Muntatze-zerbitzu bereziak,25000.0,25000.0,31147.65
0110,9213,62800,Argitalpenak eta liburuak erostea,300.0,0.0,0.0
0111,9207,62514,Bestelako tresnak eta inbertsio txikiak,5000.0,5000.0,606.21
0160,2381,62208,Emakumeen etxea,100000.0,100000.0,16626.92
0160,2381,62209,Emakumeentzako etxe inklusiboa,31520.0,0.0,0.0
0171,3351,48064,Hitzarmena: Korrika,3465.0,3465.0,3450.0
0171,3351,48997,Hitzarmena: Bai euskarari,23100.0,23100.0,23100.0
0211,1511,60139,AUH inguruko obrak,115000.0,0.0,0.0
0211,1511,64215,"Akordio estrajudiziala, GSDNren lurzoruak okupatzea",118686.36,118686.36,118686.36
0211,1513,71101,21 Zabalguneari - ARICHen higiezinen gastuak,30000.0,30000.0,0.0
0214,1502,64516,Gasteiz antzokia,250000.0,150000.0,35999.99
0214,1533,60181,"Jolas bio-osagarriak, Sansomendin eta Lakuan",25200.0,25200.0,0.0
0214,3421,60180,Sansomendiko agorespacea,50000.0,50000.0,0.0
0214,3421,62256,Pilotalekuak Adurtza eta San Ignazion,110000.0,110000.0,3774.6
0214,3421,62257,Beti Jai frontoiak,600000.0,600000.0,0.0
0214,9211,62255,Turismo-bulego berria,100000.0,0.0,0.0
0214,9211,62270,Judimendi - Santa Luzia adinekoentzako zentro soziokulturala,25000.0,25000.0,0.0
0214,9211,62271,San Martineko adinekoentzako zentro soziokulturala,50000.0,50000.0,0.0
0214,9211,62278,Udal txakurtegia,100000.0,100000.0,0.0
0214,9211,62297,Udal eraikinak birgaitzea - EBren 2012/2017 Zuzentaraua,200000.0,200000.0,0.0
0214,9211,62923,Auzoetako ekipo eta zerbitzuak,50000.0,50000.0,0.0
0214,9211,64325,Silo aparkalekuaren proiektua,300000.0,300000.0,111498.97
0214,9211,64326,Hirigunea biziberritzeko plana,50000.0,50000.0,6794.15
0410,1513,73102,Ingurugiro Gaietarako Ikastegiari,30000.0,30000.0,23332.3
0410,1513,73112,IGIri - Koroatzeko proiektua,50000.0,50000.0,0.0
0410,1513,73310,21. Zabalguneari: urrezko auzoetako inbertsioak,358666.67,358666.67,358666.67
0410,9205,62302,Makina birringailu bat erostea,38962.0,38962.0,36110.25
0410,9205,62402,Garabi-kamioia erostea,112469.5,112469.5,0.0
0410,9211,62298,"Inbertsioak, San Martin",200000.0,200000.0,5723.64
0821,4331,48945,Hitzarmena: Orkestra,30000.0,0.0,0.0
0821,4331,48994,Hitzarmena: Hazia,50000.0,0.0,0.0
0821,4331,48995,Hitzarmena: Araba Garapen Agentzia,20000.0,8500.0,0.0
0821,4331,48996,Hitzarmena: Arco n1,20000.0,10000.0,10000.0
0822,4312,60930,"Inbertsioak, handizkako azokan",100000.0,0.0,0.0
0822,4314,48968,Hitzarmena: Artisau,26000.0,0.0,0.0
0823,2411,48967,Enplegu-egonkortasunerako laguntzak,400000.0,400000.0,392999.99
0824,3361,78100,Diru-laguntza: Santa Maria katedraleko obrak,100000.0,150000.0,150000.0
0824,4314,48901,Hitzarmena: City Lab Deustu,18000.0,0.0,0.0
0824,4314,48902,Hitzarmena: Agirre Lehendakariaren urteurrena,10000.0,0.0,0.0
0824,4314,48903,Hitzarmena: Miniature,15000.0,0.0,0.0
0824,4314,48904,Hitzarmena: City wine,20000.0,0.0,0.0
0824,4321,62265,Europa aparkalekua eraberritzea,350000.0,0.0,0.0
0825,4221,62952,Industrialdeak mantentzea,100000.0,671266.0,59440.13
1111,2301,48190,Gizarte-Laneko Elkargoarekiko hitzarmena,10000.0,10000.0,10000.0
1111,2301,48194,Arabako Abokatuen Elkargoa,10000.0,10000.0,8218.96
1120,2311,48120,Hitzarmena: Ausarki - Familiarentzako informazioa eta aholk. jur.,3000.0,3000.0,3000.0
1145,2315,48021,Ume Onkohematologikoen Gurasoen Elkartea,5599.2,5599.2,0.0
118002,2315,48027,"Hitzarmena: Asajer elkartea, bideojokoak",29300.0,29300.0,29300.0
118002,2315,48198,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",25230.0,25230.0,25230.0
118002,2315,48199,"Hitzarmena: HIESaren aurkako batzordea, Gayen artean programa",22921.04,22921.04,22921.04
118002,2315,48972,"HIESaren aurkako batzordea, prebentzio-programa",23000.0,23000.0,23000.0
151101,1722,64319,Mapa erradioelektrikoa: neurgailuen sarea diseinatu eta instalatzea,50000.0,50000.0,32304.02
151102,1623,64329,Erdi Aroko hirigunean zarataren kontra sentsibilizatzeko plana,30000.0,55000.0,0.0
151102,1623,64330,Zarata kontrolatzeko sarea,30000.0,30000.0,20376.4
151102,1623,64331,Zarataren Mapa Estrategikoa,100000.0,72600.0,47190.0
