#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2023eko Hasierako kreditua,2023eko Behin-betiko kreditua,O
1120,2311,22678,,Haurrentzako partaidetza-programa,145000.0,145000.0,93294.62
1120,2311,22679,,‘Prólogo’ prebentzio-programa,30000.0,30000.0,15355.72
1120,2311,22680,,Emozioei buruzko lantegiak,210000.0,210000.0,201838.23
1120,2311,22697,,Haur eta nerabeen osasun mentaleko programa,150000.0,150000.0,80319.29
1120,2311,22698,,Indarkeria matxisten kontrako borroka,546296.6,613266.37,171524.43
1120,2311,22726,,Gurasotasun positiborako programa (Senidegune),112000.0,112000.0,83428.66
1120,2311,22745,,Laguntza eta garapen egokiturako programa (LGE),522545.4,522545.4,522515.4
1120,2311,22746,,"Egokitzen, gurasokidetasun positiboa dibortzioetan",69900.0,69900.0,60180.0
1120,2311,22748,,Terapiak,175000.0,175000.0,154175.44
1120,2311,22749,,‘Jabetu zure gaitasunaz’ programa,29000.0,29000.0,0.0
1120,2311,22763,,Gurasoen aurkako indarkeria-egoeretan garaiz esku hartzeko programa,87400.0,87400.0,74468.94
1120,2311,22775,,Bidatu kudeatzeko programa,224667.3,224667.3,199045.08
1120,2311,22775,R,Bidatu kudeatzeko programa,0.0,5198.07,0.0
1120,2311,22789,,Erresilientzia,330639.48,330639.48,331672.06
1120,2311,22791,,Haurrentzako tokiko plana,186500.0,186500.0,139427.15
1120,2311,22792,,Sexu-abusuak baloratzea,22000.0,22000.0,20871.5
1120,2311,22794,,Gizarte- eta hezkuntza-zentroak,1441651.73,1441651.73,1402822.84
1120,2311,48003,,Gizarte laguntzak,4000.0,4000.0,778.96
1120,2311,48036,,Hitzarmena: Avaim,11780.0,11780.0,8835.0
1120,2311,48036,R,Hitzarmena: Avaim,0.0,2945.0,2945.0
1120,2311,48187,,Hitzarmena: Garenok,11780.0,11780.0,8835.0
1120,2311,48187,R,Hitzarmena: Garenok,0.0,2945.0,2945.0
1120,2311,48956,,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,8835.0
1120,2311,48956,R,Hitzarmena: intolerantziaren aurka,0.0,2945.0,2945.0
1120,2311,48991,,Hitzarmena: Unicef,11780.0,11780.0,8835.0
1120,2311,48991,R,Hitzarmena: Unicef,0.0,2945.0,2945.0
1120,2311,48992,,Hitzarmena: Amapase,15000.0,15000.0,11250.0
1120,2311,48992,R,Hitzarmena: Amapase,0.0,3750.0,3750.0
1133,2312,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",12000.0,12000.0,14821.61
1133,2312,22105,,Jantziak eta uniformeak,9268.68,9268.68,3327.57
1133,2312,22106,,Elikagaiak,2115948.12,2215948.12,2228383.31
1133,2312,22111,,Tresnak ,55000.0,55000.0,70288.36
1133,2312,22115,,Berariazko material teknikoa,48960.0,48960.0,35609.56
1133,2312,22606,,Ile-apaindegiko zerbitzuak,13268.0,13268.0,11941.2
1133,2312,22618,,Bestelako funtzionamendu gastuak,15000.0,15000.0,13461.12
1133,2312,22623,,Familia zaintzaileei laguntzeko programa,0.0,0.0,70263.03
1133,2312,22652,,Hirugarren adinekoen egoitzetako animazioa,320430.0,320430.0,320429.76
1133,2312,22667,,San Prudentzioko erlijio zerbitzuak,6900.0,6900.0,6900.0
1133,2312,22684,,Koronabirusak eragindako kontratuak eteteagatiko kalte-ordaina,0.0,0.0,23521.2
1133,2312,22688,,Farmatzia-zerbitzuaren kudeaketa,0.0,0.0,0.0
1133,2312,22702,,Kafetegi-zerbitzua,15500.0,15500.0,14741.16
1133,2312,22708,,Adinekoak lekualdatzea,177477.76,177477.76,177578.26
1133,2312,22709,,zainketa eta lotura plana,0.0,0.0,38713.3
1133,2312,22709,R,zainketa eta lotura plana,0.0,20328.0,20328.0
1133,2312,48023,,Hitzarmena: AFA,22959.7,22959.7,17219.78
1133,2312,48023,R,Hitzarmena: AFA,0.0,5739.92,5739.92
1133,2312,48119,,Hitzarmena: ASPACE - Garun paralisia,13372.0,13372.0,10029.0
1133,2312,48119,R,Hitzarmena: ASPACE - Garun paralisia,0.0,3343.0,69.8
1133,2312,48150,,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,4607.05
1133,2312,48150,R,Adinekoei laguntzeko boluntarioen programa,0.0,1535.69,1535.69
1133,2312,48151,,Askatasunik gabeko pertsonen auzolanak,11180.86,11180.86,8385.65
1133,2312,48194,,Arabako Abokatuen Elkargoa,10000.0,10000.0,7500.0
1133,2312,48194,R,Arabako Abokatuen Elkargoa,0.0,2500.0,2500.0
1133,2312,48959,,Hitzarmena: Ascundean - 3. adina,70397.57,70397.57,52798.18
1133,2312,48959,R,Hitzarmena: Ascundean - 3. adina,0.0,21119.27,21119.27
1133,2313,22111,,Tresnak,10800.0,10800.0,10442.22
1133,2313,22623,,Familia zaintzaileei laguntzeko programa,112446.0,112446.0,47908.01
1133,2313,22624,,Adinekoen bulegoa,195000.0,195000.0,938.63
1133,2313,22709,,Zaintza- eta loturen-lanen plana,250000.0,228728.2,75597.98
1133,2313,22754,,Adinekoentzako zentro soziokulturalen kudeaketa,3333882.8,3333882.8,3423634.91
1133,2313,22754,R,Adinekoentzako zentro soziokulturalen kudeaketa,0.0,4055.7,4055.7
1133,2313,22786,,Janari-garraioa,51965.95,51965.95,48115.96
1133,2313,48958,,"EHU lankidetza-hitzarmena: ""Belaunaldiak hurbiltzen",1750.0,0.0,0.0
1133,2313,48958,R,"EHU lankidetza-hitzarmena: ""Belaunaldiak hurbiltzen",0.0,437.5,437.5
1133,2313,48961,,Hitzarmena: Aingeruen Andre Mariaren parrokia,9000.0,9000.0,6750.0
1133,2313,48961,R,Hitzarmena: Aingeruen Andre Mariaren parrokia,0.0,2250.0,2250.0
1133,2314,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",1300.0,1300.0,1472.7
1133,2314,22111,,Tresnak,8568.0,8568.0,2852.04
1133,2314,22115,,Berariazko material teknikoa,612.0,612.0,281.74
1133,2314,22609,,Adinekoentzako apartamentuetako familia-langileak,569911.88,569911.88,443363.97
1133,2314,22618,,Bestelako funtzionamendu gastuak,12640.0,12640.0,8311.9
1133,2314,22628,,Santa María de Olarizuko animazioa,68090.0,68090.0,68089.92
1133,2314,22705,,Tomas Zumarraga Dohatsuaren kaleko Eguneko Arreta Zerbitzua kudeatzea,543920.0,543920.0,579019.92
1133,2314,22708,,Adinekoak lekualdatzea,521055.0,521055.0,483754.53
1133,2314,22714,,Renacimiento kaleko Eguneko Arreta Zerbitzua kudeatzea,427440.0,427440.0,401318.67
1133,2314,22714,R,Renacimiento kaleko Eguneko Arreta Zerbitzua kudeatzea,0.0,106860.0,0.0
1133,2314,22718,,Blas de Otero kaleko Eguneko Arreta Zerbitzua kudeatzea,818480.0,818480.0,902199.96
1133,2314,22786,,Janari-garraioa,47769.73,47769.73,36978.36
1133,2317,12000,,Funtzionarioen oinarrizko ordainsariak,3266261.0,3266261.0,3237159.86
1133,2317,12100,,Funtzionarioen ordainsari osagarriak,4335161.0,4335161.0,4182593.46
1133,2317,14100,,Bestelako langileak,3805576.0,4705576.0,4620003.99
1133,2317,16000,,"Gizarte Segurantza, enpresaren kontura",3713294.0,4254931.3,4127999.87
1133,2317,16500,,"Elkarkidetzako kuotak, Udalaren kontura",130924.0,130924.0,133438.5
1133,2317,22699,A,Bestelako hainbat gastu,0.0,5189.29,4787.13
1133,2317,62400,,Programa bizikletaz adinik gabe,0.0,19000.0,18103.15
1145,2315,48138,,Hitzarmena: Elikagaien Bankua,24000.0,33800.0,23660.0
1145,2315,48138,R,Hitzarmena: Elikagaien Bankua,0.0,3600.0,3600.0
1145,2315,48157,,Vicente Abreu elkarte federazioa,34674.72,34674.72,34674.72
1145,2321,22786,,Janari-garraioa,155039.71,155039.71,121413.47
1145,2321,22797,,Etxez etxeko laguntza zerbitzua,15803144.0,15803144.0,16800250.87
1145,2321,22797,R,Etxez etxeko laguntza zerbitzua,0.0,213272.86,213272.86
1145,2321,22799,,Gizarte eta hezkuntza parte-hartzeko programa,0.0,0.0,0.0
1145,2321,48000,,Gizarte-larrialdiko laguntzak,6055000.0,6117564.0,6117564.0
1145,2321,48003,,Gizarte laguntzak,4393525.9,4305475.9,4244678.58
1145,2321,48004,,Bizitegi-larrialdietarako funtsa - kaleratzeak,100000.0,100000.0,135116.63
1145,2321,48005,R,"Pobrezia energetikoaren kontrako plana, Gasteizen",0.0,22200.88,12860.57
1145,2321,48067,,Energia-gastuetarako laguntzak,40000.0,40000.0,7370.09
1145,2321,48154,,Gurutze Gorria - Adinekoei laguntzea,77500.0,77500.0,58125.0
1145,2321,48154,R,Gurutze Gorria - Adinekoei laguntzea,0.0,19375.0,19375.0
1145,2321,48957,R,Hitzarmena: agle,0.0,12000.0,12000.0
1145,2321,48977,,Hitzarmena: Save the Children,11724.0,11724.0,9379.2
1145,2321,48977,R,Hitzarmena: Save the Children,0.0,2344.8,2344.8
1145,2322,22115,,Berariazko material teknikoa,37570.0,37570.0,24155.0
1145,2322,22619,,Kaleko heziketa,1098000.35,1098000.35,1102604.0
1145,2322,22746,,Oinarrizko Gizarte Zerbitzuak zaintzea,482758.26,482758.26,476707.99
1145,2322,22759,,Lantegietako irakasleak,301000.0,301000.0,239640.52
1145,2328,12000,,Funtzionarioen oinarrizko ordainsariak,1263389.0,1263389.0,1195355.13
1145,2328,12100,,Funtzionarioen ordainsari osagarriak,1415792.0,1415792.0,1386372.8
1145,2328,14100,,Bestelako langileak,1635028.0,1985028.0,2046296.42
1145,2328,16000,,"Gizarte Segurantza, enpresaren kontura",1274593.0,1926313.98,1435194.56
1145,2328,16500,,"Elkarkidetzako kuotak, Udalaren kontura",49972.0,49972.0,59020.8
114501,2328,14100,,Bestelako langileak,0.0,44424.53,0.0
114501,2328,16000,,"Gizarte Segurantza, enpresaren kontura",0.0,13631.2,0.0
1150,2391,12000,,Funtzionarioen oinarrizko ordainsariak,77133.0,77133.0,81068.45
1150,2391,12100,,Funtzionarioen ordainsari osagarriak,86926.0,86926.0,94928.77
1150,2391,14100,,Bestelako langileak,0.0,0.0,41528.87
1150,2391,16000,,"Gizarte Segurantza, enpresaren kontura",49280.0,49280.0,63911.79
1150,2391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1324.0,1324.0,1317.82
1150,2391,22696,,Euskal Fondoaren kuota,11237.4,11237.4,11799.27
1150,2391,22699,,Bestelako hainbat gastu,4000.0,4000.0,3832.2
1150,2391,22707,,Azterlanak eta lan teknikoak,56870.0,56870.0,19882.21
1150,2391,22799,,Kanpoko beste zenbait lan,104762.87,104762.87,121891.9
1150,2391,23002,,Joan-etorrietako gastuak,9000.0,9000.0,9000.0
1150,2391,48200,,Garapenean laguntzeko dirulaguntzak,1857435.0,1786747.67,1786747.67
1150,2391,48200,R,Garapenean laguntzeko dirulaguntzak,0.0,0.96,0.0
1150,2391,48205,,Hitzarmena: Larrialdietarako Arabako Funtsa,135000.0,205687.33,205687.33
1150,2391,48206,,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,320000.0
1150,2391,48207,,Hitzarmena: Euskal Fondoa,207000.0,207000.0,207000.0
1150,2391,48211,,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,24000.0
1150,2391,48212,,Hitzarmena: AFINIS - oporrak bakean,17000.0,17000.0,17000.0
1150,2391,48213,,Hitzarmena: bidezko merkataritza,90000.0,90000.0,90000.0
1150,2391,48215,,Hitzarmena: Afrika,20000.0,20000.0,20000.0
1310,9313,12000,,Funtzionarioen oinarrizko ordainsariak,179442.46,179442.46,154379.19
1310,9313,12100,,Funtzionarioen ordainsari osagarriak,232762.0,232762.0,221150.63
1310,9313,14100,,Bestelako langileak,2132.0,2132.0,25693.28
1310,9313,16000,,"Gizarte Segurantza, enpresaren kontura",89725.0,89725.0,96568.98
1310,9313,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6564.0,6564.0,6308.71
1510,1341,62314,,EU Mailegu turistikoaren zerbitzua (PSTD II. fasea),0.0,150000.0,0.0
1510,1701,11000,,Kabineteko behin-behineko langileen ordainsariak,89867.78,171874.26,64884.74
1510,1701,12000,,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,14697.36
1510,1701,12100,,Funtzionarioen ordainsari osagarriak,0.0,0.0,28459.11
1510,1701,14100,,Bestelako langileak,25599.0,25599.0,42803.93
1510,1701,16000,,"Gizarte Segurantza, enpresaren kontura",22004.0,36137.84,32238.91
1510,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,1613.78
1510,1701,22004,,Kartografia eta proiektuak editatu eta erreproduzitzea,1000.0,1000.0,1500.0
1510,1701,22205,,"Bilerak, hitzaldiak eta biltzarrak",2000.0,2000.0,3078.78
1510,1701,22206,,Kanpo-ekintzak eta nazioarteko lankidetzak,3000.0,3000.0,2400.0
1510,1701,22603,,"Komunikazioa, itzulpena eta publizitatea",25000.0,25000.0,67644.15
1510,1701,48102,,Arabako mugikortasun-agintaritza,100000.0,100000.0,0.0
1510,1701,62630,,Software-lizentziak,50000.0,11013.8,453.75
1510,1701,78101,,Hitzarmena: Mobility Lab,1500000.0,1500000.0,0.0
1514,1701,12000,,Funtzionarioen oinarrizko ordainsariak,203442.0,203442.0,224178.17
1514,1701,12100,,Funtzionarioen ordainsari osagarriak,250510.0,250510.0,286569.41
1514,1701,14100,,Bestelako langileak,160175.0,160175.0,169583.47
1514,1701,16000,,"Gizarte Segurantza, enpresaren kontura",175562.0,175562.0,201562.4
1514,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7535.0,7535.0,12657.67
152002,1331,60195,,Trafiko-segurtasuneko elementuak hobetzea,75000.0,75000.0,0.0
152002,1331,60195,R,Trafiko-segurtasuneko elementuak hobetzea,0.0,15770.35,9645.93
152002,1533,22767,R,Zerbitzuko hainbat prestakuntzak,0.0,59290.0,59290.0
152002,1533,60102,,Irisgarritasuna hobetzea,10000.0,10000.0,0.0
152002,1533,60116,,Eraberritze eta asfaltatze integralak,1000000.0,575000.0,342.47
152002,1533,60116,R,Eraberritze eta asfaltatze integralak,0.0,174967.71,174967.7
152002,1533,60117,,Haur-jolasen erreforma integralak,600000.0,165324.72,811.79
152002,1533,60117,R,Haur-jolasen erreforma integralak,0.0,283710.67,283710.67
152002,1533,60118,R,Eu-Aldabe eremuan oinezkoentzako eremu bihurtzea eta irisgarritasuna hobetzea,0.0,2249701.98,1686291.03
152002,1533,60121,A,Floridako parkea - haitzuloa,0.0,67950.66,67947.03
152002,1533,60129,,Txirrindularien sare nagusia,70000.0,0.0,41288.92
152002,1533,60129,A,Txirrindularien sare nagusia,0.0,28834.92,24347.18
152002,1533,60131,,Eu - txirrindularien sareko zabaltzea,0.0,262199.7,253526.77
152002,1533,60131,R,Eu - txirrindularien sareko zabaltzea,0.0,2867256.96,827048.88
152002,1533,60169,R,Eu-mugikortasun elektrikoko zentroa handitzea,0.0,5383797.36,4574108.83
152002,1533,60171,,Bizikletak aparkatzekoak eta bizikletentzako lonjak,75000.0,48000.0,0.0
152002,1533,60171,A,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,26953.68,0.0
152002,1533,60171,R,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,80000.0,80000.0
152002,1533,60172,,Eu-bizikletako aparkaleku sekuruen sarea,0.0,45440.0,0.0
152002,1533,60172,R,Eu-bizikletako aparkaleku sekuruen sarea,0.0,153000.0,0.0
152002,1533,60191,R,Eu-Erdi Aroko Alde Zaharreko kaleak edertzea,0.0,135861.94,35245.19
152002,1533,60195,,Eu-Ibilgailuen norabide-seinaleak,0.0,15631.83,0.0
152002,1533,60195,R,Eu-Ibilgailuen norabide-seinaleak,0.0,48245.27,0.0
152002,1533,60198,,Espazio publikoko inbertsioen gida-plana,3300000.0,1634329.85,278962.71
152002,1533,60198,A,Espazio publikoko inbertsioen gida-plana,0.0,24330.86,24310.17
152002,1533,60198,R,Espazio publikoko inbertsioen gida-plana,0.0,5303.38,1658.5
152002,1533,60199,,Eu- los herran eraberritzea,0.0,1661641.3,0.0
152002,1533,60199,R,Eu- los herran eraberritzea,0.0,7499528.99,208048.92
152002,1533,60201,,Erdi Aroko etxarteak berritu eta birgaitzea,75000.0,75396.36,19230.75
152002,1533,60204,R,Eu-tutuak baliabide turistiko gisa berreskuratu eta egokitzea,0.0,106382.72,100573.12
152002,1533,60299,,EU Lamiak etxartea birgaitzea (PSTD II. fasea),0.0,227000.0,0.0
152002,1533,60506,A,Ariznabarrako aparkalekua,0.0,670.15,0.0
152002,1533,60907,,Vitoria-Gasteiz Green Mobility next,1500000.0,78431.54,76820.21
152002,1533,60922,,Bizikleta-gordailua,50000.0,49603.64,42804.71
152002,1533,60922,A,Bizikleta-gordailua,0.0,3996.66,0.0
152002,1533,60924,,Bidegorrien sarea handitzea,150000.0,0.0,0.0
152002,1533,61121,R,Memoriaren inguruko bigarren eta hirugarren faseak,0.0,828696.05,785232.53
152002,1533,61123,R,Eu - Hegoaldeko erdialdeko superetxadia oinezkoentzat jartzea,0.0,1159566.63,1113643.79
152002,1533,62704,R,Eu - banaketa iraunkorra azken milia hub mikrologistikoa,0.0,839518.38,0.0
152002,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",40246.9,40246.9,12426.7
152002,1533,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,7453.6,1790.8
152002,1533,64517,,Hiri erdiko berraktibatze plana: bost enparantza,0.0,218696.25,61968.51
152002,1533,64517,A,Hiri erdiko berraktibatze plana: bost enparantza,0.0,442746.49,442746.49
152002,1533,72000,,Hitzarmena: dfa a4132 bideko lanak,0.0,25170.33,24037.34
152002,1533,72000,A,Hitzarmena: dfa a4132 bideko lanak,0.0,24036.74,24036.74
152002,1533,72000,R,Hitzarmena: dfa a4132 bideko lanak,0.0,183776.36,183776.36
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,1107386.0,1107386.0,1148383.07
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1554460.0,1554460.0,1603342.09
152002,1534,14100,,Bestelako langileak,774181.0,774181.0,748226.12
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",1136607.0,1136607.0,1225556.03
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",45311.0,45311.0,50226.65
152002,1534,20200,,Makineria eta instalazioak alokatzea,80000.0,80000.0,62249.51
152002,1534,20200,R,Makineria eta instalazioak alokatzea,0.0,10327.99,5533.56
152002,1534,21002,,Inbertsioak: BJT,1500000.0,1722000.0,1584484.82
152002,1534,21002,R,Inbertsioak: BJT,0.0,39786.78,39786.78
152002,1534,21004,,Bide publikoko jarduketa subsidiarioak,12000.0,12000.0,21209.25
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),200000.0,200000.0,164824.03
152002,1534,21008,R,Berehala jarduteko taldeak (haur jolasak),0.0,4264.63,3855.73
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,400000.0,400000.0,642858.3
152002,1534,21060,A,Bide publikoak eta zoladura zaintzea,0.0,44022.83,25724.67
152002,1534,21060,R,Bide publikoak eta zoladura zaintzea,0.0,42303.88,33685.78
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,250000.0,250000.0,384681.92
152002,1534,21062,R,Zoladura eta aglomeratuak mantentzea,0.0,833574.12,833574.11
152002,1534,21701,,Hiri-altzariak onik zaintzea,110000.0,170000.0,82712.72
152002,1534,21701,R,Hiri-altzariak onik zaintzea,0.0,42205.3,39228.77
152002,1534,21703,,Arrapalak mantentzeko kontratuak,135000.0,135000.0,91066.0
152002,1534,21703,R,Arrapalak mantentzeko kontratuak,0.0,7443.79,0.0
152002,1534,21706,,Iturri apaingarriak mantentzea eta garbitzea,200000.0,200000.0,138886.21
152002,1534,21706,R,Iturri apaingarriak mantentzea eta garbitzea,0.0,3663.94,0.0
152002,1534,22111,,Tresnak,25000.0,25000.0,41114.78
152002,1534,22710,,Bizikletentzako aparkaleku seguruen kudeaketa,133000.0,133000.0,53220.54
152002,1534,22722,,Komun publikoak mantentzeko kontratua,55000.0,55000.0,120420.21
152002,1534,22722,R,Komun publikoak mantentzeko kontratua,0.0,277.5,0.0
152002,1641,22111,,Tresnak,15000.0,15000.0,15351.17
152002,1641,22140,,Hilerrietako berariazko gastuak,125000.0,122500.0,143022.03
152002,1641,22715,,Hondakinen gaikako bilketa,8000.0,8000.0,13472.49
152002,1641,60105,,Hobiak eta panteoiak egitea,75000.0,75000.0,73275.9
152002,1641,60107,,Hilerrietako lanak,600000.0,605000.0,185667.57
152002,1641,60107,A,Hilerrietako lanak,0.0,1046.19,0.0
152002,1641,60107,R,Hilerrietako lanak,0.0,18880.74,4598.0
152002,1641,62313,,Hilerrietarako makineria erostea,0.0,2500.0,2499.0
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),416000.0,268403.09,0.0
152002,1651,21006,R,Berehala jarduteko taldeak (argiteria),0.0,3953.19,3033.0
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,7000000.0,8000001.0,5143160.96
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,370000.0,370000.0,520477.63
152002,1651,22130,R,Argiteria publikoaren mantentze orokorra,0.0,7260.0,7260.0
152002,1651,22704,,Umbra light festival,0.0,0.0,75999.99
152002,1651,60115,,Kaleko argiteria hobetzea,600000.0,600000.0,132050.13
152002,1651,60115,A,Kaleko argiteria hobetzea,0.0,160675.7,155213.81
152002,1651,60115,R,Kaleko argiteria hobetzea,0.0,559672.71,552778.56
152002,1711,64522,,Superetxadiak,300000.0,6098.86,6098.85
152002,1711,64522,A,Superetxadiak,0.0,58092.62,55853.87
152002,1722,60933,,EU Eraztun BerdeaKO konektagarritasuna hobekuntzak II. fasea (PSTD II. fasea) ,0.0,0.0,0.0
152002,2381,60607,,Genero-ikuspegia kaleko argiterian,75000.0,75000.0,0.0
152002,2381,60607,R,Genero-ikuspegia kaleko argiterian,0.0,61873.63,61759.19
152002,4332,48105,R,Hitzarmena: idarte,0.0,5000.0,0.0
152002,4411,21705,,Autobus elektrikoak mantentzea ,181500.0,13677.51,0.0
152002,4411,47122,,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",28000.0,28000.0,20000.0
152002,4411,69200,A,Bei- bea ezarpena,0.0,58739.75,58739.75
152002,4411,71007,,Salburua-Zabalgana tranbia,1038450.0,0.0,0.0
152002,4411,71007,R,Salburua-Zabalgana tranbia,0.0,2193169.34,2193169.34
152002,4412,77000,,Taxi elektrikoak erosteko dirulaguntza,40000.0,40000.0,0.0
152002,9210,60206,,EU Harresiaren begiratokia (PSTD II. fasea),0.0,75000.0,0.0
152005,4411,69200,A,Bei- bea ezarpena,0.0,352733.95,200976.93
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,809199.0,809199.0,841761.19
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1055091.0,1055091.0,1148399.94
152007,1711,14100,,Bestelako langileak,413860.0,413860.0,269206.13
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",854281.0,854281.0,822280.76
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",32623.0,32623.0,29719.85
152007,1711,20200,,Makineria eta instalazioak alokatzea,135000.0,135000.0,98936.48
152007,1711,20200,R,Makineria eta instalazioak alokatzea,0.0,24186.9,0.0
152007,1711,21014,,Txorkoak,275000.0,275000.0,123274.7
152007,1711,21014,R,Txorkoak,0.0,192178.21,192178.21
152007,1711,21015,A,Mintegiaren behin-behineko lekualdaketa,0.0,190.67,0.0
152007,1711,21016,,Landareak erostea,40000.0,40000.0,42538.16
152007,1711,21071,,Berdegune publikoak udal onik zaintzea,300000.0,300000.0,194212.56
152007,1711,21071,R,Berdegune publikoak udal onik zaintzea,0.0,193307.87,186554.42
152007,1711,21072,,Lorazainak kontserbatzea,4000.0,4000.0,3999.04
152007,1711,21200,,Makinak eta instalazioak onik zaintzea,45000.0,45000.0,45261.58
152007,1711,21704,,Udal instalazioak irekitzeko eta ixteko kontratua,25000.0,25000.0,14141.0
152007,1711,21704,R,Udal instalazioak irekitzeko eta ixteko kontratua,0.0,4899.29,0.0
152007,1711,22111,,Tresnak,30000.0,30000.0,36996.43
152007,1711,22711,,Berdeguneak onik zaintzea,4151000.0,3144598.28,2456916.39
152007,1711,22712,,Europako fatxadaren kontserbazioa,35000.0,35000.0,41320.9
152007,1711,22716,,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
152007,1711,22716,A,Zuhaiztiaren Kudeaketa Plana,0.0,13862.86,13862.84
152007,1711,22740,,Erdi Aroko etxarteak onik zaintzea,13000.0,13000.0,13715.04
152007,1711,60101,,EU Maria Sarmiento eta Simon Bolibar plazak eta Lakuako aparkalekua berriztatuko,0.0,990700.62,0.0
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, auzoak",300000.0,300000.0,0.0
152007,1711,60196,A,"Zuhaitzak kudeatzeko plana, auzoak",0.0,194198.23,160355.38
152007,1711,60196,R,"Zuhaitzak kudeatzeko plana, auzoak",0.0,296719.34,183622.39
152007,1711,60197,,Auzoko azpiegitura berdea,75000.0,75000.0,2867.67
152007,1711,60197,A,Auzoko azpiegitura berdea,0.0,77050.51,69462.18
152007,1711,60197,R,Auzoko azpiegitura berdea,0.0,71021.0,71021.0
152007,1711,60198,R,Eu-Erdi Aroko hiriguneko azpiegitura berdeak,0.0,0.0,0.0
152007,1711,60199,,Eu-martin ttipia emparantzaren berriztea,0.0,494254.72,0.0
152007,1711,60199,R,Eu-martin ttipia emparantzaren berriztea,0.0,539800.0,0.0
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",50000.0,50000.0,2030.2
152007,1711,64304,A,"Ordainsariak, azterlanak eta proiektuak",0.0,674.63,674.63
152007,1711,69906,,Udal haztegia,40000.0,40000.0,0.0
152007,2381,60609,,Auzoko azpiegitura berdea genero-ikuspegiarekin,75000.0,75000.0,0.0
152007,2381,60609,R,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,63509.85,63415.27
152007,2411,22100,R,Poej - Mugikortasunaren eta Espazio Publikoa,0.0,70995.78,32626.75
1521,1331,12000,,Funtzionarioen oinarrizko ordainsariak,267682.0,267682.0,275535.0
1521,1331,12100,,Funtzionarioen ordainsari osagarriak,313386.0,313386.0,339064.07
1521,1331,14100,,Bestelako langileak,123386.0,123386.0,219049.03
1521,1331,16000,,"Gizarte Segurantza, enpresaren kontura",250997.0,250997.0,292405.06
1521,1331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15588.0,15588.0,16828.57
1521,1331,20200,,Aparkalekuak mantendu eta arautzea,332000.0,332000.0,198140.95
1521,1331,20200,R,Aparkalekuak mantendu eta arautzea,0.0,48135.47,48135.47
1521,1331,21005,,TAO agenteen aldagela,10000.0,10000.0,10030.61
1521,1331,21050,,Seinaleztapena onik zaintzea,125000.0,125000.0,74734.35
1521,1331,21050,A,Seinaleztapena onik zaintzea,0.0,40173.97,0.0
1521,1331,21050,R,Seinaleztapena onik zaintzea,0.0,543.22,543.22
1521,1331,21910,,Trafikoa kontrolatzeko sistema mantentzea,1487603.05,1487603.05,1474730.85
1521,1331,21910,R,Trafikoa kontrolatzeko sistema mantentzea,0.0,96742.68,0.0
1521,1331,60101,R,Bide publikoetako azpiegiturak,0.0,1555473.92,1190482.78
1521,1331,60107,,Zirkulazioa kontrolatzeko sistema,150000.0,150000.0,193.6
1521,1331,60107,R,Zirkulazioa kontrolatzeko sistema,0.0,451756.06,449561.92
1521,1331,60143,,Bide segurtasuna hiriaren zabalpenetan,50000.0,50000.0,0.0
1521,1331,60143,A,Bide segurtasuna hiriaren zabalpenetan,0.0,193.73,0.0
