#Orgánico,Funcional,Económico,R,Denominación Aplicación,Tot Crédito inicial 2020,Tot Crédito Definitivo,Tot Obligado
1620,3421,62296,,Inversiones en campos deportivos,711000.0,1261000.0,1103335.34
1620,3422,22148,,Contrato mantenimiento piscinas,1315000.0,1265500.0,1263948.2
1620,3422,62926,,Inversiones en contratos piscinas,354000.0,354000.0,353058.96
1620,9211,60930,,Inversiones mercados mayoristas,89500.0,500.0,0.0
1620,9211,62204,,Inversiones en centros y locales,500000.0,500000.0,128412.56
1620,9211,62205,,Obras en edificios escolares,200000.0,308618.69,512050.47
1620,9211,62293,,Inversiones edificios municipales,300000.0,516581.51,280266.1
1620,9211,62293,R,Inversiones edificios municipales,0.0,2342.4,2277.42
1620,9211,62303,,Adquisición maquinaria,7000.0,7000.0,6922.4
1620,9211,64304,,"Honorarios, estudios y proyectos",23000.0,12500.0,8339.39
1620,9212,21100,,Conservacion edificios municipales,1165600.53,1165600.53,1032114.11
1620,9212,21107,,Reparaciones y suministros de mto. en EE.MM,495000.0,745000.0,787596.48
1620,9212,21107,R,Reparaciones y suministros de mto. en EE.MM,0.0,10542.74,10542.74
1620,9212,21207,,Mantenimiento y reparación de equipos,90000.0,90000.0,80725.0
1620,9212,22109,,Productos de limpieza y aseo,270000.0,230000.0,237174.97
1620,9212,22111,,Menaje,30000.0,40000.0,54461.34
1620,9212,22147,,Contratos de baja tensión,10000.0,6000.0,6468.75
1620,9212,22604,,Sanciones,6100.0,100.0,0.0
1620,9212,22722,,Contratos mantenimiento w.c. públicos,30000.0,30000.0,28598.91
1620,9212,22727,,Contrato mantenimiento instalaciones,600000.0,625000.0,598069.42
1620,9212,22727,R,Contrato mantenimiento instalaciones,0.0,28937.27,28937.27
1620,9213,22101,,Energía eléctrica en edificios municipales,4275000.0,0.0,8700.3
1620,9213,62259,,Contrato inversiones instalaciones eléctricas,25000.0,0.0,0.0
1620,9214,22146,,Contrato contenedores higiénicos,15000.0,15000.0,13386.85
1620,9214,22783,,Contratos Unidad de Limpieza,5050000.0,5167820.97,5158938.15
1620,9214,48960,,Convenio Asafes-limpieza instalaciones,18320.97,0.0,0.0
1620,9215,21200,,Mantenimiento maquinaria e instalaciones,1550000.0,1550000.0,1522972.05
1620,9215,22101,,Suministro energía eléctrica,0.0,4275000.0,4133239.78
1620,9215,22103,,Contrato para la eficiencia energética,4265000.0,3980000.0,4066608.88
1620,9215,22149,,Gas resto edificios municipales,90000.0,90000.0,127005.09
1620,9215,22751,,Contrato mantenimiento instalaciones eléctricas,5000.0,215000.0,215195.26
1620,9215,62259,,Contrato inversiones instalaciones eléctricas,0.0,290000.0,302469.72
1620,9215,62303,,Renovación equipos de gestión energética,30000.0,52000.0,51545.05
1620,9219,12000,,Retribuciones básicas de funcionarios,111017.0,111017.0,113284.32
1620,9219,12100,,Retribuciones complementarias funcionarios,138576.0,138576.0,130920.32
1620,9219,14100,,Otro personal,32972.0,32972.0,71261.8
1620,9219,16000,,Seguridad social a cargo del ayuntamiento,81559.0,81559.0,106096.5
1620,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,2300.0,2300.0,2243.64
1630,9219,12000,,Retribuciones básicas de funcionarios,2839757.0,2839757.0,2907405.37
1630,9219,12100,,Retribuciones complementarias funcionarios,3612314.0,3612314.0,3663436.65
1630,9219,13000,,Retribuciones personal laboral fijo,29873.0,29873.0,16182.99
1630,9219,14100,,Otro personal,2349031.0,2349031.0,2471473.83
1630,9219,16000,,Seguridad social a cargo del ayuntamiento,3012980.0,3012980.0,3138399.49
1630,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,141183.0,141183.0,141068.44
1641,9219,12000,,Retribuciones básicas de funcionarios,87136.0,87136.0,90175.75
1641,9219,12100,,Retribuciones complementarias funcionarios,101242.0,101242.0,103230.82
1641,9219,14100,,Otro personal,5347.0,5347.0,9982.74
1641,9219,16000,,Seguridad social a cargo del ayuntamiento,57646.0,57646.0,61013.02
1641,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1354.0,1354.0,2024.92
1642,9219,12000,,Retribuciones básicas de funcionarios,63024.0,63024.0,67392.38
1642,9219,12100,,Retribuciones complementarias funcionarios,68516.0,68516.0,84755.3
1642,9219,14100,,Otro personal,67387.0,67387.0,4772.9
1642,9219,16000,,Seguridad social a cargo del ayuntamiento,63424.0,63424.0,52943.15
1642,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1263.0,1263.0,0.0
1643,9219,12000,,Retribuciones básicas de funcionarios,23672.0,23672.0,23577.92
1643,9219,12100,,Retribuciones complementarias funcionarios,32846.0,32846.0,32716.2
1643,9219,16000,,Seguridad social a cargo del ayuntamiento,12094.0,12094.0,12625.1
1644,9219,12000,,Retribuciones básicas de funcionarios,915958.0,915958.0,825278.7
1644,9219,12100,,Retribuciones complementarias funcionarios,1278247.0,1278247.0,1138413.76
1644,9219,13000,,Retribuciones personal laboral fijo,87178.0,87178.0,101322.08
1644,9219,14100,,Otro personal,368700.0,368700.0,648265.68
1644,9219,16000,,Seguridad social a cargo del ayuntamiento,883681.0,883681.0,947955.41
1644,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,51021.0,51021.0,50016.31
1810,3401,11000,,Retribuciones personal eventual gabinete,82233.0,82233.0,81878.92
1810,3401,16000,,Seguridad social a cargo del ayuntamiento,12071.0,12071.0,12552.12
1810,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,1509.34
1815,3401,12000,,Retribuciones básicas de funcionarios,210301.0,210301.0,207916.16
1815,3401,12100,,Retribuciones complementarias funcionarios,265584.0,265584.0,254589.11
1815,3401,14100,,Otro personal,25799.0,25799.0,23483.25
1815,3401,16000,,Seguridad social a cargo del ayuntamiento,143041.0,143041.0,139807.38
1815,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6588.0,6588.0,7871.98
1820,3371,12000,,Retribuciones basicas de funcionarios,2254968.0,2254968.0,2249548.12
1820,3371,12100,,Retribuciones complementarias funcionarios,3185242.0,3185242.0,3185863.44
1820,3371,14100,,Otro personal,1637170.0,1637170.0,1772869.1
1820,3371,16000,,Seguridad social a cargo del ayuntamiento,2195125.0,2195125.0,2142795.95
1820,3371,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,93239.0,93239.0,94876.56
1820,3371,22115,,Material técnico específico C.Civicos,10000.0,10000.0,44983.63
1820,3371,22607,,Difusión campañas en C.Civicos,25000.0,25000.0,23004.25
1820,3371,22618,,Otros gastos funcionamiento C.Civicos,20000.0,20000.0,18897.1
1820,3371,22663,,P.I.N. Navidad,115000.0,115000.0,106950.0
1820,3371,22697,,"Cuota Fundación ""Kaleidos.red""",12020.0,12020.0,12020.24
1820,3371,22709,,Juegos de verano,100000.0,100000.0,78065.57
1820,3371,22732,,Contratos servicios ocio y tiempo libre,1915620.0,1915620.0,1912945.43
1820,3371,22767,,Programas equipos de zonas,97000.0,97000.0,62296.01
1820,3371,62505,,Otros enseres,10000.0,10000.0,9891.4
1820,9211,62512,,Inversiones en equipamientos centros cívicos,200000.0,200000.0,101694.28
1820,9242,48988,,Convenio Asoc. Vecinos San Martin,100000.0,100000.0,100000.0
1822,9241,12000,,Retribuciones básicas de funcionarios,84528.0,84528.0,81592.15
1822,9241,12100,,Retribuciones complementarias funcionarios,103244.0,103244.0,101027.97
1822,9241,14100,,Otro personal,85363.0,85363.0,60422.0
1822,9241,16000,,Seguridad social a cargo del ayuntamiento,73973.0,73973.0,67617.27
1822,9241,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,2527.0,2527.0,1672.76
1822,9241,22670,,Concurso paisaje muralístico,30000.0,30000.0,0.0
1822,9241,22670,A,Concurso paisaje muralístico,0.0,9000.0,9000.0
1822,9241,22670,R,Concurso paisaje muralístico,0.0,30000.0,30000.0
1822,9241,22696,,Proceso presupuestos participativos,2000.0,2000.0,0.0
1822,9241,22698,,Consultas ciudadanas,11666.0,11666.0,0.0
1822,9241,22699,,Otros gastos diversos en participación ciudadana,2500.0,2500.0,1956.76
1822,9241,22732,,Contratos de prestacion de servicios,87000.0,176416.34,94161.21
1822,9241,22799,,Otros trabajos exteriores en participación ciudadana,8500.0,8500.0,36016.92
1822,9241,22799,R,Otros trabajos exteriores en participación ciudadana,0.0,24000.0,18000.0
1822,9241,62505,,Otros enseres,20000.0,20000.0,16297.5
1822,9242,48014,,Subvención proyecto participación ciudadana,24000.0,24000.0,18194.75
1822,9242,48954,,Subvención a Asociaciones de Vecinos,180000.0,180000.0,179999.0
2310,3301,11000,,Retribuciones personal eventual gabinete,74976.0,74976.0,113417.58
2310,3301,16000,,Seguridad social a cargo del ayuntamiento,14457.0,14457.0,21271.37
2310,3301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,646.86
2310,3301,22765,,Contrato servicios Iradier Arena,15000.0,25000.0,17242.5
2310,3392,22737,,Comparsas gigantes,6000.0,40000.0,42300.0
2311,3291,43101,,A la Escuela de música Luis Aramburu,910601.04,783601.04,728480.84
2311,3291,73101,,Aportación Escuela de música Luis Aramburu,40987.32,40987.32,11945.83
2311,3292,43103,,Al Conservatorio de la danza Jose Uruñuela,448382.15,519404.2,574524.4
2311,3292,73103,,Aportacion al conservatorio de danza Jose Uruñuela,5931.46,5931.46,5785.74
2311,3301,12000,,Retribuciones básicas de funcionarios,283777.0,283777.0,355089.16
2311,3301,12100,,Retribuciones complementarias funcionarios,344047.0,344047.0,430408.24
2311,3301,13000,,Retribuciones personal laboral fijo,67367.0,67367.0,63859.05
2311,3301,14100,,Otro personal,132483.0,132483.0,133755.04
2311,3301,16000,,Seguridad Social a cargo del ayuntamiento,221929.0,221929.0,283962.69
2311,3301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,16505.0,16505.0,16969.24
2311,3301,21208,,Reparación de equipos audiovisuales,800.0,800.0,800.0
2311,3301,22111,,"Menaje, útiles y herramientas",400.0,400.0,400.0
2311,3301,62501,,Mobiliario,1000.0,1000.0,976.94
2311,3301,62901,,Adquisición equipos acción cultural,6500.0,6500.0,6472.09
2311,3341,48975,,Museo Artium,90000.0,90000.0,90000.0
231201,3322,12000,,Retribuciones básicas de funcionarios,219564.0,219564.0,227043.88
231201,3322,12100,,Retribuciones complementarias funcionarios,254696.0,254696.0,255909.23
231201,3322,14100,,Otro personal,44407.0,44407.0,28379.83
231201,3322,16000,,Seguridad social a cargo del ayuntamiento,144455.0,144455.0,144166.89
231201,3322,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,2978.0,2978.0,2993.36
231201,3322,22699,,Gastos materiales conservación archivo,6800.0,6800.0,6526.74
231201,3322,22752,,Contratos Archivo municipal,70000.0,70000.0,69999.0
231201,3322,62800,,Adquisición publicaciones y libros archivo,20443.77,20443.77,21021.7
231201,3322,62801,,Adquisicion fondos Archivo mpal.,3000.0,3000.0,2749.5
231202,3391,12000,,Retribuciones básicas de funcionarios,258895.0,258895.0,251455.77
231202,3391,12100,,Retribuciones complementarias funcionarios,349177.0,349177.0,338864.77
231202,3391,14100,,Otro personal,78350.0,78350.0,107543.77
231202,3391,16000,,Seguridad social a cargo del ayuntamiento,190423.0,190423.0,199072.67
231202,3391,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9173.0,9173.0,8949.5
231202,3391,22624,,Gastos programación Academia Folklore,30000.0,30000.0,29992.67
231202,3391,22625,,Colonias musicales Academia Folklore,65000.0,65000.0,65000.0
231202,3391,22757,,Empresas de servicios Academia Folklore,35000.0,35000.0,34731.75
231202,3391,62914,,Equipamiento Academia Folklore,6000.0,6000.0,5996.55
231203,3301,20103,,Alquileres,50000.0,50000.0,49999.87
231203,3301,20103,R,Alquileres,0.0,2431.94,2421.94
231203,3341,22635,,Azkena Rock Festival,270000.0,270000.0,270000.0
231203,3341,22652,,Otras actividades culturales - bailables,58000.0,98000.0,59876.69
231203,3341,22653,,Difusión cultural,92000.0,61000.0,73901.7
231203,3341,22654,,Plan Estrátegico de Cultura,40000.0,40000.0,73313.92
231203,3341,22654,R,Plan Estrátegico de Cultura,0.0,7840.8,7840.8
231203,3341,22733,,Programas culturales espacios públicos,180000.0,180000.0,189485.08
231203,3341,22739,,Patrocinio Festival de Jazz de Vitoria,0.0,15580.0,0.0
231203,3341,22756,,Servicios Acción Cultural,170000.0,170000.0,196492.33
231203,3341,22756,R,Servicios Acción Cultural,0.0,9172.38,5929.0
231203,3341,41921,,Convenio UPV-Festival cortada,6000.0,6000.0,6000.0
231203,3341,48917,,Convenio Magialdia,88000.0,88000.0,88000.0
231203,3341,48929,,Convocatoria Festival de Jazz,114400.0,120520.0,120520.0
231203,3341,48933,,Convocatoria subv.Proyectos culturales,175000.0,185000.0,190800.0
231203,3341,48939,,Patronato Valentín de Foronda,8000.0,8000.0,8000.0
231203,3341,48961,,Convenio World Press Photo,36500.0,43000.0,43000.0
231203,3341,48962,,Convenio Asociación Fotográfica,8000.0,8000.0,8000.0
231203,3341,48970,,Convenio Arabako Bertsozale Elkartea,14000.0,14000.0,14000.0
231203,3341,48971,,Convenio Arabako Dantzarien Biltzarra,8000.0,18000.0,18000.0
231203,3342,22725,,Fomento espectáculos artistas amateurs,20000.0,20000.0,0.0
231203,3361,68500,,Adquisición esculturas y obras de arte,28804.33,51304.33,50321.13
231203,3361,68503,,Plan Mantenimiento y Restauración de obras de arte,6000.0,6000.0,5367.56
231203,3361,78100,,Subvención obras catedral Santa María,150000.0,150000.0,150000.0
231203,3381,12000,,Retribuciones básicas de funcionarios,137478.0,137478.0,129223.91
231203,3381,12100,,Retribuciones complementarias funcionarios,181947.0,181947.0,173520.06
231203,3381,14100,,Otro personal,46169.0,46169.0,83353.96
231203,3381,16000,,Seguridad social a cargo del ayuntamiento,93797.0,93797.0,108464.4
231203,3381,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4105.0,4105.0,4532.68
231203,3381,22643,,"Reparación gigantes, tribunas y nacimiento",15000.0,15000.0,16163.66
231203,3381,22646,,Gu ere bertsotan,34000.0,34000.0,42999.99
231203,3381,22660,,Carnaval,30000.0,30000.0,32386.97
231203,3381,22661,,Fiestas Virgen Blanca,705000.0,742543.49,744030.74
231203,3381,22662,,Olarizu,6000.0,6000.0,11290.9
231203,3381,22663,,Campaña de Navidad y Reyes,179000.0,179000.0,204610.88
231203,3381,22664,,Fiestas de San Antón y Santa Águeda,13000.0,13000.0,19141.02
231203,3381,48024,,Convenio con casas regionales,39200.0,43120.0,43120.0
231203,3381,48910,,Convenio Asoc. Comisión de Blusas y Neskas,70000.0,70000.0,0.0
231203,3381,48911,,Convocatoria subv. Cuadrillas Blusas y Neskas,0.0,17000.0,81330.0
231203,3381,48922,,Convocatoria comparsas carnavales,74000.0,80000.0,71958.0
231203,3381,48922,R,Convocatoria comparsas carnavales,0.0,648.0,648.0
231203,3381,48969,,Convenio Asoc. Celedones de oro,0.0,7000.0,7000.0
231203,3381,78001,,Aportaciones a casas regionales,40800.0,44880.0,44880.0
231204,3321,22649,,Programa Red Municipal Bibliotecas,55000.0,55000.0,70621.4
231204,3321,22749,,Contratos Red Bibliotecas,1689885.95,1725500.0,1619794.41
231204,3321,22799,,Otros trabajos exteriores,20000.0,20000.0,0.0
231204,3321,62800,,Adquisición publicaciones y libros Red Bibliotecas,118000.0,123000.0,120966.62
231204,3341,12000,,Retribuciones básicas de funcionarios,215087.0,215087.0,222208.69
231204,3341,12100,,Retribuciones complementarias funcionarios,226768.0,226768.0,237101.49
231204,3341,14100,,Otro personal,143934.0,143934.0,162602.71
231204,3341,16000,,Seguridad social a cargo del ayuntamiento,161663.0,161663.0,183914.42
231204,3341,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,11461.0,11461.0,11709.32
231204,3341,22607,,Difusión campañas en Centros Cívicos,15000.0,15000.0,10287.55
231204,3341,22636,,Cursos culturales en Centros Cívicos,646000.0,646000.0,639046.37
231204,3341,22647,,Campañas en Centros Cívicos,65000.0,65000.0,77285.47
231204,3341,22671,,Estudio configuración Centro Cultural Alberto Shommer,10000.0,0.0,0.0
231204,3341,48958,,Convenio Asociación Libreros de Álava,6000.0,20000.0,20000.0
231205,3332,12000,,Retribuciones básicas de funcionarios,68788.0,68788.0,67329.41
231205,3332,12100,,Retribuciones complementarias funcionarios,87688.0,87688.0,81991.93
231205,3332,14100,,Otro personal,0.0,0.0,1463.52
231205,3332,16000,,Seguridad Social a cargo del ayuntamiento,42923.0,42923.0,41559.82
231205,3332,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,2300.0,2300.0,2067.56
231205,3332,22622,,Centro Cultural Montehermoso,115000.0,115000.0,130657.04
231205,3332,22751,,Contratos Servicios Montehermos,125000.0,160000.0,159878.15
231205,3332,22751,R,Contratos Servicios Montehermos,0.0,12452.86,12432.35
231205,3332,22753,,Progr. Cultur Montehermoso Euskera- Euskararen etxea,225000.0,225000.0,207878.0
231205,3332,62602,,Fondos multimedia mediateca,2500.0,2500.0,2397.98
231205,3332,62901,,Adquisición equipos Montehermoso,35000.0,7500.0,5762.62
231205,3332,62925,,Kultura Eratzen,13100.94,13100.94,0.0
231210,3392,12000,,Retribuciones básicas de funcionarios,537431.0,537431.0,527395.42
231210,3392,12100,,Retribuciones complementarias funcionarios,657192.0,657192.0,642575.4
231210,3392,14100,,Otro personal,133119.0,133119.0,166965.27
231210,3392,16000,,Seguridad Social a cargo del ayuntamiento,355822.0,355822.0,358303.07
231210,3392,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,19831.0,19831.0,19708.78
231210,3392,21207,,Mantenimiento y reparación equipos banda de música,15000.0,15000.0,14994.9
231210,3392,22692,,Banda música-colaboraciones,12000.0,12000.0,14605.3
231210,3392,22699,,Gastos programación Banda de Música,45000.0,45000.0,51294.68
231210,3392,22732,,Contratos de prestación de servicios,8000.0,8000.0,21034.51
231210,3392,62800,,Adquisición publicaciones y libros,5000.0,5000.0,4899.59
231210,3392,62903,,Equipamiento banda municipal,11000.0,11000.0,15466.59
231220,3342,12000,,Retribuciones básicas de funcionarios,192442.0,192442.0,217573.04
231220,3342,12100,,Retribuciones complementarias funcionarios,252321.0,252321.0,287539.87
231220,3342,14100,,Otro personal,45964.0,45964.0,32682.95
231220,3342,16000,,Seguridad social a cargo del ayuntamiento,134732.0,134732.0,156036.56
231220,3342,16500,,Cuotas Elkarkidetza a cargo del ayuntamiento,3426.0,3426.0,4554.68
231220,3342,22603,,Publicidad especial red teatros,12000.0,12000.0,15914.47
231220,3342,22627,,Espectaculos  y festivales red de teatros,680000.0,670958.0,542117.87
231220,3342,22628,,Espectáculos en gira,840000.0,840000.0,835129.13
231220,3342,22648,,"Coproducción escénica, creadores locales",77000.0,77000.0,41770.0
231220,3342,22732,,Contratos de prestación de servicio,230000.0,236000.0,304307.75
231220,3342,22732,R,Contratos de prestación de servicio,0.0,10934.88,10034.19
231220,3342,48981,,Convenio Teatro Paraíso,45000.0,45000.0,45000.0
231220,3342,48989,,Convenio Ortzai,20000.0,20000.0,20000.0
231220,3342,48990,,Convenio Baratza Aretoa,10000.0,10000.0,10000.0
231220,3342,62901,,Adquisición equipos red de teatros,18000.0,27042.0,27045.64
231220,9212,62215,,Plan de reforma del teatro principal,27000.0,27000.0,0.0
231901,3201,12000,,Retribuciones básicas de funcionarios,1516482.0,1516482.0,1436582.82
231901,3201,12100,,Retribuciones complementarias funcionarios,1681678.0,1681678.0,1566205.45
231901,3201,14100,,Otro personal,420493.0,420493.0,556264.23
231901,3201,16000,,Seguridad social a cargo del ayuntamiento,1043941.0,1043941.0,1083712.45
231901,3201,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,52729.0,52729.0,47840.27
231901,3231,22106,,Productos alimenticios,75000.0,75000.0,61185.05
231901,3231,22115,,Material fungible didáctico,20000.0,20000.0,15096.43
231901,3231,22199,,Otros suministros y gastos diversos,12000.0,12000.0,16096.61
231901,3231,22786,,Servicio de comidas escuelas infantiles,51500.0,51500.0,42305.04
231901,3231,62501,,Mobiliario para escuelas infantiles,10000.0,10000.0,7092.54
231901,3231,62505,,Otros enseres escuelas infantiles,5000.0,5000.0,7004.17
231901,3232,22659,,Programas educativos,387766.15,387766.15,389993.05
231901,3232,22787,,Consejo escolar municipal,3000.0,3000.0,2473.34
231901,3261,22300,,Transporte educación,10865.61,10865.61,388.01
231902,3201,12000,,Retribuciones básicas de funcionarios,169039.0,169039.0,144011.71
231902,3201,12100,,Retribuciones complementarias funcionarios,192686.0,192686.0,163143.03
231902,3201,14100,,Otro personal,3521.0,3521.0,19958.04
231902,3201,16000,,Seguridad social a cargo del ayuntamiento,93840.0,93840.0,84874.8
231902,3201,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6538.0,6538.0,5722.6
231902,3201,20200,,Arrendamiento de maquinaria e instalaciones,217.0,217.0,0.0
231902,3201,22115,,Material técnico específico,12000.0,12000.0,10732.14
231902,3201,22603,,Difusión campaña EE.II y programa vacacional,7378.0,7378.0,7404.54
231902,3232,22605,,Jornadas,3000.0,3000.0,1394.94
231902,3232,22624.0,,Programa materia compensación centros educativos,0.0,20000.0,23355.82
231902,3232,22780,,Programa vacacional,258000.0,258000.0,230979.22
231902,3261,48001,,Subvenciones Ampas actividades vacacionales,54000.0,54000.0,53999.88
231902,3261,48004,,Compensación educativa,157352.0,157352.0,151931.0
231902,3261,48108,,Suvencion transporte de programas,11284.0,11284.0,11283.99
231902,3261,48136,,"Convenio jazzargia ""Ondas de jazz""",30000.0,30000.0,30000.0
231903,3201,12000,,Retribuciones básicas de funcionarios,68202.0,68202.0,68327.33
231903,3201,12100,,Retribuciones complementarias funcionarios,71249.0,71249.0,70831.76
231903,3201,16000,,Seguridad social a cargo del ayuntamiento,33746.0,33746.0,34677.64
231903,3201,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,2527.0,2527.0,2465.12
231903,3261,22301,,Sentecias Dulantzi,70000.0,0.0,0.0
231903,3261,22302,,Sentencias Iruña de Oka,9000.0,5000.0,2653.4
231903,3261,22718,,Proyectos con la UPV - ciudadades educadoras,21000.0,31000.0,26381.68
231903,3261,48010,,Subv. Programas vacacionales y extraescolares Ampas,126000.0,126000.0,125999.79
231903,3261,48011,,Convenio Denon Eskola,30000.0,30000.0,30000.0
231903,3261,48012,,Convenio Federación Fapacne,5862.0,5862.0,5862.0
231903,3261,48019,,Convenio Ampa Errekabarri,40000.0,91461.44,80801.09
231903,3261,48175,,Actividades Asociaciones personas con discapacidad,19233.85,19233.85,19230.19
231903,3271,48114,,Subv. Fundación Fernando Buesa,45000.0,45000.0,45000.0
231903,3291,47134,,Convenio Udaberria,0.0,7000.0,7000.0
231903,3293,40100,,A la UNED,100000.0,100000.0,100000.0
231903,3293,41902,,Convenio UPV-cursos dchos. internacional,30000.0,30000.0,28624.28
231903,3293,42105,,Consorcio formación profesional,264765.3,264765.3,254951.56
231903,3293,48105,,Escuela de Artes y Oficios,268000.0,450000.0,450000.0
232001,3401,12000,,Retribuciones básicas de funcionarios,203224.0,203224.0,201418.66
232001,3401,12100,,Retribuciones complementarias funcionarios,289791.0,289791.0,287418.12
232001,3401,14100,,Otro personal,90481.0,90481.0,53039.1
232001,3401,16000,,Seguridad social a cargo del ayuntamiento,173948.0,173948.0,152115.64
232001,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,8857.0,8857.0,9309.66
232001,3411,22761,,Contratos arrendamiento pista hielo,604425.15,632683.32,628511.38
232001,3411,22761,R,Contratos arrendamiento pista hielo,0.0,124393.13,124393.13
232001,3411,48111,,Convenio federación alavesa de pelota,0.0,30000.0,30000.0
232001,3421,22762,,Pista de hielo,15000.0,7500.0,7500.0
232001,3421,22767,,Contratos de atencion a instalaciones,1290547.0,1261825.0,1233340.52
232001,3421,22796,,Contrato para apertura complejos deportivos verano,757375.0,674000.0,673063.27
232001,3421,62228,,Equipamientos complejos verano,60000.0,60000.0,58593.02
232001,3421,62228,R,Equipamientos complejos verano,0.0,30894.93,29866.43
232001,3421,62231,R,Obras en vestuario Aranbizkarra,0.0,997832.08,536502.87
232002,3401,12000,,Retribuciones básicas de funcionarios,19063.0,19063.0,18370.89
232002,3401,12100,,Retribuciones complementarias funcionarios,22560.0,22560.0,20488.82
232002,3401,14100,,Otro personal,0.0,0.0,3021.82
232002,3401,16000,,Seguridad social a cargo del ayuntamiento,13300.0,13300.0,13162.07
232002,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1263.0,1263.0,1232.56
232003,3381,48911,,Convocatoria subv. Cuadrillas Blusas y Neskas,0.0,0.0,0.0
232003,3401,12000,,Retribuciones básicas de funcionarios,141432.0,141432.0,134111.63
232003,3401,12100,,Retribuciones complementarias funcionarios,186939.0,186939.0,177734.2
232003,3401,14100,,Otro personal,124766.0,124766.0,124409.91
232003,3401,16000,,Seguridad social a cargo del ayuntamiento,124811.0,124811.0,121380.91
232003,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,10349.0,10349.0,10272.88
232003,3411,22300,,Transporte,14593.8,14999.82,13111.56
232003,3411,22601,,Patrocinio publicitario Alavés S.A.D.,86525.0,0.0,0.0
232003,3411,22602,,Trofeos y distinciones,7000.0,7000.0,3352.29
232003,3411,22603,,Patrocinio publicitario Saski Baskonia S.A.D.,157300.0,0.0,0.0
232003,3411,22606,,Contratos colaboración entidades deportivas,35000.0,50000.0,0.0
232003,3411,22607,,Patrocinio Araski,10000.0,10000.0,0.0
232003,3411,22699,,Otros gastos diversos,61359.49,16359.49,60688.95
232003,3411,22706,,Programa actividades fisicas,3446748.45,3517865.29,3320391.3
232003,3411,22706,R,Programa actividades fisicas,0.0,1630.16,1605.28
232003,3411,22724,,Programa de dinamizacion deportiva,22500.0,22500.0,23812.55
232003,3411,22728,,Vuelta ciclista al País Vasco,0.0,30000.0,30000.0
232003,3411,22735,,Programas para jovenes rumbo al deporte,54737.5,54737.5,48738.54
232003,3411,22735,R,Programas para jovenes rumbo al deporte,0.0,8474.0,8474.0
232003,3411,22739,,Maratón Martín fiz,21700.0,25580.0,25580.0
232003,3411,22768,,Servicio de montajes especiales,25000.0,25000.0,14747.84
232003,3411,48115,,Convenio Federacion Alavesa de Bolos,5817.07,5817.07,5817.07
232003,3411,48119,,Convenio Aspace Parálisis Cerebral,24587.71,24587.71,24587.71
232003,3411,48122,,Convenio Araski,100000.0,100000.0,100000.0
232003,3411,48133,,Convenio con Zuzenak,135000.0,155000.0,152436.9
232003,3411,48141,,Convenio Apdema,24759.32,24759.32,24759.32
232003,3411,48142,,Convenio Autismo Araba,14442.01,14442.01,14442.01
232003,3411,48159,,Convenio Araberri,50000.0,50000.0,50000.0
232003,3411,48176,,Denon eskola-deporte escolar,0.0,45000.0,45000.0
232003,3411,48928,,Subvención Fundación 5+11-sección baloncesto,142700.0,142700.0,142700.0
232003,3411,48935,,Convocatoria general de subvenciones,352500.0,352000.0,328142.59
232003,3411,48935,R,Convocatoria general de subvenciones,0.0,1528.44,1528.44
232003,3411,48938,,Convenio Gaztedi Rugby Taldea,0.0,20000.0,20000.0
232004,3401,12000,,Retribuciones básicas de funcionarios,130296.0,130296.0,140346.8
232004,3401,12100,,Retribuciones complementarias funcionarios,158774.0,158774.0,177780.45
232004,3401,13000,,Retribuciones personal laboral fijo,41083.0,41083.0,41054.3
232004,3401,14100,,Otro personal ,44280.0,44280.0,0.0
232004,3401,16000,,Seguridad social a cargo del ayuntamiento,101786.0,101786.0,96281.1
232004,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,7036.0,7036.0,6600.24
232004,3421,21200,,Mantenimiento maquinaria e instalaciones,12100.0,12100.0,11999.51
232004,3421,22115,,Material técnico específico,27500.0,27500.0,27008.48
232004,3421,62300,,Material inventariable deporte,30000.0,38100.0,30727.61
