#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
152005,5111,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,96.93,0.0
152005,4300,60114,HIRIKO LANAK,0.0,2174.47,0.0
0410,1240,41922,EHUrekiko hitzarmena - hondakinen kudeaketa,0.0,6000.0,0.0
081801,3224,22775,Mikroenpresentzako zerbitzuak,0.0,5985.0,0.0
152008,5111,64305,Hiriaren maketa,0.0,12000.0,12000.0
0171,1242,22780,Euskara plana,0.0,17574.0,17093.5
0214,4444,62265,Europa jauregia eraberritu eta handitzea,0.0,2500000.0,1048897.19
0211,4321,64206,HAPO berrikustea,0.0,375252.93,90801.04
0214,4300,62223,Azoka plaza berreraikitzea,0.0,224795.06,103765.15
0214,4300,62221,Hiribideko gasolindegia deskontaminatzeko obrak,0.0,6220.01,4813.38
0340,2231,22105,Jantziak eta uniformeak,0.0,61177.6,61177.6
0350,2221,62400,Ibilgailuak,0.0,47585.0,47585.0
0320,5113,21050,Seinaleztapena onik zaintzea,0.0,10210.52,10121.11
0320,2232,62901,Tresneria erostea,0.0,51425.0,51425.0
0340,2231,21900,Ekipoak berritzea eta erostea,0.0,11499.84,11499.84
0410,1203,22732,Zerbitzuak emateko kontratuak,0.0,9817.6,0.0
0410,1900,78001,Ekarpena: lurralde etxeak,0.0,11050.0,11050.0
0410,1900,48024,Hitzarmena erregioen etxeekin,0.0,8500.0,8500.0
081802,3225,22798,Merkataritza dinamizatzea,0.0,19130.1,19130.1
0817,7211,22799,Hiri-senidetzeak eta bestelako kanpoko ekintzak kudeatzea,0.0,3450.0,3450.0
081801,5142,62284,+ Euskadi 2011 planeko inbertsioak,0.0,1500000.0,921755.07
081801,3224,60901,Suebakiak eta pistak egitea,0.0,4660.59,4660.59
081801,5142,22798,Erdi Aroko hiriguneko kudeaketa soziokulturalaren eta dinamizazio ekonomikoaren gastuak,0.0,41844.22,25250.65
1011,1250,22720,Aplikatiboak onik zaintzeko euskarria,0.0,97233.34,87854.73
1012,1250,22728,Ordenagailu zentralen euskarria,0.0,27660.38,27660.38
1010,1250,22730,LOPD-ko prozesuak definitu eta ikuskatzea.,0.0,4461.0,0.0
1012,1250,22729,Erabiltzaileen ekipoak mantentzeko euskarria,0.0,5359.43,5359.43
1011,1270,62623,e-administrazioa plan zuzentzailea,0.0,672363.77,475148.3
1011,1270,62621,e-administrazioa eta e-kudeaketaren arloko ekintzak,0.0,6357.48,6357.48
1011,1250,62624,Iruzur fiskalaren kontrako plana,0.0,58100.0,58100.0
1011,1250,62625,Diru-laguntzek kudeaketa zentralizatua,0.0,47200.0,47200.0
1012,1250,62604,Oinarrizko softwarea erostea,0.0,24000.0,22819.64
1111,3100,62204,Zentro eta lokaletako inbertsioak,0.0,38268.35,16103.89
1165,3220,22795,Prestakuntza,0.0,41411.29,41411.28
152005,4300,60316,Barneko Eraztun Berdea,0.0,1127988.64,1122570.43
152005,4300,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,1858385.97,1687382.86
152005,4350,64315,"Eraztun Berdeko azterlanak eta lan teknikoak, eta biodibertsitatea",0.0,97543.8,59856.44
1513,4443,22715,Hondakinen gaikako bilketa,0.0,25000.0,0.0
152005,5111,60169,Mugikortasun azpiegiturak,0.0,985300.83,778846.23
152008,5331,21902,"Baso-bide, landaketak eta naturguneak mantentzea",0.0,17224.41,17152.14
152008,4300,60158,Kontzejuek zehaztu beharreko lanak,0.0,118938.54,114690.02
152008,5331,60700,Nekazaritza Eremuko paisaia,0.0,21015.34,21011.39
152002,4431,22140,Hilerrietako berariazko gastuak,0.0,42684.86,42684.86
152007,4350,21074,Kanpoko Eraztun Berdea onik zaintzeko lanak,0.0,27000.0,0.0
152005,4300,60103,Bizikletentzako bideak egitea,0.0,170274.28,169977.6
152005,4444,60169,Mugikortasun azpiegiturak,0.0,102356.59,101858.72
152005,5111,60171,Bizikleta-aparkalekuak,0.0,99919.6,99919.48
152008,5331,72000,"AFA, lursailen arteko bideak egitea",0.0,150000.0,0.0
152002,5111,21059,Hiriko saneamendu-sarea zaintzea,0.0,39693.61,38966.38
152005,4324,60173,Hidrologia-hobekuntzarako plana,0.0,1093372.89,612470.14
152005,4324,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,131362.22,14000.0
152005,4300,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,734344.2,78248.43
1511,4445,64406,Mugikortasun iraunkorraren plana,0.0,52209.76,51940.32
152005,5110,60102,Oztopo arkitektonikoak,0.0,159903.56,106879.13
152002,5111,21008,Berehala jarduteko taldeak (haur jolasak),0.0,38772.26,38722.26
152002,5111,21060,Bide publikoak eta zoladura zaintzea,0.0,22601.59,0.0
1610,1200,21100,Udal eraikinak onik zaintzea,0.0,36289.65,35581.72
1610,1200,62204,Zentro eta lokaletako inbertsioak,0.0,150986.21,129244.62
1610,1200,62299,Haur-eskolak mantentzeko plan zuzentzailea,0.0,91731.48,70730.28
181703,3213,48007,Diru-laguntza: Guraso Elkarteen Federazioa,0.0,3000.0,3000.0
181702,3213,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,0.0,4500.0,4107.86
182603,4521,48935,Diru-laguntza deialdi orokorra,0.0,737.02,737.02
182604,4524,62300,Inbentarioan jasotzeko materiala,0.0,5817.68,5696.68
152005,4350,60174,Azpiegitura berdeak,0.0,0.0,0.0
0211,4321,64206,HAPO berrikustea,300000.0,300000.0,0.0
081802,3225,48974,Hitzarmena: Azoka plazako elkartea - Ardo zuriak,0.0,0.0,0.0
152005,4324,60173,Hidrologia-hobekuntzarako plana,0.0,788298.56,43333.55
152005,4324,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,60000.0,5601.0
152005,4350,60174,Azpiegitura berdeak,0.0,175000.0,0.0
0410,6113,41800,EUDELi,0.0,34602.73,33968.61
0410,9210,43300,"Ekarpena, TUVISAri",0.0,500000.0,500000.0
0410,1900,22695,CEDRO lizentziak,0.0,5041.1,0.0
0410,9210,73303,"Ekarpena, ARICHi",0.0,0.03,0.0
152008,4300,60150,Herrietako obrak,0.0,467746.66,131000.43
081802,3225,48974,Hitzarmena: Azoka plazako elkartea - Ardo zuriak,0.0,22000.0,0.0
0214,4300,62258,Udaletxe berriko inbertsioak,4669113.78,4669113.78,4669113.78
0126,1211,14100,Bestelako langileak,3854.0,3854.0,0.0
0145,1110,12000,Funtzionarioen oinarrizko ordainsariak,23972.0,23972.0,0.0
0145,1110,12100,Funtzionarioen ordainsari osagarriak,53691.0,53691.0,0.0
0145,1110,16000,"Gizarte Segurantza, enpresaren kontura",12352.0,12352.0,0.0
0145,4621,22600,Hiriaren promozioa,70000.0,70000.0,69892.08
015503,4444,22734,Gau Berdea,80000.0,100000.0,83877.98
015503,4510,12000,Funtzionarioen oinarrizko ordainsariak,110452.0,110452.0,0.0
015503,4510,12100,Funtzionarioen ordainsari osagarriak,142999.0,142999.0,0.0
015503,4510,14100,Bestelako langileak,76322.0,76322.0,0.0
015503,4510,16000,"Gizarte Segurantza, enpresaren kontura",85803.0,85803.0,0.0
015503,4510,16500,"Elkarkidetzako kuotak, Udalaren kontura",228.0,228.0,0.0
015503,4511,22653,Kultura-zabalkundea,17150.0,11950.0,11950.0
015503,4511,22654,Kultura-estrategia,2940.0,2940.0,0.0
015507,4534,22776,Gazteriaren europar hiriburua,14700.0,6200.0,2700.0
015508,4541,22735,Ephialte funtsen zabalkunderako zerbitzuak,12000.0,20000.0,12256.76
0210,1900,23901,Kalte-ordainak desjabetzeetako epaimahaiei,3060.0,10060.0,9540.0
0325,2224,12000,Funtzionarioen oinarrizko ordainsariak,145958.0,145958.0,151920.91
0325,2224,12100,Funtzionarioen ordainsari osagarriak,177447.0,177447.0,186676.97
0325,2224,14100,Bestelako langileak,105313.0,105313.0,62107.22
0325,2224,16000,"Gizarte Segurantza, enpresaren kontura",139756.0,139756.0,131471.8
0325,2224,16500,"Elkarkidetzako kuotak, Udalaren kontura",497.0,497.0,499.78
0325,5111,20200,TAO txartelak saltzeko makinak mantentzea,315000.0,315000.0,269222.88
0325,5112,12000,Funtzionarioen oinarrizko ordainsariak,81386.0,81386.0,86945.96
0325,5112,12100,Funtzionarioen ordainsari osagarriak,105490.0,105490.0,111005.53
0325,5112,16000,"Gizarte Segurantza, enpresaren kontura",42696.0,42696.0,53675.92
0325,5112,16500,"Elkarkidetzako kuotak, Udalaren kontura",293.0,293.0,457.48
0325,5112,21910,Trafikoa kontrolatzeko sistema mantentzea,1150000.0,1150000.0,1159081.66
0325,5113,21050,Seinaleztapena onik zaintzea,190000.0,184595.4,175487.82
0819,7211,12000,Funtzionarioen oinarrizko ordainsariak,206694.0,206694.0,0.0
0819,7211,12100,Funtzionarioen ordainsari osagarriak,258613.0,258613.0,0.0
0819,7211,16000,"Gizarte Segurantza, enpresaren kontura",122820.0,122820.0,0.0
0819,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",617.0,617.0,0.0
0820,7211,12000,Funtzionarioen oinarrizko ordainsariak,13564.0,13564.0,0.0
0820,7211,12100,Funtzionarioen ordainsari osagarriak,20491.0,20491.0,0.0
0820,7211,16000,"Gizarte Segurantza, enpresaren kontura",8401.0,8401.0,0.0
0820,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",196.0,196.0,0.0
0821,3221,22712,Enpresa-mintegien kudeaketa,36870.0,36870.0,28892.37
0821,3221,22779,Stara up Vitoria-Gasteiz,84280.0,84280.0,2541.0
0821,3224,22796,Proiektu estrategiko lotuak,42140.0,47140.0,42344.53
0821,3224,22797,Enplegu eta Ekonomia Sustapeneko batzorde txostengilea,263360.0,173360.0,83100.69
0821,5142,22798,Erdi Aroko hiriguneko kudeaketa soziokulturalaren eta dinamizazio ekonomikoaren gastuak,316030.0,185030.0,142329.49
0821,7211,12000,Funtzionarioen oinarrizko ordainsariak,87562.0,87562.0,12403.23
0821,7211,12100,Funtzionarioen ordainsari osagarriak,101099.0,101099.0,19195.09
0821,7211,16000,"Gizarte Segurantza, enpresaren kontura",44666.0,44666.0,12740.4
0821,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",279.0,279.0,62.28
0822,3225,12000,Funtzionarioen oinarrizko ordainsariak,22914.0,22914.0,4094.91
0822,3225,12100,Funtzionarioen ordainsari osagarriak,29098.0,29098.0,7274.61
0822,3225,16000,"Gizarte Segurantza, enpresaren kontura",9866.0,9866.0,5679.13
0822,3225,16500,"Elkarkidetzako kuotak, Udalaren kontura",93.0,93.0,31.14
0822,3225,20200,Makineria eta instalazioak alokatzea,105340.0,100996.7,80676.75
0822,3225,22700,Eguberrietako argiztapena,126410.0,119910.0,113380.24
0822,3225,22771,Urban Comerce jardunaldia,26340.0,25160.1,23923.06
0822,3225,22773,Azoken zaintza,42140.0,42140.0,32906.63
0822,3225,22798,Merkataritza dinamizatzea,115880.0,115880.0,43492.16
0823,4517,22630,Turismo-mahaia,3620.0,3620.0,2069.32
0823,4517,22776,"Azpiegituren kudeaketa: Europa jauregia, Goiuri jauregia eta Turismoa",562770.0,562770.0,360647.14
0823,4517,22777,Sustapena: materialak argitaratu eta turismo-zabalkundea,307520.0,325770.0,487161.73
0823,4517,22778,Turismo gertaldi bereziak: Vitoria Green Capital,112760.0,53579.9,76966.34
0823,7211,12000,Funtzionarioen oinarrizko ordainsariak,89260.0,89260.0,30338.6
0823,7211,12100,Funtzionarioen ordainsari osagarriak,117606.0,117606.0,40037.23
0823,7211,14100,Bestelako langileak,38084.0,38084.0,13825.61
0823,7211,16000,"Gizarte Segurantza, enpresaren kontura",71182.0,71182.0,24969.25
0823,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",3610.0,3610.0,226.9
1018,1250,12000,Funtzionarioen oinarrizko ordainsariak,4223.0,4223.0,0.0
1018,1250,12100,Funtzionarioen ordainsari osagarriak,7412.0,7412.0,0.0
1018,1250,16000,"Gizarte Segurantza, enpresaren kontura",2466.0,2466.0,0.0
1018,1250,16500,"Elkarkidetzako kuotak, Udalaren kontura",31.0,31.0,0.0
1019,1250,12000,Funtzionarioen oinarrizko ordainsariak,4095.0,4095.0,0.0
1019,1250,12100,Funtzionarioen ordainsari osagarriak,7425.0,7425.0,0.0
1019,1250,16000,"Gizarte Segurantza, enpresaren kontura",2466.0,2466.0,0.0
1019,1250,16500,"Elkarkidetzako kuotak, Udalaren kontura",31.0,31.0,0.0
1020,1250,12000,Funtzionarioen oinarrizko ordainsariak,3924.0,3924.0,0.0
1020,1250,12100,Funtzionarioen ordainsari osagarriak,13533.0,13533.0,0.0
1020,1250,16000,"Gizarte Segurantza, enpresaren kontura",2466.0,2466.0,0.0
1145,1270,12000,Funtzionarioen oinarrizko ordainsariak,17974.0,17974.0,0.0
1145,1270,12100,Funtzionarioen ordainsari osagarriak,22534.0,22534.0,0.0
1145,1270,16000,"Gizarte Segurantza, enpresaren kontura",12467.0,12467.0,0.0
1145,1270,16500,"Elkarkidetzako kuotak, Udalaren kontura",93.0,93.0,0.0
1150,4630,23002,Joan-etorrietako gastuak,14000.0,0.0,0.0
1165,3100,12000,Funtzionarioen oinarrizko ordainsariak,476166.0,476166.0,419268.88
1165,3100,12100,Funtzionarioen ordainsari osagarriak,567402.0,567402.0,494168.8
1165,3100,14100,Bestelako langileak,604810.0,681759.68,459462.64
1165,3100,16000,"Gizarte Segurantza, enpresaren kontura",427287.0,524099.85,505827.48
1165,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",1803.0,1803.0,2192.39
1165,3220,20100,Lokal eta eraikinak alokatzea,60690.56,75200.56,75033.33
1165,3220,22795,Prestakuntza,780025.3,780025.3,731499.23
1165,3220,22796,Udalaren sasoiko enplegua sustatzea,657428.13,657428.13,734573.53
1165,3220,22797,Udalaren enplegu-batzorde txostengilea (enplegu-plana),1781484.22,321055.2,324139.0
1513,4442,21204,Hondakinen instalazioak mantentzea,5000.0,5000.0,2652.95
151701,4112,22719,Elikagaien higienerako programa,3000.0,3000.0,2619.02
151702,4111,22198,Osasunerako hezkuntzarako materialak,40000.0,40000.0,13917.06
151702,4111,22199,Droga-mendekotasunen prebentziorako materialak,20000.0,20000.0,5844.52
151702,4111,22702,Hiri Osasungarriak osasun-plana,49000.0,49000.0,1873.0
151702,4111,22717,Osasuna sustatzeko zerbitzuak ematea,259000.0,140557.71,70830.76
1641,4329,12000,Funtzionarioen oinarrizko ordainsariak,63922.0,63922.0,33152.49
1641,4329,12100,Funtzionarioen ordainsari osagarriak,79275.0,79275.0,43343.89
1641,4329,14100,Bestelako langileak,77106.0,77106.0,80371.39
1641,4329,16000,"Gizarte Segurantza, enpresaren kontura",67949.0,67949.0,55403.98
1641,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",169.0,169.0,118.7
1642,4329,12000,Funtzionarioen oinarrizko ordainsariak,18898.0,18898.0,30105.59
1642,4329,12100,Funtzionarioen ordainsari osagarriak,26042.0,26042.0,37809.0
1642,4329,14100,Bestelako langileak,74254.0,74254.0,9117.46
1642,4329,16000,"Gizarte Segurantza, enpresaren kontura",36123.0,36123.0,27809.95
1643,4329,12000,Funtzionarioen oinarrizko ordainsariak,20747.0,20747.0,17578.64
1643,4329,12100,Funtzionarioen ordainsari osagarriak,28142.0,28142.0,22621.96
1643,4329,16000,"Gizarte Segurantza, enpresaren kontura",10120.0,10120.0,7969.95
1644,5111,12000,Funtzionarioen oinarrizko ordainsariak,875270.0,875270.0,883658.85
1644,5111,12100,Funtzionarioen ordainsari osagarriak,1216745.0,1216745.0,1213060.38
1644,5111,13000,Lan-kontratudun langile finkoen ordainsariak,108877.0,108877.0,119237.68
1644,5111,14100,Bestelako langileak,54093.0,54093.0,52791.14
1644,5111,16000,"Gizarte Segurantza, enpresaren kontura",770996.0,770996.0,766452.96
1644,5111,16500,"Elkarkidetzako kuotak, Udalaren kontura",3231.0,3231.0,4835.68
1810,3211,12000,Funtzionarioen oinarrizko ordainsariak,25524.0,25524.0,0.0
1810,3211,12100,Funtzionarioen ordainsari osagarriak,50440.0,50440.0,0.0
1810,3211,16000,"Gizarte Segurantza, enpresaren kontura",9866.0,9866.0,0.0
1810,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",76.0,76.0,0.0
1815,3211,12000,Funtzionarioen oinarrizko ordainsariak,181694.0,181694.0,0.0
1815,3211,12100,Funtzionarioen ordainsari osagarriak,214956.0,214956.0,0.0
1815,3211,13000,Lan-kontratudun langile finkoen ordainsariak,135901.0,135901.0,0.0
1815,3211,14100,Bestelako langileak,278794.0,278794.0,0.0
1815,3211,16000,"Gizarte Segurantza, enpresaren kontura",236685.0,236685.0,0.0
1815,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",885.0,885.0,0.0
182001,4519,22767,Zonako lantaldeen programak,140000.0,140000.0,83412.16
182603,4444,22604,"Babesa, Errege Kopari",84700.0,84700.0,84700.0
182603,4521,22601,"Publizitate babesa, Alavés SADi",157300.0,157300.0,157300.0
182603,4521,22603,"Publizitate babesa, saski baskonia SADri",255612.5,255612.5,255612.5
182603,4521,22606,Babes kontratuak,50000.0,50000.0,48400.0
1910,1900,12000,Funtzionarioen oinarrizko ordainsariak,25726.0,25726.0,3839.01
1910,1900,12100,Funtzionarioen ordainsari osagarriak,54055.0,54055.0,13185.63
1910,1900,16000,"Gizarte Segurantza, enpresaren kontura",12352.0,12352.0,3242.43
1920,4531,22640,Udalerriko Gizarte Kontseilua,10530.0,10530.0,5301.07
1920,7110,22605,"Bilerak, hitzaldiak eta biltzarrak",10530.0,10530.0,585.43
1920,7110,22606,Babes kontratuak,79010.0,27966.0,27344.36
1920,7110,22707,Azterlanak eta lan teknikoak,10530.0,10530.0,20514.68
1920,7211,12000,Funtzionarioen oinarrizko ordainsariak,153990.0,153990.0,32879.47
1920,7211,12100,Funtzionarioen ordainsari osagarriak,183619.0,183619.0,54126.16
1920,7211,14100,Bestelako langileak,85207.0,85207.0,21436.05
1920,7211,16000,"Gizarte Segurantza, enpresaren kontura",107945.0,107945.0,32880.94
1920,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",1127.0,1127.0,256.36
2010,1900,12000,Funtzionarioen oinarrizko ordainsariak,27480.0,27480.0,8316.76
2010,1900,12100,Funtzionarioen ordainsari osagarriak,54420.0,54420.0,13337.43
2010,1900,16000,"Gizarte Segurantza, enpresaren kontura",12352.0,12352.0,3242.43
0110,1111,62800,Argitalpenak erostea,500.0,1500.0,592.9
015501,4541,62801,Udal Artxiborako funtsak erostea,1000.0,1000.0,993.43
015502,4512,62914,Folklore akademiako instrumentuak,4500.0,4500.0,4474.75
015503,4510,68503,Artelanak zaindu eta zaharberritzeko plana,1500.0,1500.0,1674.18
015503,4511,41921,"Hitzarmena: EHU, Cortada jaialdia",6000.0,6000.0,6000.0
015503,4511,48917,Hitzarmena Magialdiarekin,88000.0,88000.0,88000.0
015503,4511,48927,Hitzarmena Haur Abesbatzen Federazioarekin,2500.0,2500.0,2500.0
015503,4511,48928,Hitzarmena: nagusien abesbatzen federazioak,7000.0,7000.0,7000.0
015503,4511,48939,Valentín de Foronda patronatua,10000.0,10000.0,10000.0
015503,4511,48961,Hitzarmena Periskopiorekin,36500.0,36500.0,34911.02
015503,4511,48964,Hitzarmena Asociación Afroamericana elkartearekin,2500.0,2500.0,2500.0
015503,4511,48966,Hitzarmena Jaiotzazaleen elkartearekin,4000.0,4000.0,4000.0
015503,4511,48974,Hitzarmena: ganbera musikaren lagunen elkartea,3500.0,3500.0,0.0
015503,4511,48993,Andre Mariaren kofradiaren urteurrena,3000.0,3000.0,3000.0
015503,4519,48910,Hitzarmena Blusen taldeekin,65000.0,69000.0,69000.0
015504,4514,62602,Mediatekarako multimedia funtsak,1500.0,1500.0,1457.48
015507,4532,62505,Bestelako tresnak,1000.0,1000.0,1000.0
015507,4533,48935,Gazteriako diru-laguntza deialdi orokorra,20500.0,18130.0,18130.0
015507,4534,62800,"Argitalpenak eta liburuak erostea, Gazteen Argibideetarako Bulegorako",1000.0,1000.0,992.49
015507,4536,48203,Azoka Txikia programa,6000.0,0.0,0.0
015508,4510,62501,Altzariak,1000.0,1000.0,0.0
015508,4510,62901,Tresneria erostea,5000.0,5000.0,4998.5
015508,4511,48975,Artium museoa,100000.0,100000.0,100000.0
015508,4541,41900,"Hitzarmena EHUrekin, Ephialte funtsetarako",8000.0,0.0,0.0
015510,4513,62800,Argitalpenak eta liburuak erostea,1500.0,1500.0,1492.4
015510,4513,62903,Musika bandarako ekipamendua,4500.0,4500.0,4051.04
015520,4518,48981,Hitzarmena Teatro Paraisorekin,32000.0,32000.0,32000.0
015520,4518,48989,Hitzarmena Ortzairekin,32000.0,32000.0,32000.0
015520,4518,62901,Tresneria erostea,15000.0,15000.0,14992.92
0160,3101,48125,Hitzarmena: Arabako Amen Elkartea,9900.0,9900.0,9900.0
0160,3101,48127,Hitzarmena: Arabako Emakumeen Batzarra,7302.0,7302.0,7302.0
0160,3101,64316,"Seguru ez diren eremuen mapa, berdintasun ikuspegitik",40000.0,40000.0,31642.98
0171,1242,42302,"HItzarmena, Merkataritza Ganberarekin",10000.0,10000.0,10000.0
0171,1242,48001,"Euskara ikasteko laguntzak, herritarrentzat",85000.0,85000.0,80102.93
0171,1242,48002,Langileentzako ikasketa beka eta poltsak,43675.0,23675.0,19282.11
0171,1242,48003,Euskaltegientzako diru-laguntzak,95000.0,95000.0,94999.99
0171,1242,48048,Hitzarmena Tinko elkartearekin,10000.0,10000.0,10000.0
0171,1242,48052,Hitzarmena Merkataritza Federazioarekin,5000.0,5000.0,5000.0
0171,1242,48100,Hitzarmena Euskaltzaindiarekin,51000.0,51000.0,51000.0
0171,1242,48995,Euskarazko musika sustatzea,10600.0,0.0,0.0
0171,1242,62800,Argitalpenak eta liburuak erostea,1232.0,1232.0,1220.34
0211,4300,60001,Lurzoru desjabetzeak eta erosketak,100000.0,100000.0,0.0
0211,4300,60800,Urbanizazioetako parte-hartzeak,150000.0,150000.0,0.0
0211,4321,64201,"HAPO, aldakuntzak",5000.0,5000.0,0.0
0211,4321,64202,Eguneratze kartografikoak,50000.0,50000.0,30682.3
0211,4321,64203,Ordainsariak,80000.0,80000.0,5330.39
0214,4300,60175,Zabalganeko hiri-baratzea,150000.0,150000.0,0.0
0214,4300,60176,Salburuko hiri-baratzea,150000.0,150000.0,0.0
0214,4300,60177,Salburuko agorespacea,180000.0,180000.0,0.0
0214,4300,60178,Zabalganeko agorespacea,180000.0,180000.0,0.0
0214,4300,60179,Urrezko auzoak birgaitzea,1000000.0,0.0,0.0
0214,4324,60180,Zadorra ibaiko uholdeen kontrako inbertsioak - 3. fasea,1.0,1.0,0.0
0214,4330,62215,Udal ondareko inbertsioak,40000.0,40000.0,5966.25
0214,4330,62222,Valentin Foronda plazako hezetasunak konpontzea ,30000.0,30000.0,0.0
0214,4330,62901,Tresneria erostea,3000.0,3000.0,190.2
0325,5112,60107,Zirkulazioa kontrolatzeko sistema,13000.0,13000.0,2086.28
0325,5112,62901,Tresneria erostea,40000.0,40000.0,0.0
0340,2231,62400,Ibilgailuak,50000.0,90517.65,88910.11
0340,2232,48900,Boluntarioen sustapenerako programa,10000.0,11722.7,11722.7
0350,2221,62501,Altzariak,20000.0,5000.0,0.0
0350,2221,62901,Tresneria eta instalazioak erostea,15000.0,15000.0,0.0
0410,1204,64900,Industria jabegoa,16500.0,16500.0,0.0
0410,1240,41902,Hitzarmena EHUrekin - Nazioarteko Zuzenbidearen Biltzarra,17000.0,17000.0,17000.0
0410,1900,78100,Diru-laguntza: Santa Maria katedraleko obrak,500000.0,500000.0,500000.0
0410,6113,41800,EUDELi,191250.0,191250.0,150000.0
0410,9210,43306,"Ekarpena, TUVISAri - Ikasleen garraio-txartela",90000.0,0.0,0.0
0410,9210,73308,21. Zabalguneari: autobus-geltokia,7600000.0,7600000.0,6300000.0
0410,9210,73309,Transferentzia TUVISAri - Ekipamenduen mugikortasuna,330000.0,330000.0,0.0
0821,3221,47117,Hitzarmena: Asoc. Festival Tv Radio,180000.0,180000.0,180000.0
0821,3221,48002,Berrikuntzarako laguntzak,90000.0,90000.0,89457.93
0821,3221,48162,Hitzarmena: Araba Ekinean,5000.0,0.0,0.0
0821,3221,48949,Enpresak sortzeko laguntzak,70000.0,110000.0,108500.0
0821,3224,48943,Enpresen Gizarte Erantzukizunari buruzko Foroa,10000.0,10000.0,4000.0
0821,3224,60901,Inbertsioak enpresa mintegian - lur-bankua,10000.0,10000.0,0.0
0821,3224,62601,Berrikuntzak mintegietan,20000.0,20000.0,17209.57
0821,3224,62624,Alde Zaharreko mintegiko ekipamendua,68966.0,18966.0,12710.54
0821,4444,60902,Inbertsioak mintegian. Basaldea proiektua,200000.0,250000.0,0.0
0821,5142,48172,Hitzarmena: Santa Maria Katedrala fundazioa,40000.0,40000.0,40000.0
0821,5142,48980,Hitzarmena: Cluster Z,25000.0,0.0,0.0
0821,5142,48981,Hitzarmena: V-G Muralen Ibilbidea,30000.0,30000.0,30000.0
0821,5142,48983,Hitzarmena: Goian,150000.0,150000.0,150000.0
0821,5142,48984,Hitzarmena: bonsai elkartea,5000.0,5000.0,2500.0
0821,5142,62283,URBAN - ZAIN proiektua,60000.0,60000.0,0.0
0821,5142,62288,URBAN Erdi Aroko hiriguneko beste gastu batzuk,700000.0,244186.29,2160.06
0821,5142,62289,URBAN Landatxoko kiroldegia,400000.0,855813.71,0.0
0821,5142,62291,URBAN - Gasteiz Antzokia eraikina,100000.0,100000.0,1815.0
0821,5142,62292,URBAN - Pilota Berria proiektua,1.0,1.0,0.0
0821,7211,47107,Hitzarmena: AJEBASK- Prestakuntza eta mintegia,30000.0,30000.0,30000.0
0821,7211,48967,Inbertsiorako laguntzak,100000.0,100000.0,76684.44
0822,3225,42301,"Arabako Merkataritza Ganberarekiko hitzarmena, erakusleihoak",20000.0,20000.0,13000.0
0822,3225,48164,Lankidetza: Merkataritza Dinamizatzeko Taldea,50000.0,50000.0,11750.0
0822,3225,48926,Hitzarmena: Gasteiz On elkartea,250000.0,270000.0,270000.0
0822,3225,48963,Hitzarmena: Erdi Aroko Hiriguneko Elkarteen Federazioa,115000.0,115000.0,115000.0
0822,3225,48964,Denda txikientzako laguntzak,450000.0,450000.0,388035.37
0822,3225,48965,Hitzarmena: Merkataritza Enpresarien Elkartea,70000.0,70000.0,70000.0
0822,3225,48966,Hitzarmena: Gorbeia kaleko merkatarien elkartea,12000.0,12000.0,12000.0
0823,4517,48160,Hitzarmena: Alava Incoming elkartea,18250.0,0.0,0.0
0823,4517,48197,Hitzarmena: ostalaritza-elkartea,20000.0,0.0,0.0
0823,4517,62501,Altzariak,15000.0,15000.0,14615.97
0823,4517,62609,Europa eta Goiuri jauregietako ekipo teknikoak,30000.0,30000.0,29906.33
0910,1240,48001,"Diru-laguntza, Langile Batzordeari",14778.4,14778.4,12283.18
1011,1250,62624,Iruzur fiskalaren kontrako plana,150000.0,150000.0,99970.2
1011,1250,62625,Diru-laguntzek kudeaketa zentralizatua,100000.0,100000.0,0.0
1011,1250,62626,Udaltzaingoen arteko sistema informatikoa.,78540.0,78540.0,0.0
1012,1270,62620,Segurtasun planeko ekintzak,203000.0,203000.0,76842.33
1111,3100,62204,Zentro eta lokaletako inbertsioak,200000.0,200000.0,0.0
1111,3100,62303,Makinak erostea,15000.0,15000.0,11894.09
1111,3100,62501,Altzariak,40000.0,40000.0,32295.88
1115,3152,42012,Hitzarmena: GOFE - Emakumeentzako lagun. psik. eta ahol. jur.,98478.67,98478.67,98478.67
1115,3152,48032,Hitzarmena: ASAFES elkartea,24000.0,24000.0,24000.0
1115,3152,48100,Hitzarmena: ONCE,8430.0,8430.0,8430.0
