#Orgánico,Funcional,Económico,R,Denominación Aplicación,Tot Crédito inicial 2020,Tot Crédito Definitivo,Tot Obligado 
1620,9215,22751,,Contrato mantenimiento instalaciones eléctricas,215000.0,215000.0,89584.1
1620,9215,62259,,Contrato inversiones en instalaciones eléctricas,302500.0,302500.0,126029.05
1620,9215,62303,,Renovación equipos de gestión energética,550000.0,550000.0,0.0
1620,9219,12000,,Retribuciones básicas de funcionarios,116993.0,116993.0,60042.7
1620,9219,12100,,Retribuciones complementarias funcionarios,135210.0,135210.0,69334.41
1620,9219,14100,,Otro personal,66327.0,66327.0,36932.72
1620,9219,16000,,Seguridad social a cargo del ayuntamiento,98518.0,96212.66,54004.92
1620,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,2305.34,1130.78
1630,9219,12000,,Retribuciones básicas de funcionarios,2981339.0,2981339.0,1493323.8
1630,9219,12100,,Retribuciones complementarias funcionarios,3765461.0,3765461.0,1877361.29
1630,9219,13000,,Retribuciones personal laboral fijo,23972.0,23972.0,0.0
1630,9219,14100,,Otro personal,2501287.0,2501287.0,964875.23
1630,9219,16000,,Seguridad social a cargo del ayuntamiento,3456909.0,3313325.84,1548518.37
1630,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,143583.16,74009.86
1641,9219,12000,,Retribuciones básicas de funcionarios,92832.0,92832.0,42091.54
1641,9219,12100,,Retribuciones complementarias funcionarios,106083.0,106083.0,48627.44
1641,9219,14100,,Otro personal,10257.0,10257.0,0.0
1641,9219,16000,,Seguridad social a cargo del ayuntamiento,67158.0,65077.39,27114.89
1641,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,2080.61,1242.36
1642,9219,12000,,Retribuciones básicas de funcionarios,70481.0,70481.0,33687.63
1642,9219,12100,,Retribuciones complementarias funcionarios,89031.0,89031.0,40547.43
1642,9219,14100,,Otro personal,2428.0,2428.0,16180.88
1642,9219,16000,,Seguridad social a cargo del ayuntamiento,49480.0,49480.0,31277.59
1643,9219,12000,,Retribuciones básicas de funcionarios,24276.0,24276.0,12063.3
1643,9219,12100,,Retribuciones complementarias funcionarios,33629.0,33629.0,16644.72
1643,9219,16000,,Seguridad social a cargo del ayuntamiento,12884.0,12884.0,6312.72
1644,9219,12000,,Retribuciones básicas de funcionarios,849728.0,849728.0,414449.8
1644,9219,12100,,Retribuciones complementarias funcionarios,1166861.0,1166861.0,605406.36
1644,9219,13000,,Retribuciones personal laboral fijo,107964.0,107964.0,39705.46
1644,9219,14100,,Otro personal,659788.0,659788.0,286744.97
1644,9219,16000,,Seguridad social a cargo del ayuntamiento,1023744.0,972600.36,471340.77
1644,9219,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,51143.64,32343.97
1810,3401,11000,,Retribuciones personal eventual gabinete,84206.0,84206.0,41754.97
1810,3401,16000,,Seguridad social a cargo del ayuntamiento,14360.0,12809.15,6276.06
1810,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,1550.85,760.69
1815,3401,12000,,Retribuciones básicas de funcionarios,213220.0,213220.0,109864.63
1815,3401,12100,,Retribuciones complementarias funcionarios,260535.0,260535.0,134708.39
1815,3401,14100,,Otro personal,27420.0,27420.0,0.0
1815,3401,16000,,Seguridad social a cargo del ayuntamiento,152983.0,144894.54,70347.15
1815,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,8088.46,3785.6
1820,1533,60133,,Gasteiz hobetuz,600000.0,0.0,0.0
1820,3371,12000,,Retribuciones básicas de funcionarios,2321751.0,2321751.0,1117048.02
1820,3371,12100,,Retribuciones complementarias funcionarios,3253289.0,3253289.0,1527762.98
1820,3371,14100,,Otro personal,1817576.0,1817576.0,695464.25
1820,3371,16000,,Seguridad social a cargo del ayuntamiento,2532788.0,2434754.4,1022971.33
1820,3371,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,98033.6,48383.38
1820,3371,22115,,Material técnico especifico cívicos,12000.0,12000.0,3144.2
1820,3371,22607,,Difusión campañas en centros cívicos,25000.0,25000.0,1526.91
1820,3371,22618,,Otros gastos funcionamiento cívicos,20000.0,20000.0,12104.22
1820,3371,22663,,PIN navidad,100000.0,100000.0,0.0
1820,3371,22697,,"Cuota fundación ""kaleidos.red""",12020.24,12020.24,12020.24
1820,3371,22709,,Juegos de verano,100000.0,100000.0,0.0
1820,3371,22732,,Contratos servicios ocio y tiempo libre,1915620.0,1915620.0,796241.0
1820,3371,22767,,Programas equipos de zonas,100000.0,100000.0,15733.54
1820,3371,62505,,Otros enseres,10000.0,10000.0,4267.05
1820,3381,22701,,Montaje de escenarios fiestas en barrios,55000.0,0.0,0.0
1820,9211,62512,,Inversiones en equipamientos centros cívicos,200000.0,200000.0,30078.16
1820,9242,48988,,Convenio asociación vecinos san martin,100000.0,100000.0,100000.0
1822,1533,60133,,Gasteiz hobetuz,0.0,580000.0,0.0
1822,3381,22701,,Montajes escenarios fiestas en barrios,0.0,55000.0,0.0
1822,9241,12000,,Retribuciones básicas de funcionarios,81899.0,81899.0,39442.05
1822,9241,12100,,Retribuciones complementarias funcionarios,103839.0,103839.0,49236.54
1822,9241,14100,,Otro personal,60134.0,60134.0,41194.7
1822,9241,16000,,Seguridad social a cargo del ayuntamiento,69516.0,67797.24,36210.16
1822,9241,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,1718.76,621.18
1822,9241,22670,,Concurso paisaje muralístico,60000.0,60000.0,0.0
1822,9241,22696,,Proceso presupuestos participativos,42000.0,42000.0,0.0
1822,9241,22698,,Consultas ciudadanas,15000.0,15000.0,0.0
1822,9241,22699,,Otros gastos diversos en participación ciudadana,2500.0,2500.0,1225.88
1822,9241,22732,,Contratos de prestación de servicios,135000.0,135000.0,48239.02
1822,9241,22799,,Otros trabajos exteriores en participación ciudadana,40000.0,40000.0,10239.05
1822,9241,22799,A,Otros trabajos exteriores en participación ciudadana,0.0,6000.0,6000.0
1822,9241,22799,R,Otros trabajos exteriores en participación ciudadana,0.0,18000.0,4000.0
1822,9241,62505,,Otros enseres,7000.0,7000.0,5478.49
1822,9242,48014,,Subvención proyecto participación ciudadana,24000.0,24000.0,0.0
1822,9242,48954,,Subvención a asociaciones de vecinos,180000.0,180000.0,128793.0
1825,9204,12000,,Retribuciones básicas de funcionarios,647729.0,647729.0,304470.94
1825,9204,12100,,Retribuciones complementarias funcionarios,799578.0,799578.0,371968.4
1825,9204,14100,,Otro personal,221773.0,221773.0,102988.83
1825,9204,16000,,Seguridad social a cargo del ayuntamiento,522772.0,490758.08,241301.16
1825,9204,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,32013.92,16874.3
1825,9251,22201,,"Sistema información ciudadana ""010""",610000.0,610000.0,230133.56
1825,9251,22707,,Estudios y trabajos técnicos,61000.0,61000.0,0.0
1825,9251,22747,,Dispensadores electrónicos,64500.0,64500.0,0.0
2310,3301,11000,,Retribuciones personal eventual gabinete,78382.0,78382.0,39736.47
2310,3301,16000,,Seguridad social a cargo del ayuntamiento,24256.0,24256.0,7668.14
2310,3301,22765,,Contrato servicios Iradier arena,18000.0,18000.0,6503.75
2310,3392,22737,R,Comparsas gigantes,0.0,4700.0,4700.0
2311,3291,43101,,A la escuela de música Luis Aramburu,700910.08,700910.08,563000.0
2311,3291,73101,,Aportación escuela de música Luis Aranburu,19500.0,19500.0,0.0
2311,3292,43103,,Al conservatorio de la danza José Uruñuela,560382.15,560382.15,336000.0
2311,3292,73103,,Aportación al conservatorio de danza José Uruñuela,5931.46,5931.46,0.0
2311,3301,12000,,Retribuciones básicas de funcionarios,302893.0,302893.0,121934.28
2311,3301,12100,,Retribuciones complementarias funcionarios,367715.0,367715.0,149098.74
2311,3301,13000,,Retribuciones personal laboral fijo,63820.0,63820.0,0.0
2311,3301,14100,,Otro personal,123814.0,123814.0,57985.65
2311,3301,16000,,Seguridad social a cargo del ayuntamiento,281812.0,267926.67,97248.93
2311,3301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,13885.33,4804.8
2311,3301,21208,,Reparación equipos audiovisuales,800.0,800.0,0.0
2311,3301,22111,,"Menaje, útiles y herramientas",400.0,400.0,386.67
2311,3301,62501,,Mobiliario,1000.0,1000.0,0.0
2311,3301,62901,,Adquisición equipos acción cultural,10000.0,10000.0,52.04
2311,3341,48975,,Museo artium,100000.0,100000.0,0.0
2312,3342,22684,,Indemnización suspensión contratos Coronavirus,0.0,0.0,143447.0
231201,3322,12000,,Retribuciones básicas de funcionarios,235314.0,235314.0,110171.66
231201,3322,12100,,Retribuciones complementarias funcionarios,264194.0,264194.0,122949.19
231201,3322,14100,,Otro personal,33214.0,33214.0,0.0
231201,3322,16000,,Seguridad social a cargo del ayuntamiento,150661.0,146933.92,66676.6
231201,3322,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,3727.08,1508.58
231201,3322,22699,,Gastos materiales conservación archivo,6800.0,6800.0,0.0
231201,3322,22752,,Contratos archivo municipal,70000.0,70000.0,0.0
231201,3322,62800,,Adquisición publicaciones y libros archivo,20443.0,20443.0,12999.89
231201,3322,62801,,Adquisición fondos archivo mpal.,3000.0,3000.0,63.0
231202,3391,12000,,Retribuciones básicas de funcionarios,259468.0,259468.0,133197.14
231202,3391,12100,,Retribuciones complementarias funcionarios,350880.0,350880.0,178037.34
231202,3391,14100,,Otro personal,105463.0,105463.0,44371.5
231202,3391,16000,,Seguridad social a cargo del ayuntamiento,212090.0,202894.39,99502.39
231202,3391,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,9195.61,4510.45
231202,3391,22624,,Gastos programación academia de folklore,30000.0,30000.0,3589.35
231202,3391,22625,,Colonias musicales academia folklore,65000.0,65000.0,0.0
231202,3391,22757,,Empresas de servicios academia de folklore,35000.0,35000.0,2647.68
231202,3391,62914,,Equipamiento academia folklore,7000.0,7000.0,1598.67
231203,3301,20103,,Alquileres,50000.0,50000.0,17666.04
231203,3321,22649,,Programa red munpal bibliotecas,55000.0,55000.0,14953.58
231203,3341,22635,,Azkena rock festival,270000.0,270000.0,0.0
231203,3341,22652,,Otras actividades culturales - bailables,58000.0,58000.0,3872.0
231203,3341,22653,,Difusión cultural,85000.0,85000.0,0.0
231203,3341,22654,,Plan estratégico de cultura,90000.0,90000.0,15340.01
231203,3341,22733,,Programas culturales espacios públicos,180000.0,180000.0,13522.83
231203,3341,22756,,Servicios acción cultural,180000.0,180000.0,18503.36
231203,3341,22756,R,Servicios acción cultural,0.0,5656.66,0.0
231203,3341,41921,,Convenio UPV-festival cortada,10000.0,10000.0,0.0
231203,3341,48917,,Convenio Magialdia,88000.0,88000.0,0.0
231203,3341,48929,,Convocatoria festival de jazz,136000.0,136000.0,0.0
231203,3341,48933,,Convocatoria subv.proyectos culturales,200000.0,200000.0,0.0
231203,3341,48939,,Patronato Valentín de Foronda,12000.0,12000.0,0.0
231203,3341,48961,,Convenio World Press Photo,43000.0,43000.0,0.0
231203,3341,48962,,Convenio asociación fotográfica,8000.0,8000.0,0.0
231203,3341,48970,,Convenio Arabako Bertsozale Elkartea,14000.0,14000.0,0.0
231203,3341,48971,,Convenio Arabako Dantzarien Biltzarra,8000.0,8000.0,0.0
231203,3342,22725,,Fomento espectáculos artistas amateurs,15000.0,15000.0,0.0
231203,3361,68500,, adquisición esculturas y obras de arte,6300.0,6300.0,1500.0
231203,3361,68503,,Plan mantenimiento y restauración de obras de arte,30000.0,30000.0,0.0
231203,3361,78100,,Subvención obras catedral santa Maria,150000.0,150000.0,0.0
231203,3381,12000,,Retribuciones básicas de funcionarios,136378.0,136378.0,62305.99
231203,3381,12100,,Retribuciones complementarias funcionarios,184729.0,184729.0,84315.11
231203,3381,14100,,Otro personal,87836.0,87836.0,44075.12
231203,3381,16000,,Seguridad social a cargo del ayuntamiento,114167.0,109328.75,54082.07
231203,3381,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,4838.25,3560.25
231203,3381,22643,,"Reparación gigantes, tribunas y nacimiento",15000.0,15000.0,1490.1
231203,3381,22646,,Gu ere bertsotan,43000.0,43000.0,28350.0
231203,3381,22660,,Carnaval,40000.0,40000.0,24566.28
231203,3381,22661,,Fiestas Virgen Blanca,760000.0,760000.0,6585.72
231203,3381,22662,,Olarizu,12000.0,12000.0,0.0
231203,3381,22663,,Campaña de navidad y reyes,185000.0,185000.0,3497.47
231203,3381,22664,,Fiestas de San Antón y Santa Agueda,13000.0,13000.0,12106.65
231203,3381,22701,,Montaje de escenarios fiestas y otros eventos,150000.0,150000.0,5324.0
231203,3381,48024,,Convenio con casas regionales,55000.0,55000.0,0.0
231203,3381,48910,,Convenio asoc.comision de blusas y neskas,87000.0,87000.0,0.0
231203,3381,48922,,Convocatoria comparsas carnavales,85000.0,85000.0,68801.8
231203,3381,48969,,Convenio asoc.celedones de oro,7000.0,7700.0,0.0
231203,3381,78001,,Aportaciones a casas regionales,38000.0,38000.0,0.0
231203,3392,22737,,Comparsas gigantes,47000.0,47000.0,0.0
231204,3321,22749,,Contratos red bibliotecas,1773000.0,1773000.0,501960.79
231204,3321,62800,,Adquisición publicaciones y libros red bibliotecas,123000.0,123000.0,36150.69
231204,3341,12000,,Retribuciones básicas de funcionarios,236433.0,236433.0,105715.74
231204,3341,12100,,Retribuciones complementarias funcionarios,250754.0,250754.0,111414.41
231204,3341,14100,,Otro personal,149165.0,149165.0,93502.27
231204,3341,16000,,Seguridad social a cargo del ayuntamiento,194889.0,183038.6,96337.31
231204,3341,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,11850.4,6211.8
231204,3341,22607,,Difusión campañas en centros cívicos,15000.0,15000.0,4091.36
231204,3341,22636,,Cursos culturales en centros cívicos,646000.0,646000.0,217138.81
231204,3341,22647,,Campañas en centros cívicos,75000.0,75000.0,1854.81
231204,3341,48958,,Convenio asociación libreros de Álava,35000.0,35000.0,0.0
231205,3332,12000,,Retribuciones básicas de funcionarios,75051.0,75051.0,32327.69
231205,3332,12100,,Retribuciones complementarias funcionarios,87133.0,87133.0,39588.26
231205,3332,14100,,Otro personal,0.0,0.0,3107.67
231205,3332,16000,,Seguridad social a cargo del ayuntamiento,46476.0,44170.66,22913.35
231205,3332,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,2305.34,1242.36
231205,3332,22622,,Centro cultural montehermoso,120000.0,120000.0,6405.3
231205,3332,22751,,Contratos servicios montehermos,160000.0,160000.0,16153.37
231205,3332,22751,R,Contratos servicios montehermos,0.0,14568.35,4996.85
231205,3332,22753,,Progr cultur Montehermoso euskera- Euskararen etxea,265000.0,265000.0,69952.93
231205,3332,62602,,Fondos multimedia mediateca,2500.0,2500.0,0.0
231205,3332,62901,,Adquisición equipos montehermoso,50000.0,50000.0,333.0
231210,3392,12000,,Retribuciones básicas de funcionarios,547084.0,547084.0,266092.68
231210,3392,12100,,Retribuciones complementarias funcionarios,670064.0,670064.0,316777.51
231210,3392,14100,,Otro personal,167888.0,167888.0,67162.83
231210,3392,16000,,Seguridad social a cargo del ayuntamiento,400889.0,380638.23,175930.18
231210,3392,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,20250.77,10121.54
231210,3392,21207,,Mantenimiento y reparación equipos banda de música,20000.0,20000.0,3343.55
231210,3392,22692,,Banda música-colaboraciones,17000.0,17000.0,1130.0
231210,3392,22699,,Gastos programación banda música,45000.0,45000.0,6778.24
231210,3392,22699,R,Gastos programación banda música,0.0,1436.4,0.0
231210,3392,22732,,Contratos de prestación de servicios,15000.0,15000.0,3272.79
231210,3392,62800,,Adquisición publicaciones y libros,5000.0,5000.0,511.14
231210,3392,62903,,Equipamiento banda municipal,15000.0,15000.0,154.01
231220,3342,12000,,Retribuciones básicas de funcionarios,225109.0,225109.0,109235.42
231220,3342,12100,,Retribuciones complementarias funcionarios,296905.0,296905.0,139606.37
231220,3342,14100,,Otro personal,39890.0,39890.0,15507.42
231220,3342,16000,,Seguridad social a cargo del ayuntamiento,171295.0,166615.07,78616.82
231220,3342,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,4679.93,2659.58
231220,3342,22603,,Publicidad especial red teatros,12000.0,12000.0,2142.54
231220,3342,22627,,Espectáculos  y festivales red de teatros,660000.0,660000.0,149060.65
231220,3342,22628,,Espectáculos en gira,840000.0,840000.0,82481.82
231220,3342,22648,,"Coproducción escénica, creadores locales",40000.0,40000.0,10395.0
231220,3342,22732,,Contratos de prestación de servicio,270000.0,270000.0,92818.37
231220,3342,22732,R,Contratos de prestación de servicio,0.0,10479.33,0.0
231220,3342,48981,,Convenio teatro paraíso,45000.0,45000.0,36000.0
231220,3342,48989,,Convenio Ortzai,20000.0,20000.0,0.0
231220,3342,48990,,Convenio Baratza Aretoa,20000.0,20000.0,16000.0
231220,3342,62901,,Adquisición equipos red de teatros,20600.0,20600.0,0.0
231901,3201,12000,,Retribuciones básicas de funcionarios,1474846.0,1474846.0,741794.34
231901,3201,12100,,Retribuciones complementarias funcionarios,1605033.0,1605033.0,802956.2
231901,3201,14100,,Otro personal,577042.0,577042.0,200693.48
231901,3201,16000,,Seguridad social a cargo del ayuntamiento,1162878.0,1113903.04,554493.22
231901,3201,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,48974.96,24192.01
231901,3231,22106,,Productos alimenticios,82000.0,82000.0,11169.16
231901,3231,22115,,Material fungible didáctico,20000.0,20000.0,1683.4
231901,3231,22199,,Otros suministros y gastos diversos educación,12000.0,12000.0,2250.49
231901,3231,22786,,Servicio de comidas escuelas infantiles,51500.0,51500.0,11467.55
231901,3231,62501,,Mobiliario para escuelas infantiles,10000.0,10000.0,0.0
231901,3231,62505,,Otros enseres escuelas infantiles,10000.0,10000.0,1707.55
231901,3232,22659,,Programas educativos,378766.15,396766.15,154903.81
231901,3232,22787,,Consejo escolar municipal,3000.0,3000.0,407.66
231901,3261,22300,,Transporte educación,3000.0,3000.0,858.88
231902,3201,12000,,Retribuciones básicas de funcionarios,153004.0,153004.0,55316.92
231902,3201,12100,,Retribuciones complementarias funcionarios,169940.0,169940.0,62854.82
231902,3201,14100,,Otro personal,17705.0,17705.0,9007.27
231902,3201,16000,,Seguridad social a cargo del ayuntamiento,92504.0,86443.11,32390.17
231902,3201,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,6060.89,2563.37
231902,3201,20200,,Arrendamiento de maquinaria e instalaciones,217.0,217.0,0.0
231902,3201,22115,,Material técnico especifico,12000.0,12000.0,2035.49
231902,3201,22603,,Difusión campaña EEII y programa vacacional,7378.0,7378.0,6985.64
231902,3232,22605,,Jornadas,15000.0,15000.0,513.69
231902,3232,22624,,Prog.compensacion centros educativos,80000.0,80000.0,501.6
231902,3232,22695,,Dinamización AMPAS,40000.0,40000.0,0.0
231902,3232,22780,,Programa vacacional,294000.0,294000.0,0.0
231902,3261,48001,,Subvenciones AMPAS actividades vacacionales,54000.0,0.0,0.0
231902,3261,48004,,Compensación educativa,165000.0,165000.0,110512.0
231902,3261,48108,,Subvención transporte de programas,15000.0,15000.0,7522.97
231902,3261,48136,,"Convenio jazzargia ""ondas de jazz""",30000.0,30000.0,0.0
231903,3201,12000,,Retribuciones básicas de funcionarios,70379.0,70379.0,34882.26
231903,3201,12100,,Retribuciones complementarias funcionarios,72835.0,72835.0,36082.83
231903,3201,16000,,Seguridad social a cargo del ayuntamiento,40180.0,37647.09,17632.26
231903,3201,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,2532.91,1242.36
231903,3261,22302,,Sentencias Iruña de Oka,3500.0,3500.0,0.0
231903,3261,22718,,Proyectos con la UPV - ciudadades educadoras,0.0,25000.0,0.0
231903,3261,48010,,Subv. programas vacacionales y extraescolares AMPAS,135000.0,189000.0,75599.83
231903,3261,48011,,Convenio Denon Eskola,30000.0,30000.0,0.0
231903,3261,48012,,Convenio federación FAPACNE,5862.0,5862.0,0.0
231903,3261,48019,,Convenio AMPA Errekabarri,18000.0,0.0,0.0
231903,3261,48175,,Actividades asociaciones personas con discapacidad,20000.0,20000.0,11536.04
231903,3271,48114,,Subv. fundación Fernando Buesa,45000.0,45000.0,45000.0
231903,3291,41918,,Convenio UPV ciudades educadoras,25000.0,0.0,0.0
231903,3291,41919,,Conv UPV - curso verano educación,9000.0,0.0,0.0
231903,3291,47134,,Convenio Udaberria,15000.0,15000.0,0.0
231903,3291,48172,,Convenio fundación catedral santa maría,16000.0,16000.0,0.0
231903,3293,22719,,Cursos verano UPV,0.0,9000.0,0.0
231903,3293,40100,,A la UNED,100000.0,100000.0,50000.0
231903,3293,41902,,Convenio UPV-cursos dchos.internacional,30000.0,30000.0,0.0
231903,3293,42105,,Consorcio formación profesional,264765.3,264765.3,181656.19
231903,3293,48105,,Escuela de artes y oficios,400000.0,400000.0,400000.0
2410,3301,11000,,Retribuciones personal eventual gabinete,26863.0,26863.0,39766.42
2410,3301,16000,,Seguridad social a cargo del ayuntamiento,7235.0,6791.9,6276.06
2410,3301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,443.1,760.69
2420,3301,12000,,Retribuciones básicas de funcionarios,35461.0,35461.0,84919.8
2420,3301,12100,,Retribuciones complementarias funcionarios,61486.0,61486.0,102032.16
2420,3301,13000,,Retribuciones personal laboral fijo,20476.0,20476.0,18896.82
2420,3301,14100,,Otro personal,20315.0,20315.0,38380.22
2420,3301,16000,,Seguridad social a cargo del ayuntamiento,41724.0,39138.11,70911.08
2420,3301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,2585.89,5167.47
243001,3111,12000,,Retribuciones básicas de funcionarios,220185.0,220185.0,100055.01
243001,3111,12100,,Retribuciones complementarias funcionarios,290495.0,290495.0,143356.61
243001,3111,14100,,Otro personal,104965.0,104965.0,61248.37
243001,3111,16000,,Seguridad social a cargo del ayuntamiento,210795.0,199037.96,86973.65
243001,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,11757.04,4997.51
243001,3112,22107,,Alimentación para animales,15000.0,15000.0,10065.36
243001,3112,22108,,Suministro farmacia animales,18000.0,18000.0,4133.46
243001,3112,22112,,Materiales para sanidad animal,8000.0,8000.0,5522.92
243001,3112,22113,,Materiales de higiene alimentaria,4000.0,4000.0,764.09
243001,3112,22687,,Campaña casas de apuestas,25000.0,25000.0,0.0
243001,3112,22699,,Otros gastos diversos,10000.0,10000.0,5331.15
243001,3112,22718,,Programas de sanidad animal,22000.0,22000.0,462.0
243001,3112,22719,,Programa de higiene alimentaria,15000.0,15000.0,0.0
243001,3112,22720,,Programas parque D.D.D.,111039.2,111039.2,44183.0
243001,3112,22722,,Programa asistencia animal,12000.0,12000.0,3646.56
243001,3112,22766,,Ejecuciones subsidiarias D.D.D,4000.0,4000.0,1403.6
243001,3112,48194,,Convenio APA SOS Vitoria,15300.0,15300.0,0.0
243001,3112,48196,,Convenio GADEN colonia de gatos,30000.0,30000.0,0.0
243001,3112,62311,,Material inventariable,67226.0,67226.0,7021.55
243001,3112,62311,R,Material inventariable,0.0,64799.98,64799.98
243002,2315,48021,,Asoc.padres niños oncohematologicos,5711.18,5711.18,0.0
243002,2315,48025,,Conv Asoc. acabe-anorexia y bulimia,16779.0,16779.0,0.0
243002,2315,48027,,Convenio asoc.asajer-videojuegos,29886.0,29886.0,0.0
243002,2315,48029,,Conv Asoc. Adela,5763.0,5763.0,0.0
243002,2315,48030,,Conv Asoc. ASAJER-ludopatías prevención 1º 2º y 3º,20604.0,20604.0,0.0
243002,2315,48031,,Conv Asoc. arene - neuromusculares,27968.4,27968.4,0.0
243002,2315,48032,,Convenio Asoc. ASAFES,24480.0,24480.0,0.0
243002,2315,48033,,Convenio AFA araba,32629.8,32629.8,0.0
243002,2315,48040,,Conv Asoc. contra el cáncer (formación antitabaco),14167.8,14167.8,0.0
243002,2315,48041,,"Conv Asoc. adelprise(atencion,difusion,informacion)",8384.4,8384.4,0.0
243002,2315,48059,,Convenio asociación ASAFIMA,24235.2,24235.2,0.0
243002,2315,48100,,Convenio once,8598.6,8598.6,0.0
243002,2315,48119,,Convenio ASPACE parálisis cerebral,11454.6,11454.6,0.0
243002,2315,48130,,Convenio asociación espina bífida,3825.0,3825.0,0.0
243002,2315,48131,,Convenio ANADAHI (hiperactivos),3825.0,3825.0,0.0
243002,2315,48143,,Convenio Asoc. alavesa de epilepsia,4110.6,4110.6,0.0
243002,2315,48149,,Convenio ADELES lupus,3825.0,3825.0,0.0
243002,2315,48158,,Convenio Asoc. down araba -Isabel orbe,10200.0,10200.0,0.0
243002,2315,48188,,Convenio cruz roja - primeros auxilios,9945.0,9945.0,0.0
243002,2315,48189,,Conv asociación ASAMMA,2856.0,2856.0,0.0
243002,2315,48190,,Convenio asociación atece-daño cerebral,11515.8,11515.8,0.0
243002,2315,48191,,Convenio asociación diabéticos de Alava,9690.0,9690.0,0.0
243002,2315,48192,,Convenio asociación celíacos de Alava,8568.0,8568.0,0.0
243002,2315,48193,,Convenio Asoc. esclerosis múltiple,5589.6,5589.6,0.0
243002,2315,48195,,Convenio asociación corazón sin fronteras,7242.0,7242.0,0.0
243002,2315,48197,,Convenio fundación JEIKI/Hazgarri,48038.94,48038.94,0.0
243002,2315,48198,,Convenio slow food hábitos vida saludable,25734.6,25734.6,0.0
243002,2315,48199,,Convenio comisión antisida programa Gaien artean,23379.46,23379.46,0.0
243002,2315,48932,,Convenio APDEMA,11454.6,11454.6,0.0
243002,2315,48957,,Convenio Loremaitea - agle,11189.4,11189.4,0.0
243002,2315,48972,,Convenio antisida programa prevención,23460.0,23460.0,0.0
243002,3111,12000,,Retribuciones básicas de funcionarios,87462.0,87462.0,45010.61
243002,3111,12100,,Retribuciones complementarias funcionarios,94237.0,94237.0,50277.89
243002,3111,16000,,Seguridad social a cargo del ayuntamiento,49302.0,45502.63,25066.54
243002,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,3799.37,1863.54
243002,3111,21210,,Mantenimiento desfibriladores,18000.0,18000.0,0.0
243002,3111,22198,,Materiales para educación para la salud,1000.0,1000.0,190.0
243002,3111,22199,,Materiales prevención drogodependencias,6000.0,6000.0,0.0
243002,3111,22702,,Plan de salud - cuidados saludables,59000.0,59000.0,0.0
243002,3111,22708,,Junta arbitral información en consumo,7500.0,7500.0,0.0
243002,3111,22717,,Prestación servicios promoción salud,119615.9,119615.9,27207.1
243002,3111,22718,,Programa prevención drogodependencias,96500.0,96500.0,26469.0
243002,3111,22718,R,Programa prevención drogodependencias,0.0,34021.37,22032.0
243002,3111,22721,,Programa reinserción de drogodependencias,98375.94,98375.94,0.0
243003,3112,12000,,Retribuciones básicas de funcionarios,228804.0,228804.0,108414.79
243003,3112,12100,,Retribuciones complementarias funcionarios,317408.0,317408.0,158341.89
243003,3112,14100,,Otro personal,66272.0,66272.0,53084.05
243003,3112,16000,,Seguridad social a cargo del ayuntamiento,178742.0,173759.95,91504.29
243003,3112,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,4982.05,2715.44
243003,3113,21200,,Mantenimiento maquinaria e instalaciones,34000.0,34000.0,4367.43
243003,3113,22115,,Material técnico especifico,84500.0,84500.0,38196.04
243003,3113,22716,,Contratación auditorias de calidad,26743.0,26743.0,7703.83
243004,3113,14100,,Otro personal,57784.0,57784.0,24132.91
243004,3113,16000,,Seguridad social a cargo del ayuntamiento,17100.0,15549.15,7619.22
243004,3113,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,1550.85,760.69
244001,3401,12000,,Retribuciones básicas de funcionarios,209796.0,209796.0,96514.23
244001,3401,12100,,Retribuciones complementarias funcionarios,301481.0,301481.0,137705.56
244001,3401,14100,,Otro personal,53421.0,53421.0,27747.4
