#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2021eko Hasierako kreditua,2021eko Behin-betiko kreditua,Behartua
152002,1533,60198,,Espazio publikoko inbertsioen gida-plana,2405000.0,1329785.74,114638.69
152002,1533,60198,R,Espazio publikoko inbertsioen gida-plana,0.0,224940.55,167473.43
152002,1533,60201,,Erdi Aroko etxarteak berritu eta birgaitzea,75000.0,75000.0,0.0
152002,1533,60506,R,Ariznabarrako aparkalekua,0.0,173852.86,173163.23
152002,1533,60922,,Bizikleta-gordailua,50000.0,50000.0,20301.06
152002,1533,60924,,Bidegorrien sarea handitzea,150000.0,42000.0,0.0
152002,1533,60924,R,Bidegorrien sarea handitzea,0.0,32536.25,31363.41
152002,1533,61121,,"Oroimenezko zentroaren ingurunea, bigarren fasea",200000.0,1000000.0,0.0
152002,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",30000.0,30000.0,18668.58
152002,1533,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,20166.68,0.0
152002,1533,64517,,Hirigunea biziberritzeko Bost Enparantza plana,829743.27,1153309.55,0.0
152002,1533,72000,,AFAren eta Udalaren arteko hitzarmena. A-4132 errepidea hobetzeko obrak,0.0,24036.74,0.0
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,1030562.0,1030562.0,657710.86
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1452726.0,1452726.0,1056075.2
152002,1534,14100,,Bestelako langileak,484271.0,484271.0,461525.22
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",1037805.0,1037805.0,834414.33
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",41517.0,41517.0,28942.61
152002,1534,20200,,Makineria eta instalazioak alokatzea,80000.0,80000.0,25623.91
152002,1534,20200,R,Makineria eta instalazioak alokatzea,0.0,16981.14,0.0
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),170000.0,170000.0,119147.95
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,325000.0,325000.0,301950.92
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,190000.0,190000.0,0.0
152002,1534,21701,,Hiri-altzariak onik zaintzea,50000.0,110000.0,20500.79
152002,1534,21703,,Arrapalak mantentzeko kontratuak,110000.0,110000.0,61748.78
152002,1534,21706,,Iturri apaingarriak mantentzea eta garbitzea,0.0,150000.0,0.0
152002,1534,22111,,Tresnak,25000.0,25000.0,22211.79
152002,1534,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,10048.97
152002,1534,22722,,Komun publikoak mantentzeko kontratua,55000.0,55000.0,11363.61
152002,1641,22111,,Tresnak,10000.0,10000.0,15472.71
152002,1641,22140,,Hilerrietako berariazko gastuak,50000.0,50000.0,51933.18
152002,1641,22715,,Hondakinen gaikako bilketa,8000.0,8000.0,0.0
152002,1641,60105,,Hobiak eta panteoiak egitea,75000.0,75000.0,14520.0
152002,1641,60106,,Hilerri musulmana,120000.0,95000.0,31512.52
152002,1641,60107,,Hilerrietako lanak,0.0,1367323.42,0.0
152002,1641,62312,,Hilerri musulmanerako makinak erostea,30000.0,30000.0,0.0
152002,1641,62313,,Hilerrietako tresneria erostea,0.0,25000.0,0.0
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),416000.0,416000.0,181995.3
152002,1651,21006,R,Berehala jarduteko taldeak (argiteria),0.0,33389.93,33389.93
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,3850000.0,3805000.0,1859657.17
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,370000.0,370000.0,182183.83
152002,1651,60115,,Kaleko argiteria hobetzea,75000.0,375000.0,0.0
152002,1651,60115,R,Kaleko argiteria hobetzea,0.0,99799.27,0.0
152002,1711,60920,A,Azpiegitura berdeak,0.0,2284.75,0.0
152002,1711,64520,,Salburuko super-etxadia,50000.0,50000.0,0.0
152002,1711,64520,R,Salburuko super-etxadia,0.0,48528.1,43477.3
152002,1711,64522,,Superetxadiak,2000000.0,2000000.0,0.0
152002,2381,60607,,Genero-ikuspegia kaleko argiterian,75000.0,75000.0,0.0
152002,2381,60607,R,Genero-ikuspegia kaleko argiterian,0.0,66872.98,0.0
152002,4411,21705,,Autobus elektrikoak mantentzea ,90750.0,36713.26,0.0
152002,4411,47122,,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",20000.0,20000.0,0.0
152002,4411,69200,,BRT ezartzea,0.0,180955.5,0.0
152002,4411,69200,R,BRT ezartzea,0.0,175538.38,0.0
152002,4411,71003,,"Hitzarmena: Eusko Jaurlaritza, AFA, Udala - tranbia hegoalderantz luzatzea",14075.3,14075.3,0.0
152002,4411,71007,,Salburua-Zabalgana tranbia,2084000.0,2084000.0,723808.93
152002,4412,77000,,Taxi elektrikoak erosteko dirulaguntza,40000.0,40000.0,40000.0
152002,4412,77002,R,"Gasteizko taxilarien manparak, Covid-19",0.0,200.0,155.0
152005,1513,47135,A,Hitzarmena Iberdrola Distribucionekin,0.0,70000.0,0.0
152005,1513,77001,A,Koroatze proiektuaren jabari publikoko emakidaren deialdia,0.0,900000.0,0.0
152005,1533,60198,A,Espazio publikoko inbertsioak - gida-plana,0.0,199.47,0.0
152005,1651,60115,A,Kaleko argiteria hobetzea,0.0,1870.31,1640.48
152005,4411,69200,A,BRT ezartzea,0.0,24659722.9,17224590.15
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,880702.0,880702.0,534351.86
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1197316.0,1197316.0,798319.14
152007,1711,14100,,Bestelako langileak,413018.0,413018.0,264685.57
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",938264.0,938264.0,669344.25
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",39742.0,39742.0,23921.17
152007,1711,20200,,Makineria eta instalazioak alokatzea,135000.0,135000.0,55809.08
152007,1711,21014,,Txorkoak,275000.0,275000.0,0.0
152007,1711,21015,,Haztegia lekuz aldatzea (behin-behinekoa),15000.0,15000.0,0.0
152007,1711,21015,R,Haztegia lekuz aldatzea (behin-behinekoa),0.0,31225.48,31034.39
152007,1711,21016,,Landareak erostea,0.0,24333.59,9269.97
152007,1711,21071,,Berdegune publikoak onik zaintzea,240000.0,740000.0,75811.43
152007,1711,21071,R,Berdegune publikoak onik zaintzea,0.0,15161.29,0.0
152007,1711,21072,,Jardinerak onik zaintzea,4000.0,4000.0,3979.14
152007,1711,21200,,Makinak eta instalazioak onik zaintzea,45000.0,45000.0,47639.46
152007,1711,21704,,Udal instalazioak ireki eta ixteko kontratua,25000.0,25000.0,13027.69
152007,1711,22111,,Tresnak,30000.0,30000.0,25608.4
152007,1711,22711,,Berdeguneak onik zaintzea,3100000.0,3100000.0,1852214.69
152007,1711,22712,,Europa jauregiaren fatxadaren kontserbazioa,30000.0,30000.0,33241.57
152007,1711,22715,,Paisaiarako ekintza-plana,25000.0,25000.0,0.0
152007,1711,22716,,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
152007,1711,22740,,Erdi Aroko etxarteak onik zaintzea,13000.0,13000.0,4833.85
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, auzoak",300000.0,300000.0,45015.7
152007,1711,60196,R,"Zuhaitzak kudeatzeko plana, auzoak",0.0,26610.97,26610.97
152007,1711,60197,,Auzoko azpiegitura berdea,75000.0,75000.0,0.0
152007,1711,60197,A,Auzoko azpiegitura berdea,0.0,159.59,0.0
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",50000.0,50000.0,13452.43
152007,1711,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,7495.95,0.0
152007,1711,69900,,Landareak erostea,46000.0,21666.41,21666.41
152007,2381,60609,,Auzoko azpiegitura berdea genero-ikuspegiarekin,75000.0,75000.0,0.0
152007,2381,60609,R,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,87522.88,0.0
1521,1331,12000,,Funtzionarioen oinarrizko ordainsariak,265523.0,265523.0,189171.6
1521,1331,12100,,Funtzionarioen ordainsari osagarriak,321437.0,321437.0,260863.43
1521,1331,14100,,Bestelako langileak,109137.0,109137.0,59656.5
1521,1331,16000,,"Gizarte Segurantza, enpresaren kontura",228205.0,228205.0,181261.25
1521,1331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14087.0,14087.0,10545.48
1521,1331,20200,,Aparkalekuak mantendu eta arautzea,235000.0,235000.0,104035.84
1521,1331,21005,,TAO agenteen aldagela,10000.0,10000.0,1223.5
1521,1331,21050,,Seinaleztapena onik zaintzea,75000.0,75000.0,43206.59
1521,1331,21050,R,Seinaleztapena onik zaintzea,0.0,50015.45,22338.79
1521,1331,21910,,Trafikoa kontrolatzeko sistema mantentzea,1254255.65,1254255.65,802496.5
1521,1331,21910,R,Trafikoa kontrolatzeko sistema mantentzea,0.0,27827.33,9709.21
1521,1331,60107,,Zirkulazioa kontrolatzeko sistema,15000.0,15000.0,0.0
1521,1331,60107,R,Zirkulazioa kontrolatzeko sistema,0.0,7852.9,0.0
1521,1331,60143,,Bide segurtasuna hiriaren zabalpenetan,50000.0,50000.0,0.0
1521,1331,62901,,Tresneria erostea,15000.0,15000.0,0.0
1521,1331,64521,,Salburuko super-etxadian trafikoa lasaitzea,75000.0,75000.0,0.0
1521,4413,62701,,BEArako kotxetegiak,5302426.88,5302426.88,0.0
1521,4413,62701,R,BEArako kotxetegiak,0.0,587900.0,255646.26
1522,4413,12000,,Funtzionarioen oinarrizko ordainsariak,143030.0,143030.0,96424.58
1522,4413,12100,,Funtzionarioen ordainsari osagarriak,213693.0,213693.0,157750.32
1522,4413,14100,,Bestelako langileak,216288.0,216288.0,99242.47
1522,4413,16000,,"Gizarte Segurantza, enpresaren kontura",193824.0,193824.0,129811.49
1522,4413,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10253.0,10253.0,7171.7
1522,4413,21105,,Autobus-geltokia onik zaindu eta mantentzea,70500.0,70500.0,29315.53
1522,4413,21105,R,Autobus-geltokia onik zaindu eta mantentzea,0.0,1395.52,0.0
1522,4413,22101,,"Energia elektrikoaren hornikuntza, autobus-geltokia",70000.0,70000.0,20647.87
1522,4413,22102,,"Ur-hornidura eta hondar-urak araztea, autobus-geltokia",20000.0,20000.0,0.0
1522,4413,22104,,Autobus geltokiaren energia-eraginkortasuna,103000.0,103000.0,4272.8
1522,4413,22734,,Autobus-geltokiko segurtasuna,60000.0,60000.0,22279.4
1522,4413,22783,,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",160000.0,160000.0,91859.6
1522,4413,62953,,Autobus geltokiko ekipoetarako inbertsioak,95560.0,95560.0,3370.78
1620,3421,62296,,Kirol zelaietako inbertsioak,1550000.0,1550000.0,63868.96
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1265462.61,1220462.61,843641.68
1620,3422,62926,,Igerilekuetako kontratuetako inbertsioak,303500.0,303500.0,0.0
1620,9211,62204,,"Inbertsioak, handizkako azokan",750000.0,1275000.0,86427.6
1620,9211,62205,,Zentro eta lokaletako inbertsioak,500000.0,884959.55,145888.05
1620,9211,62293,,Udal eraikinetako inbertsioak,653000.0,1423000.0,168308.32
1620,9211,62303,,Makinak erostea,15000.0,15000.0,2462.35
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",15000.0,15000.0,11451.9
1620,9212,21100,,Udal eraikinak onik zaintzea,400000.0,400000.0,265896.53
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,400000.0,400000.0,261879.0
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,6253.48,6253.48
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,90000.0,90000.0,40614.07
1620,9212,22109,,Garbiketa-produktuak,270000.0,270000.0,150435.02
1620,9212,22111,,Tresnak,30000.0,30000.0,33301.26
1620,9212,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,92799.96
1620,9212,22147,,Tentsio baxuko kontratuak,10000.0,0.0,1086.8
1620,9212,22682,,Mantentzeko hornidura txikiak,500000.0,500000.0,296671.25
1620,9212,22727,,Instalazioak mantentzeko kontratua,775000.0,775000.0,380423.88
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,25000.0,25000.0,14365.88
1620,9214,22783,,Garbiketa Ataleko kontratuak,5612000.0,5612000.0,3583774.17
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,1575000.0,1575000.0,1036473.62
1620,9215,22101,,Udal eraikinetako energia elektrikoa,4312000.0,4312000.0,2261674.6
1620,9215,22103,,Energia-eraginkortasunerako kontratua,3075000.0,3075000.0,1997165.08
1620,9215,22149,,Gainerako udal eraikinetako gasa,120000.0,120000.0,75543.4
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,215500.0,215500.0,143334.56
1620,9215,62259,,Instalazio elektrikoetako inbertsio-kontratua ,302500.0,302500.0,201646.48
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,550000.0,550000.0,364000.0
1620,9215,62303,R,Energiaren kudeaketarako ekipoak berritzea,0.0,8899.03,8899.03
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,129404.0,129404.0,87567.29
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,146948.0,146948.0,120651.95
1620,9219,14100,,Bestelako langileak,73782.0,73782.0,29377.55
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",109659.0,109659.0,75785.16
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2295.0,2295.0,1615.4
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,3061415.0,3061415.0,2033884.81
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,3831393.0,3831393.0,2884111.87
1630,9219,14100,,Bestelako langileak,2122708.0,2122708.0,2076268.02
1630,9219,16000,,"Gizarte Segurantza, enpresaren kontura",3190780.0,3190780.0,2734587.17
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",149426.0,149426.0,106885.94
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,90309.0,90309.0,16818.3
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,89159.0,89159.0,22269.77
1641,9219,16000,,"Gizarte Segurantza, enpresaren kontura",50627.0,50627.0,14662.08
1641,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1801.0,1801.0,1155.51
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,69567.0,69567.0,57051.87
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,91379.0,91379.0,76143.47
1642,9219,14100,,Bestelako langileak,32624.0,32624.0,24340.23
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",64469.0,64469.0,52483.06
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,1508.58
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,30150.0,30150.0,40018.33
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,42541.0,42541.0,53957.59
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",17217.0,17217.0,24313.0
1643,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",721.0,721.0,1774.8
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,822231.0,822231.0,527330.27
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1189919.0,1189919.0,822341.77
1644,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,81780.0,81780.0,35046.6
1644,9219,14100,,Bestelako langileak,552950.0,552950.0,508250.55
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",936596.0,936596.0,760951.16
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",57011.0,57011.0,34305.01
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,84586.0,84586.0,60991.09
1810,3401,16000,,"Gizarte Segurantza, enpresaren kontura",12740.0,12740.0,9414.09
1810,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1544.0,1544.0,1086.7
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,222567.0,222567.0,146540.86
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,275226.0,275226.0,200401.02
1815,3401,14100,,Bestelako langileak,0.0,0.0,10890.77
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",143396.0,143396.0,115855.45
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7980.0,7980.0,5241.6
1820,1533,60133,,Gasteiz hobetuz,0.0,0.0,0.0
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,2275652.0,2275652.0,1460846.31
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,3094575.0,3094575.0,2303377.97
1820,3371,14100,,Bestelako langileak,1462291.0,1462291.0,1446341.63
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2092794.0,2092794.0,1781101.5
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",98326.0,98326.0,72208.7
1820,3371,22115,,Gizarte-etxeetako berariazko material teknikoa ,5000.0,5000.0,5642.97
1820,3371,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,5309.4
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,5000.0,5000.0,1569.33
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,20000.0,20000.0,12733.42
1820,3371,22663,,Eguberrietako haur parkea,100000.0,100000.0,0.0
1820,3371,22697,,Kaleidos.red fundazioko kuota,12020.24,12020.24,12020.24
1820,3371,22701,,Jaietako eszenatokiak jartzea auzoetan,1000.0,1000.0,0.0
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,1900700.0,1900700.0,1277079.73
1820,3371,22732,R,Aisia eta denbora libreko zerbitzu-kontratuak,0.0,1933.87,0.0
1820,3371,22767,,Zonako lantaldeen programak,60000.0,60000.0,16327.8
1820,3371,22767,R,Zonako lantaldeen programak,0.0,14626.61,894.6
1820,3371,62505,,Bestelako tresnak,5000.0,5000.0,1760.26
1820,3381,22701,,Jaietako eszenatokiak jartzea auzoetan,0.0,45000.0,17545.0
1820,9211,62512,,Inversiones en equipamientos centros cívicos,100000.0,100000.0,804.65
1820,9211,62512,R,Inversiones en equipamientos centros cívicos,0.0,186256.31,182805.39
1820,9242,48988,,Convenio asociación vecinos san martin,100000.0,100000.0,100000.0
1822,1533,60133,,Gasteiz hobetuz,1450000.0,1450000.0,13085.68
1822,1533,60133,R,Gasteiz hobetuz,0.0,103268.11,102813.03
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,83979.0,83979.0,60619.41
1822,9241,12100,,Funtzionarioen ordainsari osagarriak,97146.0,97146.0,77480.89
1822,9241,14100,,Bestelako langileak,83293.0,83293.0,52423.72
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",72619.0,72619.0,54396.85
1822,9241,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1261.0,1261.0,2307.24
1822,9241,22696,,Aurrekontu partizipatiboen prozesua,40000.0,40000.0,3436.6
1822,9241,22698,,Herritar-kontsultak,1000.0,1000.0,0.0
1822,9241,22699,,Herritarren parte-hartzeko beste hainbat gastu,1500.0,1500.0,562.72
1822,9241,22732,,Zerbitzuak emateko kontratuak,130000.0,130000.0,80213.32
1822,9241,22732,R,Zerbitzuak emateko kontratuak,0.0,23457.65,2151.38
1822,9241,22799,,Herritarren parte-hartzeko beste hainbat kanpo-lan,30000.0,30000.0,21810.67
1822,9241,62505,,Bestelako tresnak,5000.0,5000.0,0.0
1822,9242,48954,,Auzo-elkarteentzako diru-laguntzak,180000.0,180000.0,180000.0
1825,9204,12000,,Funtzionarioen oinarrizko ordainsariak,618137.0,618137.0,444069.23
1825,9204,12100,,Funtzionarioen ordainsari osagarriak,735009.0,735009.0,597463.36
1825,9204,14100,,Bestelako langileak,214217.0,214217.0,129365.79
1825,9204,16000,,"Gizarte Segurantza, enpresaren kontura",481798.0,481798.0,392366.14
1825,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",31718.0,31718.0,26918.98
1825,9251,22201,,Herritarrei argibideak emateko sistema (010),600000.0,600000.0,328584.41
1825,9251,22201,R,Herritarrei argibideak emateko sistema (010),0.0,7100.42,0.0
1825,9251,22747,R,Banagailu elektronikok,0.0,30600.9,30600.9
2310,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,80198.0,80198.0,57564.97
2310,3301,16000,,"Gizarte Segurantza, enpresaren kontura",15566.0,15566.0,11502.09
2310,3301,22765,,Iradier Arenako zerbitzu-kontratua,15000.0,15049.0,9914.74
2311,3291,43101,,Luis Aranburu Musika Eskolari,701000.0,701000.0,700950.0
2311,3291,73101,,"Ekarpena, Luis Aranburu Musika Eskolari",8000.0,8000.0,0.0
2311,3292,43103,,Jose Uruñuela Dantza Kontserbatorioari,560000.0,526026.54,448305.7
2311,3292,73103,,"Ekarpena, Jose Uruñuela Dantza Kontserbatorioari",3000.0,3000.0,0.0
2311,3301,12000,,Funtzionarioen oinarrizko ordainsariak,252652.0,252652.0,173352.77
2311,3301,12100,,Funtzionarioen ordainsari osagarriak,307928.0,307928.0,236252.04
2311,3301,14100,,Bestelako langileak,127018.0,127018.0,64339.57
2311,3301,16000,,"Gizarte Segurantza, enpresaren kontura",196379.0,196379.0,149215.48
2311,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9715.0,9715.0,8148.3
2311,3301,22111,,Tresna eta lanabesak,50.0,1.0,0.0
2311,3301,62501,,Altzariak,500.0,500.0,0.0
2311,3301,62901,,Kultur ekintzarako ekipoak erostea,5000.0,5000.0,3028.19
2311,3341,48975,,Artium museoa,110000.0,110000.0,110000.0
2312,3342,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,198.74
2312,3342,22684,,Koronabirusagatik bertan behera utzitako kontratuen kalteordainak,0.0,0.0,274.14
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,222608.0,222608.0,159440.5
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,240152.0,240152.0,196784.31
231201,3322,14100,,Bestelako langileak,0.0,0.0,25599.58
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",132444.0,132444.0,110073.81
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2792.0,2792.0,1774.8
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,7000.0,7000.0,1991.7
231201,3322,22752,,Udal artxiboko kontratuak,20000.0,20000.0,0.0
231201,3322,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,0.0,0.0,1240.6
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,1300.03
231202,3391,12000,,Funtzionarioen oinarrizko ordainsariak,270217.0,270217.0,176777.46
231202,3391,12100,,Funtzionarioen ordainsari osagarriak,362208.0,362208.0,262999.94
231202,3391,14100,,Bestelako langileak,81246.0,81246.0,73588.71
231202,3391,16000,,"Gizarte Segurantza, enpresaren kontura",199361.0,199361.0,165240.75
231202,3391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9156.0,9156.0,6443.5
231202,3391,22624,,Folklore akademiako programazio-gastuak,30000.0,30000.0,9143.84
231202,3391,22757,,Folklore Akademiako zerbitzu-enpresak,35000.0,35000.0,14060.39
231202,3391,62914,,Folklore Akademiako ekipamendua,5000.0,5000.0,287.4
231203,3301,20103,,Alokairuak,35000.0,35000.0,10898.73
231203,3341,22635,,Azkena Rock jaialdia,150000.0,150000.0,75000.0
231203,3341,22647,,Gizarte-etxeetako kanpainak,0.0,0.0,0.0
231203,3341,22652,,Beste kultura-jarduera batzuk - auzoak,20000.0,20000.0,5808.0
231203,3341,22653,,Kultura-zabalkundea,85000.0,75000.0,19054.96
231203,3341,22653,R,Kultura-zabalkundea,0.0,72600.0,72600.0
231203,3341,22654,,Kultura Plan Estrategikoa,60000.0,85000.0,16169.12
231203,3341,22733,,Espazio publikoetako kultura-programak,180000.0,180000.0,158534.28
231203,3341,22756,,Kultur Ekintzen Zerbitzua,176000.0,176000.0,172244.12
231203,3341,41921,,"Hitzarmena: EHU, Cortada jaialdia",7000.0,7000.0,5600.0
231203,3341,41921,R,"Hitzarmena: EHU, Cortada jaialdia",0.0,1400.0,1400.0
231203,3341,48102,,Hitzarmena: Kultura Bizia,0.0,50000.0,0.0
231203,3341,48917,,Hitzarmena Magialdiarekin,65000.0,65000.0,52000.0
231203,3341,48917,R,Hitzarmena Magialdiarekin,0.0,8000.0,8000.0
231203,3341,48929,,Deialdia: Jazzaldia,65000.0,65000.0,52000.0
231203,3341,48929,R,Deialdia: Jazzaldia,0.0,3000.0,3000.0
231203,3341,48933,,Kultur proiektuetarako dirulaguntza deialdia,200000.0,200000.0,157473.2
231203,3341,48933,R,Kultur proiektuetarako dirulaguntza deialdia,0.0,28700.04,23002.24
231203,3341,48939,,Valentín de Foronda patronatua,12000.0,12000.0,0.0
231203,3341,48961,,Hitzarmena: World Press Photo,40000.0,40000.0,32000.0
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,6400.0
231203,3341,48962,R,Hitzarmena: argazkigintza-elkartea,0.0,1600.0,1600.0
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,11200.0
231203,3341,48970,R,Hitzarmena: Arabako Bertsozale Elkartea,0.0,2800.0,2800.0
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,4560.0
231203,3341,48971,R,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1600.0,0.0
231203,3342,48101,,Hitzarmena: Korterraza jaialdia,0.0,17000.0,13600.0
231203,3361,68500,,Eskultura eta artelanak erostea,5000.0,10404.47,0.0
231203,3361,68503,,Artelanak zaindu eta zaharberritzeko plana,20000.0,20000.0,786.5
231203,3361,78100,,Dirulaguntza: Santa Maria katedraleko obrak,120000.0,120000.0,96000.0
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,128918.0,128918.0,79999.13
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,165772.0,165772.0,118547.98
231203,3381,14100,,Bestelako langileak,101488.0,101488.0,61550.14
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",111539.0,111539.0,77211.06
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6766.0,6766.0,2839.68
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",10000.0,10000.0,5344.73
231203,3381,22646,,Gu ere bertsotan,43000.0,43000.0,21500.0
231203,3381,22646,R,Gu ere bertsotan,0.0,5375.0,5375.0
231203,3381,22661,,Andre Maria Zuriaren jaiak,200000.0,200000.0,96568.52
231203,3381,22662,,Olarizu,7000.0,7000.0,0.0
231203,3381,22663,,Eguberri eta erregetako kanpaina,135000.0,135000.0,2203.98
231203,3381,22664,,San Anton eta Santa Ageda jaiak,9000.0,9000.0,6832.07
231203,3381,22701,,Jaietako eszenatokiak jartzea eta beste ekitaldiak,20000.0,20000.0,0.0
231203,3381,48024,,Hitzarmena erregioen etxeekin,55000.0,55000.0,0.0
231203,3381,48024,R,Hitzarmena erregioen etxeekin,0.0,11000.0,0.0
231203,3381,48910,,Hitzarmena: Blusen eta nesken batzordea,0.0,0.0,0.0
231203,3381,48911,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,25000.0,0.0,0.0
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,5000.0,5000.0,4000.0
231203,3381,48969,R,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,1120.0,1120.0
231203,3381,48980,,Poetak maiatzean hitzarmena,17000.0,17000.0,13600.0
231203,3381,78001,,Ekarpena: lurralde etxeak,1000.0,1000.0,0.0
231203,3392,22737,,Erraldoiek konpartsak,33000.0,33000.0,15680.66
