#Orgánico,Funcional,Económico,Denominación aplicación,Crédito Inicial,Crédito Definitivo,Obligado
0145,1110,12000,Retribuciones básicas de personal funcionario,23972.0,23972.0,0.0
0145,1110,12100,Retribuciones complementarias de personal funcionario,53691.0,53691.0,0.0
0145,1110,16000,Seguridad social a cargo del Ayuntamiento,12352.0,12352.0,0.0
0145,4621,22600,Promoción ciudad,70000.0,70000.0,69892.08
015503,4444,22734,Noche verde,80000.0,100000.0,83877.98
015503,4510,12000,Retribuciones básicas de personal funcionario,110452.0,110452.0,0.0
015503,4510,12100,Retribuciones complementarias de personal funcionario,142999.0,142999.0,0.0
015503,4510,14100,Otro personal,76322.0,76322.0,0.0
015503,4510,16000,Seguridad social a cargo del Ayuntamiento,85803.0,85803.0,0.0
015503,4510,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,228.0,228.0,0.0
015503,4511,22653,Difusión cultural,17150.0,11950.0,11950.0
015503,4511,22654,Estrategia cultural,2940.0,2940.0,0.0
015507,4534,22776,Capital europea de la juventud,14700.0,6200.0,2700.0
015508,4541,22735,prestación servicios difusión fondos EPHIALTE,12000.0,20000.0,12256.76
0210,1900,23901,Indemnizaciones jurados expropiación,3060.0,10060.0,9540.0
0325,2224,12000,Retribuciones básicas de personal funcionario,145958.0,145958.0,151920.91
0325,2224,12100,Retribuciones complementarias de personal funcionario,177447.0,177447.0,186676.97
0325,2224,14100,Otro personal,105313.0,105313.0,62107.22
0325,2224,16000,Seguridad social a cargo del Ayuntamiento,139756.0,139756.0,131471.8
0325,2224,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,497.0,497.0,499.78
0325,5111,20200,Mantenimientos expendedores talones OTA,315000.0,315000.0,269222.88
0325,5112,12000,Retribuciones básicas de personal funcionario,81386.0,81386.0,86945.96
0325,5112,12100,Retribuciones complementarias de personal funcionario,105490.0,105490.0,111005.53
0325,5112,16000,Seguridad social a cargo del Ayuntamiento,42696.0,42696.0,53675.92
0325,5112,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,293.0,293.0,457.48
0325,5112,21910,Mantenimiento sistema control de trafico,1150000.0,1150000.0,1159081.66
0325,5113,21050,Conservación de señalización,190000.0,184595.4,175487.82
0819,7211,12000,Retribuciones básicas de personal funcionario,206694.0,206694.0,0.0
0819,7211,12100,Retribuciones complementarias de personal funcionario,258613.0,258613.0,0.0
0819,7211,16000,Seguridad social a cargo del Ayuntamiento,122820.0,122820.0,0.0
0819,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,617.0,617.0,0.0
0820,7211,12000,Retribuciones básicas de personal funcionario,13564.0,13564.0,0.0
0820,7211,12100,Retribuciones complementarias de personal funcionario,20491.0,20491.0,0.0
0820,7211,16000,Seguridad social a cargo del Ayuntamiento,8401.0,8401.0,0.0
0820,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,196.0,196.0,0.0
0821,3221,22712,Gestión semillero de empresas,36870.0,36870.0,28892.37
0821,3221,22779,Stara up Vitoria-Gasteiz,84280.0,84280.0,2541.0
0821,3224,22796,Proyectos estratégicos vinculados,42140.0,47140.0,42344.53
0821,3224,22797,Ponencia municipal de empleo-promoción económica,263360.0,173360.0,83100.69
0821,5142,22798,Gastos gestión sociocultural y dinamizac. eca casco histórico,316030.0,185030.0,142329.49
0821,7211,12000,Retribuciones básicas de personal funcionario,87562.0,87562.0,12403.23
0821,7211,12100,Retribuciones complementarias de personal funcionario,101099.0,101099.0,19195.09
0821,7211,16000,Seguridad social a cargo del Ayuntamiento,44666.0,44666.0,12740.4
0821,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,279.0,279.0,62.28
0822,3225,12000,Retribuciones básicas de personal funcionario,22914.0,22914.0,4094.91
0822,3225,12100,Retribuciones complementarias de personal funcionario,29098.0,29098.0,7274.61
0822,3225,16000,Seguridad social a cargo del Ayuntamiento,9866.0,9866.0,5679.13
0822,3225,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,93.0,93.0,31.14
0822,3225,20200,Arrendamiento de maquinaria e instalaciones,105340.0,100996.7,80676.75
0822,3225,22700,Iluminación navideña,126410.0,119910.0,113380.24
0822,3225,22771,Jornada Urdan Comerse,26340.0,25160.1,23923.06
0822,3225,22773,Vigilancia mercados,42140.0,42140.0,32906.63
0822,3225,22798,Dinamización comercial,115880.0,115880.0,43492.16
0823,4517,22630,Mesa de turismo,3620.0,3620.0,2069.32
0823,4517,22776,"Gestión infraestructuras: Palacio Europa, Villasuso y turismo",562770.0,562770.0,360647.14
0823,4517,22777,Promoción: edición de materiales y difusión turística,307520.0,325770.0,487161.73
0823,4517,22778,Eventos turísticos singulares: Vitoria Green Capital,112760.0,53579.9,76966.34
0823,7211,12000,Retribuciones básicas de personal funcionario,89260.0,89260.0,30338.6
0823,7211,12100,Retribuciones complementarias de personal funcionario,117606.0,117606.0,40037.23
0823,7211,14100,Otro personal,38084.0,38084.0,13825.61
0823,7211,16000,Seguridad social a cargo del Ayuntamiento,71182.0,71182.0,24969.25
0823,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,3610.0,3610.0,226.9
1018,1250,12000,Retribuciones básicas de personal funcionario,4223.0,4223.0,0.0
1018,1250,12100,Retribuciones complementarias de personal funcionario,7412.0,7412.0,0.0
1018,1250,16000,Seguridad social a cargo del Ayuntamiento,2466.0,2466.0,0.0
1018,1250,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,31.0,31.0,0.0
1019,1250,12000,Retribuciones básicas de personal funcionario,4095.0,4095.0,0.0
1019,1250,12100,Retribuciones complementarias de personal funcionario,7425.0,7425.0,0.0
1019,1250,16000,Seguridad social a cargo del Ayuntamiento,2466.0,2466.0,0.0
1019,1250,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,31.0,31.0,0.0
1020,1250,12000,Retribuciones básicas de personal funcionario,3924.0,3924.0,0.0
1020,1250,12100,Retribuciones complementarias de personal funcionario,13533.0,13533.0,0.0
1020,1250,16000,Seguridad social a cargo del Ayuntamiento,2466.0,2466.0,0.0
1145,1270,12000,Retribuciones básicas de personal funcionario,17974.0,17974.0,0.0
1145,1270,12100,Retribuciones complementarias de personal funcionario,22534.0,22534.0,0.0
1145,1270,16000,Seguridad social a cargo del Ayuntamiento,12467.0,12467.0,0.0
1145,1270,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,93.0,93.0,0.0
1150,4630,23002,Gastos de desplazamiento,14000.0,0.0,0.0
1165,3100,12000,Retribuciones básicas de personal funcionario,476166.0,476166.0,419268.88
1165,3100,12100,Retribuciones complementarias de personal funcionario,567402.0,567402.0,494168.8
1165,3100,14100,Otro personal,604810.0,681759.68,459462.64
1165,3100,16000,Seguridad social a cargo del Ayuntamiento,427287.0,524099.85,505827.48
1165,3100,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,1803.0,1803.0,2192.39
1165,3220,20100,Arrendamiento locales y edificios,60690.56,75200.56,75033.33
1165,3220,22795,Formación,780025.3,780025.3,731499.23
1165,3220,22796,Promoción empleo estacional municipal,657428.13,657428.13,734573.53
1165,3220,22797,Ponencia municipal de empleo-plan de empleo Vitoria-Gasteiz,1781484.22,321055.2,324139.0
1513,4442,21204,Mantenimiento de las instalaciones de residuos,5000.0,5000.0,2652.95
151701,4112,22719,Programa de higiene alimentaria,3000.0,3000.0,2619.02
151702,4111,22198,Materiales para educación para la salud,40000.0,40000.0,13917.06
151702,4111,22199,Materiales prevención drogodependencias,20000.0,20000.0,5844.52
151702,4111,22702,Plan de salud-ciudades saludables,49000.0,49000.0,1873.0
151702,4111,22717,prestación servicios promoción salud,259000.0,140557.71,70830.76
1641,4329,12000,Retribuciones básicas de personal funcionario,63922.0,63922.0,33152.49
1641,4329,12100,Retribuciones complementarias de personal funcionario,79275.0,79275.0,43343.89
1641,4329,14100,Otro personal,77106.0,77106.0,80371.39
1641,4329,16000,Seguridad social a cargo del Ayuntamiento,67949.0,67949.0,55403.98
1641,4329,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,169.0,169.0,118.7
1642,4329,12000,Retribuciones básicas de personal funcionario,18898.0,18898.0,30105.59
1642,4329,12100,Retribuciones complementarias de personal funcionario,26042.0,26042.0,37809.0
1642,4329,14100,Otro personal,74254.0,74254.0,9117.46
1642,4329,16000,Seguridad social a cargo del Ayuntamiento,36123.0,36123.0,27809.95
1643,4329,12000,Retribuciones básicas de personal funcionario,20747.0,20747.0,17578.64
1643,4329,12100,Retribuciones complementarias de personal funcionario,28142.0,28142.0,22621.96
1643,4329,16000,Seguridad social a cargo del Ayuntamiento,10120.0,10120.0,7969.95
1644,5111,12000,Retribuciones básicas de personal funcionario,875270.0,875270.0,883658.85
1644,5111,12100,Retribuciones complementarias de personal funcionario,1216745.0,1216745.0,1213060.38
1644,5111,13000,Retribuciones personal laboral fijo,108877.0,108877.0,119237.68
1644,5111,14100,Otro personal,54093.0,54093.0,52791.14
1644,5111,16000,Seguridad social a cargo del Ayuntamiento,770996.0,770996.0,766452.96
1644,5111,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,3231.0,3231.0,4835.68
1810,3211,12000,Retribuciones básicas de personal funcionario,25524.0,25524.0,0.0
1810,3211,12100,Retribuciones complementarias de personal funcionario,50440.0,50440.0,0.0
1810,3211,16000,Seguridad social a cargo del Ayuntamiento,9866.0,9866.0,0.0
1810,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,76.0,76.0,0.0
1815,3211,12000,Retribuciones básicas de personal funcionario,181694.0,181694.0,0.0
1815,3211,12100,Retribuciones complementarias de personal funcionario,214956.0,214956.0,0.0
1815,3211,13000,Retribuciones personal laboral fijo,135901.0,135901.0,0.0
1815,3211,14100,Otro personal,278794.0,278794.0,0.0
1815,3211,16000,Seguridad social a cargo del Ayuntamiento,236685.0,236685.0,0.0
1815,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,885.0,885.0,0.0
182001,4519,22767,Programas equipos de zonas,140000.0,140000.0,83412.16
182603,4444,22604,Patrocinio copa del rey,84700.0,84700.0,84700.0
182603,4521,22601,Patrocinio publicitario Alavés s.a.d.,157300.0,157300.0,157300.0
182603,4521,22603,Patrocinio publicitario Saski Baskonia s.a.d.,255612.5,255612.5,255612.5
182603,4521,22606,Contratos de patrocinio,50000.0,50000.0,48400.0
1910,1900,12000,Retribuciones básicas de personal funcionario,25726.0,25726.0,3839.01
1910,1900,12100,Retribuciones complementarias de personal funcionario,54055.0,54055.0,13185.63
1910,1900,16000,Seguridad social a cargo del Ayuntamiento,12352.0,12352.0,3242.43
1920,4531,22640,Consejo social del municipio,10530.0,10530.0,5301.07
1920,7110,22605,"Reuniones ,conferencias y congresos",10530.0,10530.0,585.43
1920,7110,22606,Contratos de patrocinio,79010.0,27966.0,27344.36
1920,7110,22707,Estudios y trabajos técnicos,10530.0,10530.0,20514.68
1920,7211,12000,Retribuciones básicas de personal funcionario,153990.0,153990.0,32879.47
1920,7211,12100,Retribuciones complementarias de personal funcionario,183619.0,183619.0,54126.16
1920,7211,14100,Otro personal,85207.0,85207.0,21436.05
1920,7211,16000,Seguridad social a cargo del Ayuntamiento,107945.0,107945.0,32880.94
1920,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,1127.0,1127.0,256.36
2010,1900,12000,Retribuciones básicas de personal funcionario,27480.0,27480.0,8316.76
2010,1900,12100,Retribuciones complementarias de personal funcionario,54420.0,54420.0,13337.43
2010,1900,16000,Seguridad social a cargo del Ayuntamiento,12352.0,12352.0,3242.43
0110,1111,62800,adquisición publicaciones,500.0,1500.0,592.9
015501,4541,62801,adquisición fondos archivo municipal,1000.0,1000.0,993.43
015502,4512,62914,Instrumentos academia folklore,4500.0,4500.0,4474.75
015503,4510,68503,Plan mantenimiento y restauración de obras de arte,1500.0,1500.0,1674.18
015503,4511,41921,Convenio UPV-festival Cortada,6000.0,6000.0,6000.0
015503,4511,48917,Convenio Magialdia,88000.0,88000.0,88000.0
015503,4511,48927,Convenio Federaciones coros infantiles,2500.0,2500.0,2500.0
015503,4511,48928,Convenio Federaciones coros de adultos,7000.0,7000.0,7000.0
015503,4511,48939,Patronato Valentín de Foronda,10000.0,10000.0,10000.0
015503,4511,48961,Convenio Periscopio,36500.0,36500.0,34911.02
015503,4511,48964,Convenio Asoc. Afroamericana,2500.0,2500.0,2500.0
015503,4511,48966,Convenio Asoc. Belenista,4000.0,4000.0,4000.0
015503,4511,48974,Convenio Asoc. Amigos música de cámara,3500.0,3500.0,0.0
015503,4511,48993,Aniversario Cofradía Virgen Blanca,3000.0,3000.0,3000.0
015503,4519,48910,Convenio cuadrilla de blusas,65000.0,69000.0,69000.0
015504,4514,62602,Fondos multimedia mediateca,1500.0,1500.0,1457.48
015507,4532,62505,Otros enseres,1000.0,1000.0,1000.0
015507,4533,48935,Convocatoria general subvenciones juventud,20500.0,18130.0,18130.0
015507,4534,62800,adquisición publicaciones y libros OMIJ,1000.0,1000.0,992.49
015507,4536,48203,Programa Azoka Txikia,6000.0,0.0,0.0
015508,4510,62501,Mobiliario,1000.0,1000.0,0.0
015508,4510,62901,Adquisición equipos,5000.0,5000.0,4998.5
015508,4511,48975,Museo Artium,100000.0,100000.0,100000.0
015508,4541,41900,Convenio UPV para fondos EPHIALTE,8000.0,0.0,0.0
015510,4513,62800,Adquisición publicaciones y libros,1500.0,1500.0,1492.4
015510,4513,62903,Equipamiento banda municipal,4500.0,4500.0,4051.04
015520,4518,48981,Convenio Teatro Paraíso,32000.0,32000.0,32000.0
015520,4518,48989,Convenio Ortzai,32000.0,32000.0,32000.0
015520,4518,62901,Adquisición equipos,15000.0,15000.0,14992.92
0160,3101,48125,Convenio asociación madres de Álava,9900.0,9900.0,9900.0
0160,3101,48127,Convenio asamblea mujeres de Álava,7302.0,7302.0,7302.0
0160,3101,64316,Mapa zonas inseguras perspectiva igualdad,40000.0,40000.0,31642.98
0171,1242,42302,Convenio con la cámara de comercio,10000.0,10000.0,10000.0
0171,1242,48001,Subvenciones a particulares para estudios de euskera,85000.0,85000.0,80102.93
0171,1242,48002,Becas y bolsas de estudio al personal,43675.0,23675.0,19282.11
0171,1242,48003,Subvenciones cursos euskera a euskaltegi,95000.0,95000.0,94999.99
0171,1242,48048,Convenio asociación Tinko,10000.0,10000.0,10000.0
0171,1242,48052,Convenio Federación de Comercio,5000.0,5000.0,5000.0
0171,1242,48100,Convenio Euskaltzaindia,51000.0,51000.0,51000.0
0171,1242,48995,Impulso música en euskera,10600.0,0.0,0.0
0171,1242,62800,adquisición publicaciones y libros,1232.0,1232.0,1220.34
0211,4300,60001,Expropiaciones y adquisición de suelo,100000.0,100000.0,0.0
0211,4300,60800,Participación en urbanizaciones,150000.0,150000.0,0.0
0211,4321,64201,Pgou modificaciones,5000.0,5000.0,0.0
0211,4321,64202,Actualizaciones cartográficas,50000.0,50000.0,30682.3
0211,4321,64203,Honorarios,80000.0,80000.0,5330.39
0214,4300,60175,Huerto urbano Zabalgana,150000.0,150000.0,0.0
0214,4300,60176,Huerto urbano Salburua,150000.0,150000.0,0.0
0214,4300,60177,Agorespace Salburua,180000.0,180000.0,0.0
0214,4300,60178,Agorespace Zabalgana,180000.0,180000.0,0.0
0214,4300,60179,Rehabilitacion barrios de oro,1000000.0,0.0,0.0
0214,4324,60180,Inversiones defensa inundaciones rio Zadorra-fase 3,1.0,1.0,0.0
0214,4330,62215,Inversiones en patrimonio municipal,40000.0,40000.0,5966.25
0214,4330,62222,Reparación humedades Plaza Valentin de Foronda ,30000.0,30000.0,0.0
0214,4330,62901,Adquisicion equipos,3000.0,3000.0,190.2
0325,5112,60107,Sistema de control de circulación,13000.0,13000.0,2086.28
0325,5112,62901,Adquisición equipos,40000.0,40000.0,0.0
0340,2231,62400,Vehículos,50000.0,90517.65,88910.11
0340,2232,48900,Programa promoción voluntaria,10000.0,11722.7,11722.7
0350,2221,62501,Mobiliario,20000.0,5000.0,0.0
0350,2221,62901,Adquisición equipos e instalaciones,15000.0,15000.0,0.0
0410,1204,64900,Propiedad industrial,16500.0,16500.0,0.0
0410,1240,41902,Convenio UPV-Congreso Derecho internacional,17000.0,17000.0,17000.0
0410,1900,78100,Subvención obras catedral Santa María,500000.0,500000.0,500000.0
0410,6113,41800,A EUDEL,191250.0,191250.0,150000.0
0410,9210,43306,Aportacion a tuvisa-tarjeta transporte escolar,90000.0,0.0,0.0
0410,9210,73308,A Ensanche 21 estación autobuses,7600000.0,7600000.0,6300000.0
0410,9210,73309,Transferencia TUVISA-movilidad equipamientos,330000.0,330000.0,0.0
0821,3221,47117,Convenio Asociación Festival TV y Radio,180000.0,180000.0,180000.0
0821,3221,48002,Ayudas a la innovación,90000.0,90000.0,89457.93
0821,3221,48162,Convenio Álava emprende,5000.0,0.0,0.0
0821,3221,48949,Ayudas a la creación de empresas,70000.0,110000.0,108500.0
0821,3224,48943,Foro responsabilidad social de la empresa,10000.0,10000.0,4000.0
0821,3224,60901,Inversiones semillero de empresas banco de tierras,10000.0,10000.0,0.0
0821,3224,62601,Reformas en semilleros,20000.0,20000.0,17209.57
0821,3224,62624,Equipamiento semillero casco viejo,68966.0,18966.0,12710.54
0821,4444,60902,Inversiones semillero proy.basaldea,200000.0,250000.0,0.0
0821,5142,48172,Convenio Fundacion Catedral Santa Maria,40000.0,40000.0,40000.0
0821,5142,48980,Convenio cluster z,25000.0,0.0,0.0
0821,5142,48981,Convenio itinerario muralistico v-g,30000.0,30000.0,30000.0
0821,5142,48983,Convenio con goian,150000.0,150000.0,150000.0
0821,5142,48984,Convenio asoc. bonsais,5000.0,5000.0,2500.0
0821,5142,62283,Urban-proyecto zain,60000.0,60000.0,0.0
0821,5142,62288,Urban-otros gastos casco medieval,700000.0,244186.29,2160.06
0821,5142,62289,Urban-polideportivo el campillo,400000.0,855813.71,0.0
0821,5142,62291,Urban-edificio gasteiz antzokia,100000.0,100000.0,1815.0
0821,5142,62292,Urban-proyecto pilota berria,1.0,1.0,0.0
0821,7211,47107,Convenio ajebask-formación y semillero,30000.0,30000.0,30000.0
0821,7211,48967,Ayudas a la inversion,100000.0,100000.0,76684.44
0822,3225,42301,Conv.camara comercio escaparatismo,20000.0,20000.0,13000.0
0822,3225,48164,Colaboracion ag. dinamización comercial,50000.0,50000.0,11750.0
0822,3225,48926,Convenio asociación Gasteiz On,250000.0,270000.0,270000.0
0822,3225,48963,Convenio fed. asoc. comercios casco medieval,115000.0,115000.0,115000.0
0822,3225,48964,Ayudas al pequeño comercio,450000.0,450000.0,388035.37
0822,3225,48965,Convenio asoc.empresarios comercio,70000.0,70000.0,70000.0
0822,3225,48966,Convenio asoc.comerciantes calle gorbea,12000.0,12000.0,12000.0
0823,4517,48160,Convenio asoc.alava incoming,18250.0,0.0,0.0
0823,4517,48197,Convenio asoc. Hostelería,20000.0,0.0,0.0
0823,4517,62501,Mobiliario,15000.0,15000.0,14615.97
0823,4517,62609,Equipos técnicos Palacio Europa y Villasuso,30000.0,30000.0,29906.33
0910,1240,48001,Subvencion al comité,14778.4,14778.4,12283.18
1011,1250,62624,Plan contra el fraude fiscal,150000.0,150000.0,99970.2
1011,1250,62625,Gestión centralizada de subvenciones,100000.0,100000.0,0.0
1011,1250,62626,Sistema informático policía local,78540.0,78540.0,0.0
1012,1270,62620,Acciones plan de seguridad,203000.0,203000.0,76842.33
1111,3100,62204,Inversiones en centros y locales,200000.0,200000.0,0.0
1111,3100,62303,Adquisición maquinaria,15000.0,15000.0,11894.09
1111,3100,62501,Mobiliario,40000.0,40000.0,32295.88
1115,3152,42012,Convenio IFBS atenc. psicolog. y ases. jurid. mujer,98478.67,98478.67,98478.67
1115,3152,48032,Convenio asoc Asafes,24000.0,24000.0,24000.0
1115,3152,48100,Convenio ONCE,8430.0,8430.0,8430.0
1115,3152,48124,Convenio Gizarterako,13500.0,13500.0,13500.0
1115,3152,48145,Convenio caritas-taller ocupacional,70989.98,70989.98,70989.98
1115,3152,48169,Convenio Gao Lacho Drom,31440.0,31440.0,31440.0
1115,3152,48197,Convenio Sendotu,20000.0,20000.0,20000.0
1115,3152,48940,Casa iniciativas Abetxuko,75000.0,75000.0,75000.0
1115,3152,48957,Convenio Loremaitea-agle,15000.0,15000.0,15000.0
1115,3152,48972,Comision antisida-programa prevención,22850.0,22850.0,19379.11
1115,3153,41906,Conv. Prestaturik-si quieres puedes,60000.0,60000.0,60000.0
1120,3110,48030,"Conv asoc asajer-prevencion 1ª,2ª y 3ª",49350.0,49350.0,49350.0
1120,3110,48036,Convenio Avaim,11780.0,11780.0,11780.0
1120,3110,48120,Convenio Ausarki-inform. Y asesoram. Juridico a la familia,3000.0,3000.0,3000.0
1120,3110,48131,Convenio Anadahi (hiperactivos),3750.0,3750.0,3750.0
1120,3110,48187,Convenio Garenok,11780.0,11780.0,11780.0
1120,3110,48192,Convenio Asociación Celíacos de Álava,8400.0,8400.0,8400.0
1120,3110,48932,Convenio Apdema,11230.0,11230.0,11230.0
1120,3110,48956,Convenio Contra la intolerancia,11780.0,11780.0,11780.0
1120,3110,48977,Convenio Save the children,11780.0,11780.0,11780.0
1120,3110,48991,Convenio Unicef,11780.0,11780.0,11780.0
1120,3110,48992,Convenio con Amapase,20000.0,20000.0,20000.0
1133,3120,48018,Asoc. mujeres voluntarias acogida personas 3ª edad,1400.0,1400.0,1400.0
1133,3120,48023,Convenio familiares alzheimer,3957.13,3957.13,3957.13
1133,3120,48033,Convenio Asoc Afades,31990.0,31990.0,31990.0
1133,3120,48034,Convenio Ascundean-fisioterapia,10970.0,10970.0,10970.0
1133,3120,48150,Prog voluntariado acompañamiento ancianos,6142.74,6142.74,6142.74
1133,3120,48151,Campo trabajo personas privadas de libertad,11188.57,11188.57,11188.57
1133,3120,48153,Agurekin-innovación social,50000.0,0.0,0.0
1133,3120,48957,Convenio Agle,10970.0,10970.0,10970.0
1133,3120,48959,Convenio Ascundean-3ª edad,22246.96,22246.96,22246.96
1133,3121,48960,Convenio parroquia San Mateo,10335.0,10335.0,10335.0
1133,3121,48961,Convenio parroquia Los Ángeles,10335.0,10335.0,10335.0
1133,3121,48962,Convenio parroquia San Pedro,10335.0,10335.0,10335.0
1145,3131,48154,Cruz roja-acompañamiento personas mayores,65000.0,65000.0,65000.0
1145,3134,48000,Ayudas a emergencia social,2080612.0,2089324.4,2089324.4
1145,3135,48021,Asoc.padres niños oncohematologicos,5599.0,5599.0,2799.48
1145,3135,48025,Conv asoc Acabe-anorexia y bulimia,16450.0,16450.0,16450.0
1145,3135,48029,Conv asoc Adela,5650.0,5650.0,5650.0
1145,3135,48031,Conv asoc Arene - neuromusculares,27420.0,27420.0,27420.0
1145,3135,48040,Conv asoc contra el cáncer (formacion antitabaco),13890.0,13890.0,13890.0
1145,3135,48041,"Conv asoc Adelprise(atencion,difusion,informacion)",8220.0,8220.0,8220.0
1145,3135,48059,Convenio Asociacion Asafima,23760.0,23760.0,23760.0
1145,3135,48119,Convenio Aspace-parálisis cerebral,11230.0,11230.0,11230.0
1145,3135,48130,Convenio Asociacion espina bífida,3750.0,3750.0,3750.0
1145,3135,48138,Convenio Banco de alimentos,6000.0,6000.0,6000.0
1145,3135,48143,Convenio Asoc alavesa de epilepsia,4030.0,4030.0,4030.0
1145,3135,48149,Convenio Adeles lupus,3750.0,3750.0,3750.0
1145,3135,48189,Convenio Asociación Asamma,2800.0,2800.0,2800.0
1145,3135,48190,Convenio Asociación Atece-daño cerebral,11290.0,11290.0,11290.0
1145,3135,48191,Convenio Asociación diabéticos de Álava,9500.0,9500.0,9500.0
1145,3135,48193,Convenio Asoc. Esclerosis múltiple,5480.0,5480.0,5480.0
1145,3135,48195,Convenio Asoc. Bihotz bizi,7100.0,7100.0,7100.0
1150,4630,48200,Subvenciones de cooperación,1200000.0,1056000.0,1055932.65
1150,4630,48202,Subvenciones de sensibilización,120000.0,95000.0,94743.97
1150,4630,48205,Convenio fondo alavés de emergencia,100000.0,40000.0,40000.0
1150,4630,48206,Convenio asoc. amigos/as del RASD,350000.0,0.0,0.0
1150,4630,48207,Convenio Euskal fondoa,200000.0,0.0,0.0
1150,4630,48208,Convenio alcaldia de ibagué,100000.0,0.0,0.0
1150,4630,48210,Convenio setem hego haizea,24000.0,24000.0,24000.0
1150,4630,48211,Convenio coordinadora ongds,20000.0,20000.0,20000.0
1150,4630,48212,Convenio Afanis-vacaciones en paz,16000.0,16000.0,16000.0
1150,4630,48213,Convenio comercio justo,19000.0,18000.0,18000.0
1150,4630,48214,Cuota Euskal fondoa,11237.4,11237.4,11237.4
1165,3220,47113,Convenio colegio agentes comerciales,12000.0,12000.0,12000.0
1165,3220,48171,Convenio fundación Secretariado Gitano,48450.0,48450.0,48450.0
1165,3220,62299,Instalaciones de empleo y formación,20000.0,20000.0,19017.69
1165,3220,62303,Adquisicion maquinaria programas formación,10000.0,10000.0,8132.41
1165,3220,62501,Mobiliario instalaciones de empleo y formación,5000.0,5000.0,4984.03
1165,3220,62600,Adquisición equipos informaticos instalac. empleo y formación,10000.0,10000.0,9871.42
1511,4447,48196,Convenio fundacion GAIA,10000.0,10000.0,10000.0
1511,4447,60705,Medidas anticontaminantes,1.0,1.0,2999.0
1511,4447,62901,Adquisición equipos,5000.0,5000.0,4492.98
1512,4447,48197,Eneragen,300.0,300.0,0.0
1512,4447,60917,"Control calidad agua, aire, suelo",20000.0,20000.0,6475.36
1512,4447,60920,Proyectos europeos,25000.0,25000.0,0.0
1512,4447,64405,Acciones plan de lucha contra el cambio climatico,60000.0,60000.0,0.0
1513,4300,60307,Ampliación vertedero Gardelegui,1000000.0,1000000.0,0.0
1513,4420,60706,Plan de residuos,50000.0,50000.0,0.0
1513,4420,60710,Adquisición de contenedores,650000.0,650000.0,514522.39
1513,4442,60305,Instalaciones del vertedero Gardelegui,36000.0,36000.0,0.0
1513,4442,62916,Calidad ambiental del vertedero,20000.0,20000.0,0.0
151701,4110,62311,Material inventariable,1000.0,1000.0,950.62
151701,4111,48194,Convenio APA SOS vitoria,12000.0,15000.0,15000.0
151701,4113,62279,Nuevo laboratorio,1.0,1.0,0.0
152002,4431,60105,Construcciones nichos y panteones,40000.0,40000.0,0.0
152005,4300,60009,Expropiación rios sur,150000.0,150000.0,0.0
152005,4300,60115,Mejora alumbrado publico,100000.0,100000.0,0.0
152005,5110,60102,Barreras arquitectónicas,75000.0,75000.0,0.0
152005,5111,60137,Inversiones movilidad equipamientos,170000.0,170000.0,0.0
152005,5111,60138,Acondicionamiento solares públicos,50000.0,50000.0,0.0
152005,5111,60171,Aparcabicicletas,20000.0,20000.0,0.0
152005,5111,64304,"Honorarios, estudios y proyectos",30000.0,30000.0,30000.0
152007,4350,60311,Remodelación zonas verdes,100000.0,100000.0,0.0
152007,4350,64304,"Honorarios, estudios y proyectos (paisaje urbano)",25000.0,25000.0,0.0
152007,4350,69900,Adquisición de plantas,65000.0,65000.0,62684.93
152007,4444,60182,Proyecto árboles,250000.0,254500.0,151302.1
152008,5331,60700,Mejora paisajística zona rural,80000.0,89674.0,48550.05
152008,5332,48112,Subvenciones asociación concejos,83000.0,83000.0,83000.0
152008,5332,78919,Subvenc. para centros sociales,40000.0,40000.0,38678.73
1610,1200,62204,Inversiones en centros y locales,250000.0,250000.0,222592.47
1610,1200,62205,Obras en edificios escolares,700000.0,700000.0,395638.85
1610,1200,62242,Inversiones en EEII municipales y haurreskolak,300000.0,300000.0,186541.71
1610,1200,62303,Adquisición maquinaria,5000.0,5000.0,4161.18
1610,1200,64304,"Honorarios, estudios y proyectos",10000.0,10000.0,13340.47
181701,3211,48026,Ayuda precio publico escuelas infantiles municipales,576000.0,560409.3,426958.16
181701,3211,62501,Mobiliario para escuelas infantiles,13000.0,13000.0,12016.77
181701,3211,62505,Otros enseres,6240.0,6240.0,6722.88
