#Orgánico,Funcional,Económico,Concepto,Crédito Inicial,Crédito Definitivo,Obligado
151702,2315,48131,Convenio Anadahi (hiperactivos),3750.0,3750.0,3750.0
151702,2315,48143,Convenio Asoc Alavesa de epilepsia,4030.0,4030.0,4030.0
151702,2315,48149,Convenio Adeles lupus,3750.0,3750.0,3750.0
151702,2315,48158,Convenio Asociación Down Araba-Isabel Orbe,10000.0,10000.0,10000.0
151702,2315,48189,Convenio Asociación Asamma,2800.0,2800.0,2800.0
151702,2315,48190,Convenio Asociación Atece-daño cerebral,11290.0,11290.0,11290.0
151702,2315,48191,Convenio Asociación diabéticos de Álava,9200.0,9500.0,9500.0
151702,2315,48192,Convenio Asociación celíacos de Álava,8400.0,8400.0,8400.0
151702,2315,48193,Convenio Asociación Esclerosis múltiple,5480.0,5480.0,5480.0
151702,2315,48195,Convenio Asociación Corazón sin fronteras,7100.0,7100.0,7100.0
151702,2315,48932,Convenio Apdema,11230.0,11230.0,11230.0
151702,2315,48957,Convenio AGLE,10970.0,10970.0,10970.0
151702,3111,48197,Convenio Fundación Jeiki/Hazgarri,43590.0,43597.0,43597.0
151702,3111,48198,Convenio Slow food-alimentación hábitos vida saludable,25230.0,25230.0,25230.0
151702,3111,48199,Convenio Comisión antisida programa gayen artean,20610.0,22921.04,22921.04
151702,3111,48972,Comisión Antisida programa prevención,23000.0,23000.0,23000.0
152002,1641,60105,Construcciones nichos y panteones,50000.0,50000.0,6379.49
152005,1533,60102,Barreras arquitectónicas,100000.0,100000.0,42898.12
152005,1533,60133,Inversiones a determinar por los vecinos,1100000.0,1100000.0,170601.91
152005,1533,60171,Aparcabicicletas y bicilonjas,320000.0,320000.0,0.0
152005,1533,60172,Plan director inversiones en espacio público,900000.0,900000.0,538266.59
152005,1533,60186,Plan auxiliar de inversiones en espacio público,0.0,0.0,0.0
152005,1533,60189,Inversiones BAIS,1575000.0,1575000.0,1431091.02
152005,1533,60190,Inversiones vías públicas y firmes,0.0,0.0,0.0
152005,1533,60191,Inversiones mobiliario urbano,30000.0,30000.0,8058.6
152005,1533,62303,Adquisición maquinaria,0.0,0.0,0.0
152005,1651,60115,Mejora alumbrado publico,250000.0,550009.23,202540.8
152005,4411,71002,Convenio GOVA-ampliación de tranvía y BRT,0.0,0.0,0.0
152007,1711,60182,Proyecto árboles,75000.0,75000.0,65607.17
152007,1711,60311,Remodelación zonas verdes,75000.0,75000.0,70453.83
152007,1711,69900,Adquisición de plantas,40000.0,40000.0,39722.57
1620,3422,62926,Inversiones en contratos piscinas,685000.0,533000.0,399900.45
1620,4333,62204,Urban-inversiones en centros y locales,0.0,0.0,0.0
1620,9211,62204,Inversiones en centros y locales,800000.0,800000.0,499682.67
1620,9211,62205,Obras en edificios escolares,170000.0,270000.0,269747.68
1620,9211,62293,Inversiones edificios municipales,324000.0,356000.0,275475.51
1620,9211,62303,Adquisición maquinaria,15000.0,25000.0,24958.26
1620,9211,64304,"Honorarios, estudios y proyectos",15000.0,25000.0,13587.57
1620,9214,48960,Convenio Asafes-limpieza instalaciones,121548.0,121548.0,121548.0
1620,9215,62303,Renovación equipos de gestión energética,62000.0,62000.0,62054.59
1820,3371,62505,Otros enseres,10000.0,10000.0,9877.68
1820,9211,62512,Inversiones en equipamientos centros cívicos,200000.0,200000.0,152719.8
1820,9242,48988,Convenio Asociación Vecinos San Martín,100000.0,100000.0,100000.0
1822,9241,62505,Otros enseres,5000.0,5000.0,4911.9
1822,9242,48954,Subvención a asociaciones de vecinos,170000.0,170000.0,170000.0
2311,3291,43101,A la Escuela de Música Luis Aramburu,790000.0,790000.0,711000.0
2311,3291,73101,Aportación Escuela de Música Luis Aramburu,13000.0,13000.0,0.0
2311,3292,43103,Al Conservatorio de Danza José Uruñuela,615000.0,545000.0,515000.0
2311,3292,73103,Aportación al Conservatorio de Danza José Uruñuela,5931.46,5931.46,0.0
2311,3301,62501,Mobiliario,1000.0,1000.0,998.75
2311,3301,62901,Adquisición equipos acción cultural,5000.0,5000.0,4902.68
2311,3341,48975,Museo Artium,90000.0,90000.0,90000.0
231201,3322,62800,Adquisición publicaciones y libros archivo,18000.0,18000.0,18210.54
231201,3322,62801,Adquisición fondos archivo mpal.,1500.0,1500.0,1258.42
231202,3391,62914,Instrumentos academia folklore,4500.0,4500.0,4489.21
231203,3341,41921,Convenio UPV-Festival Cortada,5000.0,5000.0,5000.0
231203,3341,48917,Convenio Magialdia,80000.0,80000.0,80000.0
231203,3341,48927,Convenio Federaciónes coros infantiles,2000.0,2000.0,2000.0
231203,3341,48928,Convenio Federaciónes coros de adultos,6000.0,6000.0,6000.0
231203,3341,48929,Convenio Festival de Jazz,129000.0,129000.0,129000.0
231203,3341,48933,Convocatoria subvención proyectos culturales,100000.0,100000.0,99998.88
231203,3341,48939,Patronato Valentín de Foronda,8000.0,8000.0,8000.0
231203,3341,48961,Convenio World Press Photo,36500.0,36500.0,36500.0
231203,3341,48963,Convenio Festival Big Band,8000.0,8000.0,8000.0
231203,3341,48971,Convenio Arabako Dantzarien Biltzarra,8000.0,8000.0,8000.0
231203,3341,48977,Programa exposición artistas locales,0.0,0.0,0.0
231203,3361,68500,Adquisición esculturas y obras de arte,1500.0,19424.13,19302.38
231203,3361,68503,Plan mantenimiento y restauración de obras de arte,6000.0,6000.0,5914.73
231203,3381,48910,Convenio asoc. comisión de blusas y neskas,65000.0,65000.0,65000.0
231203,3381,48912,Subvención fiesta de las comunidades,8000.0,8000.0,8000.0
231203,3381,48922,Convocatoria comparsas carnavales,68500.0,68500.0,66499.0
231203,3381,48966,Convenio asoc. belenista,0.0,0.0,0.0
231203,3381,48969,Convenio asoc. Celedones de oro,4000.0,4000.0,4000.0
231203,3381,48987,Convenio cofradías penitenciales de vitoria-gasteiz,0.0,0.0,0.0
231204,3321,62600,Adquisición equipos informáticos,0.0,0.0,0.0
231204,3321,62800,Adquisición publicaciones y libros red bibliotecas,118000.0,118000.0,117017.2
231204,3341,48958,Convenio Feria del Libro de Álava,6000.0,6000.0,6000.0
231204,3341,48960,Convenio Feria del Libro viejo,6000.0,6000.0,6000.0
231205,3332,62602,Fondos multimedia mediateca Montehermoso,1500.0,1500.0,1437.44
231210,3392,62800,Adquisición publicaciones y libros banda de música,1500.0,1500.0,1489.84
231210,3392,62903,Equipamiento banda municipal,7000.0,7000.0,6995.01
231220,3342,48981,Convenio Teatro Paraíso,35000.0,35000.0,35000.0
231220,3342,48989,Convenio Ortzai,20000.0,20000.0,20000.0
231220,3342,48990,Convenio Baratza Aretoa,4000.0,4000.0,4000.0
231220,3342,62901,Adquisición equipos red de teatros,15000.0,37900.0,37425.33
231901,3231,62501,Mobiliario para escuelas infantiles,13000.0,13000.0,8177.33
231901,3231,62505,Otros enseres escuelas infantiles,6240.0,6240.0,6201.6
231902,3261,48001,Actividades extraescolares,54000.0,54000.0,54000.0
231902,3261,48004,Compensación educativa,157352.0,157352.0,156738.0
231902,3261,48108,Subvención transporte de programas educativos,11284.0,11284.0,11284.0
231902,3261,48136,Convenio Jazzargia “Ondas de Jazz”,26040.0,26040.0,26040.0
231903,3261,43301,Tarjeta de transporte escolar,90000.0,98023.11,90000.0
231903,3261,48010,Subvención programas vacacionales y extraescolares ampas,126000.0,126000.0,126000.0
231903,3261,48011,Convenio Denon Eskola,24138.0,24138.0,24138.0
231903,3261,48012,Convenio federación Fapacne,5862.0,5862.0,5862.0
231903,3261,48175,Actividades asociaciones personas con discapacidad,23609.6,23609.6,23129.12
231903,3271,48114,Subvención Fundacion fernando buesa,45000.0,45000.0,45000.0
231903,3293,40100,A la UNED,90000.0,90000.0,90000.0
231903,3293,42105,Consorcio formación profesional,208320.0,225832.0,225832.0
231903,3293,48105,Escuela de artes y oficios,500000.0,500000.0,500000.0
232001,3421,62228,Equipamientos complejos deportivos verano,40000.0,40000.0,39979.92
232003,3411,48115,Convenio Federación alavesa de bolos,5817.07,5817.07,5817.0
232003,3411,48119,Convenio Aspace,24587.71,24587.71,24587.71
232003,3411,48133,Convenio con Zuzenak,135000.0,135000.0,130339.51
232003,3411,48141,Convenio Apdema,24759.32,24759.32,24759.32
232003,3411,48142,Convenio Autismo Araba,14442.01,14442.01,14442.01
232003,3411,48927,Subvención Fundación 5+11-sección fútbol,68333.0,68333.0,68333.0
232003,3411,48928,Subvención Fundación 5+11-sección baloncesto,142833.0,142833.0,142833.0
232003,3411,48935,Convocatoria general de subvenciones deportivas,370000.0,370000.0,366750.27
232003,3411,48984,San Silvestre y media marathon,7390.25,7390.25,7390.25
232004,3421,62300,Material inventariable deporte,30000.0,30000.0,29987.55
232004,3421,62305,Material técnico especifico deporte,60000.0,60000.0,59638.35
0825,4221,22779,Apoyo a industria y empresas,60000.0,0.0,0.0
0112,2301,14100,Otro personal,39286.0,39286.0,47551.86
0411,9321,14100,Otro personal,0.0,0.0,43511.26
0416,9341,14100,Otro personal,0.0,0.0,1340.76
0422,4413,16500,Cuotas Elkarkidetza a cargo ayuntamiento,4430.0,4430.0,10519.8
1010,9204,14100,Otro personal,0.0,0.0,44638.44
0160,2381,14100,Otro personal,0.0,0.0,65509.38
1642,9219,14100,Otro personal,0.0,0.0,2481.68
232001,3421,22796,Contrato para apertura complejos deportivos verano,650000.0,650000.0,604975.78
0181,2361,48986,Convenio Asociación Víctimas 3 de marzo-Martxoak 3 elkartea,0.0,12000.0,12000.0
2311,3301,13000,Retribuciones personal laboral fijo,0.0,0.0,69966.62
0111,9221,22690,Gastos electorales,20000.0,40000.0,28405.53
0116,2371,22736,Contrato servicio juventud,130000.0,130000.0,118121.74
0116,2371,22737,Oficina municipal de información joven,4000.0,4000.0,3949.79
0160,2381,22773,Programación cursos de igualdad,40000.0,35000.0,12276.75
0160,2381,22775,"Lgtbq-Tolerancia 0 a la homofobia, lesbofobia o transfobia",50000.0,0.0,0.0
0162,2391,23002,Gastos de desplazamiento,5000.0,5000.0,0.0
0180,2327,12000,Retribuciones básicas de personal funcionario,1.0,1.0,0.0
0180,2327,12100,Retribuciones complementarias de personal funcionario,1.0,1.0,0.0
0180,2327,14100,Otro personal,1.0,1.0,0.0
0180,2327,16000,Seguridad social a cargo del ayuntamiento,1.0,1.0,0.0
0180,2327,16500,Cuotas Elkarkidetza a cargo ayuntamiento,1.0,1.0,0.0
0181,2361,22600,Secretaria técnica plan convivencia,18000.0,18000.0,18755.0
0181,2361,22604,Estrategia antirrumor,15000.0,15000.0,12903.52
0181,2361,22606,Programa trueque de idiomas,10000.0,2750.0,792.0
0181,2361,22608,Programa de (in)formación,12000.0,12000.0,12000.0
0181,2361,22610,Ciudad educadora,20000.0,20000.0,20355.0
0181,2361,22611,Sensibilización personas refugiadas,12000.0,12000.0,5297.86
0181,2361,22613,Traducción e interpretación,12000.0,12000.0,20646.88
0181,2361,22614,Programa primera acogida,30000.0,30000.0,2843.98
0187,9271,22732,Contrato prestación servicios video actas,15000.0,15000.0,0.0
0210,1502,22732,Contratos de prestación de servicios,5000.0,5000.0,861.52
0340,1351,22701,Gastos operativo sanitario de fiestas,10000.0,10000.0,9639.23
0410,9213,22102,Suministro agua y depuración de residuales,1800000.0,1800000.0,1730486.97
0817,4334,85107,Ampliación de capital del parque tecnológico,52600.0,52600.0,52600.0
0822,4314,22771,Jornada Urban Commerce,40000.0,40000.0,33025.07
0823,2411,22790,Plan de empleo garantizado municipal,30000.0,30000.0,0.0
0823,2411,22791,Plan empleo mayores de 45,15000.0,15000.0,45626.35
0823,2411,22792,Plan empleo juvenil,180000.0,210000.0,93489.2
0823,2411,22793,Acciones de orientación y empleo,24000.0,24000.0,19633.3
0824,4321,22733,Acciones competitividad sector,5000.0,5000.0,8264.3
0910,9202,23003,Dietas UCEIS,120960.0,120960.0,103950.0
1012,9204,22755,Plan nuevas tecnologías aplicaciones uso ciudadanos,1.0,1.0,0.0
1115,2324,21003,Proyecto social de barrio,300000.0,110000.0,0.0
1115,2324,22105,Vestuario y uniformes,1000.0,1000.0,0.0
1115,2325,22788,Convocatoria casa anti-sida dispositivo atención invernal DAI,80000.0,80000.0,39834.97
1133,2312,22105,Vestuario y uniformes,5500.0,5500.0,3357.02
1145,2328,10000,Retribuciones básicas corporativos,78.0,78.0,0.0
151702,3111,21210,Mantenimiento desfibriladores,18000.0,18000.0,15569.09
151702,3111,22708,Junta arbitral,3000.0,3000.0,1429.94
152002,1512,21106,Estudio oficina de turismo GOIA,25000.0,25000.0,0.0
152002,1641,22715,Recogidas selectivas de residuos,8000.0,8000.0,10347.84
152002,1651,22101,Suministro energía eléctrica espacio publico y medio natural,4500000.0,4375000.0,4206063.98
152007,1711,21040,Mantenimiento de transmisores,3000.0,3000.0,946.65
152007,1711,21075,Mantenimiento parques estacional,325000.0,22652.75,0.0
152007,1711,22714,Plan agroalimentario,150000.0,0.0,0.0
1620,9212,22734,Contratos prestación servicios Iradier Arena-fiestas,30000.0,30000.0,29580.18
1820,3371,22607,Difusion campañas en Centros Cívicos,25000.0,25000.0,28926.68
1820,3371,22663,PIN Navidad,130000.0,130000.0,121000.0
1820,3371,22697,"Cuota fundación ""Kaleidos.red""",12020.0,12020.0,12020.24
1820,3371,22709,Juegos de verano,100000.0,100000.0,91969.97
1822,9241,22696,Proceso presupuestos participativos,35000.0,35000.0,40552.97
1822,9241,22698,Consultas ciudadanas 2016,11666.0,11666.0,0.0
231203,3341,22654,Plan estratégico de cultura,50000.0,50000.0,1095.6
231203,3341,22755,Aniversario Sebastián Iradier,15000.0,15000.0,8000.0
231205,3332,22753,Programa cultural Montehermoso euskera-Euskararen etxea,210000.0,210000.0,203477.7
231205,3332,22754,Kultura Eratzen,20000.0,20000.0,3660.25
231210,3392,22737,Celebración 100 aniversario Banda Municipal,34000.0,34000.0,35387.6
231901,3232,22787,Consejo escolar municipal,5208.0,5208.0,4146.25
231901,3232,22788,Auzoak zabalik (patios abiertos)educación,58000.0,8000.0,6332.75
231901,3232,22789,Auzoak zabalik (patios abiertos) educacion: Salburua-Zabalgana,36000.0,36000.0,0.0
231901,3261,22792,Vitoria-gasteiz educadora:desarrollo del curriculum,50000.0,0.0,0.0
231901,3261,22793,Vitoria-gasteiz ciudad educadora: mapa escolar abierto,50000.0,40000.0,27872.72
232003,3411,22726,Promoción de partidos de pelota/deporte rural,40000.0,40000.0,33057.84
232003,3411,22731,Carrera ciclista descapacitados Europa,7000.0,7000.0,7000.0
232003,3411,22738,Triatlon Vitoria-Gasteiz,90000.0,0.0,0.0
0116,2371,41924,Convenio Consejo Juventud Euskadi-fomento participación juvenil,8160.0,8160.0,8160.0
0116,2371,48936,Convocatoria jóvenes informadores en EEMM,8000.0,9000.0,9000.0
0160,2381,48129,Convenio Asociación ASVE,5000.0,0.0,0.0
0160,2381,62207,Centro integral contra la violencia machista,220000.0,220000.0,0.0
0160,2381,62208,Emakumeen etxea,100000.0,100000.0,0.0
0162,2391,48200,Subvenciones de cooperación,2346500.0,2321500.0,1911489.86
0162,2391,48205,Convenio Fondo Alavés de Emergencia,120000.0,120000.0,120000.0
0162,2391,48206,Convenio Asociación amigos/as del RASD,320000.0,320000.0,320000.0
0162,2391,48207,Convenio Euskal fondoa,189000.0,189000.0,189000.0
0162,2391,48210,Convenio Setem Hego Haizea,25000.0,25000.0,25000.0
0162,2391,48211,Convenio coordinadora ongds,24000.0,24000.0,24000.0
0162,2391,48213,Convenio comercio justo,32000.0,32000.0,32000.0
0171,3351,48013,Azoka txikia,10000.0,0.0,0.0
0181,2361,48129,Convenio asociación ASVE,5000.0,5000.0,5000.0
0181,2361,48901,Convocatoria general de Subvenciónes,65000.0,65000.0,29113.2
0181,2361,48983,Convenio Goian,97634.0,97634.0,97634.0
0181,2361,48984,Ayudas a apoyo a familias de personas desaparecidas,5000.0,5000.0,0.0
0181,2361,48985,Subvenciones memoria histórica,15000.0,15000.0,0.0
0181,2361,78103,Memoria gunea: elaboración proyectos y acuerdo con obispado,35000.0,35000.0,0.0
0182,1741,60700,Mejora paisajística zona rural,20000.0,20000.0,18755.53
0182,1743,72000,A la DFA para la ejecución de caminos parcelarios,50000.0,100000.0,0.0
0211,1511,60001,Expropiaciones y adquisición de suelo,100000.0,100000.0,0.0
0214,1502,62901,Adquisición equipos,1000.0,1000.0,738.98
0214,1502,64201,Estudios y proyectos,30000.0,30000.0,16037.47
0214,1502,64516,Estudio ubicación Gasteiz Antzokia,60000.0,60000.0,0.0
0214,1502,64517,Bost enparantza,100000.0,50000.0,0.0
0214,1513,60184,Plan urbanís tico estratégico rehabilitación plan integral,400000.0,36215.19,0.0
0214,1513,64324,"Alojamientos dotacionales ""Auzoan bizi""",90000.0,40061.68,0.0
0214,1513,68201,Intervencion propiedad municipal ELM de Gamiz,70000.0,70000.0,0.0
0214,1533,60181,Juegos biosaludables Sansomendi y Lakua,25200.0,25200.0,0.0
0214,2321,62272,Plan gestión vivienda municipal alquiler social,600000.0,100000.0,0.0
0214,3421,60180,Agorespace Sansomendi,200000.0,200000.0,0.0
0214,9211,62215,Inversiones en patrimonio municipal,10000.0,10000.0,0.0
0214,9211,62270,Centro sociocultural de mayores Judimendi-Santalucia,50001.0,50001.0,0.0
0214,9211,62271,Centro sociocultural de mayores San Martín,50001.0,50001.0,0.0
0325,1331,60107,Sistema de control de circulación,15000.0,15000.0,12422.58
0325,1331,62901,Adquisición equipos,30000.0,30000.0,29814.4
0350,1321,62400,Vehiículos,40000.0,40000.0,0.0
0350,1321,62501,Mobiliario,5000.0,5000.0,0.0
0350,1321,62901,Adquisición equipos e instalaciones,10000.0,10000.0,8467.06
0410,1513,73112,Al CEA-Proyecto Coronación,50000.0,50000.0,0.0
0410,1533,60195,Sentencia obras urbanización Ibaiondo,600000.0,600000.0,600000.0
0410,1711,60010,Expropiaciones-sentencia Parque de Olarizu,2100047.09,2384974.67,2384974.64
0410,1711,60011,Expropiaciones-sentencia Proy. defensa inundaciones río Zadorra,559999.99,560095.2,560095.2
0410,3361,78100,Subvención obras Catedral Santa María,150000.0,150000.0,150000.0
0410,4421,62953,Inversiones equipos Estación de autobuses,145200.0,145200.0,130624.67
0410,9211,62258,Inversiones nuevo ayuntamiento,1186257.81,1186257.81,1186257.81
0410,9219,62298,Inversiones San Martín,20000.0,20000.0,19554.87
0410,9271,41801,Udalbiltza,110000.0,110000.0,88000.0
0821,4331,62601,Reformas y equipamientos en semilleros,25000.0,25000.0,11298.38
0822,4314,64321,Estudio técnico de mix-comercial de los barrios,50000.0,50000.0,0.0
0822,4314,64322,Plan de impulso comercialización del primer sector,150000.0,150000.0,0.0
0824,4321,62513,Mobiliario palacios y congresos,15000.0,15000.0,14439.3
0825,4221,42014,Hegaraba,50000.0,50000.0,0.0
0825,4221,48968,Asesoramiento y ayudas trabajadores para reconversión,100000.0,0.0,0.0
0825,4221,48969,Impulso empleo verde,350000.0,100000.0,0.0
0825,4221,48975,Ayudas a industrias creativas,40000.0,0.0,0.0
0825,4221,62952,Mantenimiento zonas industriales,200000.0,200000.0,0.0
0825,4221,64323,Planes pymes i+d+i,120000.0,120000.0,0.0
1011,9204,62625,Gestion centralizada de subvenciones,25000.0,25000.0,20000.01
1011,9204,62626,Sistema informático policia local,20000.0,20000.0,3993.0
1012,9204,62627,Renovación equipos y servicios,330000.0,330000.0,330000.0
1115,2325,48035,Itinerarios de inserción,100000.0,0.0,0.0
1115,2325,48046,Convenio Bizitza berria,120000.0,120000.0,120000.0
1115,2326,41906,Convenio Prestaturik,60000.0,60000.0,60000.0
1133,2312,48153,Agurekin-innovación social,40000.0,0.0,0.0
1133,2312,48957,Convenio AGLE (banco de alimentos),22000.0,22000.0,22000.0
1133,2313,62513,Nuevo comedor para mayores en Adurtza,160000.0,92500.0,0.0
1145,2321,48005,Plan contra la pobreza energética en Vitoria-Gasteiz,50000.0,60000.0,49440.0
1145,2321,48995,Subvención telefono de la esperanza,24000.0,24000.0,24000.0
1145,2322,48904,Convenio con IRSE y UPV,11100.0,11100.0,11100.0
151101,1722,64317,Plan de economía del bien común de la mano de expertos,100000.0,100000.0,0.0
151101,1722,64319,"Mapa radioeléctrico, diseño red de mediadores e instalación",40000.0,40000.0,0.0
151102,1722,64321,Plan de energías renovables,325000.0,300000.0,0.0
151102,1722,64322,Plan de lucha contra el cambio climático,100000.0,100000.0,34848.0
151103,1622,60305,Instalaciones del vertedero Gardelegui,20000.0,20000.0,8865.91
151103,1622,62916,Calidad ambiental del vertedero,10000.0,10000.0,798.95
151103,1623,60706,Plan de residuos,105000.0,105000.0,10715.76
151701,3112,48195,Control y gestión colonias de gatos,30000.0,0.0,0.0
151701,3112,62311,Material inventariable,70000.0,70000.0,10668.24
151702,2315,48188,Convenio cruz roja (primeros auxilios),9750.0,9750.0,9750.0
152005,1331,60195,Mejora elementos seguridad de trafico,100000.0,100000.0,0.0
152005,1513,60921,Proyecto coronación,50000.0,50000.0,0.0
152005,1533,60169,Infraestructuras de movilidad (ampliación tranvía y BRT),50000.0,0.0,0.0
152005,1533,64304,"Honorarios, estudios y proyectos",20000.0,42000.0,18268.69
152005,1722,64317,Elaboración Plan de acción Agenda local 21,60000.0,60000.0,0.0
152005,4411,64320,Arabatran: estudio proyecto,50000.0,80000.0,0.0
152007,1711,60183,"Adecuación parques, plazas y/o parques",75000.0,75000.0,116.41
152007,1711,60196,Plan gestión arbolado Zaramaga y Pilar,50000.0,50000.0,119.45
152007,1711,60197,Infraestructura verde de barrio,185000.0,185000.0,84241.35
152007,1711,64304,"Honorarios, estudios y proyectos",25000.0,25000.0,13514.58
152007,1711,64318,Estudios conservación diversidad,20000.0,57697.13,28371.18
152007,1711,64319,Estudios porn Gasteizko mendiak,25000.0,25000.0,0.0
1620,3421,62296,Inversiones en campos deportivos,100000.0,100000.0,71771.33
1620,9211,62207,Accesibilidad EEMM (AAVV Judimendi),250000.0,250000.0,0.0
231203,3341,48964,Convenio Asoc. afroamericana,1500.0,1500.0,1500.0
231205,3332,62901,Adquisición equipos Montehermoso,25000.0,25000.0,25130.93
231901,3261,48026,Ayuda precio publico escuelas infantiles municipales,72000.0,72000.0,0.0
231903,3261,41918,Convenio UPV ciudades educadoras,22568.0,22568.0,20010.0
232001,3421,62230,Plan futbol txiki fase 1 (vestuarios),85000.0,85000.0,0.0
232003,3411,48937,Subvenciones programa dinamización deportiva de calle,90000.0,10000.0,0.0
232003,3411,48938,Convocatoria Subvenciones deporte femenino,85000.0,0.0,0.0
232003,3411,48939,Convocatoria Subvención deporte mixto e inclusin,15000.0,10000.0,0.0
0820,4301,14100,Otro personal,0.0,0.0,75305.38
0214,9211,62260,Cc Zabalgana,0.0,202614.89,172965.6
0214,9211,62260,Cc Zabalgana,0.0,59779.99,9240.0
152005,1533,60115,Otras inversiones estratégicas,0.0,212080.39,212080.39
152005,1533,60169,Infraestructuras de movilidad,0.0,49292.95,48044.74
152005,1533,60133,Inversiones a determinar por los vecinos,0.0,167238.07,0.0
0211,1511,64206,Revision PGOU,0.0,750.0,0.0
0214,9211,62265,Rehabilitación y ampliación Palacio Europa,0.0,16970.53,12727.68
0214,9211,62265,Rehabilitación y ampliación Palacio Europa,0.0,188376.67,188376.67
0182,1741,60150,Obras en pueblos,0.0,77.35,0.0
0210,1502,22732,Contratos de prestación de servicios,0.0,21155.64,0.0
0325,1331,21050,Conservación de señalización,0.0,11863.06,11863.06
0821,4333,62289,Urban-polideportivo El Campillo,0.0,5492.52,0.0
0821,4333,62290,Urban-Ramón Bajo,0.0,137556.07,127537.81
0821,4331,22797,Dinamización económica,0.0,24835.39,14085.39
0821,4333,22798,Gastos gestión sociocultural y dinamizac. economica casco hco,0.0,31629.69,17549.84
0821,4331,60902,Inversiones semillero Proyecto Basaldea,0.0,140399.8,44436.28
1012,9271,22200,Facturación telefonica,0.0,29412.16,29412.16
1011,9204,62624,Plan contra el fraude fiscal,0.0,90000.8,89999.99
1011,9204,62623,Plan director e-administracón,0.0,177536.27,175450.0
1011,9204,62623,Plan director e-administración,0.0,92463.73,0.0
152002,1651,22130,Conservacion general del alumbrado público,0.0,8609.99,0.0
152005,1533,60172,Plan director inversiones en espacio público,0.0,63364.82,30065.72
152005,1535,60173,Plan de mejora hidrológica,0.0,56302.65,54239.31
152005,1533,60190,Inversiones vías publicas y firmes,0.0,100660.38,100573.42
152007,1711,60182,Proyecto árboles,0.0,10079.06,10059.27
152005,1533,60102,Barreras arquitectónicas,0.0,732.67,732.67
152007,1711,60182,Proyecto árboles,0.0,228.75,228.75
152007,1711,60311,Remodelación zonas verdes,0.0,273.38,0.0
152007,1711,64304,"Honorarios, estudios y proyectos",0.0,3735.0,0.0
151102,1711,60920,Infraestructuras verdes,0.0,9593.93,9592.98
232001,3411,22737,Actividades navideñas,0.0,47593.33,47593.33
0171,3351,22780,Plan euskera,0.0,15122.83,15122.83
015507,2371,22775,Plan joven,0.0,3300.35,3299.91
0182,1749,78919,Subvenc. para centros sociales,0.0,40000.0,39745.98
0182,1741,60155,Inversiones entid local menores,0.0,97419.04,96599.69
0213,1512,22621,Ejecución subsidiaria Nueva Dentro 32,0.0,42006.1,0.0
0325,1331,21910,Mantenimiento sistema control de trafico,0.0,4736.22,4736.22
0350,1321,22105,Vestuario y uniformes,0.0,25059.1,25059.1
0350,1321,62901,Adquisición equipos narcotest,0.0,4806.48,4806.48
0422,4421,62953,Inversiones equipos Estación de autobuses,0.0,44419.1,39982.76
0422,4413,21105,Conservación y mantenimiento Estación de autobuses,0.0,7141.42,7014.0
0822,4314,22773,Mercados,0.0,7030.12,7030.12
0822,4314,48964,Ayudas al pequeño comercio,0.0,7000.85,1055.45
0821,4331,22677,Apoyo a emprendedores,0.0,17918.89,14260.16
0821,4331,22678,Plan empleo comarcal emprendedores,0.0,15805.62,11812.64
0823,2411,22795,Formación,0.0,6800.0,6800.0
0823,2411,22797,Ponencia municipal de empleo-plan de empleo Vitoria-Gasteiz,0.0,14459.5,14459.5
0824,4321,22779,Promoción de ciudad,0.0,13310.0,13310.0
0824,4321,62609,Equipos técnicos,0.0,86557.06,86557.06
0910,9202,22638,Plan formación empleados municipales,0.0,2100.0,0.0
1111,2301,62204,Inversiones en centros y locales,0.0,11672.55,9961.25
1133,2312,22623,Programa de apoyo a familias cuidadoras,0.0,2200.0,0.0
152005,1651,60115,Mejora alumbrado publico,0.0,951.18,588.73
152005,1535,64304,"Honorarios, estudios y proyectos",0.0,10430.0,10430.0
152007,1722,60193,Inversiones conservación especies amenazadas,0.0,16327.52,16327.44
152005,1533,64304,"Honorarios, estudios y proyectos",0.0,35748.9,35748.9
152005,1533,60133,Inversiones a determinar por los vecinos,0.0,148.31,148.31
152005,1533,60171,Aparcabicicletas,0.0,20000.0,19999.49
152007,1711,69900,Adquisición de plantas,0.0,9935.1,9874.7
152005,4411,71002,Convenio GOVA-ampliación de tranvía y BRT,0.0,157500.0,0.0
1620,9211,62205,Obras en edificios escolares y edificios municipales,0.0,33063.25,32523.59
1620,9211,62204,Inversiones en centros y locales,0.0,230861.72,221239.39
1620,9211,62293,Inversiones edificios municipales,0.0,42269.12,37233.1
231203,3381,22663,Campaña de navidad y reyes,0.0,1176.0,1176.0
232003,3411,22724,Programa de dinamizaci´´on deportiva,0.0,11000.0,11000.0
232003,3411,22735,Programas para jóvenes rumbo al deporte,0.0,125.6,125.6
231903,3261,48011,Convenio Denon Eskola,0.0,2413.8,2413.8
231903,3261,48012,Convenio Federación Fapacne,0.0,586.2,586.2
231903,3261,48136,Convenio Jazzargia “Ondas de Jazz”,0.0,4500.0,4500.0
0410,9331,68200,Inversiones en edificios-permuta,0.0,3709.73,3709.73
0410,1711,60011,Expropiaciones-sentencia proy. defensa inundaciones rio Zadorra,0.0,0.0,0.0
0410,9205,22104,Combustibles y carburantes,0.0,21000.0,20233.95
0821,4331,48984,Cheque-emprender,0.0,15000.0,15000.0
