#Orgánico,Funcional,Económico,Denominación aplicación,Crédito Inicial,Crédito Definitivo,Obligado
081801,3221,48949,Ayudas a la creación de empresas,0.0,70000.0,68299.74
081801,3224,22796,Proyectos estratégicos vinculados,0.0,85000.0,34360.27
081801,3224,22797,Ponencia municipal de empleo,0.0,455000.0,54283.9
081801,3224,47120,Convenio SEA estudio I+D+I,0.0,30000.0,0.0
081801,3224,48943,Foro responsabilidad social de la empresa,0.0,7500.0,2800.0
081801,3224,48970,Ponencia municipal de empleo (plan de emprendimiento rural),0.0,0.0,0.0
081801,7211,47107,Convenio AJEBASK-formación y semillero,0.0,30000.0,30000.0
081801,7211,48967,Ayudas a la inversión,0.0,547000.0,297735.72
081802,3225,22773,Vigilancia mercados,0.0,40000.0,5209.08
081802,3225,22798,Dinamización comercial,0.0,170000.0,113387.48
081802,3225,42301,Convenio Cámara Comercio escaparatismo,0.0,25000.0,15000.0
081802,3225,48164,Colaboracion ag. Dinamizacion comercial,0.0,50000.0,41500.0
081802,3225,48926,Convenio Asociación Gasteiz ON,0.0,250000.0,250000.0
081802,3225,48963,Convenio fed. Asociación. comercios casco medieval,0.0,50000.0,50000.0
081802,3225,48964,Ayudas al pequeño comercio,0.0,350000.0,248598.26
081802,3225,48965,Convenio fed. Asociación. empresario comercio y servicios,0.0,70000.0,70000.0
081803,4517,22776,"Gestion infraestructuras: Palacio Europa, Villasuso y Turismo",0.0,289144.69,22459.8
081803,4517,22777,Promoción: edición de materiales y difusión turística,0.0,350000.0,400059.9
081803,4517,22778,Eventos turisticos singulares: Vitoria Green Capital,0.0,110000.0,111284.56
081803,4517,48160,Convenio Asociación. Álava Incoming,0.0,18250.0,18250.0
0910,1240,48001,Subvención al Comité,0.0,14778.4,12283.18
0910,1240,48002,Becas y bolsas de estudio al personal,0.0,24232.0,0.0
1111,3100,22694,Programas de empleo prelaboral,0.0,280000.0,246508.58
1111,3100,48045,Subvenciones,0.0,80000.0,74288.45
1115,3152,42012,Convenio IFBS atenc. psicologic. y asesoría jurídica mujeres,0.0,98478.67,98478.67
1115,3152,48032,Convenio Asociación. ASAFES,0.0,24000.0,24000.0
1115,3152,48100,Convenio ONCE,0.0,8430.0,8429.0
1115,3152,48145,Convenio Cáritas-taller ocupacional,0.0,68989.98,68989.98
1115,3152,48170,Convenio IRSE progr. apoyo a la inserción,0.0,207207.0,207207.0
1115,3152,48957,Convenio Loremaite-AGLE,0.0,12000.0,12000.0
1115,3152,48972,Comision antisida-programa prevención,0.0,22850.0,22850.0
1115,3153,41906,Conv. UPV Prestaturik-si quieres puedes,0.0,80249.18,80249.18
1120,3110,22748,Terapias,0.0,100000.0,71473.87
1120,3110,48030,"Conv Asociación ASAJER-prevención 1ª,2ª y 3ª",0.0,49350.0,49350.0
1120,3110,48036,Convenio AVAIM,0.0,11780.0,7947.0
1120,3110,48120,Convenio Ausarki-inform. y asesoramiento jurídico a la familia,0.0,3000.0,3000.0
1120,3110,48131,Convenio Anadahi (hiperactivos),0.0,3750.0,3750.0
1120,3110,48187,Convenio Garenok,0.0,11780.0,6398.0
1120,3110,48192,Convenio Asociación Celíacos de Álava,0.0,8400.0,8400.0
1120,3110,48932,Convenio APDEMA,0.0,11230.0,11230.0
1120,3110,48956,Convenio Contra la intolerancia,0.0,11780.0,5852.0
1120,3110,48977,Convenio Save the Children,0.0,11780.0,3344.0
1120,3110,48991,Convenio Unicef,0.0,11780.0,3000.0
1133,3120,48018,Asociación. mujeres voluntarias para la acogida de personas de tercera edad,0.0,1400.0,1184.07
1133,3120,48023,Convenio familiares alzheimer,0.0,3957.13,3957.13
1133,3120,48033,Convenio Asociación AFADES,0.0,31990.0,31990.0
1133,3120,48034,Convenio Ascundean-fisioterapia,0.0,10970.0,10970.0
1133,3120,48150,Prog voluntariado acompañamiento ancianos,0.0,6142.74,6142.74
1133,3120,48151,Campo trabajo personas privadas de libertad,0.0,11188.57,11188.57
1133,3120,48152,Conv. Indesa-unidad asistida,0.0,441157.52,441157.52
1133,3120,48957,Convenio AGLE,0.0,10970.0,10970.0
1133,3120,48959,Convenio Ascundean-3ª edad,0.0,22246.96,22246.96
1133,3121,48960,Convenio parroquia San Mateo,0.0,10335.0,10335.0
1133,3121,48961,Convenio parroquia Los Ángeles,0.0,10335.0,10335.0
1133,3121,48962,Convenio parroquia San Pedro,0.0,10335.0,10335.0
1133,3122,48152,Conv. Indesa-limpieza apart y Olárizu,0.0,88150.18,88150.18
1145,3131,22798,SAD básico-educativo,0.0,510306.4,0.0
1145,3131,48154,Cruz Roja-acompañamiento personas mayores,0.0,65000.0,65000.0
1145,3134,48000,Ayudas a emergencia social,0.0,2080612.0,1834334.35
1145,3135,48021,Asociación. padres niños oncohematológicos,0.0,5599.0,5599.0
1145,3135,48025,Conv Asociación Acabe-anorexia y bulimia,0.0,16450.0,16450.0
1145,3135,48029,Convenio Asociación Adela,0.0,5650.0,5650.0
1145,3135,48031,Convenio Asociación Arene - neuromusculares,0.0,27420.0,27420.0
1145,3135,48040,Convenio Asociación contra el cáncer (formación antitabaco),0.0,13890.0,13890.0
1145,3135,48041,"Convenio Asociación adelprise(atención,difusión,información)",0.0,8220.0,8220.0
1145,3135,48059,Convenio Asociación Asafima,0.0,23760.0,23647.98
1145,3135,48119,Convenio Aspace-parálisis cerebral,0.0,11230.0,11230.0
1145,3135,48130,Convenio Asociación espina bífida,0.0,3750.0,3750.0
1145,3135,48138,Convenio Banco de alimentos,0.0,940.0,940.0
1145,3135,48143,Convenio Asociación alavesa de epilepsia,0.0,4030.0,4030.0
1145,3135,48149,Convenio Adeles lupus,0.0,3750.0,3750.0
1145,3135,48189,Convenio Asociación Asamma,0.0,2800.0,2800.0
1145,3135,48190,Convenio Asociación Atece-daño cerebral,0.0,11290.0,11290.0
1145,3135,48191,Convenio Asociación diabéticos de Álava,0.0,9500.0,9500.0
1145,3135,48193,Convenio Asociación. Esclerosis multiple,0.0,5480.0,5480.0
1150,4630,48200,Subvenciones de cooperacion,0.0,300000.0,300000.0
1150,4630,48210,Convenio Setem Hego Haizea,0.0,24000.0,24000.0
1150,4630,48212,Convenio Afanis-vacaciones en paz,0.0,16000.0,16000.0
1510,3220,22606,Plan de empleo Euskadi 2011,0.0,60000.0,19999.99
1512,4447,48197,Eneragen,0.0,2000.0,2000.0
151701,4111,48194,Convenio APA SOS Vitoria,0.0,12000.0,9000.0
151702,4111,48125,Convenio Arabako Gorrak,0.0,7500.0,0.0
152002,5111,21011,Mantenimiento de ríos,0.0,40000.0,0.0
152007,4350,21040,Mantenimiento de transmisores,0.0,1560.0,1173.05
1520,4447,48063,Fundacion CONAMA,0.0,0.0,0.0
1512,4447,48063,Fundacion CONAMA,0.0,175000.0,172066.01
152002,5111,21009,Puntos negros bicicarriles,0.0,200000.0,23247.5
152002,5111,21061,Conservación firmes zonas industriales,0.0,200000.0,179465.45
152007,4350,21073,Conservación arboreto,0.0,100000.0,79132.17
152007,4350,21074,Trabajos de Conservación anillo verde exterior,0.0,300000.0,85894.04
152008,5331,21911,Mantenimiento jardines nucleos urbanos,0.0,22400.0,507.69
152008,5331,72000,A la DFA para la ejecucion de caminos parcelarios,0.0,150000.0,0.0
152008,5332,78919,Subvenc. para centros sociales,0.0,50000.0,49999.95
181701,3211,48026,Ayuda precio público escuelas infantiles municipales,0.0,550000.0,550000.0
181702,3213,48108,Suvención transporte de programas,0.0,10000.0,8233.97
181702,3213,48123,Subv colaboración conservatorio,0.0,5000.0,5000.0
182601,4522,22761,Contratos arrendamiento pista hielo,0.0,815701.0,835836.87
181703,3210,42105,Consorcio formación profesional,0.0,638000.0,467235.77
181702,3213,48136,"Convenio Jazzargia ""Ondas de jazz""",0.0,30000.0,25500.0
181703,3210,40100,A la UNED,0.0,98406.0,98406.0
181703,3210,48105,Escuela de artes y oficios,0.0,332800.0,332800.0
181703,3210,48175,Actividades Asociaciones personas con discapacidad,0.0,13200.0,10000.0
181703,3213,43301,Tarjeta de transporte escolar,0.0,88643.78,88643.78
181703,3213,48007,Subvencion federaciones ampas,0.0,30000.0,27000.0
181703,3213,48010,Subvencion progr. vacacionales y extraescolares AMPAS,0.0,180000.0,166455.74
181703,3213,48104,Subv apdema dia internacional de la discapacidad,0.0,6000.0,6000.0
181703,3213,48114,Subv. Fundacion fernando buesa,0.0,95472.0,45472.0
182001,4515,42004,Conv.ifbs integracion laboral,0.0,1578678.0,1578503.0
182001,4515,48960,Convenio asafes integracion laboral,0.0,121548.0,121548.0
182001,4515,48988,Convenio Asociación vecinos san martin,0.0,100000.0,100000.0
182001,4515,85103,"Fundacion ""kaleidos.red""",0.0,12020.0,12020.0
182002,4511,48958,Convenio feria del libro de alava,0.0,7020.0,7020.0
182002,4511,48960,Convenio feria del libro viejo,0.0,7020.0,7020.0
1822,4622,48128,Conv.c. del sordo alava,0.0,11693.0,11693.0
1822,4622,48954,Subvencion a Asociaciones de vecinos,0.0,244000.0,248093.72
1822,4622,48970,Convenio Asociación Eginaren Eginez,0.0,2700.0,2700.0
182603,4521,22728,Vuelta ciclista al País Vasco,0.0,22000.0,22000.0
182603,4521,48115,Convenio Federación alavesa de bolos,0.0,5815.07,5815.07
182603,4521,48119,Convenio Aspace,0.0,24501.31,24501.31
182603,4521,48133,Convenio con Zuzenak,0.0,125000.0,124235.03
182603,4521,48141,Convenio Apdema,0.0,24970.0,24970.0
182603,4521,48142,Convenio Arazoak,0.0,14479.94,14479.94
182603,4521,48168,Convenio campos de futbol,0.0,413178.31,392358.81
182603,4511,48185,Convenio Eginaren-Eginez,0.0,0.0,0.0
182603,4521,48924,Subvencion Fundación Baskonia,0.0,110000.0,110000.0
182603,4521,48935,Convocatoria general de subvenciones,0.0,350336.78,279050.17
182603,4521,48936,Campaña educar con el deporte,0.0,20000.0,20000.0
182603,4521,48984,San Silvestre y media marathon,0.0,7390.25,7390.25
182603,4521,48986,Campeonato del mundo de triatlon,0.0,270000.0,270000.0
015508,4510,22734,Contratos prestacion servicios Iradier Arena,0.0,50000.0,44159.05
182603,4521,48185,Convenio Martín Fiz,0.0,30000.0,30000.0
0410,9210,73307,A la ARICH VG plan +Euskadi 2009,0.0,1899401.31,1533014.94
152005,4300,60316,Obras anillo verde interior - 1ª fase-,0.0,3792185.74,1042670.72
152005,4300,60172,Plan director inversiones en espacio público,0.0,5100000.0,1893805.1
015503,4511,48939,Patronato Valentín de Foronda,0.0,20000.0,20000.0
015503,4511,48970,Convenio Arabako Bertsozale Elkartea,0.0,0.0,0.0
0410,9210,43305,A TUVISA,0.0,431912.02,0.0
0410,9210,73303,Aportacion ARICH Vitoria-Gasteiz,0.0,725000.0,348341.35
0410,1900,78100,Subvención obras catedral Santa María,0.0,600000.0,600000.0
151701,4112,22722,Programa asistencia animal,0.0,55607.94,2284.15
152008,5332,48112,Subvenciones Asociación concejos,0.0,83000.0,83000.0
182602,4521,22740,Servicio médico de atención deportiva,0.0,61026.14,19059.99
152008,5331,60150,Obras en pueblos,0.0,317641.09,220517.24
0211,4324,64300,"Honorarios, estudios y proyectos",0.0,34214.6,29544.17
0320,5112,60605,Obras de señalización,0.0,32763.2,32763.2
0410,9210,73303,Al ARICH-plan + Euskadi,0.0,199053.87,0.0
1511,4445,64406,Plan de movilidad sostenible,0.0,167618.0,143416.2
151702,4111,22702,Ciudades saludables,0.0,14625.0,14625.0
151702,4111,22718,Prog prevención drogodependencias,0.0,2832.0,0.0
152005,5111,64304,"Honorarios,estudios y proyectos",0.0,96.93,0.0
152005,4300,60114,Obras en la ciudad,0.0,10779.66,8605.19
1610,1200,21100,Conservación edificios municipales,0.0,93365.26,63497.37
0171,1242,22780,Plan de euskera,0.0,36174.51,33901.83
015507,4534,22732,Contratos de prestación de servicios de juventud,0.0,8800.0,8800.0
0214,4300,62204,Obras adecuación multiusos,0.0,89669.09,89669.09
0211,4300,60001,Expropiaciones y adquisición de suelo,0.0,56256.33,49619.23
0214,4444,62265,Rehabilitación y ampliación Palacio Europa,0.0,1375905.25,1375754.79
0320,5112,60107,Sistema de control de circulación,0.0,6044.87,0.0
0410,9211,73102,Al Centro de Estudios Ambientales,0.0,190000.0,190000.0
0410,9210,73303,Al ARICH-plan + Euskadi,0.0,0.0,0.0
0410,1204,62900,Reposiciones por siniestros (afectada),0.0,20000.0,13213.32
0410,1240,41922,Convenio UPV-gestión de residuos,0.0,9000.0,3000.0
1012,1250,62600,Adquisición equipos informaticos,0.0,17500.0,17500.0
1111,3100,62204,Inversiones en centros y locales,0.0,30779.69,30778.77
1115,4111,22715,Casa antisida-Besarkada Arriaga,0.0,55473.0,31941.82
1512,4447,64405,Acciones plan de lucha contra el cambio climatico,0.0,63058.48,63058.48
1513,4443,22715,Recogidas selectivas de residuos,0.0,64788.61,63969.53
1513,4420,48172,Adeada,0.0,10000.0,10000.0
1512,4447,48980,Convocatoria subv Asociaciones ambientalistas,0.0,10000.0,7755.88
1510,4444,64203,"Honorarios, estudios y proyectos",0.0,136124.25,135752.65
1513,4442,60709,Inversiones en contenedores textiles,0.0,11151.0,11151.0
152008,5111,64305,Estudios sobre accesibilidad,0.0,36000.0,24000.0
152005,4444,60169,Infraestructuras de movilidad,0.0,758140.32,612998.89
152005,5110,71002,Tranvia: ampliación tramo abetxuko,0.0,35058.62,0.0
1610,1200,64304,"Honorarios,estudios y proyectos",0.0,6838.1,6838.1
181701,3211,62242,Inversiones EEII,0.0,80644.35,80042.35
181702,3212,22776,Expresión musical,0.0,18098.04,17552.68
181703,3211,62204,Obras en edificios escolares,0.0,5353.91,5334.93
182604,4524,62200,Obras en edificios y construcciones,0.0,18777.38,18216.76
182001,4515,62200,Obras en edificios y construcciones,0.0,41601.23,40608.4
0410,4444,43102,Al CEA-acciones Green Capital,0.0,285000.0,285000.0
0214,4300,64210,Obras adecuacion multiusos obra civil 2ª fase,0.0,230000.0,47643.16
0211,4300,60001,Expropiaciones y Adquisición  de suelo,0.0,750000.0,0.0
0410,9211,73111,Transf. CEA - Anillo verde,0.0,1000000.0,0.0
081801,5142,62283,Inversiones proyecto Zain,0.0,400000.0,0.0
081801,5142,62287,Inversiones gestión sociocultural y dinamización económica Casco Histórico,0.0,3100000.0,0.0
152005,4300,60009,Expropiación ríos sur,0.0,300000.0,30002.0
152005,4300,60133,Inversiones a determinar por los vecinos,0.0,2000000.0,0.0
152008,4300,60158,Obras a determinar concejos,0.0,150000.0,0.0
0110,1111,62800,Adquisición publicaciones,0.0,500.0,0.0
015503,4510,68503,Plan mantenimiento y restauración de obras de arte,0.0,1500.0,0.0
015504,4514,62602,Fondos multimedia mediateca,0.0,1500.0,1476.99
015507,4532,62505,Otros enseres,0.0,2000.0,1976.08
015507,4534,62800,Adquisición publicaciones y libros OMIJ,0.0,1000.0,998.82
015508,4510,62501,Mobiliario,0.0,1000.0,973.0
015508,4510,62511,Infraestructuras Iradier Arena,0.0,100000.0,0.0
015508,4510,62901,Adquisición  equipos,0.0,5000.0,2997.85
015510,4513,62800,Adquisición  publicaciones y libros,0.0,3193.38,3193.38
015510,4513,62903,Equipamiento banda municipal,0.0,1500.0,0.0
015520,4518,62901,Adquisición  equipos,0.0,32800.0,32801.61
0171,1242,62800,Adquisición  publicaciones y libros,0.0,1232.0,1174.2
0211,4300,60800,Participación en urbanizaciones,0.0,150000.0,29447.77
0211,4321,64201,Pgou modificaciones,0.0,5000.0,0.0
0211,4321,64202,Actualizaciones cartográficas,0.0,50000.0,43358.27
0214,4330,62215,Inversiones en patrimonio municipal,0.0,210000.0,259130.2
0214,4330,62220,Ejecucion obras harinera abetxuko,0.0,312164.0,0.0
0214,4330,62282,Inversiones en equipamentos,0.0,1150000.0,0.0
0214,4330,62901,Adquisición  equipos,0.0,3000.0,1734.2
0214,4330,64201,Estudios y proyectos,0.0,300000.0,93111.02
0214,4444,60136,Ejecucion plan señalizacion Vitoria-Gasteiz,0.0,100000.0,0.0
0320,2232,62901,Adquisición  equipos,0.0,52000.0,0.0
0350,2221,62282,Reforma vestuario policia,0.0,30000.0,23402.62
0350,2221,62400,Vehiculos,0.0,50000.0,0.0
0350,2221,62501,Mobiliario,0.0,28000.0,5754.63
0350,2221,62901,Adquisición  equipos,0.0,30000.0,29595.44
0410,1201,62400,Vehiculos,0.0,40000.0,39931.46
0410,1204,62900,Reposiciones por siniestros (afectada),0.0,34001.0,29995.65
0410,1204,64900,Propiedad industrial,0.0,16500.0,1173.09
0811,3220,62299,Instalaciones de empleo y formacion,0.0,40000.0,39082.78
0811,3220,62501,Mobiliario centros de formacion,0.0,10000.0,5720.28
0811,3220,62600,Adquisición  equipos informaticos,0.0,20000.0,22032.78
0811,3223,62303,Adquisición  maquinaria,0.0,20000.0,19954.33
081801,3224,62601,Reformas semilleros,0.0,40000.0,47502.4
081801,3224,62624,Equipamiento semillero casco viejo,0.0,68966.0,54084.3
081801,4300,62282,Parque industrial de betoño,0.0,1000000.0,0.0
081803,4517,62501,Mobiliario,0.0,30000.0,29577.86
081803,4517,62609,Equipos tecnicos palacio europa y villasuso,0.0,40000.0,39937.79
1011,1250,62624,Plan contra el fraude fiscal,0.0,100000.0,36300.0
1011,1250,62625,Gestion centralizada de subvenciones,0.0,50000.0,0.0
1012,1270,62620,Acciones plan de seguridad,0.0,203000.0,79860.0
1111,3100,62204,Inversiones en centros y locales,0.0,200000.0,141963.19
1111,3100,62283,Centro socioculturl de mayores en arriaga,0.0,1001.0,0.0
1111,3100,62303,Adquisición  maquinaria,0.0,20000.0,19440.68
1111,3100,62501,Mobiliario,0.0,66000.0,35204.0
1511,4447,60705,Medidas anticontaminantes,0.0,1.0,0.0
1511,4447,62901,Adquisición  equipos,0.0,10000.0,16264.91
1511,4449,60912,Proyectos y estudios medioambientales,0.0,44000.0,42044.0
1512,4447,60917,"Control calidad agua, aire, suelo",0.0,20000.0,0.0
1512,4447,64405,Acciones plan de lucha contra el cambio climatico,0.0,80000.0,0.0
1513,4300,60307,Obras ampliacion vertedero gardelegui,0.0,100000.0,0.0
1513,4420,60706,Plan de residuos,0.0,60000.0,0.0
1513,4442,60305,Instalaciones del vertedero gardelegui,0.0,36000.0,41521.19
1513,4442,62916,Calidad ambiental del vertedero,0.0,20000.0,0.0
151701,4110,62311,Material inventariable,0.0,1000.0,999.08
151701,4113,62279,Nuevo laboratorio,0.0,1.0,0.0
152002,4431,60105,Construcciones nichos y panteones,0.0,50000.0,0.0
152005,4300,60103,Carriles bicis,0.0,250000.0,38961.67
152005,4300,60115,Mejora alumbrado publico,0.0,400000.0,0.0
152005,4350,64315,Estudios y trabajos tecnicos anillo verde y biodiversidad,0.0,140240.0,38657.34
152005,5110,60102,Barreras arquitectonicas,0.0,200000.0,0.0
152005,5111,60138,Acondicionamiento solares publicos,0.0,50000.0,0.0
152005,5111,60169,Infraestructuras de movilidad,0.0,1150000.0,79129.42
152005,5111,60170,Carriles bus,0.0,300000.0,0.0
152005,5111,60171,Aparcabicicletas,0.0,100000.0,0.0
152007,4350,60311,Remodelacion zonas verdes,0.0,400000.0,0.0
152007,4350,64304,"Honorarios,estudios y proyectos",0.0,100000.0,66918.68
152008,5331,60700,Mejora paisajistica zona rural,0.0,80000.0,34375.45
1610,1200,61105,Juegos infantiles,0.0,6000.0,0.0
1610,1200,62234,Plan director reforma edificios e instalaciones,0.0,150000.0,0.0
1610,1200,62303,Adquisición  maquinaria,0.0,15000.0,0.0
1610,1200,64304,"Honorarios,estudios y proyectos",0.0,10000.0,21903.46
181701,3211,62505,Otros enseres,0.0,6240.0,4114.61
182001,4515,62505,Otros enseres,0.0,15000.0,14992.51
182002,4511,62800,Adquisición publicaciones y libros red bibliotecas,0.0,15000.0,14999.81
1822,4531,62505,Otros enseres,0.0,10000.0,9832.85
182601,4524,62228,Equipamientos complejos verano,0.0,60000.0,59365.95
182604,4524,62300,Material inventariable,0.0,60000.0,53995.7
182604,4524,62305,Material técnico específico,0.0,60000.0,60013.87
182604,4524,62308,Publicidad estatica,0.0,1.0,0.0
0171,1242,48970,Convenio Arabako Bertsozale Elkartea,0.0,40000.0,40000.0
015503,4510,68500, Adquisición  esculturas y obras de arte,0.0,9303.54,8695.56
182603,4521,48925,Subvención fundación alavés,0.0,123900.0,123900.0
1011,1270,62621,Acciones e-administratcion y e-gestion,0.0,16000.0,48439.52
081801,5142,48980,Convenio Fedasoc,0.0,80000.0,80000.0
1115,3152,48169,Convenio Gao Lacho Drom,0.0,31440.0,31440.0
1115,3152,48999,Convenio con la once,0.0,13000.0,9001.0
1120,3110,48992,Convenio con Amapase,0.0,22791.33,0.0
0817,7110,22606,Contratos de patrocinio,0.0,210000.0,88350.58
081801,5142,48172,Convenio Fundación Catedral Santa María,0.0,50000.0,50000.0
081801,5142,48981,Convenio itinerario muralístico v-g,0.0,30000.0,30000.0
081801,5142,48982,Convenio GAIA,0.0,20000.0,20000.0
081801,5142,48983,Convenio org.del ecorrallye,0.0,0.0,0.0
081801,5142,22798,Gtos gestión sociocultural y dinamización económica casco histórico,0.0,183875.58,14133.09
0340,2234,21104,Actuaciones nevadas,0.0,330000.0,311559.1
1111,3100,48061,Convenio colegio oficial trabajo social y esc.univ.trabajo social,0.0,3000.0,3000.0
1511,4447,48196,Fundacion gaia-biblioteca ecologica,0.0,0.0,3500.0
152008,5332,42003,Convenio con ifbs para mantenimiento de jardines,0.0,655200.0,655200.0
0410,1240,41902,Convenio UPV-cursos dchos.internacional,0.0,2000.0,2000.0
081801,3224,60901,Inversiones semillero de empresas banco de tierras,0.0,120000.0,11423.24
0187,4621,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,150.09
1513,4420,60710,Adquisición de contenedores,0.0,506395.15,512020.73
182602,4522,21200,Mantenimiento maquinaria instalaciones y utillaje,0.0,2100.0,1472.06
0214,4300,62952,Liquidación obras campo golf gamarra,0.0,0.0,180869.09
0214,4300,62953,Liquidación reconversion parque gamarra pistas deportivas,0.0,0.0,70418.22
0214,4300,62223,Reconstrucción plaza abastos,0.0,500000.0,275204.94
0410,1204,60317,Liquidacion obra sentencias,0.0,2478380.03,2378524.14
152005,4324,64304,"Honorarios,estudios y proyectos",0.0,111300.0,11765.48
152005,4324,60173,Plan de mejora hidrologica,0.0,1093372.89,0.0
1150,4630,48214,Cuota euskal fondoa,0.0,11237.4,11237.4
1145,1231,22690,Gastos electorales,0.0,40000.0,17444.25
081801,5142,62284,Inversiones plan + Euskadi 2011,0.0,1500000.0,0.0
0817,4444,48181,Convenio plataforma de edificacion passivhaus,0.0,10600.0,10600.0
0410,1900,22695,Licencias de cedro,0.0,5041.1,0.0
015501,4541,62901,Adquisición  equipos,0.0,2900.0,2899.99
152005,4350,60174,Infraestructuras verdes,0.0,175000.0,0.0
081802,3225,48973,Convenio Asociación Gasteiz On-Ardoaraba,0.0,88000.0,88000.0
081802,3225,48974,Convenio Asociación plaza abastos-ardozuriak,0.0,22000.0,0.0
081801,3224,48976,Convenio Asociación plaza de abastos-proyecto basaldea,0.0,50000.0,50000.0
1816,4515,12000,Retribuciones básicas de personal funcionario,0.0,0.0,80985.3
1816,4515,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,165561.29
1816,4515,13000,Retribuciones personal laboral fijo,0.0,0.0,2208.04
1816,4515,14100,Otro personal,0.0,0.0,95606.04
1816,4515,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,118101.34
1816,4515,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,667.99
0110,1111,12000,Retribuciones básicas de personal funcionario,0.0,0.0,1784.7
0110,1111,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,4939.95
181703,3210,42201,Agrupaciones escolares,0.0,5990.38,5990.38
0410,9210,73308,A Ensanche 21 Estación de Autobuses,0.0,500000.0,500000.0
